time,pos_x,pos_y,pos_z,rot_0,rot_1,rot_2,rot_3,throttle,steering
0.0,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.05000000074505806,0.0
0.05012822151184082,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.05645497143268585,0.0
0.10029387474060059,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.05912870913743973,0.0
0.15044856071472168,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.06118033826351166,0.0
0.20060276985168457,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.06290994584560394,0.0
0.2507472038269043,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.064433753490448,0.0
0.3508942127227783,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.065811388194561,0.0
0.40105438232421875,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.06707824766635895,0.0
0.45121240615844727,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.0682574212551117,0.0
0.5013635158538818,0.07899615168571472,0.18396084010601044,0.2893831133842468,-0.013874316588044167,0.9938066005706787,0.029443012550473213,-0.10625012218952179,0.06936492025852203,0.0
0.5515151023864746,0.16445836424827576,0.18145427107810974,0.10700090229511261,0.02193383127450943,0.22564558684825897,0.02839839830994606,-0.973548412322998,0.07041241228580475,0.0
0.6016030311584473,0.15913398563861847,0.1814437359571457,0.12063861638307571,0.021289726719260216,0.2246716320514679,0.02864144556224346,-0.9737808704376221,0.0714087188243866,0.0
0.6517422199249268,0.1529219150543213,0.18159376084804535,0.13487841188907623,0.021210238337516785,0.22351844608783722,0.028302062302827835,-0.9740577936172485,0.07236067950725555,0.0
0.7018897533416748,0.1460869014263153,0.18152354657649994,0.14988380670547485,0.020476700738072395,0.22049273550510406,0.026742272078990936,-0.9748069047927856,0.07327373325824738,0.0
0.7520792484283447,0.13957712054252625,0.1816285103559494,0.1656104326248169,0.020825805142521858,0.2177976667881012,0.025850065052509308,-0.9754292964935303,0.07415229827165604,0.0
0.8022401332855225,0.13292695581912994,0.18166568875312805,0.1826530247926712,0.021051444113254547,0.2196514904499054,0.0264531672000885,-0.9749925136566162,0.07500000298023224,0.0
0.8523504734039307,0.12683841586112976,0.1814541071653366,0.2001742720603943,0.02124820277094841,0.2183893322944641,0.028006592765450478,-0.9752283692359924,0.07581988722085953,0.0
0.9025073051452637,0.11948561668395996,0.18140557408332825,0.21875257790088654,0.019396396353840828,0.21539649367332458,0.027950579300522804,-0.9759339094161987,0.07661452889442444,0.0
0.9526493549346924,0.11233022063970566,0.18114960193634033,0.237819105386734,0.019978102296590805,0.2128196358680725,0.028591584414243698,-0.9764687418937683,0.07738612592220306,0.0
1.0027971267700195,0.10297825187444687,0.18096649646759033,0.26071280241012573,0.02096610888838768,0.21165725588798523,0.0261861439794302,-0.9767681360244751,0.07813657075166702,0.0
1.0529546737670898,0.09667810797691345,0.18087555468082428,0.27822384238243103,0.02135908417403698,0.21163684129714966,0.026716874912381172,-0.9767497181892395,0.07886750996112823,0.0
1.1030662059783936,0.08917780220508575,0.18073756992816925,0.29893746972084045,0.021518943831324577,0.20741038024425507,0.02540307119488716,-0.977687418460846,0.0795803964138031,0.0
1.1532256603240967,0.08201821893453598,0.18106500804424286,0.32098495960235596,0.020985428243875504,0.20602647960186005,0.027338800951838493,-0.9779393076896667,0.0802765041589737,0.0
1.2033894062042236,0.07197358459234238,0.1808825433254242,0.3467918634414673,0.020487627014517784,0.20235757529735565,0.0270821712911129,-0.9787227511405945,0.08095695823431015,0.0
1.2535450458526611,0.06337840855121613,0.18093782663345337,0.36973974108695984,0.020984316244721413,0.2027720957994461,0.025738295167684555,-0.9786627888679504,0.08162277936935425,0.0
1.3536934852600098,0.04741203784942627,0.1808050125837326,0.4170225262641907,0.022433515638113022,0.19996196031570435,0.027700670063495636,-0.9791551232337952,0.08227486163377762,0.0
1.453859567642212,0.029265984892845154,0.18051055073738098,0.46551772952079773,0.024810023605823517,0.19589050114154816,0.02451283484697342,-0.9800053834915161,0.08291403204202652,0.0
1.5040180683135986,0.021057499572634697,0.18033118546009064,0.4908238649368286,0.02457660622894764,0.1938590258359909,0.02548566274344921,-0.9803903698921204,0.08354102075099945,0.0
1.5541837215423584,0.013767210766673088,0.1802375167608261,0.5169260501861572,0.02463812381029129,0.19149786233901978,0.028285400941967964,-0.9807759523391724,0.08415650576353073,0.0
1.6043412685394287,0.004312403034418821,0.18024717271327972,0.5429990291595459,0.02373608388006687,0.18896299600601196,0.025936832651495934,-0.9813546538352966,0.08476109057664871,0.0
1.6545124053955078,-0.0032172733917832375,0.1804359406232834,0.5652309656143188,0.023125052452087402,0.1870330423116684,0.025376824662089348,-0.9817534685134888,0.08535534143447876,0.0
