episode,steps,episode_reward,avg_pos_error,actor_loss,critic_loss,alpha
57.0,200.0,-758.0412977166869,1.1175761917233467,60.178688564300536,68.11911530971527,0.05376509949564934
58.0,200.0,-1027.5894406822165,2.0255924014747144,60.791857624053954,64.55892745494843,0.053751423954963684
59.0,200.0,-588.1900233994028,1.3214575460553168,61.954368915557865,66.00128359794617,0.053828395903110504
60.0,127.0,-2199.5513379511144,2.3919573186889407,62.583209323883054,69.45818924665451,0.05396706238389015
61.0,200.0,-1331.570113953247,1.8997164404392242,64.51828908920288,65.51825520515442,0.05445089936256409
62.0,200.0,-1758.7014142322848,1.9582368355989457,66.368125,77.45626600027084,0.05506574735045433
63.0,200.0,-1242.9975354133112,2.042335052192211,67.48828952789307,66.12958844661712,0.055686332285404205
64.0,200.0,-2583.3696626561727,2.4129461830854417,68.2280179977417,81.12100753068924,0.05611935257911682
65.0,200.0,-741.2703818706087,1.5524068436026572,69.86772693634033,85.7722698521614,0.05681702867150307
66.0,200.0,-1098.2386133716332,2.3863530227541925,70.54706666946412,71.48466528892517,0.057522181421518326
67.0,200.0,-1849.470965539508,2.7388711604475975,72.05839946746826,98.13928436994553,0.05818196386098862
68.0,117.0,-559.6309397916378,2.084769148602445,73.29730113983155,103.82209429264068,0.058544304221868515
69.0,200.0,-975.8472786957683,2.2491668009757997,74.16944763183594,106.88975147485733,0.05940621718764305
70.0,160.0,-660.9403381018654,2.1814179960638285,75.07218292236328,95.41810250520706,0.0600464791059494
71.0,200.0,-1252.7303200237754,2.445252153277397,76.46857261657715,114.83533983945847,0.06072963774204254
72.0,200.0,-528.0990105116603,1.7703424511849881,76.59479759216309,108.37256143808365,0.06137596815824509
73.0,90.0,-947.9878459882289,2.184428424305386,76.88517024993897,110.6068838763237,0.06182641163468361
74.0,200.0,-909.3611599416439,1.6909252002835273,78.04977291107178,121.44619678974152,0.06265492737293243
75.0,200.0,-1004.4886944911377,1.8031277275085449,80.02105140686035,125.6894916677475,0.0633632019162178
76.0,200.0,-817.7919598828124,1.4770311529934406,79.7167366027832,127.50198698043823,0.06416168063879013
77.0,135.0,-2034.163287234893,2.615184356548168,81.04295795440675,110.71423072814942,0.06475687772035599
78.0,200.0,-576.5294802855838,1.1019833439588547,81.96717914581299,125.99671564340592,0.0654929131269455
79.0,88.0,-913.4790448380264,2.0743458941578865,82.28550830841064,140.0348781657219,0.06589969992637634
80.0,200.0,-1812.9603703735895,3.0211010351777077,83.57499656677246,106.77513144493103,0.06640064716339111
81.0,200.0,-1099.613408821518,2.0493376468122007,84.67672458648681,125.43190279483795,0.06702448427677155
82.0,200.0,-503.4048912401415,1.1970791563391685,85.61527194976807,137.21603984355926,0.06770307570695877
83.0,200.0,-1663.8596415734285,2.5080242106318473,86.40982055664062,133.09131507873536,0.06804283708333969
84.0,200.0,-3099.878535609077,2.821713635623455,87.85776756286621,118.1124871969223,0.06875529885292053
85.0,200.0,-1189.2390767600964,2.3110828140377997,90.06894233703613,121.5941101026535,0.06947091966867447
86.0,200.0,-1044.366621916973,1.7744526818394661,90.89773025512696,123.60504134178161,0.06997139751911163
87.0,200.0,-709.8051609153107,1.3698551674187183,90.89652324676514,149.2779262447357,0.07027869671583176
88.0,137.0,-1064.2367193199389,2.1412538772951946,91.81126091003418,166.84873895168303,0.0707087516784668
89.0,123.0,-916.4167523449263,2.2872612330971696,92.67670806884766,162.2111620092392,0.0709509328007698
90.0,136.0,-804.2485761319665,2.124698815319468,93.69597785949708,160.89439770698547,0.07151942700147629
91.0,200.0,-1119.5306316284934,1.5929198452830315,94.60004177093506,136.71558623313905,0.0722724050283432
92.0,200.0,-1309.3036494104792,2.193280384838581,94.56755153656006,179.75400531291962,0.07306232303380966
93.0,200.0,-746.7456597774458,1.4234523311257363,95.36341747283936,170.03565314769745,0.07376232743263245
94.0,169.0,-1694.090548568281,2.0763687822945727,96.67893245697022,146.51913520812988,0.07421363145112991
95.0,200.0,-1203.3809994256662,1.749735425710678,98.01736995697021,209.17523386001588,0.0748124048113823
96.0,200.0,-2537.063554959568,2.368639091849327,99.04882125854492,169.04320398330688,0.07523778825998306
97.0,151.0,-924.5200224384616,2.1954288762926266,100.03136211395264,153.79770370960236,0.07571481168270111
98.0,129.0,-1017.6473194786197,2.028016831523688,100.2461612701416,179.28119861125947,0.07597426325082779
99.0,200.0,-1518.0069910921397,2.106503297388554,102.21357856750488,205.1683679485321,0.07616587728261948
100.0,106.0,-756.1622318486177,2.375100357352563,102.40226821899414,207.8226089477539,0.07663097232580185
101.0,192.0,-738.6174470702473,1.839915066647033,103.41069995880127,178.62912919521332,0.07694204896688461
102.0,123.0,-633.6626373268634,2.1025368430750158,103.84901912689209,221.11921405792236,0.07724472135305405
103.0,98.0,-934.0272897100991,2.2527847508994903,104.08229656219483,208.04100673675538,0.07729263603687286
104.0,200.0,-870.1019793278039,1.7022688468545675,105.03073226928711,189.54041960716248,0.07732734084129333
105.0,197.0,-2803.4496482181817,2.2640964400949817,106.91395545959473,200.49872151374817,0.07766631990671158
106.0,200.0,-1263.38142463782,2.049838461577892,108.73704383850098,239.78120198249817,0.07848066091537476
107.0,84.0,-686.832388371691,2.199248481364477,109.04889492034913,243.2380221557617,0.07849378138780594
108.0,200.0,-930.7475298008114,1.4396731773018836,109.98815418243409,219.10777287006377,0.07897496968507767
109.0,200.0,-858.4669460211222,1.630281622260809,110.74767482757568,225.52513999462127,0.07953062653541565
110.0,200.0,-1175.3835218324944,1.9536760592460631,111.32637424468994,242.53748752593995,0.07996376603841782
111.0,140.0,-825.0608662407128,2.201691917010716,112.2358535003662,244.98014318943024,0.08039895445108414
112.0,200.0,-694.5558222400467,1.359799846559763,112.88220958709717,200.28146402359008,0.08072159439325333
113.0,174.0,-2545.7369128756013,2.3197258704010095,114.03183322906494,273.4350598621368,0.08121568709611893
114.0,200.0,-1231.8823132709765,2.5473525962233543,114.42437454223632,254.69907167434692,0.08165048807859421
115.0,200.0,-2114.646782658071,2.0237401729822158,116.86712200164794,229.93314283370972,0.08208239823579788
116.0,200.0,-1991.68684494751,2.7500609695911407,118.21957462310792,249.90721015930177,0.08234505355358124
117.0,200.0,-1215.0334766346455,1.8324631211161613,118.88148155212403,291.83139813423156,0.08271302282810211
118.0,200.0,-1498.3238316190784,1.6372374951839448,120.64053062438965,240.54057141304017,0.08319899439811707
119.0,200.0,-2194.1169601624856,2.3605944615602494,120.92080074310303,242.11015877723693,0.08402808010578156
120.0,200.0,-470.4636047649081,1.4455019477009774,121.8332908630371,280.3321796274185,0.0847422406077385
121.0,200.0,-894.7486632112721,1.8044697105884553,122.20461570739747,270.96222954273225,0.08559314161539078
122.0,200.0,-906.7210063466829,1.7704279002547265,123.62908485412598,266.0398436832428,0.0864768847823143
123.0,200.0,-2841.568708885363,2.8255992892384527,124.69692180633545,270.70765491485594,0.08682544529438019
124.0,200.0,-1372.8527631482434,1.9360384786128997,126.37409057617188,312.951447687149,0.0873732939362526
125.0,200.0,-895.9277948676626,1.6365902392566205,126.90461959838868,272.78917590618136,0.08780162036418915
126.0,200.0,-744.6542955901763,1.711185740828514,128.71522647857665,247.52083149909973,0.08840402960777283
127.0,200.0,-345.21687078836675,1.45550062417984,127.59353664398193,337.0522014045715,0.08928854018449783
128.0,151.0,-855.1934910661371,2.026125738557601,128.81317565917968,310.4876572418213,0.08999437838792801
129.0,200.0,-617.7269983350328,1.2094878132641316,129.29037216186524,267.26814821243283,0.09034977108240128
130.0,200.0,-1592.3684256479369,1.994468900859356,130.0297968673706,295.90202523231505,0.0905638188123703
131.0,200.0,-1865.0676067714387,2.382852517068386,132.07261989593505,291.1013593864441,0.09124472737312317
132.0,200.0,-3770.1349133050694,2.4360364224016666,133.05010787963866,288.8265191650391,0.09194193035364151
133.0,195.0,-1281.1836101292329,2.104090150197347,134.49686267852783,320.90873759269715,0.09277865290641785
134.0,133.0,-742.9559097512025,2.0155430420448908,134.6851248931885,279.00355340003966,0.09320535510778427
135.0,200.0,-3783.4508690589455,2.571022166609764,136.99268394470215,299.23357893943785,0.09429097175598145
136.0,158.0,-2052.679179125452,2.063831418564048,139.0264612197876,361.70518001556394,0.09518210589885712
137.0,128.0,-1907.8521458024004,2.1014153158757836,139.4558810043335,278.9768935775757,0.09559159725904465
138.0,200.0,-866.9616502902642,1.353943959325552,141.21119018554688,327.853752040863,0.09586477279663086
139.0,200.0,-245.98404088645202,1.1276119826734066,140.5341499710083,295.1911421775818,0.09618279337882996
140.0,200.0,-883.6353830198195,1.8708654803037643,140.9823052597046,338.21817024230955,0.09638869017362595
141.0,200.0,-1035.9934788792978,2.060366407930851,141.71062438964844,369.32781463623047,0.09707322716712952
142.0,200.0,-756.1687413227424,1.3181244978308677,142.21387500762938,322.4467272567749,0.09762798994779587
143.0,200.0,-706.8125811693931,1.3311373180150985,144.15803997039794,404.01762283325195,0.09865453094244003
144.0,200.0,-1179.826481671954,2.0569692248106004,143.77480491638184,354.9465629005432,0.09922025352716446
145.0,200.0,-1863.978637062983,1.926066367328167,145.9353091430664,398.7305604553223,0.10047059506177902
146.0,200.0,-1433.6604706564463,1.8047449104487896,147.19561965942384,401.83683905601504,0.1013658195734024
147.0,142.0,-1088.9857295411844,2.2877259695194136,148.3580770111084,375.4296103668213,0.10219448059797287
148.0,99.0,-1333.2125794179094,2.3727934631434353,148.46175399780273,353.94262844085694,0.10266020894050598
149.0,115.0,-887.8255166490636,2.2380668028541235,149.19793937683104,340.8283501434326,0.10317731648683548
150.0,200.0,-884.8452743140923,1.8949413561820985,150.41831604003906,401.63041085243225,0.10365468263626099
151.0,200.0,-898.233825073142,1.5252981373667718,151.24093826293947,343.39484587669375,0.10416820645332336
152.0,140.0,-1979.6966601722627,2.693770856942449,151.41480308532715,337.9762952518463,0.10460610687732697
153.0,200.0,-951.7310337455534,1.8284324571490287,153.2829277038574,396.7243170261383,0.10525277256965637
154.0,200.0,-367.75858053679184,1.2429021139442922,154.07489730834962,429.26609181404115,0.10619412362575531
155.0,140.0,-1843.27710135451,2.730352692093168,155.25192497253417,445.9981250286102,0.1069566160440445
156.0,181.0,-1203.5242686679678,2.169413669662581,155.53580909729004,465.05446752548215,0.10805395245552063
157.0,200.0,-1100.9806390269644,1.4928959771990775,156.70202827453613,453.7564785385132,0.10912695527076721
158.0,185.0,-1417.0732606509712,2.1477271801716573,156.6161280822754,487.4199721622467,0.11013514548540115
159.0,200.0,-1057.1478011487782,2.0125982668995857,158.3713284301758,401.0751746749878,0.11105456203222275
160.0,149.0,-1053.054335645665,1.9359318437992326,158.58461318969728,414.7752737522125,0.11125371605157852
161.0,178.0,-1404.957505337144,2.0627814162982983,160.44927734375,481.8413616371155,0.1116819903254509
162.0,200.0,-372.67986077737646,1.3811730709671974,159.71665618896483,334.5822064971924,0.11193715780973434
163.0,200.0,-1074.4766754408427,2.160077460408211,160.67043190002443,384.5979195594788,0.11223191022872925
164.0,126.0,-1289.7765445973653,2.4461534037476493,161.61522064208984,509.15866250038147,0.1128479614853859
165.0,200.0,-663.4422201565301,1.6723532009124755,163.3593534088135,436.82136729240415,0.11334466934204102
166.0,107.0,-1292.5233592230911,2.2193275628802933,164.07244438171386,432.8813453769684,0.11357953399419785
167.0,187.0,-1069.021249842417,2.2138696226844177,164.57880599975587,404.28177021026613,0.11393493413925171
168.0,200.0,-823.5105020608319,1.6072230172157287,166.7490793609619,392.844564332962,0.1143871396780014
169.0,200.0,-820.6610368886181,1.7932621830701827,166.24994430541992,478.41074811935425,0.11506134271621704
170.0,200.0,-1329.3351805481357,1.976430228948593,166.8823957824707,473.21319980621337,0.1151517704129219
171.0,200.0,-567.2091617673251,1.2693960651755334,168.77229606628418,460.30903360366824,0.11507999897003174
172.0,200.0,-1044.8629396053843,1.9975378042459488,168.1692259979248,488.6487585639954,0.11509083956480026
173.0,168.0,-916.930347024192,2.0688260451313996,168.62493560791015,438.80205480575563,0.11518403142690659
174.0,200.0,-951.3782999979501,1.4158550450205802,171.01118980407716,435.6371908760071,0.11539486050605774
175.0,200.0,-921.6347615384159,1.7386366407573224,171.38638633728027,454.2016039466858,0.11546206474304199
176.0,200.0,-1091.8948049922762,1.7015106904506683,170.94515670776366,495.7693107032776,0.11515248566865921
177.0,165.0,-1092.419410505914,2.1202443740584633,171.9607152557373,438.25180143356323,0.114952951669693
178.0,158.0,-1412.6294429156462,2.181685199654555,172.50182495117187,427.52070220947263,0.11510442197322845
179.0,200.0,-642.4611319544488,1.4847836115956305,173.3536862182617,457.0051282119751,0.1152389720082283
180.0,166.0,-1389.4065531505396,2.202504573457212,173.89316947937013,466.1885513019562,0.11582408100366592
181.0,200.0,-865.3677623944809,2.0785422837547958,176.7170287322998,642.6757998847961,0.11640380322933197
182.0,171.0,-1856.3435333782163,2.2176196069745293,177.18454124450685,587.8101913452149,0.11690668761730194
183.0,200.0,-1018.7684920898793,2.2773600132763385,177.83661125183104,498.6293923950195,0.11837169528007507
184.0,170.0,-995.795868754878,2.2263200556530673,177.96094482421876,434.22855165481565,0.11871916055679321
185.0,200.0,-759.1091752112324,1.4938789933919907,178.84085899353028,450.79404689788817,0.11910947412252426
186.0,200.0,-1070.1422535039956,1.9718239086866378,180.92815063476561,404.6087480545044,0.11944644153118134
187.0,122.0,-858.4982753980267,2.3484669264222755,180.57726051330567,526.192737903595,0.11935041844844818
188.0,137.0,-826.9854073766634,2.300714976161066,181.28408950805664,598.318572473526,0.11950517445802689
189.0,137.0,-1767.3240709533773,2.4452067961658006,181.41956352233888,578.1337142181396,0.11972159892320633
190.0,200.0,-1061.4150664583929,1.8851029306650162,183.53035949707032,575.8532322311402,0.1199801117181778
191.0,200.0,-828.5320702326903,1.6249147817492484,184.09151039123535,596.3220449066162,0.12031994014978409
192.0,200.0,-884.8749220028583,1.406411864310503,185.55016899108887,515.7647592926025,0.1203213483095169
193.0,200.0,-992.8972608025306,1.4075501775741577,185.4240299987793,471.61260665893553,0.12057942897081375
194.0,200.0,-916.9859227645546,1.7731401354074479,185.79028785705566,528.3913083457946,0.12116718292236328
195.0,200.0,-1044.5843977897907,2.070557800233364,187.2617765045166,633.529400138855,0.12154760211706161
196.0,200.0,-2914.6606182334813,2.370236898213625,186.84752815246583,498.53395087242126,0.12207812070846558
197.0,200.0,-1171.9674976907133,2.1774395927786827,188.01400596618652,626.5401064586639,0.12258888781070709
198.0,200.0,-912.5988100922914,1.3271383982896805,189.17741775512695,512.5957297515869,0.12319160252809525
199.0,200.0,-1067.9595638326928,1.9732479706406594,189.58140823364258,485.22143999099734,0.12367679923772812
200.0,200.0,-1140.1428067845038,1.653223943412304,190.60678504943849,622.289969406128,0.1241760402917862
201.0,200.0,-820.4795166237034,1.2442007191479205,190.81801010131835,543.2909089851379,0.12414336204528809
202.0,200.0,-1287.453114132941,2.409761210978031,190.48356857299805,531.6998420524598,0.12436604499816895
203.0,200.0,-1562.6780545001843,1.9794318401813507,191.9649324798584,615.3622359466552,0.12477736920118332
204.0,200.0,-2006.5270138762562,1.7680913552641868,195.0060080718994,524.8078300285339,0.12574312090873718
205.0,200.0,-818.5806020230999,1.7674185098707675,194.32787971496583,556.3128635597229,0.12644463777542114
206.0,200.0,-665.3087459096656,1.3629835055023432,193.94101036071777,636.5667923927307,0.12714700400829315
207.0,152.0,-978.1777563705544,2.095709530342566,194.76839416503907,555.0553236675263,0.1271899789571762
208.0,200.0,-1255.5465781102525,2.2727212277054787,196.43573356628417,529.9817289733887,0.12752194702625275
209.0,117.0,-562.1757080046563,2.1611191390926003,197.16310997009276,599.9381811141968,0.12780442833900452
210.0,200.0,-939.9377325531235,1.6861891216039657,196.1213362121582,518.0333995723724,0.1280880868434906
211.0,187.0,-2073.5018622619887,2.0209518299702016,196.9919409942627,522.3247636985778,0.12806002795696259
212.0,200.0,-1266.0310436925693,1.4716740408539772,199.38062156677245,639.9003674316406,0.12860168516635895
213.0,186.0,-2364.693802010711,2.480216791873337,200.23702018737794,585.0358090782165,0.12892049551010132
214.0,200.0,-1977.486851125353,2.3968256965279577,200.21590850830077,602.8528674697876,0.12963218986988068
215.0,200.0,-409.4729339741748,1.4016722965240478,200.57812255859375,559.0689847755432,0.13094167411327362
216.0,163.0,-1761.1196213883427,2.364923205112387,203.0274722290039,472.9298740577698,0.13117676973342896
217.0,200.0,-865.9852768506214,1.598844645768404,202.17776596069336,617.9040361785889,0.13158740103244781
218.0,200.0,-860.1413471870773,1.8942398397624494,202.9783148956299,624.5961625480652,0.1319199651479721
219.0,200.0,-900.8014653754813,1.4916879439353943,203.47315803527832,644.3080111312867,0.13240234553813934
220.0,200.0,-759.9774459282992,1.2809213438630105,205.17218338012697,449.97520904541017,0.1328272819519043
221.0,174.0,-1142.2959191438226,2.3641503353913627,205.7547007751465,562.4764946937561,0.13360393047332764
222.0,200.0,-969.695688738967,2.333777136802673,204.8858592224121,644.9270104598999,0.1338764727115631
223.0,200.0,-1275.0742898116828,2.3511824586987498,205.1906573486328,561.491911277771,0.13377924263477325
224.0,88.0,-702.9051787479375,2.06356675719673,206.75319427490234,594.2230264282226,0.13371193408966064
225.0,200.0,-453.6302899132913,1.3313090884685517,209.50768997192384,536.5205037879944,0.13409839570522308
226.0,200.0,-1635.1682724251546,1.9155270183086395,208.16254348754882,676.3352587509155,0.13422486186027527
227.0,200.0,-635.7966827927053,1.439991694688797,210.45696548461913,661.2025521659851,0.13493698835372925
228.0,200.0,-822.662729471587,1.69437232285738,210.60141983032227,522.3062310409546,0.1350485384464264
229.0,200.0,-1417.2907195621294,2.138085262477398,210.77729537963867,559.5789171218872,0.1354449987411499
230.0,200.0,-434.13087763618427,1.5108412513136864,212.54482177734374,552.652355480194,0.13601373136043549
231.0,200.0,-881.7205201386137,1.6966385129094124,212.62062995910645,577.8130171966553,0.13630229234695435
232.0,200.0,-1059.5766024587922,1.2699295845627785,212.9039621734619,573.5699068450928,0.13652773201465607
233.0,200.0,-492.61370958353297,1.4004733711481094,212.6255209350586,524.8397812461853,0.13667181134223938
234.0,134.0,-1483.5920190484558,2.4329908049818294,213.6043829345703,601.6094229888917,0.1372869312763214
235.0,200.0,-1719.4326842091623,2.0822815108299255,215.06370712280273,601.0407187843323,0.13826555013656616
236.0,200.0,-919.0829425134772,1.5114861994981765,215.6484080505371,587.8175965309143,0.13893301784992218
237.0,200.0,-507.67833813959356,1.3087220314145087,216.63459251403808,602.9835682106018,0.13974007964134216
238.0,200.0,-1386.1609039143445,2.477940856218338,216.3772850036621,711.2218661308289,0.1407843679189682
239.0,200.0,-840.3864065181384,1.8380822171270847,216.52130088806152,697.9057227706909,0.14116762578487396
240.0,188.0,-1954.3133641508125,2.422152299354685,217.35436958312988,696.5087845230103,0.14185209572315216
