frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,speed_mps,model_pos_x,model_pos_y,model_pos_z,model_rot_0,model_rot_1,model_rot_2,model_rot_3
994,49.7,REVERSE,backward,-0.07999999821186066,0.0,-56.22486877441406,36.5521240234375,0.09328113496303558,-176.8901824951172,4.155987639717285,-56.660831451416016,36.506072998046875,0.11705021560192108,0.030152704566717148,0.011093133129179478,-0.002817813539877534,-0.9994797706604004
995,49.75,REVERSE,backward,-0.07999999821186066,0.0,-55.807655334472656,36.59280776977539,0.08789867162704468,-177.33140563964844,4.170751769604704,-56.24568557739258,36.55116653442383,0.1115635484457016,0.026761669665575027,0.009272286668419838,-0.007689605932682753,-0.9995692372322083
996,49.800000000000004,REVERSE,backward,-0.07999999821186066,0.0,-55.388916015625,36.627506256103516,0.07889080047607422,-177.93362426757812,4.163602473046075,-55.8285026550293,36.592010498046875,0.10615778714418411,0.022832252085208893,0.0065847220830619335,-0.013902092352509499,-0.9996209740638733
997,49.85,REVERSE,backward,-0.07999999821186066,0.0,-54.96643829345703,36.651187896728516,0.07003017514944077,-178.58668518066406,4.19904478846203,-55.409793853759766,36.626930236816406,0.09712749719619751,0.017628571018576622,0.0017697876319289207,-0.016347939148545265,-0.99970942735672
998,49.900000000000006,REVERSE,backward,-0.07999999821186066,0.0,-54.54446029663086,36.661922454833984,0.063191719353199,-179.09303283691406,4.186055950343467,-54.987342834472656,36.650848388671875,0.08824548870325089,0.012064343318343163,-0.004777840804308653,-0.014731558971107006,-0.9998071789741516
999,49.95,REVERSE,backward,-0.07999999821186066,0.0,-54.12343978881836,36.66853332519531,0.05840408056974411,-179.40447998046875,4.195844716382234,-54.56538772583008,36.661766052246094,0.08138661086559296,0.007749647367745638,-0.010182909667491913,-0.007369478233158588,-0.999890923500061
1000,50.0,REVERSE,backward,-0.07999999821186066,0.0,-53.70428466796875,36.67281723022461,0.0539093017578125,-179.60919189453125,4.1804572354652985,-54.14439010620117,36.66849136352539,0.07657875865697861,0.005054786801338196,-0.013236941769719124,-0.002160848118364811,-0.9998972415924072
1001,50.050000000000004,REVERSE,backward,-0.07999999821186066,0.0,-53.28459930419922,36.674747467041016,0.04931629076600075,-179.78182983398438,4.207942187783548,-53.725257873535156,36.6728515625,0.07206343859434128,0.003271797439083457,-0.013878066092729568,-0.0008880446548573673,-0.9998979568481445
1002,50.1,REVERSE,backward,-0.07999999821186066,0.0,-52.865379333496094,36.67454528808594,0.04499858617782593,-179.94642639160156,4.187281279063883,-53.30559158325195,36.674842834472656,0.0674496665596962,0.001768131973221898,-0.013762696646153927,-0.0004992272588424385,-0.9999035596847534
1003,50.150000000000006,REVERSE,backward,-0.07999999821186066,0.0,-52.44499969482422,36.672264099121094,0.04104774445295334,179.89773559570312,4.2155992285605075,-52.88639450073242,36.67470169067383,0.0631110817193985,0.000334797688992694,-0.01346050389111042,-0.00033657700987532735,-0.9999092817306519
1004,50.2,REVERSE,backward,-0.07999999821186066,0.0,-52.02498245239258,36.66853332519531,0.03746200352907181,-179.9486083984375,4.194108508726362,-52.46603012084961,36.67247772216797,0.05914076417684555,0.0007612422341480851,-0.01114411186426878,0.0003728715528268367,0.9999375939369202
1005,50.25,REVERSE,backward,-0.07999999821186066,0.0,-51.60382843017578,36.66620635986328,0.03421802446246147,179.89710998535156,4.2220921585131395,-52.0460319519043,36.66869354248047,0.055537350475788116,0.00031536640017293394,-0.012910611927509308,-0.00022758926206734031,-0.9999166131019592
1006,50.300000000000004,REVERSE,backward,-0.07999999821186066,0.0,-51.18304443359375,36.66250228881836,0.03128105029463768,-179.949951171875,4.200497102363909,-51.62489318847656,36.666419982910156,0.05227699875831604,0.0007667778409086168,-0.011604944244027138,0.0003112215781584382,0.9999323487281799
1007,50.35,REVERSE,backward,-0.07999999821186066,0.0,-50.76120376586914,36.66017532348633,0.028622474521398544,179.89620971679688,4.227975477378291,-51.204124450683594,36.662662506103516,0.049324870109558105,0.00030351459281519055,-0.01256770920008421,-0.0001885946694528684,-0.9999209046363831
1008,50.400000000000006,REVERSE,backward,-0.07999999821186066,0.0,-50.339759826660156,36.656429290771484,0.02621128037571907,-179.9513702392578,4.206264500726663,-50.78229904174805,36.66039276123047,0.04665132239460945,0.000774725282099098,-0.011873357929289341,0.0002805122931022197,0.9999291896820068
1009,50.45,REVERSE,backward,-0.07999999821186066,0.0,-49.91727066040039,36.65410232543945,0.024025116115808487,179.89512634277344,4.233918798753059,-50.360870361328125,36.65658950805664,0.04422468692064285,0.0002911174378823489,-0.012376019731163979,-0.00016859798051882535,-0.9999232888221741
1010,50.5,REVERSE,backward,-0.07999999821186066,0.0,-49.49518966674805,36.65036392211914,0.022038649767637253,-179.95269775390625,4.212143051320047,-49.93839645385742,36.654319763183594,0.04202209413051605,0.0007842160994186997,-0.012024696916341782,0.000263449881458655,0.9999273419380188
1011,50.550000000000004,REVERSE,backward,-0.07999999821186066,0.0,-49.07197952270508,36.648033142089844,0.02023494616150856,179.89385986328125,4.240644396804308,-49.516334533691406,36.6505241394043,0.040018752217292786,0.00027950116782449186,-0.012273565866053104,-0.00015840803098399192,-0.9999247193336487
1012,50.6,REVERSE,backward,-0.07999999821186066,0.0,-48.649192810058594,36.64429473876953,0.01859416998922825,-179.95413208007812,4.218873511463692,-49.0931396484375,36.648250579833984,0.03819753974676132,0.0007952678133733571,-0.012110309675335884,0.00025332070072181523,0.9999263286590576
1013,50.650000000000006,REVERSE,backward,-0.07999999821186066,0.0,-48.22529220581055,36.6419563293457,0.017103079706430435,179.8924560546875,4.2474048456111975,-48.670372009277344,36.64445495605469,0.03653890639543533,0.00026696958229877055,-0.012219389900565147,-0.00015365656872745603,-0.9999253153800964
1014,50.7,REVERSE,backward,-0.07999999821186066,0.0,-47.801815032958984,36.638221740722656,0.01574508659541607,-179.955810546875,4.225664500725966,-48.24648666381836,36.642173767089844,0.035031937062740326,0.000807675183750689,-0.012155725620687008,0.00024701564689166844,0.9999257326126099
1015,50.75,REVERSE,backward,-0.07999999821186066,0.0,-47.377220153808594,36.63582229614258,0.014510535635054111,179.89097595214844,4.254180391725574,-47.823028564453125,36.63838577270508,0.03365597873926163,0.000252464902587235,-0.012189186178147793,-0.0001519729703431949,-0.9999256730079651
1016,50.800000000000004,REVERSE,backward,-0.07999999821186066,0.0,-46.95305633544922,36.63202667236328,0.01338550541549921,-179.95750427246094,4.2324950526540315,-47.3984489440918,36.636043548583984,0.03240552544593811,0.0008207313367165625,-0.012181666679680347,0.00024359909002669156,0.999925434589386
1017,50.85,REVERSE,backward,-0.07999999821186066,0.0,-46.52777099609375,36.62961959838867,0.012362365610897541,179.88943481445312,4.26096171016201,-46.97430419921875,36.6321907043457,0.031262412667274475,0.00023781809431966394,-0.012173539027571678,-0.00015326730499509722,-0.9999257922172546
1018,50.900000000000006,REVERSE,backward,-0.07999999821186066,0.0,-46.10299301147461,36.625816345214844,0.011429481208324432,-179.95919799804688,4.238606850996817,-46.54903030395508,36.62984085083008,0.030223339796066284,0.0008343055378645658,-0.012196906842291355,0.0002421615063212812,0.9999251961708069
1019,50.95,REVERSE,backward,-0.07999999821186066,0.0,-45.67708969116211,36.62339401245117,0.01058116927742958,179.88780212402344,4.266993827068967,-46.124271392822266,36.625980377197266,0.029272258281707764,0.00022315997921396047,-0.012166324071586132,-0.00015523740148637444,-0.9999259114265442
1020,51.0,REVERSE,backward,-0.07999999821186066,0.0,-45.25160598754883,36.61958694458008,0.009807052090764046,-179.9609375,4.24547368058211,-45.69838333129883,36.62361526489258,0.02840796485543251,0.0008486658916808665,-0.01220651250332594,0.00024097606365103275,0.9999250769615173
1021,51.050000000000004,REVERSE,backward,-0.07999999821186066,0.0,-44.82501220703125,36.61715316772461,0.009103240445256233,179.88616943359375,4.273778663884739,-45.272918701171875,36.6197509765625,0.027615537866950035,0.00020809215493500233,-0.012163607403635979,-0.00015725489356555045,-0.9999260306358337
1022,51.1,REVERSE,backward,-0.07999999821186066,0.0,-44.39884567260742,36.61333465576172,0.008460845798254013,-179.96273803710938,4.252380982422386,-44.84634017944336,36.617374420166016,0.026895686984062195,0.0008630146039649844,-0.01221280638128519,0.00023981969570741057,0.9999250173568726
1023,51.150000000000006,REVERSE,backward,-0.07999999821186066,0.0,-43.97157669067383,36.610836029052734,0.007876777090132236,179.8844757080078,4.280565401797908,-44.42019271850586,36.613502502441406,0.02623487263917923,0.00019248126773163676,-0.01216347236186266,-0.00015925154730211943,-0.9999260306358337
1024,51.2,REVERSE,backward,-0.07999999821186066,0.0,-43.54472732543945,36.60694885253906,0.007343482691794634,-179.96453857421875,4.259298412978704,-43.99293899536133,36.611061096191406,0.02563471719622612,0.0008778843330219388,-0.012217744253575802,0.0002392719907220453,0.9999249577522278
1025,51.25,REVERSE,backward,-0.07999999821186066,0.0,-43.11677169799805,36.60443878173828,0.0068587493151426315,179.88267517089844,4.287348003578617,-43.56610870361328,36.60711669921875,0.025082889944314957,0.00017685959755908698,-0.012164954096078873,-0.00016250743647105992,-0.9999259114265442
1026,51.300000000000004,REVERSE,backward,-0.07999999821186066,0.0,-42.689300537109375,36.600547790527344,0.0064158630557358265,-179.96636962890625,4.265475229230514,-43.13816452026367,36.60466384887695,0.024582015350461006,0.0008936773519963026,-0.012222029268741608,0.00023943484120536596,0.9999248385429382
1027,51.35,REVERSE,backward,-0.07999999821186066,0.0,-42.2607421875,36.5980224609375,0.0060134888626635075,179.88096618652344,4.293377860147016,-42.71071243286133,36.60071563720703,0.024120498448610306,0.00016096228500828147,-0.012167267501354218,-0.00016545056132599711,-0.9999259114265442
1028,51.400000000000006,REVERSE,backward,-0.07999999821186066,0.0,-41.83258819580078,36.5941162109375,0.005645751953125,-179.96820068359375,4.272391237002415,-42.282169342041016,36.59824752807617,0.02370193600654602,0.0009086593054234982,-0.012225765734910965,0.00023907350259833038,0.9999247789382935
1029,51.45,REVERSE,backward,-0.07999999821186066,0.0,-41.403343200683594,36.591575622558594,0.005311775021255016,179.87913513183594,4.30015641096429,-41.854034423828125,36.59428405761719,0.02331547439098358,0.0001450553972972557,-0.012170094065368176,-0.00016787672939244658,-0.9999259114265442
1030,51.5,REVERSE,backward,-0.07999999821186066,0.0,-40.97450256347656,36.58765411376953,0.005006370600312948,-179.9700927734375,4.279335531692964,-41.4248046875,36.591800689697266,0.022965259850025177,0.0009246998815797269,-0.012229415588080883,0.00023833474551793188,0.9999247193336487
1031,51.550000000000004,REVERSE,backward,-0.07999999821186066,0.0,-40.54464340209961,36.585044860839844,0.004729309119284153,179.87728881835938,4.306192989286467,-40.99597930908203,36.587825775146484,0.022641057148575783,0.0001286087353946641,-0.012173247523605824,-0.00016998016508296132,-0.9999259114265442
1032,51.6,REVERSE,backward,-0.07999999821186066,0.0,-40.11519241333008,36.581050872802734,0.004475555382668972,-179.97198486328125,4.2855083845978195,-40.56613540649414,36.58527374267578,0.022347722202539444,0.0009408647892996669,-0.01223308127373457,0.000237997985095717,0.9999246597290039
1033,51.650000000000006,REVERSE,backward,-0.07999999821186066,0.0,-39.684654235839844,36.578433990478516,0.004245452582836151,179.87535095214844,4.312957245531341,-40.13670349121094,36.58122253417969,0.022075105458498,0.00011215356789762154,-0.012176759541034698,-0.00017319724429398775,-0.9999257922172546
1034,51.7,REVERSE,backward,-0.07999999821186066,0.0,-39.25450897216797,36.57442855834961,0.004034766927361488,-179.9739532470703,4.292460315972596,-39.706180572509766,36.57866287231445,0.021828701719641685,0.000957822659984231,-0.012236680835485458,0.00023823145602364093,0.9999246001243591
1035,51.75,REVERSE,backward,-0.07999999821186066,0.0,-38.82328796386719,36.57179641723633,0.003843765240162611,179.87339782714844,4.319730396214815,-39.27605438232422,36.57460021972656,0.02159910462796688,9.502703323960304e-05,-0.012180321849882603,-0.00017598396516405046,-0.9999257922172546
1036,51.800000000000004,REVERSE,backward,-0.07999999821186066,0.0,-38.39249038696289,36.567867279052734,0.0038727568462491035,-179.97576904296875,4.297682896047742,-38.844844818115234,36.572025299072266,0.021391788497567177,0.0009749064920470119,-0.012240438722074032,0.00023788872931618243,0.9999245405197144
1037,51.85,REVERSE,backward,-0.07999999821186066,0.0,-37.95586395263672,36.58158493041992,0.024779586121439934,179.96119689941406,4.2139308301958405,-38.414066314697266,36.56804275512695,0.021400410681962967,7.952268060762435e-05,-0.012261273339390755,-0.00032778462627902627,-0.9999247193336487
1038,51.900000000000006,REVERSE,backward,-0.07999999821186066,0.0,-37.52369689941406,36.57940673828125,0.02970462664961815,-179.53695678710938,4.3075378327756555,-37.977455139160156,36.581783294677734,0.04228881001472473,4.765710764331743e-05,-0.003708357224240899,0.018835514783859253,0.9998157024383545
1039,51.95,REVERSE,backward,-0.07999999821186066,0.0,-37.090476989746094,36.58212661743164,0.03204872086644173,-179.90130615234375,4.327813116727837,-37.54530715942383,36.57941436767578,0.04719294607639313,0.004047058522701263,-0.021530674770474434,-0.015621811151504517,-0.999638020992279
1040,52.0,REVERSE,backward,-0.07999999821186066,0.0,-36.6496467590332,36.57050323486328,0.06261367350816727,179.7202606201172,4.325950481195333,-37.11210250854492,36.582271575927734,0.049518197774887085,0.000887963455170393,-0.022695153951644897,-0.015065211802721024,-0.999628484249115
1041,52.050000000000004,REVERSE,backward,-0.07999999821186066,0.0,-36.214378356933594,36.56405258178711,0.0659165158867836,179.81692504882812,4.337196665672306,-36.671287536621094,36.57079315185547,0.08006176352500916,0.0023552849888801575,0.00936563964933157,-0.0018456033430993557,0.9999516606330872
1042,52.1,REVERSE,backward,-0.07999999821186066,0.0,-35.78097915649414,36.559356689453125,0.06811092048883438,179.9106903076172,4.31805505172415,-36.23603057861328,36.56430435180664,0.083347387611866,0.001546280924230814,0.01225023902952671,-0.003093588864430785,0.9999189972877502
1043,52.150000000000006,REVERSE,backward,-0.07999999821186066,0.0,-35.347251892089844,36.55610656738281,0.06990478187799454,-179.9793701171875,4.342889232412695,-35.80264663696289,36.559574127197266,0.08552223443984985,0.0007189127500168979,0.013185236603021622,-0.0026629986241459846,0.9999092221260071
1044,52.2,REVERSE,backward,-0.07999999821186066,0.0,-34.925899505615234,36.57587432861328,0.08906307071447372,179.9376983642578,4.219218853232502,-35.368934631347656,36.55628204345703,0.0872984454035759,5.1741121751547325e-06,-0.037660207599401474,0.001802247716113925,-0.9992889761924744
1045,52.25,REVERSE,backward,-0.07999999821186066,0.0,-34.49380111694336,36.5743408203125,0.09547965973615646,-179.5422821044922,4.321086463299919,-34.947601318359375,36.576080322265625,0.10643512010574341,2.9389033443294466e-05,0.0038394019939005375,0.02406829223036766,0.9997029304504395
1046,52.300000000000004,REVERSE,backward,-0.07999999821186066,0.0,-34.059810638427734,36.576717376708984,0.09781627357006073,179.998046875,4.361472315402018,-34.51551818847656,36.5743522644043,0.11283301562070847,0.004178459290415049,-0.026542333886027336,-0.022383902221918106,-0.9993882775306702
1047,52.35,REVERSE,backward,-0.07999999821186066,0.0,-33.63492202758789,36.55983352661133,0.1231396421790123,-179.5403289794922,4.3445538338933956,-34.08154296875,36.576900482177734,0.11514762043952942,-0.00040540756890550256,0.0012174489675089717,0.021878838539123535,0.9997597932815552
1048,52.400000000000006,REVERSE,backward,-0.07999999821186066,0.0,-33.201255798339844,36.56285858154297,0.12414657324552536,-179.6678924560547,4.368054390834019,-33.656673431396484,36.55984115600586,0.1404501497745514,0.003870365209877491,-0.014553657732903957,0.0018561165779829025,-0.999884843826294
1049,52.45,REVERSE,backward,-0.07999999821186066,0.0,-32.76713180541992,36.564517974853516,0.12640826404094696,-179.77984619140625,4.330844661585942,-33.2230224609375,36.56291580200195,0.1414363533258438,0.0027639789041131735,-0.012401937507092953,0.0028904930222779512,-0.9999150633811951
1050,52.5,REVERSE,backward,-0.07999999821186066,0.0,-32.33088684082031,36.56472396850586,0.12877342104911804,-179.89401245117188,4.3777718663230765,-32.788917541503906,36.56461715698242,0.1436775177717209,0.0017912797629833221,-0.011784032918512821,0.0025334793608635664,-0.9999257922172546
1051,52.550000000000004,REVERSE,backward,-0.07999999821186066,0.0,-31.89552879333496,36.56336212158203,0.13102619349956512,179.9873046875,4.338176482153263,-32.352684020996094,36.56486892700195,0.14602378010749817,0.0007977148052304983,-0.011685656383633614,0.0020062068942934275,-0.9999293684959412
1052,52.6,REVERSE,backward,-0.07999999821186066,0.0,-31.813331604003906,36.53263854980469,0.11969062685966492,-179.45169067382812,1.0828428627488986,-31.917339324951172,36.56354904174805,0.14825931191444397,-1.598183916939888e-05,-0.012730206362903118,-0.0014894348569214344,0.9999178051948547
1053,52.650000000000006,REVERSE,backward,-0.07999999821186066,0.0,-31.802091598510742,36.49421691894531,0.10621974617242813,-179.02593994140625,1.0350995109953125,-31.835155487060547,36.53261184692383,0.13690803945064545,0.004647792782634497,-0.01323431171476841,0.0008791958098299801,-0.999901294708252
1054,52.7,REVERSE,backward,-0.07999999821186066,0.0,-31.794818878173828,36.45669937133789,0.09345424175262451,-178.59698486328125,1.0418566807941214,-31.823928833007812,36.4940299987793,0.12341909855604172,0.008355598896741867,-0.014605440199375153,3.75849413103424e-05,-0.9998584389686584
1055,52.75,REVERSE,backward,-0.07999999821186066,0.0,-31.791444778442383,36.41440963745117,0.09492198377847672,-178.1095428466797,1.0486657416143745,-31.816667556762695,36.45634841918945,0.11063763499259949,0.012093816883862019,-0.015680469572544098,-0.0010030500125139952,-0.9998034238815308
1056,52.800000000000004,REVERSE,backward,-0.07999999821186066,0.0,-31.788053512573242,36.38129806518555,0.09408393502235413,-177.4883270263672,1.116079506086371,-31.81329917907715,36.41387176513672,0.11209329217672348,0.016331667080521584,-0.012765545397996902,0.006269770208746195,-0.9997654557228088
1057,52.85,REVERSE,backward,-0.07999999821186066,0.0,-31.831571578979492,36.28701400756836,0.08999969065189362,-179.46368408203125,4.869148048934647,-31.80990982055664,36.380523681640625,0.11124446988105774,0.021740920841693878,-0.010025965049862862,-0.0011541286949068308,-0.9997127652168274
1058,52.900000000000006,REVERSE,backward,-0.07999999821186066,0.0,-31.696250915527344,36.24714660644531,0.09152378141880035,-179.84878540039062,1.5188104317579263,-31.85344886779785,36.286991119384766,0.10715153813362122,0.004541241098195314,-0.0114176906645298,-0.00492636114358902,-0.9999123215675354
1059,52.95,REVERSE,backward,-0.07999999821186066,0.0,-31.5576171875,36.15724182128906,0.09381110966205597,178.35519409179688,1.2235754942930641,-31.71813201904297,36.24727249145508,0.10867002606391907,0.0011889489833265543,-0.011733693070709705,-0.006268625147640705,-0.9999107718467712
1060,53.0,REVERSE,backward,-0.07999999821186066,0.0,-31.333913803100586,36.10222244262695,0.095489501953125,178.9536895751953,0.2678260945917637,-31.579483032226562,36.15805435180664,0.11095567047595978,0.01426603738218546,-0.013588802888989449,0.006167763378471136,0.999786913394928
1061,53.050000000000004,REVERSE,backward,-0.07999999821186066,0.0,-30.925233840942383,36.07537841796875,0.0978175699710846,179.00306701660156,3.8712462318672056,-31.355785369873047,36.102806091308594,0.11263628304004669,0.009027990512549877,-0.012883244082331657,0.0058175381273031235,0.9998593330383301
1062,53.1,REVERSE,backward,-0.07999999821186066,0.0,-30.491771697998047,36.05787658691406,0.10276924073696136,179.18203735351562,4.263110075970146,-30.947099685668945,36.07594299316406,0.11497154086828232,0.008594494313001633,-0.012570076622068882,0.006013339851051569,0.9998659491539001
1063,53.150000000000006,REVERSE,backward,-0.07999999821186066,0.0,-30.06271743774414,36.041805267333984,0.10676238685846329,179.4037322998047,4.170352706666108,-30.513635635375977,36.058372497558594,0.11992630362510681,0.007027755957096815,-0.012298176065087318,0.005660331342369318,0.9998836517333984
1064,53.2,REVERSE,backward,-0.07999999821186066,0.0,-29.632564544677734,36.02897262573242,0.1102781668305397,179.69747924804688,4.199610236553459,-30.084583282470703,36.04221725463867,0.12391982227563858,0.005088261794298887,-0.01215475331991911,0.005723889451473951,0.999896764755249
1065,53.25,REVERSE,backward,-0.07999999821186066,0.0,-29.20319175720215,36.02057647705078,0.11367713660001755,-179.93899536132812,4.167632893136098,-29.654434204101562,36.02927017211914,0.12743279337882996,0.002519067609682679,-0.012081379070878029,0.005893361754715443,0.9999064803123474
1066,53.300000000000004,REVERSE,backward,-0.07999999821186066,0.0,-28.77671241760254,36.01511764526367,0.11680126190185547,-179.82936096191406,4.202902565498107,-29.225069046020508,36.02073669433594,0.1308240294456482,0.00040853055543266237,-0.012555468827486038,-0.005943170748651028,-0.9999034404754639
1067,53.35,REVERSE,backward,-0.07999999821186066,0.0,-28.34872055053711,36.01230239868164,0.1202114075422287,-179.6591339111328,4.24493668071046,-28.798599243164062,36.015235900878906,0.13393647968769073,0.0013664555735886097,-0.012995115481317043,-0.006426783744245768,-0.9998939037322998
1068,53.400000000000006,REVERSE,backward,-0.07999999821186066,0.0,-27.917938232421875,36.01236343383789,0.1234014481306076,-179.45201110839844,4.3252488588149,-28.37061882019043,36.01235580444336,0.13733264803886414,0.0028502107597887516,-0.013118195347487926,-0.006838992238044739,-0.9998865127563477
1069,53.45,REVERSE,backward,-0.07999999821186066,0.0,-27.486948013305664,36.015960693359375,0.12624149024486542,-179.2421417236328,4.320792360117823,-27.939849853515625,36.01233673095703,0.14050638675689697,0.004654753487557173,-0.013208105228841305,-0.006874933373183012,-0.9998783469200134
1070,53.5,REVERSE,backward,-0.07999999821186066,0.0,-27.054811477661133,36.02218246459961,0.1288807988166809,-179.03724670410156,4.3395651007282225,-27.508874893188477,36.01585388183594,0.1433275043964386,0.006480972748249769,-0.012985867448151112,-0.006683447398245335,-0.9998723864555359
1071,53.550000000000004,REVERSE,backward,-0.07999999821186066,0.0,-26.61715316772461,36.03145217895508,0.1308366358280182,-179.2373504638672,4.365562120360956,-27.076751708984375,36.02199935913086,0.14594750106334686,0.008263777010142803,-0.012749312445521355,-0.006381096318364143,-0.9998642802238464
1072,53.6,REVERSE,backward,-0.07999999821186066,0.0,-26.17764663696289,36.03797912597656,0.1328153908252716,-179.4558868408203,4.410292076996059,-26.639108657836914,36.03134536743164,0.1478848159313202,0.006519397720694542,-0.012370253913104534,-0.00503271771594882,-0.999889612197876
1073,53.650000000000006,REVERSE,backward,-0.07999999821186066,0.0,-25.738935470581055,36.04172134399414,0.13467197120189667,-179.65866088867188,4.373393960576487,-26.199615478515625,36.03795623779297,0.14984606206417084,0.004616547375917435,-0.01225010585039854,-0.0038466891273856163,-0.9999068379402161
1074,53.7,REVERSE,backward,-0.07999999821186066,0.0,-25.298749923706055,36.04292297363281,0.13638567924499512,-179.84457397460938,4.415194241657224,-25.76091766357422,36.04177474975586,0.1516857147216797,0.002851431956514716,-0.012213549576699734,-0.0029217142146080732,-0.9999170899391174
1075,53.75,REVERSE,backward,-0.07999999821186066,0.0,-24.859472274780273,36.0417366027832,0.13795234262943268,179.98345947265625,4.378670329262226,-25.320743560791016,36.04304885864258,0.1533830761909485,0.001233234885148704,-0.012208054773509502,-0.0022251352202147245,-0.9999222159385681
1076,53.800000000000004,REVERSE,backward,-0.07999999821186066,0.0,-24.418832778930664,36.03904342651367,0.13938312232494354,-179.8543701171875,4.419244868664097,-24.88147735595703,36.041927337646484,0.15493303537368774,2.4511713490937836e-05,-0.012278880923986435,0.0017680465243756771,0.999923050403595
1077,53.85,REVERSE,backward,-0.07999999821186066,0.0,-23.97905158996582,36.03783416748047,0.14068622887134552,179.9871063232422,4.383819839502218,-24.44085121154785,36.0391731262207,0.156347393989563,0.0011488304007798433,-0.0122109055519104,-0.00135023461189121,-0.9999238848686218
1078,53.900000000000006,REVERSE,backward,-0.07999999821186066,0.0,-23.5379581451416,36.035194396972656,0.14187541604042053,-179.86087036132812,4.423526544932004,-24.001079559326172,36.03802490234375,0.15763390064239502,-6.527933237521211e-06,-0.01228205393999815,0.0011154060484841466,0.9999239444732666
1079,53.95,REVERSE,backward,-0.07999999821186066,0.0,-23.09771156311035,36.033992767333984,0.14295749366283417,179.98866271972656,4.388571203309207,-23.559999465942383,36.03532409667969,0.15880626440048218,0.0010930882999673486,-0.012217567302286625,-0.0008552132057957351,-0.99992436170578
1080,54.0,REVERSE,backward,-0.07999999821186066,0.0,-22.656091690063477,36.031436920166016,0.1439453512430191,-179.86558532714844,4.428579719997612,-23.119766235351562,36.0341796875,0.15987111628055573,-1.9290251657366753e-05,-0.012284817174077034,0.0007353483233600855,0.9999242424964905
1081,54.050000000000004,REVERSE,backward,-0.07999999821186066,0.0,-22.21530532836914,36.03017807006836,0.14484351873397827,179.98910522460938,4.394111778906637,-22.678159713745117,36.03157043457031,0.16084152460098267,0.001052893465384841,-0.012223981320858002,-0.0005636204150505364,-0.9999246001243591
1082,54.1,REVERSE,backward,-0.07999999821186066,0.0,-21.773202896118164,36.027626037597656,0.14566382765769958,-179.8692169189453,4.433292880894962,-22.237384796142578,36.030364990234375,0.16172219812870026,-2.2302439901977777e-05,-0.01228829100728035,0.0005114686791785061,0.99992436170578
1083,54.150000000000006,REVERSE,backward,-0.07999999821186066,0.0,-21.331911087036133,36.02635955810547,0.14640960097312927,179.9889373779297,4.399255253835843,-21.79529571533203,36.02775955200195,0.16252511739730835,0.0010221472475677729,-0.012229464948177338,-0.0003921388415619731,-0.9999246001243591
1084,54.2,REVERSE,backward,-0.07999999821186066,0.0,-20.889310836791992,36.02381134033203,0.14709094166755676,-179.8724822998047,4.438025777816231,-21.354015350341797,36.026546478271484,0.1632537990808487,-1.9819519366137683e-05,-0.012291626073420048,0.0003795935772359371,0.99992436170578
1085,54.25,REVERSE,backward,-0.07999999821186066,0.0,-20.447519302368164,36.02253341674805,0.14770999550819397,179.98846435546875,4.404395709741439,-20.911428451538086,36.02394485473633,0.163918137550354,0.000994846341200173,-0.012233363464474678,-0.00029114671633578837,-0.9999247193336487
1086,54.300000000000004,REVERSE,backward,-0.07999999821186066,0.0,-20.00446891784668,36.01992416381836,0.14827591180801392,-179.8752899169922,4.442405881868322,-20.469646453857422,36.02272415161133,0.164522185921669,-1.4542609278578311e-05,-0.012292643077671528,0.00030171783873811364,0.99992436170578
1087,54.35,REVERSE,backward,-0.07999999821186066,0.0,-19.562213897705078,36.01857376098633,0.14878982305526733,179.98780822753906,4.4091417849091386,-20.026609420776367,36.02006149291992,0.16507139801979065,0.0009715277119539678,-0.012234995141625404,-0.00023216719273477793,-0.9999247193336487
1088,54.400000000000006,REVERSE,backward,-0.07999999821186066,0.0,-19.118711471557617,36.01595687866211,0.14925986528396606,-179.8778533935547,4.4467971451380475,-19.58436393737793,36.01876449584961,0.16557066142559052,-7.685938726353925e-06,-0.012293652631342411,0.00025707180611789227,0.99992436170578
1089,54.45,REVERSE,backward,-0.07999999821186066,0.0,-18.675992965698242,36.01459503173828,0.14968647062778473,179.98703002929688,4.413882359131945,-19.1408748626709,36.01609420776367,0.1660243570804596,0.0009503131150268018,-0.01223639864474535,-0.00019829781376756728,-0.9999247193336487
1090,54.5,REVERSE,backward,-0.07999999821186066,0.0,-18.232038497924805,36.01197052001953,0.1500767469406128,-179.88031005859375,4.45120011417823,-18.698165893554688,36.01478576660156,0.16643664240837097,2.1607530698020128e-07,-0.012294594198465347,0.0002309767296537757,0.9999244213104248
1091,54.550000000000004,REVERSE,backward,-0.07999999821186066,0.0,-17.788896560668945,36.010597229003906,0.15043094754219055,179.98619079589844,4.41823835189628,-18.254222869873047,36.012107849121094,0.16681092977523804,0.0009300051024183631,-0.012237530201673508,-0.00017830617434810847,-0.9999247193336487
1092,54.6,REVERSE,backward,-0.07999999821186066,0.0,-17.344526290893555,36.00796127319336,0.15075527131557465,-179.88265991210938,4.4552390419976335,-17.81109046936035,36.01078796386719,0.16715115308761597,8.628583600511774e-06,-0.012295464053750038,0.00021551414101850241,0.99992436170578
