time_step,true_pos_x,pred_pos_x,error
2435,1.66,1.6716108,-0.011610866
2436,1.65,1.6722858,-0.022285819
2437,1.65,1.6712979,-0.021297932
2438,1.65,1.6578676,-0.007867575
2439,1.66,1.6366245,0.023375511
2440,1.66,1.6200986,0.039901376
2441,1.66,1.6102792,0.049720764
2442,1.66,1.6035248,0.056475163
2443,1.66,1.5980195,0.061980486
2444,1.66,1.5925777,0.06742227
2445,1.66,1.5884256,0.07157433
2446,1.67,1.585972,0.084028006
2447,1.67,1.5866683,0.083331704
2448,1.67,1.591672,0.07832801
2449,1.67,1.5934064,0.07659352
2450,1.67,1.593262,0.076738
2451,1.67,1.5909007,0.0790993
2452,1.66,1.5931147,0.06688523
2453,1.66,1.5927335,0.067266464
2454,1.66,1.5908308,0.06916916
2455,1.65,1.5872087,0.06279123
2456,1.64,1.5846785,0.055321455
2457,1.63,1.581917,0.048082948
2458,1.63,1.5778645,0.052135468
2459,1.62,1.5736837,0.046316266
2460,1.61,1.5684462,0.041553855
2461,1.6,1.562873,0.037127018
2462,1.59,1.5556908,0.034309268
2463,1.58,1.5473664,0.032633662
2464,1.56,1.5377339,0.02226603
2465,1.55,1.5271039,0.022896051
2466,1.54,1.5167388,0.02326119
2467,1.52,1.5069115,0.013088465
2468,1.5,1.4956415,0.00435853
2469,1.49,1.4823904,0.007609606
2470,1.47,1.4690946,0.00090539455
2471,1.45,1.4548502,-0.004850149
2472,1.43,1.4393606,-0.009360671
2473,1.41,1.4226453,-0.012645364
2474,1.38,1.404958,-0.024958014
2475,1.36,1.3850768,-0.025076747
2476,1.34,1.3641347,-0.024134636
2477,1.31,1.3432394,-0.033239484
2478,1.3,1.3208458,-0.02084589
2479,1.28,1.2969956,-0.016995668
2480,1.26,1.2751182,-0.015118241
2481,1.23,1.252467,-0.022467017
2482,1.21,1.2279522,-0.017952204
2483,1.19,1.2037594,-0.013759375
2484,1.17,1.1805456,-0.010545611
2485,1.15,1.1581571,-0.008157134
2486,1.14,1.1364608,0.0035392046
2487,1.12,1.1165948,0.0034052134
2488,1.1,1.0969872,0.0030127764
2489,1.08,1.0768201,0.0031799078
2490,1.05,1.0562863,-0.0062863827
2491,1.03,1.033592,-0.0035920143
2492,1.01,1.0100279,-2.7894974e-05
2493,0.99,0.9867038,0.0032961965
2494,0.96,0.9639479,-0.0039479136
2495,0.94,0.9398163,0.00018370152
2496,0.92,0.91602236,0.0039776564
2497,0.88,0.8939117,-0.013911724
2498,0.85,0.86938286,-0.019382834
2499,0.83,0.8429038,-0.01290381
2500,0.81,0.81653446,-0.006534457
2501,0.79,0.7914538,-0.0014537573
2502,0.77,0.7675851,0.0024148822
2503,0.75,0.744589,0.005411029
2504,0.72,0.72262895,-0.0026289225
2505,0.69,0.6999954,-0.009995401
2506,0.65,0.676857,-0.026857018
2507,0.63,0.6523315,-0.022331476
2508,0.61,0.6297992,-0.019799173
2509,0.59,0.6088513,-0.01885134
2510,0.56,0.5885453,-0.02854532
2511,0.52,0.5664079,-0.046407938
2512,0.48,0.5404787,-0.060478717
2513,0.43,0.5114709,-0.08147091
2514,0.39,0.47893474,-0.08893475
2515,0.36,0.44434306,-0.084343046
2516,0.33,0.40991008,-0.07991007
2517,0.3,0.37714422,-0.077144206
2518,0.28,0.34607595,-0.06607595
2519,0.25,0.23130983,0.018690169
2520,0.22,0.14061072,0.079389274
2521,0.19,0.09289628,0.097103715
2522,0.15,0.07488969,0.07511032
2523,0.13,0.06620398,0.06379601
2524,0.11,0.06535694,0.04464306
2525,0.07,0.060427547,0.009572454
2526,0.05,0.05037293,-0.00037292764
2527,0.02,0.03718558,-0.01718558
2528,-0.01,0.017764091,-0.027764091
2529,-0.03,-0.004861176,-0.025138823
2530,-0.08,-0.031241238,-0.04875876
2531,-0.11,-0.06706846,-0.04293154
2532,-0.14,-0.104661226,-0.035338774
2533,-0.16,-0.14131981,-0.018680185
2534,-0.19,-0.16996115,-0.020038843
2535,-0.22,-0.19692868,-0.023071319
2536,-0.24,-0.22834551,-0.011654481
2537,-0.27,-0.25590444,-0.014095575
2538,-0.29,-0.28170145,-0.008298546
2539,-0.31,-0.30578882,-0.0042111874
2540,-0.34,-0.3246479,-0.0153521
2541,-0.37,-0.35087842,-0.019121587
2542,-0.39,-0.37236857,-0.017631412
2543,-0.41,-0.39425725,-0.015742749
2544,-0.43,-0.42460293,-0.0053970814
2545,-0.45,-0.4538617,0.0038617253
2546,-0.46,-0.4814698,0.021469802
2547,-0.48,-0.48648316,0.0064831674
2548,-0.5,-0.5033633,0.0033633113
2549,-0.52,-0.524013,0.004013002
2550,-0.54,-0.5351378,-0.004862249
2551,-0.55,-0.5520512,0.0020511746
2552,-0.57,-0.5959563,0.025956333
2553,-0.58,-0.6282902,0.048290193
2554,-0.6,-0.63167524,0.03167522
2555,-0.61,-0.4668231,-0.14317691
2556,-0.62,-0.48923516,-0.13076484
2557,-0.64,-0.4622677,-0.17773229
2558,-0.65,-0.49825937,-0.15174061
2559,-0.66,-0.5385778,-0.12142223
2560,-0.67,-0.56729734,-0.10270268
2561,-0.68,-0.5933747,-0.08662528
2562,-0.69,-0.6147686,-0.07523137
2563,-0.7,-0.6306391,-0.06936091
2564,-0.71,-0.64171433,-0.068285644
2565,-0.71,-0.6478963,-0.06210369
2566,-0.72,-0.6524153,-0.06758475
2567,-0.74,-0.65827835,-0.08172166
2568,-0.75,-0.6777271,-0.0722729
2569,-0.76,-0.6955205,-0.06447947
2570,-0.76,-0.70825136,-0.051748633
2571,-0.76,-0.71366155,-0.04633844
2572,-0.76,-0.71776044,-0.042239547
2573,-0.76,-0.72591186,-0.034088135
2574,-0.76,-0.7287612,-0.031238794
2575,-0.76,-0.73503065,-0.02496934
2576,-0.76,-0.7398411,-0.020158887
2577,-0.76,-0.7428751,-0.017124891
2578,-0.76,-0.7451056,-0.014894366
2579,-0.77,-0.74638104,-0.023618937
2580,-0.77,-0.7485938,-0.021406174
2581,-0.77,-0.75048673,-0.01951325
2582,-0.77,-0.7526144,-0.017385602
2583,-0.77,-0.754346,-0.015653968
2584,-0.78,-0.7556672,-0.024332762
2585,-0.78,-0.75844324,-0.021556735
2586,-0.78,-0.76125443,-0.018745542
2587,-0.78,-0.7640264,-0.015973568
2588,-0.78,-0.76668775,-0.013312221
2589,-0.78,-0.76886415,-0.011135817
2590,-0.78,-0.7710637,-0.008936286
2591,-0.78,-0.7733166,-0.0066833496
2592,-0.78,-0.77673566,-0.003264308
2593,-0.78,-0.7812997,0.0012997389
2594,-0.77,-0.7878734,0.017873406
2595,-0.77,-0.7911458,0.02114582
2596,-0.76,-0.7915981,0.03159809
2597,-0.76,-0.793733,0.03373301
2598,-0.75,-0.79474413,0.044744134
2599,-0.73,-0.7931925,0.06319249
2600,-0.72,-0.7880769,0.06807685
2601,-0.72,-0.779884,0.059883952
2602,-0.71,-0.77244544,0.06244546
2603,-0.71,-0.7651677,0.055167735
2604,-0.71,-0.7585708,0.04857081
2605,-0.71,-0.7533144,0.043314397
2606,-0.71,-0.7493638,0.0393638
2607,-0.71,-0.74616957,0.03616959
2608,-0.71,-0.74153805,0.03153807
2609,-0.71,-0.7370142,0.027014196
2610,-0.71,-0.73262227,0.022622287
2611,-0.71,-0.72888553,0.018885553
2612,-0.72,-0.72576296,0.0057629347
2613,-0.72,-0.7249595,0.004959464
2614,-0.72,-0.72476315,0.0047631264
2615,-0.72,-0.7248603,0.004860282
2616,-0.71,-0.7252945,0.015294492
2617,-0.71,-0.7240354,0.014035404
2618,-0.71,-0.7233813,0.013381302
2619,-0.71,-0.7262212,0.016221225
2620,-0.7,-0.72418356,0.024183571
2621,-0.69,-0.72073567,0.030735672
2622,-0.69,-0.72565746,0.035657465
2623,-0.67,-0.7312983,0.06129831
2624,-0.66,-0.73615277,0.07615274
2625,-0.65,-0.74096835,0.09096837
2626,-0.64,-0.7415155,0.10151553
2627,-0.64,-0.7298267,0.0898267
2628,-0.63,-0.71650505,0.086505055
2629,-0.63,-0.7108222,0.08082223
2630,-0.62,-0.6984179,0.0784179
2631,-0.63,-0.68507063,0.05507064
2632,-0.63,-0.6761805,0.046180487
2633,-0.63,-0.66293216,0.032932162
2634,-0.63,-0.6610782,0.03107822
2635,-0.63,-0.65672755,0.026727557
2636,-0.63,-0.6488584,0.018858433
2637,-0.64,-0.6470175,0.0070174932
2638,-0.64,-0.63564885,-0.004351139
2639,-0.64,-0.6311891,-0.008810878
2640,-0.65,-0.6248338,-0.025166154
2641,-0.65,-0.61766696,-0.032333016
2642,-0.66,-0.6093416,-0.050658405
2643,-0.66,-0.59728825,-0.062711775
2644,-0.66,-0.5887927,-0.071207345
2645,-0.66,-0.5831702,-0.07682985
2646,-0.66,-0.5793296,-0.08067042
2647,-0.66,-0.5815182,-0.07848185
2648,-0.66,-0.57696307,-0.08303696
2649,-0.65,-0.5728177,-0.07718229
2650,-0.64,-0.57248735,-0.06751263
2651,-0.63,-0.56846344,-0.06153655
2652,-0.62,-0.5574411,-0.06255889
2653,-0.61,-0.54773104,-0.062268972
2654,-0.6,-0.5399325,-0.060067534
2655,-0.59,-0.5338911,-0.056108892
2656,-0.58,-0.52805376,-0.051946223
2657,-0.56,-0.5245734,-0.035426617
2658,-0.52,-0.51884097,-0.0011590123
2659,-0.5,-0.5041082,0.0041081905
2660,-0.48,-0.49546188,0.015461892
2661,-0.46,-0.47773868,0.01773867
2662,-0.44,-0.4597026,0.019702613
2663,-0.42,-0.44198132,0.021981329
2664,-0.4,-0.42436993,0.024369925
2665,-0.38,-0.40662307,0.02662307
2666,-0.35,-0.38859588,0.038595885
2667,-0.33,-0.36851996,0.03851995
2668,-0.31,-0.34786588,0.037865877
2669,-0.29,-0.32724708,0.03724709
2670,-0.26,-0.306606,0.046606004
2671,-0.24,-0.28440338,0.04440339
2672,-0.22,-0.26209635,0.042096347
2673,-0.2,-0.2401979,0.040197894
2674,-0.17,-0.22663945,0.056639448
2675,-0.13,-0.19957393,0.06957394
2676,-0.1,-0.16886568,0.06886568
2677,-0.08,-0.13819546,0.058195457
2678,-0.06,-0.109987736,0.049987737
2679,-0.03,-0.08717805,0.05717805
2680,-0.01,-0.064547,0.054547004
2681,0.02,-0.03659892,0.05659892
2682,0.05,-0.008906424,0.058906425
2683,0.07,0.018885314,0.051114686
2684,0.12,0.06441641,0.05558359
2685,0.15,0.089352906,0.0606471
2686,0.18,0.11349085,0.06650916
2687,0.21,0.14455327,0.06544672
2688,0.23,0.17581877,0.054181233
2689,0.26,0.20427635,0.055723637
2690,0.29,0.2292218,0.060778186
2691,0.32,0.25677046,0.06322953
2692,0.36,0.28656965,0.07343036
2693,0.39,0.3163224,0.0736776
2694,0.42,0.35232309,0.0676769
2695,0.45,0.38787186,0.062128127
2696,0.48,0.4180497,0.061950296
2697,0.5,0.45259884,0.04740116
2698,0.53,0.48577356,0.044226408
2699,0.57,0.514079,0.055921018
2700,0.61,0.54837376,0.061626256
2701,0.65,0.5858177,0.06418228
2702,0.67,0.62548286,0.04451716
2703,0.69,0.6624256,0.02757442
2704,0.72,0.6956513,0.024348736
2705,0.74,0.727438,0.0125620365
2706,0.76,0.7567426,0.0032573938
2707,0.79,0.7834649,0.006535113
2708,0.82,0.81116015,0.008839846
2709,0.86,0.84015274,0.019847274
2710,0.88,0.8700242,0.009975791
2711,0.9,0.9009235,-0.00092351437
2712,0.92,0.92877126,-0.008771241
2713,0.94,0.95318985,-0.013189852
2714,0.96,0.97513855,-0.0151385665
2715,0.98,0.99424434,-0.014244318
2716,1.0,1.0139328,-0.013932824
2717,1.06,1.0360544,0.02394557
2718,1.42,1.235529,0.18447101
2719,1.43,1.103754,0.3262459
2720,1.44,1.168336,0.27166402
2721,1.46,1.376517,0.08348298
2722,1.47,1.4483496,0.021650434
2723,1.49,1.4933312,-0.0033311844
2724,1.51,1.5335436,-0.023543596
2725,1.53,1.57381,-0.04381001
2726,1.55,1.6152338,-0.06523383
2727,1.56,1.6525611,-0.092561126
2728,1.58,1.68146,-0.10145998
2729,1.6,1.7073627,-0.10736263
2730,1.62,1.7360291,-0.11602914
2731,1.66,1.765321,-0.10532105
2732,1.68,1.7457365,-0.06573653
2733,1.69,1.7046672,-0.014667153
2734,1.71,1.6613516,0.048648477
2735,1.72,1.633461,0.08653903
2736,1.73,1.6237402,0.10625982
2737,1.75,1.6256781,0.12432194
2738,1.76,1.6348064,0.1251936
2739,1.77,1.6481684,0.12183154
2740,1.77,1.6595471,0.11045289
2741,1.78,1.6717362,0.10826373
2742,1.78,1.6832795,0.09672046
2743,1.79,1.6975414,0.092458606
2744,1.79,1.7103914,0.07960856
2745,1.79,1.7195858,0.070414186
2746,1.79,1.728577,0.061422944
2747,1.79,1.7358172,0.054182768
2748,1.78,1.7406335,0.039366484
2749,1.77,1.7418761,0.028123856
2750,1.76,1.7399068,0.020093203
2751,1.75,1.7363756,0.01362443
2752,1.75,1.7316321,0.018367887
2753,1.74,1.7274568,0.012543201
2754,1.73,1.7233363,0.00666368
2755,1.72,1.7185786,0.0014214516
2756,1.72,1.7131926,0.0068074465
2757,1.71,1.7088964,0.0011036396
2758,1.7,1.7047806,-0.004780531
2759,1.69,1.7002345,-0.010234475
2760,1.69,1.6951635,-0.005163431
2761,1.68,1.691121,-0.011121035
2762,1.68,1.6868498,-0.006849885
2763,1.67,1.6834577,-0.013457775
2764,1.66,1.6798443,-0.019844294
2765,1.65,1.6757424,-0.025742412
2766,1.65,1.670812,-0.020812035
2767,1.64,1.6664363,-0.026436329
2768,1.64,1.6617837,-0.02178371
2769,1.64,1.6580626,-0.018062592
2770,1.64,1.6554388,-0.015438795
2771,1.63,1.653885,-0.023885012
2772,1.63,1.6516755,-0.021675467
2773,1.63,1.6519301,-0.021930099
2774,1.63,1.6507596,-0.020759583
2775,1.62,1.6375643,-0.017564297
2776,1.62,1.6153438,0.0046561956
2777,1.62,1.5963957,0.023604274
2778,1.62,1.5837059,0.036294103
2779,1.61,1.575543,0.03445697
2780,1.61,1.5683138,0.041686177
2781,1.61,1.562356,0.04764402
2782,1.6,1.5578687,0.042131305
2783,1.6,1.5532765,0.046723485
2784,1.59,1.5494435,0.04055655
2785,1.59,1.5481575,0.04184258
2786,1.58,1.5418504,0.038149595
2787,1.57,1.5346318,0.035368204
2788,1.56,1.5281996,0.03180039
2789,1.55,1.5218036,0.028196335
2790,1.54,1.5148093,0.025190711
2791,1.52,1.5085655,0.011434436
2792,1.51,1.4988974,0.011102557
2793,1.5,1.4889914,0.01100862
2794,1.48,1.4780617,0.001938343
2795,1.47,1.4643415,0.0056585073
2796,1.45,1.451494,-0.0014939308
2797,1.44,1.4365966,0.0034034252
2798,1.4,1.4229515,-0.022951484
2799,1.38,1.4053636,-0.025363564
2800,1.36,1.3854806,-0.025480628
2801,1.34,1.3653164,-0.025316358
2802,1.32,1.3452338,-0.025233746
2803,1.3,1.3258657,-0.025865793
2804,1.28,1.3062553,-0.02625537
2805,1.26,1.28653,-0.026530027
2806,1.24,1.2669098,-0.026909828
2807,1.2,1.2475266,-0.047526598
2808,1.18,1.2251933,-0.045193315
2809,1.15,1.2037282,-0.053728223
2810,1.13,1.17923,-0.04922998
2811,1.1,1.1543931,-0.054393053
2812,1.08,1.1287401,-0.04874003
2813,1.06,1.1035147,-0.04351473
2814,1.04,1.0786526,-0.03865266
2815,1.02,1.0546008,-0.034600854
2816,0.99,1.0310335,-0.041033506
2817,0.97,1.0061923,-0.036192298
2818,0.95,0.9806845,-0.03068453
2819,0.93,0.9549627,-0.024962664
2820,0.91,0.9305793,-0.020579278
2821,0.89,0.9072528,-0.017252803
2822,0.86,0.884726,-0.024725974
2823,0.82,0.86088073,-0.04088074
2824,0.79,0.8347751,-0.04477507
2825,0.77,0.8052269,-0.03522694
2826,0.74,0.77688813,-0.036888123
2827,0.71,0.7488594,-0.038859427
2828,0.68,0.7201446,-0.040144622
2829,0.66,0.69088364,-0.03088361
2830,0.63,0.66299826,-0.032998264
2831,0.58,0.63559353,-0.05559355
2832,0.55,0.60478306,-0.054783046
2833,0.52,0.5735992,-0.05359924
2834,0.49,0.5430242,-0.053024173
2835,0.47,0.5130558,-0.043055803
2836,0.44,0.48484588,-0.04484588
2837,0.41,0.45737043,-0.047370434
2838,0.38,0.43019736,-0.050197363
2839,0.34,0.40339968,-0.06339967
2840,0.3,0.37494195,-0.07494193
2841,0.27,0.34545025,-0.07545024
2842,0.24,0.31639686,-0.07639687
2843,0.21,0.19806245,0.011937544
2844,0.17,0.1037595,0.066240504
2845,0.14,0.05212927,0.08787073
2846,0.11,0.027741462,0.08225854
2847,0.08,0.019720048,0.06027995
2848,0.03,0.01633948,0.013660518
2849,-0.0,0.0063287914,-0.0063287914
2850,-0.03,-0.009930432,-0.020069567
2851,-0.06,-0.030804396,-0.029195603
2852,-0.09,-0.05546111,-0.034538895
2853,-0.12,-0.0828383,-0.0371617
2854,-0.15,-0.11160332,-0.038396686
2855,1.69,1.6529231,0.03707695
2856,1.69,1.6529231,0.03707695
2857,1.69,1.6529231,0.03707695
2858,1.69,1.6529231,0.03707695
2859,1.69,1.6529231,0.03707695
2860,1.69,1.6529231,0.03707695
2861,1.69,1.6529231,0.03707695
2862,1.69,1.6529231,0.03707695
2863,1.69,1.6529231,0.03707695
2864,1.69,1.6529231,0.03707695
2865,1.69,1.6587762,0.031223893
2866,1.69,1.6627388,0.027261257
2867,1.69,1.6675116,0.022488475
2868,1.69,1.6718129,0.018187165
2869,1.69,1.6741818,0.015818238
2870,1.69,1.6755494,0.014450669
2871,1.69,1.6762844,0.013715625
2872,1.69,1.6767561,0.013243914
2873,1.69,1.6770514,0.012948632
2874,1.69,1.6772432,0.0127568245
2875,1.69,1.6774964,0.012503624
2876,1.69,1.6777377,0.012262344
2877,1.68,1.6780438,0.0019561052
2878,1.68,1.6768184,0.0031815767
2879,1.68,1.6753818,0.004618168
2880,1.68,1.6741233,0.0058766603
2881,1.68,1.6732565,0.006743431
2882,1.68,1.6727806,0.0072193146
2883,1.68,1.6725067,0.0074932575
2884,1.68,1.6724408,0.0075591803
2885,1.68,1.6725469,0.007453084
2886,1.68,1.6726726,0.007327318
2887,1.68,1.6728673,0.0071326494
2888,1.68,1.6731395,0.0068604946
2889,1.68,1.67347,0.0065299273
2890,1.68,1.6737342,0.0062657595
2891,1.68,1.6741112,0.0058887005
2892,1.68,1.6744359,0.0055640936
2893,1.68,1.6747565,0.0052434206
2894,1.68,1.6750995,0.0049004555
2895,1.68,1.6753664,0.004633546
2896,1.68,1.6756408,0.004359126
2897,1.68,1.6759529,0.004047036
2898,1.68,1.676297,0.0037029982
2899,1.67,1.6765647,-0.0065647364
2900,1.67,1.6753339,-0.0053339005
2901,1.67,1.6738819,-0.0038819313
2902,1.67,1.6726879,-0.002687931
2903,1.67,1.6718714,-0.0018714666
2904,1.67,1.6712219,-0.0012218952
2905,1.67,1.6706939,-0.0006939173
2906,1.67,1.6702574,-0.00025749207
2907,1.67,1.6707253,-0.0007253885
2908,1.67,1.6709487,-0.00094878674
2909,1.67,1.6708055,-0.00080549717
2910,1.67,1.6709337,-0.00093376637
2911,1.67,1.671306,-0.001306057
2912,1.67,1.6719221,-0.0019221306
2913,1.67,1.6726247,-0.0026247501
2914,1.67,1.6733365,-0.0033365488
2915,1.67,1.6741165,-0.004116535
2916,1.66,1.6748633,-0.014863372
2917,1.66,1.6741197,-0.014119744
2918,1.66,1.6732146,-0.013214588
2919,1.66,1.6724503,-0.012450337
2920,1.66,1.671996,-0.011996031
2921,1.66,1.6718571,-0.011857152
2922,1.66,1.6718892,-0.011889219
2923,1.66,1.6720959,-0.012095928
2924,1.66,1.6724167,-0.01241672
2925,1.66,1.6727191,-0.012719154
2926,1.66,1.6729692,-0.012969255
2927,1.66,1.6732602,-0.013260245
2928,1.66,1.673686,-0.013686061
2929,1.66,1.6741598,-0.014159799
2930,1.66,1.6745046,-0.014504671
2931,1.66,1.6746821,-0.014682174
2932,1.65,1.6748189,-0.024818897
2933,1.65,1.673489,-0.023488998
2934,1.65,1.671952,-0.021952033
2935,1.65,1.6706885,-0.020688534
2936,1.65,1.6698155,-0.019815564
2937,1.65,1.669342,-0.019342065
2938,1.65,1.6691272,-0.01912725
2939,1.65,1.669067,-0.019067049
2940,1.65,1.6687187,-0.01871872
2941,1.65,1.6683837,-0.018383741
2942,1.65,1.6594659,-0.009465933
2943,1.65,1.641128,0.008872032
2944,1.65,1.6249427,0.025057316
2945,1.65,1.6141909,0.03580904
2946,1.65,1.6072525,0.042747498
2947,1.65,1.6023166,0.04768336
2948,1.65,1.598284,0.05171597
2949,1.65,1.594969,0.055030942
2950,1.65,1.5921617,0.05783832
2951,1.65,1.5898217,0.06017828
2952,1.65,1.5878941,0.062105894
2953,1.65,1.5863172,0.063682795
2954,1.65,1.5849602,0.065039754
2955,1.65,1.5836264,0.06637359
2956,1.65,1.5822128,0.06778717
2957,1.65,1.5811086,0.068891406
2958,1.65,1.5802565,0.069743514
2959,1.65,1.5798957,0.07010424
2960,1.65,1.5798934,0.070106626
2961,1.65,1.5801221,0.06987786
2962,1.65,1.5844855,0.065514445
2963,1.65,1.5820208,0.06797922
2964,1.65,1.5807699,0.06923008
2965,1.65,1.5806586,0.06934142
2966,1.65,1.5809891,0.069010854
2967,1.64,1.5813923,0.058607697
2968,1.64,1.580211,0.059788942
2969,1.64,1.5785626,0.06143737
2970,1.64,1.5770196,0.06298041
2971,1.63,1.5756841,0.054315925
2972,1.63,1.5732726,0.05672741
2973,1.62,1.570845,0.049154997
2974,1.62,1.5673087,0.05269134
2975,1.62,1.5639017,0.056098342
2976,1.61,1.5610958,0.04890418
2977,1.61,1.5574346,0.052565455
2978,1.6,1.5540167,0.045983315
2979,1.6,1.5497029,0.05029714
2980,1.59,1.5456746,0.04432547
2981,1.58,1.5405849,0.03941512
2982,1.58,1.5341434,0.045856595
2983,1.57,1.5280445,0.04195559
2984,1.57,1.5216789,0.048321128
2985,1.56,1.5160849,0.043915033
2986,1.56,1.5102278,0.049772143
2987,1.55,1.5052226,0.044777393
2988,1.54,1.5007902,0.039209723
2989,1.54,1.4949802,0.045019746
2990,1.53,1.4885489,0.041451097
2991,1.52,1.4828699,0.037130117
2992,1.51,1.4755001,0.034499884
2993,1.5,1.4676106,0.032389402
2994,1.49,1.4592458,0.030754209
2995,1.48,1.4504626,0.02953744
2996,1.47,1.4413049,0.028695107
2997,1.46,1.4305129,0.029487133
2998,1.46,1.4199077,0.04009235
2999,1.44,1.4108542,0.029145837
3000,1.42,1.4007325,0.01926744
3001,1.41,1.388739,0.021260977
3002,1.4,1.376941,0.02305901
3003,1.38,1.3629589,0.017041087
3004,1.37,1.3473532,0.022646785
3005,1.36,1.3321679,0.02783215
3006,1.34,1.3178344,0.022165656
3007,1.31,1.3028746,0.0071253777
3008,1.29,1.2854356,0.0045644045
3009,1.28,1.2662017,0.013798237
3010,1.27,1.2476304,0.022369623
3011,1.25,1.2305968,0.01940322
3012,1.24,1.2136561,0.026343942
3013,1.22,1.1977878,0.022212267
3014,1.21,1.181393,0.02860701
3015,1.19,1.1657312,0.024268866
3016,1.16,1.149596,0.010403991
3017,1.14,1.1308461,0.009153843
3018,1.13,1.1108779,0.019122124
3019,1.11,1.0919814,0.018018603
3020,1.09,1.0732763,0.016723752
3021,1.07,1.0543954,0.015604615
3022,1.05,1.0352333,0.014766693
3023,1.04,1.0158062,0.024193764
3024,1.01,0.9977269,0.012273073
3025,0.98,0.97799206,0.0020079613
3026,0.96,0.9567077,0.0032922626
3027,0.93,0.9363221,-0.006322086
3028,0.91,0.9167677,-0.00676769
3029,0.89,0.89778733,-0.007787347
3030,0.87,0.8788011,-0.008801103
3031,0.84,0.8592498,-0.019249797
3032,0.82,0.8378819,-0.01788193
3033,0.78,0.8162018,-0.036201835
3034,0.76,0.7915181,-0.0315181
3035,0.73,0.76660824,-0.03660822
3036,0.71,0.7413254,-0.0313254
3037,0.68,0.71674794,-0.036747932
3038,0.66,0.6920024,-0.03200239
3039,0.63,0.66815954,-0.03815955
3040,0.61,0.6440995,-0.03409946
3041,0.57,0.6206497,-0.050649703
3042,0.54,0.5948158,-0.05481577
3043,0.52,0.56791806,-0.04791808
3044,0.49,0.54244214,-0.052442133
3045,0.47,0.51684105,-0.046841055
3046,0.44,0.49248388,-0.052483886
3047,0.41,0.4679079,-0.05790791
3048,0.39,0.44315496,-0.053154975
3049,0.36,0.4195605,-0.059560478
3050,0.32,0.3958982,-0.0758982
3051,0.29,0.3697772,-0.07977721
3052,0.27,0.34277713,-0.07277712
3053,0.24,0.31707495,-0.07707496
3054,0.22,0.20439053,0.015609473
3055,0.2,0.117002726,0.08299728
3056,0.17,0.07403839,0.095961615
3057,0.15,0.06042683,0.089573175
3058,0.12,0.0604178,0.059582196
3059,0.09,0.061171204,0.0288288
3060,0.07,0.05747971,0.012520291
3061,0.04,0.049037486,-0.009037487
3062,0.02,0.031628996,-0.011628997
3063,-0.01,0.016928583,-0.026928583
3064,-0.03,-0.0011929572,-0.028807042
3065,-0.07,-0.025094807,-0.044905193
3066,-0.1,-0.047142625,-0.052857377
3067,-0.12,-0.07578027,-0.044219725
3068,-0.13,-0.10270804,-0.027291954
3069,-0.16,-0.12501538,-0.03498462
3070,-0.18,-0.14683253,-0.03316748
3071,-0.19,-0.1677137,-0.022286296
3072,-0.22,-0.18655711,-0.033442885
3073,-0.24,-0.20220882,-0.037791178
3074,-0.27,-0.22347862,-0.046521395
3075,-0.29,-0.24653006,-0.043469936
3076,-0.31,-0.26922292,-0.040777087
3077,-0.33,-0.2905407,-0.039459318
3078,-0.34,-0.31138092,-0.02861908
3079,-0.36,-0.32921225,-0.030787766
3080,-0.38,-0.3471098,-0.0328902
3081,-0.41,-0.36479074,-0.04520926
3082,-0.43,-0.3719946,-0.058005393
3083,-0.45,-0.3922317,-0.057768285
3084,-0.46,-0.42443222,-0.03556779
3085,-0.49,-0.44124186,-0.04875815
3086,-0.52,-0.46271932,-0.05728066
3087,-0.53,-0.4883297,-0.041670263
3088,-0.56,-0.5022764,-0.05772358
3089,-0.57,-0.53220975,-0.03779024
3090,-0.59,-0.54782283,-0.04217714
3091,-0.6,-0.45558995,-0.14441007
3092,-0.61,-0.3414911,-0.2685089
3093,-0.63,-0.37459671,-0.25540328
3094,-0.64,-0.390629,-0.24937099
3095,-0.65,-0.45173436,-0.19826561
3096,-0.67,-0.51689166,-0.15310836
3097,-0.69,-0.57077825,-0.11922175
3098,-0.7,-0.61087537,-0.08912462
3099,-0.71,-0.6380831,-0.07191688
3100,-0.72,-0.6553155,-0.06468451
3101,-0.73,-0.677698,-0.052302003
3102,-0.73,-0.6792339,-0.05076611
3103,-0.75,-0.6871238,-0.062876225
3104,-0.75,-0.6952729,-0.054727077
3105,-0.76,-0.7005298,-0.059470177
3106,-0.76,-0.69782245,-0.06217754
3107,-0.77,-0.6964309,-0.07356906
3108,-0.77,-0.7058716,-0.0641284
3109,-0.78,-0.709134,-0.07086599
3110,-0.78,-0.7138752,-0.0661248
3111,-0.79,-0.7265458,-0.06345421
3112,-0.79,-0.73975575,-0.05024427
3113,-0.79,-0.7489872,-0.041012824
3114,-0.78,-0.7554369,-0.024563074
3115,-0.78,-0.7590312,-0.020968795
3116,-0.78,-0.7612122,-0.018787742
3117,-0.78,-0.76264274,-0.01735723
3118,-0.78,-0.76366067,-0.016339302
3119,-0.78,-0.764271,-0.01572895
3120,-0.78,-0.7652978,-0.014702201
3121,-0.78,-0.7663183,-0.01368165
3122,-0.78,-0.7673265,-0.012673497
3123,-0.78,-0.76837397,-0.011626005
3124,-0.78,-0.76949203,-0.010507941
3125,-0.78,-0.7706237,-0.009376287
3126,-0.78,-0.7718383,-0.008161664
