time_step,true_yaw_sin,pred_yaw_sin,error
1580,-0.052558832,-0.044686757,-0.007872075
1581,-0.052558832,-0.044707134,-0.0078516975
1582,-0.053975258,-0.044779114,-0.009196144
1583,-0.053975258,-0.045708895,-0.008266363
1584,-0.053975258,-0.046428174,-0.0075470842
1585,-0.053975258,-0.04687172,-0.0071035363
1586,-0.053975258,-0.047110997,-0.006864261
1587,-0.05547002,-0.047317997,-0.008152023
1588,-0.05547002,-0.048231445,-0.0072385743
1589,-0.057049792,-0.048948467,-0.0081013255
1590,-0.057049792,-0.050288014,-0.006761778
1591,-0.057049792,-0.05123543,-0.0058143623
1592,-0.057049792,-0.051802747,-0.0052470453
1593,-0.057049792,-0.052147023,-0.004902769
1594,-0.057049792,-0.05235275,-0.0046970434
1595,-0.057049792,-0.05256691,-0.004482884
1596,-0.057049792,-0.051910684,-0.0051391087
1597,-0.057049792,-0.050600335,-0.0064494573
1598,-0.053975258,-0.049370676,-0.0046045817
1599,-0.052558832,-0.04691925,-0.005639583
1600,-0.048722554,-0.044605963,-0.004116591
1601,-0.0464614,-0.041012123,-0.0054492764
1602,-0.04540766,-0.03754892,-0.007858742
1603,-0.07120167,-0.035224006,-0.03597766
1604,-0.065157846,-0.044980712,-0.020177133
1605,-0.03569153,-0.049271494,0.013579965
1606,-0.033878844,-0.03842122,0.004542377
1607,-0.032241292,-0.029702332,-0.0025389604
1608,-0.031234752,-0.025361761,-0.005872991
1609,-0.030754676,-0.023712654,-0.0070420224
1610,-0.029837456,-0.024200268,-0.0056371875
1611,-0.029837456,-0.025092226,-0.00474523
1612,-0.029837456,-0.026274316,-0.0035631396
1613,-0.029837456,-0.027456358,-0.0023810975
1614,-0.029837456,-0.02852165,-0.0013158061
1615,-0.029837456,-0.029401856,-0.00043560006
1616,-0.029837456,-0.030177161,0.0003397055
1617,-0.029837456,-0.030756857,0.00091940165
1618,-0.029837456,-0.030921705,0.0010842495
1619,-0.029837456,-0.030646335,0.00080887973
1620,-0.029837456,-0.030206274,0.00036881864
1621,-0.02897334,-0.029687634,0.0007142946
1622,-0.028157845,-0.028559348,0.00040150248
1623,-0.027767068,-0.027368598,-0.0003984701
1624,-0.027386984,-0.026536688,-0.00085029565
1625,-0.02665719,-0.025954494,-0.0007026959
1626,-0.025965268,-0.025316436,-0.00064883195
1627,-0.025308346,-0.024751928,-0.0005564187
1628,-0.02499219,-0.02414098,-0.0008512102
1629,-0.024089392,-0.023847714,-0.00024167821
1630,-0.044114478,-0.023349917,-0.020764561
1631,-0.024984453,-0.032451794,0.0074673407
1632,-0.024518596,-0.030154593,0.0056359973
1633,-0.0020614262,-0.027134573,0.025073146
1634,-0.021972716,-0.014967411,-0.007005305
1635,-0.001406751,-0.016181655,0.014774905
1636,-0.0012042138,-0.009299492,0.008095278
1637,-0.0010024053,-0.0043676356,0.0033652303
1638,-0.0006004803,-0.0019242596,0.0013237793
1639,-0.00040012,-0.00079898443,0.00039886442
1640,-0.019996,-0.00041384995,-0.01958215
1641,0.00040012,-0.009480193,0.009880314
1642,0.00080120156,-0.006291517,0.0070927185
1643,0.0012042138,-0.0024305368,0.0036347506
1644,0.001406751,0.00018041302,0.001226338
1645,0.0018145131,0.0015088189,0.00030569418
1646,0.0024849789,0.002278192,0.0002067869
1647,-0.01754116,0.0021403003,-0.019681461
1648,0.0035740337,-0.007120579,0.010694613
1649,-0.017238818,-0.0036605224,-0.013578296
1650,-0.016946718,-0.008422079,-0.0085246395
1651,0.004583103,-0.011604406,0.01618751
1652,0.005179527,-0.0036758715,0.008855399
1653,0.0056914273,0.0031481832,0.002543244
1654,0.006361794,0.0073502045,-0.0009884103
1655,0.0073835053,0.014371529,-0.006988024
1656,0.0076873116,0.016897049,-0.009209737
1657,0.008518018,0.016215768,-0.00769775
1658,0.008852667,0.015233887,-0.00638122
1659,0.009790121,0.014693394,-0.0049032737
1660,0.010162914,0.015225098,-0.0050621834
1661,0.010824035,0.016089033,-0.0052649984
1662,0.011652523,0.017240286,-0.005587763
1663,0.012886318,0.018666988,-0.00578067
1664,0.014272674,0.02050045,-0.0062277755
1665,0.0152602205,0.0227162,-0.0074559795
1666,0.016977321,0.024890343,-0.007913021
1667,0.01764107,0.027196078,-0.009555008
1668,0.018955773,0.028592287,-0.009636514
1669,0.019720031,0.029679252,-0.009959221
1670,0.019720031,0.030475581,-0.01075555
1671,0.019720031,0.030654958,-0.010934927
1672,0.018955773,0.030518895,-0.011563122
1673,0.019720031,0.029778348,-0.010058317
1674,0.018955773,0.029861743,-0.01090597
1675,0.018955773,0.029586984,-0.010631211
1676,0.018955773,0.029501082,-0.01054531
1677,0.018955773,0.029575316,-0.0106195435
1678,0.018955773,0.029795894,-0.010840122
1679,0.018955773,0.03013922,-0.011183448
1680,0.018955773,0.030477168,-0.011521395
1681,0.018955773,0.03083126,-0.011875488
1682,0.018955773,0.031024074,-0.012068301
1683,0.018955773,0.031371728,-0.012415955
1684,0.018955773,0.03176061,-0.012804838
1685,0.018955773,0.032318175,-0.013362402
1686,0.018955773,0.033485368,-0.014529595
1687,0.018955773,0.035517648,-0.016561875
1688,0.019720031,0.038295217,-0.018575186
1689,0.022992592,0.041697137,-0.018704545
1690,0.027271599,0.046613425,-0.019341826
1691,0.032778695,0.052801907,-0.020023212
1692,0.038271196,0.060101196,-0.02183
1693,0.051640764,0.067759395,-0.01611863
1694,0.06962344,0.07929206,-0.009668618
1695,0.083470576,0.095338136,-0.01186756
1696,0.15744865,0.111709766,0.045738883
1697,0.44090387,0.15353732,0.28736657
1698,0.71210384,0.2796838,0.43242005
1699,0.0,0.35477138,-0.35477138
1700,0.0,0.20198557,-0.20198557
1701,0.0,0.088852055,-0.088852055
1702,0.06950546,0.03188906,0.037616402
1703,0.0,0.028860452,-0.028860452
1704,0.0,0.015480792,-0.015480792
1705,0.036248833,0.0073776077,0.028871225
1706,0.079745226,0.016186351,0.06355888
1707,0.07387169,0.03963417,0.03423752
1708,0.04419983,0.054380625,-0.010180794
1709,0.0,0.049671337,-0.049671337
1710,0.04419983,0.029386612,0.01481322
1711,0.04419983,0.031315736,0.012884095
1712,0.04419983,0.03552434,0.008675493
1713,0.04419983,0.038434014,0.005765818
1714,0.04419983,0.040020347,0.004179485
1715,0.07387169,0.040772848,0.03309884
1716,0.07387169,0.051272936,0.02259875
1717,0.07387169,0.058774464,0.015097223
1718,0.07387169,0.0625577,0.01131399
1719,0.07387169,0.064169966,0.009701721
1720,0.07387169,0.0646992,0.009172484
1721,0.07387169,0.06485718,0.00901451
1722,0.079745226,0.064978085,0.01476714
1723,0.079745226,0.067296244,0.012448981
1724,0.079745226,0.06910788,0.010637343
1725,0.0,0.0701603,-0.0701603
1726,0.032778695,0.042438477,-0.009659782
1727,0.032778695,0.03408272,-0.001304023
1728,0.032778695,0.03262663,0.00015206635
1729,0.0,0.033172093,-0.033172093
1730,0.0,0.022844402,-0.022844402
1731,0.027271599,0.015615953,0.011655645
1732,0.023991281,0.021354446,0.002636835
1733,0.021262914,0.025174411,-0.003911497
1734,0.019720031,0.025905596,-0.006185565
1735,0.019720031,0.025336219,-0.005616188
1736,0.019720031,0.024975458,-0.005255427
1737,0.020416409,0.024958657,-0.0045422483
1738,0.019720031,0.025447456,-0.005727425
1739,0.019720031,0.025577864,-0.0058578327
1740,0.020416409,0.02572451,-0.005308101
1741,0.020416409,0.026220566,-0.005804157
1742,0.020416409,0.026698003,-0.006281594
1743,0.021262914,0.027073143,-0.005810229
1744,0.021262914,0.027796606,-0.0065336917
1745,0.021262914,0.028353447,-0.007090533
1746,0.021262914,0.028818911,-0.007555997
1747,0.021262914,0.029228466,-0.007965552
1748,0.021262914,0.02396602,-0.002703106
1749,0.021262914,0.020957282,0.00030563213
1750,0.021262914,0.019498786,0.001764128
1751,0.019720031,0.019080678,0.00063935295
1752,0.018955773,0.018946817,8.955598e-06
1753,0.01764107,0.018995347,-0.0013542771
1754,0.015843688,0.018865095,-0.0030214079
1755,0.042514715,0.01828857,0.024226146
1756,0.012421402,0.025576884,-0.013155482
1757,0.03770901,0.022291498,0.015417511
1758,0.03569153,0.026124852,0.009566678
1759,0.033878844,0.028843658,0.005035186
1760,0.032769278,0.029744832,0.0030244458
1761,0.0076873116,0.029645266,-0.021957954
1762,0.0073835053,0.021824507,-0.014441002
1763,0.013842808,0.015804958,-0.0019621495
1764,0.011902556,0.014524262,-0.0026217066
1765,0.005179527,0.013818424,-0.008638897
1766,0.004823976,0.011282325,-0.0064583486
1767,0.0043454235,0.009350911,-0.0050054872
1768,0.00411074,0.008120615,-0.004009875
1769,0.0035740337,0.007494826,-0.003920792
1770,0.0033521706,0.0069800206,-0.00362785
1771,0.0031324895,0.0065635648,-0.0034310753
1772,0.0026990455,0.0061013643,-0.0034023188
1773,0.0022724867,0.0055689886,-0.003296502
1774,0.0022724867,0.0047648326,-0.0024923459
1775,0.0020614262,0.0042858236,-0.0022243974
1776,0.0020614262,0.0039728004,-0.0019113743
1777,0.0041215518,0.003841225,0.0002803267
1778,0.0040387395,0.004624704,-0.0005859644
1779,0.0036279112,0.005244326,-0.0016164146
1780,0.0036279112,0.005449133,-0.0018212218
1781,0.023778802,0.0055442154,0.018234586
1782,0.023336032,0.013180675,0.010155357
1783,0.023336032,0.019037513,0.0042985193
1784,0.02246849,0.022535464,-6.697327e-05
1785,0.02204315,0.024004677,-0.0019615274
1786,0.02162306,0.02446528,-0.0028422195
1787,0.02079758,0.024604706,-0.0038071256
1788,0.019990006,0.024485948,-0.004495941
1789,0.019592319,0.024226656,-0.0046343375
1790,0.018807959,0.024209099,-0.00540114
1791,0.018036753,0.02405723,-0.006020477
1792,0.017276907,0.023821978,-0.0065450706
1793,-0.0036279112,0.02353661,-0.02716452
1794,-0.0045435303,0.015933435,-0.020476965
1795,-0.0053963517,0.0097925905,-0.015188942
1796,-0.0058277706,0.006021945,-0.011849715
1797,-0.006702122,0.004052691,-0.0107548125
1798,-0.008218604,0.0029435419,-0.011162146
1799,-0.008687769,0.0019080797,-0.010595849
1800,-0.009644444,0.001147042,-0.010791486
1801,-0.010862774,0.0004189415,-0.011281716
1802,-0.011902556,-0.000478182,-0.011424374
1803,-0.013842808,-0.0014250278,-0.01241778
1804,-0.015987962,-0.002745673,-0.013242289
1805,-0.018844256,-0.0044021895,-0.014442067
1806,-0.020314313,-0.0066995677,-0.013614746
1807,-0.02108007,-0.008877742,-0.012202327
1808,-0.022450076,-0.010431407,-0.012018669
1809,-0.022450076,-0.011703689,-0.010746388
1810,-0.023290128,-0.012372533,-0.010917595
1811,-0.023290128,-0.008827282,-0.014462845
1812,-0.05232863,-0.011924497,-0.040404133
1813,-0.053603802,-0.023792535,-0.029811267
1814,-0.053603802,-0.035805978,-0.017797824
1815,-0.05619504,-0.044349574,-0.011845466
1816,-0.05619504,-0.050867595,-0.0053274445
1817,-0.057630666,-0.054654412,-0.0029762536
1818,-0.057630666,-0.05727885,-0.00035181642
1819,-0.0605768,-0.058619596,-0.0019572042
1820,-0.0605768,-0.060745977,0.00016917661
1821,-0.06220711,-0.062141187,-6.592274e-05
1822,-0.06558618,-0.06367668,-0.0019095019
1823,-0.06558618,-0.06668199,0.001095809
1824,-0.049937617,-0.068973795,0.019036178
1825,-0.06930901,-0.062224038,-0.007084973
1826,-0.07137042,-0.06700614,-0.004364282
1827,-0.07353851,-0.07306505,-0.00047346205
1828,-0.07812646,-0.078377895,0.00025143474
1829,-0.086123705,-0.08431369,-0.0018100142
1830,-0.056785163,-0.092570364,0.035785202
1831,-0.111999325,-0.08299064,-0.029008687
1832,-0.06880209,-0.103554904,0.034752816
1833,-0.090535745,-0.09868964,0.008153893
1834,-0.09950372,-0.10329899,0.0037952736
1835,-0.11043153,-0.11232264,0.0018911138
1836,-0.15205719,-0.12438312,-0.027674064
1837,-0.083470576,-0.15633519,0.072864614
1838,-0.11704396,-0.1425149,0.025470942
1839,-0.37139067,-0.1465817,-0.22480898
1840,-0.5547002,-0.29102412,-0.26367608
1841,-0.8944272,-0.47380036,-0.42062682
1842,-0.8944272,-0.64074296,-0.25368422
1843,-0.5547002,-0.6512366,0.0965364
1844,-0.27472112,-0.53546405,0.26074293
1845,-0.21693046,-0.3544559,0.13752542
1846,-0.23176426,-0.22302534,-0.00873892
1847,-0.21650787,-0.16575204,-0.05075583
1848,-0.19130418,-0.14304864,-0.048255533
1849,-0.09950372,-0.13047421,0.030970491
1850,-0.14218694,-0.094847396,-0.047339544
1851,-0.08304548,-0.089168884,0.006123401
1852,-0.07124705,-0.069688536,-0.0015585124
1853,-0.06651901,-0.053155735,-0.013363272
1854,-0.062378287,-0.0433531,-0.019025188
1855,-0.057049792,-0.038198307,-0.018851485
1856,-0.053975258,-0.034625504,-0.019349754
1857,-0.049937617,-0.032435335,-0.017502282
1858,-0.048722554,-0.030766767,-0.017955787
1859,-0.0464614,-0.030660085,-0.015801314
1860,-0.0464614,-0.030388208,-0.016073192
1861,-0.048722554,-0.030775536,-0.017947018
1862,-0.048722554,-0.032756798,-0.015965756
1863,-0.0464614,-0.034486607,-0.011974793
1864,-0.015843688,-0.034527436,0.018683748
1865,-0.0464614,-0.019672038,-0.026789362
1866,-0.0464614,-0.023988344,-0.022473056
1867,-0.015843688,-0.029562458,0.013718771
1868,-0.0464614,-0.01821735,-0.02824405
1869,-0.04756515,-0.02434608,-0.023219071
1870,-0.048722554,-0.031096209,-0.017626345
1871,-0.048722554,-0.03580153,-0.012921024
1872,-0.048722554,-0.038200818,-0.010521736
1873,-0.048722554,-0.039164826,-0.009557728
1874,-0.048722554,-0.039543036,-0.009179518
1875,-0.048722554,-0.03970179,-0.009020764
1876,-0.048722554,-0.039814427,-0.0089081265
1877,-0.048722554,-0.03991594,-0.008806612
1878,-0.048722554,-0.040029492,-0.008693062
1879,-0.048722554,-0.040178977,-0.008543577
1880,-0.048722554,-0.04037542,-0.008347135
1881,-0.049937617,-0.040648,-0.009289619
1882,-0.01764107,-0.041606903,0.023965834
1883,-0.027767068,-0.02519732,-0.002569748
1884,-0.027386984,-0.024329396,-0.003057588
1885,-0.027767068,-0.024341222,-0.0034258459
1886,-0.027767068,-0.026062949,-0.0017041191
1887,-0.027767068,-0.028640116,0.00087304786
1888,-0.028559774,-0.030338533,0.0017787591
1889,-0.029399052,-0.03270754,0.0033084862
1890,-0.031234752,-0.035672624,0.0044378713
1891,-0.032769278,-0.039256796,0.0064875185
1892,-0.033878844,-0.041236237,0.0073573925
1893,-0.03506614,-0.041636854,0.0065707155
1894,-0.03569153,-0.041612886,0.0059213564
1895,-0.03569153,-0.041360255,0.005668726
1896,-0.03569153,-0.040747736,0.005056206
1897,-0.03569153,-0.040015854,0.0043243244
1898,-0.03569153,-0.039372817,0.0036812872
1899,-0.020197898,-0.010018162,-0.010179736
1900,-0.019996,-0.014892731,-0.0051032696
1901,-0.019604076,-0.017513415,-0.0020906609
1902,-0.019413816,-0.018439269,-0.0009745471
1903,0.0012042138,-0.018626148,0.019830361
1904,-0.018345537,-0.009155666,-0.00918987
1905,0.002019994,-0.012191532,0.014211526
1906,-0.018015094,-0.006656484,-0.011358609
1907,-0.017696343,-0.01137843,-0.0063179135
1908,-0.01754116,-0.015314091,-0.0022270698
1909,-0.017238818,-0.017444417,0.00020559877
1910,-0.01709152,-0.019310523,0.0022190027
1911,0.004583103,-0.017440835,0.022023939
1912,0.005179527,-0.008290551,0.013470078
1913,0.005433472,-0.0015822835,0.0070157554
1914,0.0056914273,0.002408849,0.0032825782
1915,0.0059536383,0.0043990035,0.0015546349
1916,0.006361794,0.0054244995,0.0009372947
1917,0.006361794,0.006017575,0.00034421915
1918,0.006361794,0.00610644,0.0002553542
1919,0.0066404324,0.0059070606,0.0007333718
1920,0.0066404324,0.0058204085,0.00082002394
1921,0.0066404324,0.0056528524,0.00098758
1922,0.0066404324,0.00525699,0.0013834424
1923,0.013275265,0.004820509,0.008454756
1924,0.0066404324,0.0075248256,-0.00088439323
1925,0.0066404324,0.006373776,0.00026665628
1926,0.0066404324,0.0077529587,-0.0011125263
1927,0.013275265,0.0065004528,0.006774812
1928,0.0066404324,0.0074259657,-0.00078553334
1929,0.0066404324,0.004309153,0.0023312792
1930,0.0066404324,0.0018579802,0.0047824522
1931,0.013275265,0.000557336,0.012717929
1932,0.013275265,0.0035378356,0.009737429
1933,0.0066404324,0.0060605463,0.00057988614
1934,0.0066404324,0.004009044,0.0026313886
1935,0.0066404324,0.002256902,0.0043835305
1936,0.013275265,0.0013381038,0.011937161
1937,0.013275265,0.004690772,0.008584493
1938,0.0066404324,0.0074352603,-0.00079482794
1939,0.013842808,0.005668843,0.008173965
1940,0.00692438,0.00811935,-0.0011949702
1941,0.0073835053,0.0067816246,0.0006018807
1942,0.0076873116,0.006227916,0.0014593955
1943,0.008315197,0.0066549405,0.0016602566
1944,0.008852667,0.007908063,0.00094460417
1945,0.009195617,0.009477746,-0.00028212834
1946,0.009790121,0.011013856,-0.0012237355
1947,0.010824035,0.012603469,-0.0017794343
1948,0.011652523,0.014458645,-0.0028061224
1949,0.012421402,0.016366186,-0.0039447835
1950,0.012886318,0.01819435,-0.005308031
1951,0.013754297,0.019730376,-0.005976079
1952,0.0152602205,0.021401158,-0.006140937
1953,0.015843688,0.023630423,-0.007786736
1954,0.016977321,0.025734851,-0.00875753
1955,0.018955773,0.02800701,-0.009051237
1956,0.023991281,0.030884227,-0.0068929456
1957,0.02607179,0.035921745,-0.009849954
1958,0.028449023,0.040673845,-0.012224821
1959,0.032778695,0.04501927,-0.012240574
1960,0.04280258,0.050070874,-0.0072682947
1961,0.048336927,0.05846563,-0.010128703
1962,0.05524793,0.066864915,-0.011616986
1963,0.06962344,0.075339615,-0.005716175
1964,0.09249412,0.087314576,0.005179547
1965,0.13439706,0.10548628,0.028910778
1966,0.1891569,0.13585834,0.053298563
1967,0.30949172,0.17835198,0.13113974
1968,0.70207417,0.24953544,0.45253873
1969,0.71210384,0.3863061,0.32579774
1970,0.0,0.40924528,-0.40924528
1971,0.0,0.23753962,-0.23753962
1972,0.0,0.0986387,-0.0986387
1973,0.0,0.028949661,-0.028949661
1974,0.09759636,0.0007420005,0.09685436
1975,0.09016136,0.024295686,0.06586567
1976,0.0837657,0.045549028,0.038216673
1977,0.073593654,0.057567634,0.01602602
1978,0.05524793,0.060748555,-0.005500626
1979,0.0,0.055475824,-0.055475824
1980,0.06950546,0.031051839,0.038453624
1981,0.0,0.04015585,-0.04015585
1982,0.0,0.024187865,-0.024187865
1983,0.0,0.011672201,-0.011672201
1984,0.0,0.005174257,-0.005174257
1985,0.0,0.0026469696,-0.0026469696
1986,0.0,0.0021412056,-0.0021412056
1987,0.06950546,0.0023785308,0.06712693
1988,0.06950546,0.030328242,0.039177217
1989,0.06950546,0.050360918,0.019144543
1990,0.06950546,0.06074442,0.008761041
1991,0.06950546,0.06504241,0.0044630542
1992,0.06950546,0.06398603,0.0055194274
1993,0.06950546,0.062651925,0.006853536
1994,0.06950546,0.061412632,0.008092828
1995,0.06950546,0.060492203,0.009013258
1996,0.06950546,0.059851892,0.009653568
1997,0.065800324,0.059442356,0.006357968
1998,0.062600285,0.057806075,0.00479421
1999,0.057070106,0.055451132,0.0016189739
2000,0.057070106,0.05200246,0.0050676465
2001,0.05062337,0.04990167,0.00072169676
2002,0.047155313,0.046743184,0.00041212887
2003,0.04419983,0.043716215,0.0004836172
2004,0.042932164,0.04113011,0.0018020533
2005,0.04055612,0.039396092,0.0011600293
2006,0.062378287,0.037812635,0.024565652
2007,0.058722023,0.043809712,0.014912311
2008,0.03431285,0.047284707,-0.012971856
2009,0.052558832,0.040978342,0.01158049
2010,0.016977321,0.041695535,-0.024718214
2011,0.0464614,0.031485766,0.0149756335
2012,0.0152602205,0.033338048,-0.018077828
2013,0.014272674,0.025652414,-0.01137974
2014,0.014272674,0.019052261,-0.0047795875
2015,0.013754297,0.015256407,-0.0015021097
2016,0.013754297,0.013412112,0.00034218468
2017,0.014272674,0.0128022265,0.0014704475
2018,0.014272674,0.0130371,0.0012355736
2019,0.014272674,0.013358265,0.0009144088
2020,0.014272674,0.0136859715,0.0005867025
2021,0.014272674,0.013842871,0.00042980257
2022,0.014272674,0.013929373,0.00034330133
2023,0.014272674,0.014035443,0.00023723114
2024,0.014272674,0.01418568,8.699391e-05
2025,0.014810752,0.014291419,0.0005193334
2026,0.0152602205,0.014687993,0.0005722279
2027,0.0152602205,0.015216144,4.4076703e-05
2028,0.0152602205,0.015517337,-0.00025711674
2029,0.015843688,0.0157403,0.00010338798
2030,0.015843688,0.016195184,-0.00035149604
2031,0.016977321,0.016621854,0.0003554672
2032,0.01764107,0.017621975,1.9093975e-05
2033,0.018955773,0.018901782,5.3990632e-05
2034,0.021262914,0.02043272,0.000830194
2035,0.022992592,0.022649286,0.000343306
2036,0.023991281,0.025023332,-0.0010320507
2037,0.02607179,0.026963172,-0.0008913819
2038,0.028449023,0.028755387,-0.00030636415
2039,0.028449023,0.030715099,-0.0022660755
2040,0.028449023,0.031863987,-0.0034149643
2041,0.028449023,0.032495648,-0.0040466245
2042,0.028449023,0.03284788,-0.004398858
2043,0.029821573,0.03311737,-0.003295796
2044,0.029821573,0.03394343,-0.0041218568
2045,0.029821573,0.034607828,-0.004786255
2046,0.029821573,0.03508258,-0.005261006
2047,0.029821573,0.035435006,-0.005613433
2048,0.029821573,0.035749063,-0.00592749
2049,0.029821573,0.029834243,-1.2669712e-05
2050,0.029821573,0.026405143,0.0034164302
2051,0.029821573,0.024831159,0.004990414
2052,0.029821573,0.024334608,0.005486965
2053,0.029821573,0.024729798,0.005091775
2054,0.029821573,0.025233151,0.0045884214
2055,0.028449023,0.025806995,0.002642028
2056,0.02607179,0.02593298,0.0001388099
2057,0.022992592,0.025375908,-0.002383316
2058,0.021262914,0.024006465,-0.0027435515
2059,0.019720031,0.022593262,-0.0028732307
2060,0.01764107,0.021294573,-0.003653504
2061,0.04540766,0.01982032,0.02558734
2062,0.043437224,0.026901023,0.0165362
2063,0.04078237,0.031900167,0.008882202
2064,0.03996804,0.033728115,0.0062399246
2065,0.038433123,0.03407479,0.0043583326
2066,0.01123201,0.033551283,-0.022319272
2067,0.03569153,0.024956653,0.010734877
2068,0.033878844,0.02573662,0.008142224
2069,0.03331483,0.02705883,0.006256001
2070,0.007997745,0.027855853,-0.019858107
2071,0.031234752,0.02045496,0.010779792
2072,0.030754676,0.021842381,0.008912295
2073,0.029399052,0.023991162,0.0054078903
2074,0.02897334,0.024979653,0.0039936863
2075,0.028157845,0.025299018,0.002858827
2076,0.027386984,0.025121221,0.0022657625
2077,0.026306681,0.024652617,0.0016540643
2078,0.004583103,0.023899479,-0.019316375
2079,0.025308346,0.016451798,0.008856548
2080,0.0038788633,0.017533371,-0.013654508
2081,0.024382992,0.012613209,0.011769783
2082,0.023802778,0.015457913,0.0083448645
2083,0.0235229,0.018188594,0.0053343065
2084,0.023249527,0.019557117,0.003692411
2085,0.0020614262,0.01975811,-0.017696684
2086,0.0020614262,0.011854371,-0.009792944
2087,0.0020614262,0.0057230107,-0.0036615846
2088,0.0022724867,0.0022175433,5.4943375e-05
2089,0.022721406,0.00069142133,0.022029985
2090,0.022721406,0.007837551,0.014883855
2091,0.022721406,0.013668535,0.009052871
2092,0.022721406,0.017067285,0.005654121
2093,0.022721406,0.018712884,0.0040085223
2094,0.024984453,0.019409755,0.0055746976
2095,0.024984453,0.020582808,0.0044016447
2096,0.024984453,0.021439968,0.0035444852
2097,0.024984453,0.021957962,0.003026491
2098,0.024984453,0.02235016,0.0026342925
2099,0.024984453,0.022661952,0.0023225006
2100,0.024984453,0.022907147,0.0020773057
2101,0.024984453,0.023181176,0.0018032771
2102,0.024518596,0.023569932,0.0009486638
2103,0.023778802,0.02387478,-9.597838e-05
2104,0.023336032,0.023988282,-0.0006522499
2105,0.022899358,0.023915155,-0.0010157973
2106,0.02246849,0.023830703,-0.001362212
2107,0.02162306,0.023785917,-0.002162857
2108,0.020614175,0.023612594,-0.002998419
2109,0.02079758,0.02326625,-0.0024686698
2110,0.019990006,0.023166338,-0.0031763315
2111,0.019592319,0.022946054,-0.0033537354
2112,0.018420825,0.022808613,-0.0043877885
2113,-0.0020042048,0.02235725,-0.024361454
2114,0.01765552,0.014628354,0.0030271653
2115,-0.0028126459,0.01607681,-0.018889457
2116,-0.0036279112,0.010899404,-0.014527315
2117,-0.0041215518,0.0063822027,-0.010503754
2118,-0.0045435303,0.0036060717,-0.0081496015
2119,-0.0053963517,0.0023101978,-0.0077065495
2120,-0.006702122,0.0015700702,-0.0082721915
2121,-0.007755045,0.00078442134,-0.008539466
2122,-0.008218604,-0.000116291456,-0.008102313
2123,-0.009162919,-0.00076873135,-0.008394187
2124,-0.009855049,-0.0014581867,-0.008396862
2125,-0.010862774,-0.0020747175,-0.008788057
2126,-0.011378417,-0.0028184298,-0.008559987
2127,-0.012718321,-0.0035275267,-0.009190794
2128,-0.014760355,-0.0045622922,-0.010198063
2129,-0.015367545,-0.006462454,-0.008905091
2130,-0.015367545,-0.007576731,-0.007790814
2131,-0.015367545,-0.007801226,-0.0075663193
2132,-0.015987962,-0.007607137,-0.008380826
2133,-0.015987962,-0.007608211,-0.008379752
2134,-0.015987962,-0.007643219,-0.008344743
2135,-0.017027592,-0.0076349564,-0.009392636
2136,-0.017027592,-0.008065274,-0.008962318
2137,-0.017696343,-0.008430997,-0.009265346
2138,-0.017696343,-0.008948829,-0.008747514
2139,-0.017696343,-0.0047691166,-0.012927227
2140,-0.01838166,-0.0033978373,-0.0149838235
2141,-0.04303862,-0.004698327,-0.038340293
2142,-0.01838166,-0.019039463,0.00065780245
2143,-0.019569447,-0.017672261,-0.001897186
2144,-0.046840873,-0.014907631,-0.03193324
2145,-0.0488905,-0.027100846,-0.021789655
2146,-0.05003192,-0.038412184,-0.0116197355
2147,-0.05232863,-0.045990393,-0.0063382387
2148,-0.025754374,-0.05126015,0.025505777
2149,-0.05619504,-0.040490963,-0.015704077
2150,-0.057630666,-0.04688198,-0.010748684
2151,-0.06220711,-0.054348506,-0.007858604
2152,-0.06558618,-0.061542414,-0.0040437654
2153,-0.067455776,-0.067884855,0.00042907894
2154,-0.07137042,-0.07278678,0.0014163554
2155,-0.057049792,-0.077690125,0.020640332
2156,-0.08326423,-0.073259786,-0.010004446
2157,-0.086123705,-0.082761616,-0.0033620894
2158,-0.09229088,-0.09239398,0.000103101134
2159,-0.10327861,-0.10175743,-0.0015211776
2160,-0.111999325,-0.11339581,0.0013964847
2161,-0.1222022,-0.1256319,0.003429696
2162,-0.13429594,-0.13877545,0.0044795126
2163,-0.14127302,-0.1535441,0.012271076
2164,-0.1573493,-0.16674644,0.009397134
2165,-0.10984813,-0.18342015,0.073572025
2166,-0.12726623,-0.168185,0.040918767
2167,-0.1502923,-0.16299587,0.012703568
2168,-0.30949172,-0.17372832,-0.1357634
2169,-0.26105624,-0.2710285,0.0099722445
2170,-0.35818475,-0.3178313,-0.040353447
2171,-0.43457294,-0.3902274,-0.044345528
2172,-0.6970784,-0.4715511,-0.22552732
2173,-0.9999008,-0.60711974,-0.39278108
2174,-0.71699494,-0.69089824,-0.026096702
2175,-0.56644535,-0.62569183,0.05924648
2176,-0.2030655,-0.51007456,0.30700904
2177,-0.117477395,-0.32751095,0.21003357
2178,-0.09759636,-0.17684473,0.07924837
2179,-0.16605994,-0.0928577,-0.07320224
2180,-0.21650787,-0.08341815,-0.13308972
2181,-0.19130418,-0.11248481,-0.078819364
2182,-0.17144029,-0.12914948,-0.042290807
2183,-0.15540032,-0.13220413,-0.02319619
2184,-0.14218694,-0.12812154,-0.0140654
2185,-0.090535745,-0.122861385,0.03232564
2186,-0.086629614,-0.099610865,0.012981251
2187,-0.086629614,-0.08212521,-0.004504405
