time_step,true_yaw_cos,pred_yaw_cos,error
2437,0.99975455,0.9731432,0.026611328
2438,0.99973565,0.96393144,0.035804212
2439,0.99973565,0.9501568,0.049578846
2440,0.99973565,0.9422023,0.057533324
2441,0.99971217,0.9404317,0.059280455
2442,0.99971217,0.9432565,0.05645567
2443,0.99973565,0.9475633,0.052172363
2444,0.99975455,0.952345,0.047409534
2445,0.99980557,0.95553553,0.04427004
2446,0.9998559,0.9573455,0.04251039
2447,0.9989201,0.95830226,0.040617824
2448,0.99896854,0.96276116,0.036207378
2449,0.99909586,0.96598816,0.033107698
2450,0.999917,0.96789885,0.032018125
2451,0.9992612,0.9653369,0.03392428
2452,0.99928874,0.9670892,0.03219956
2453,0.9993395,0.9693227,0.03001684
2454,0.9999484,0.9709463,0.02900207
2455,0.99995774,0.9685707,0.03138703
2456,0.9999637,0.96699584,0.032967865
2457,0.999968,0.9664427,0.033525288
2458,0.99997276,0.96673,0.033242762
2459,0.99997604,0.9674982,0.032477856
2460,0.9999191,0.9684658,0.03145331
2461,0.9999292,0.97020626,0.029722929
2462,0.99993527,0.9717381,0.02819717
2463,0.9999866,0.97274804,0.027238548
2464,0.9999895,0.9734113,0.026578188
2465,0.99999154,0.97386074,0.026130795
2466,0.9999925,0.97406054,0.025931954
2467,0.9999936,0.9734957,0.0264979
2468,0.9999944,0.97248197,0.027512431
2469,0.9999951,0.97105515,0.028939962
2470,0.9999951,0.9692166,0.030778527
2471,0.9999951,0.96722627,0.032768846
2472,0.9999951,0.96524537,0.034749746
2473,0.9999951,0.96349597,0.036499143
2474,0.9999951,0.961795,0.03820014
2475,0.9999951,0.9603176,0.0396775
2476,0.9999804,0.95939565,0.040584743
2477,0.9997167,0.9587711,0.04094559
2478,0.999983,0.9604789,0.03950411
2479,0.9996507,0.9601257,0.039525032
2480,0.99966353,0.962517,0.03714651
2481,0.99968785,0.9648317,0.03485614
2482,0.99969935,0.966895,0.03280437
2483,0.99971724,0.96842587,0.031291366
2484,0.99972767,0.9694382,0.030289471
2485,0.9997378,0.97018707,0.029550731
2486,0.999757,0.97069275,0.029064238
2487,0.9997662,0.9715173,0.028248847
2488,0.9997751,0.9724853,0.027289808
2489,0.9997837,0.97384024,0.025943458
2490,0.9998002,0.9751183,0.024681926
2491,0.9998157,0.97636783,0.023447871
2492,0.9998231,0.977975,0.021848083
2493,0.99983734,0.97954416,0.020293176
2494,0.99985075,0.98093915,0.0189116
2495,0.99999344,0.9824685,0.017524958
2496,0.9999897,0.97991776,0.020071924
2497,0.999983,0.97764957,0.022333443
2498,0.9999775,0.97668815,0.023289382
2499,0.9999699,0.9766947,0.023275197
2500,0.9999662,0.97739863,0.02256757
2501,0.99995804,0.97811437,0.021843672
2502,0.99994636,0.97879124,0.021155119
2503,0.999941,0.9795575,0.020383477
2504,0.9999259,0.9800519,0.019874036
2505,0.99990416,0.9804834,0.019420743
2506,0.9998819,0.98090744,0.018974483
2507,0.9998722,0.98119783,0.018674374
2508,0.99985504,0.9810623,0.018792748
2509,0.99985504,0.9804946,0.019360423
2510,0.99985504,0.9796363,0.02021873
2511,0.99985504,0.97875357,0.021101475
2512,0.99985504,0.9778129,0.022042155
2513,0.99985504,0.9764912,0.023363829
2514,0.99985504,0.97487986,0.02497518
2515,0.99986184,0.9732448,0.02661705
2516,0.9998722,0.971642,0.02823019
2517,0.9998722,0.96968246,0.030189753
2518,0.9998722,0.96773887,0.03213334
2519,0.9998722,1.0134469,-0.013574719
2520,0.9998722,1.0363292,-0.036456943
2521,0.9998722,1.0412391,-0.041366935
2522,0.99921167,1.0413426,-0.042130947
2523,0.9998722,1.0379977,-0.038125515
2524,0.99921167,1.0410595,-0.041847825
2525,0.99921167,1.04095,-0.04173827
2526,0.99921167,1.041336,-0.04212439
2527,0.99921167,1.0423999,-0.043188214
2528,0.9998722,1.0426213,-0.042749047
2529,0.9998722,1.045743,-0.04587078
2530,0.999112,1.0465069,-0.04739487
2531,0.9990734,1.0394329,-0.040359497
2532,0.99899524,1.0301123,-0.031117022
2533,0.99979365,1.0207237,-0.020930052
2534,0.999748,1.019744,-0.019996047
2535,0.9986299,1.0193741,-0.020744205
2536,0.9985623,1.0101109,-0.011548579
2537,0.998338,1.0010774,-0.0027394295
2538,0.99806327,0.99352264,0.0045406222
2539,0.9988124,0.98716843,0.011643946
2540,0.9972924,0.98798025,0.009312153
2541,0.9990977,0.9788525,0.020245194
2542,0.9988517,0.9791684,0.019683301
2543,0.99573207,0.9779515,0.017780542
2544,0.99465245,0.9588381,0.035814345
2545,0.9931385,0.9349158,0.05822271
2546,0.9991845,0.9096012,0.08958328
2547,0.9953598,0.927202,0.06815779
2548,0.9939484,0.9232323,0.07071608
2549,0.9971135,0.9084091,0.08870441
2550,0.9946419,0.9113289,0.08331299
2551,0.96532357,0.9043288,0.060994744
2552,0.93365073,0.81455386,0.119096875
2553,0.89755434,0.66280913,0.2347452
2554,0.01408311,0.48692274,-0.47283962
2555,-0.8912557,-0.086182326,-0.8050734
2556,-0.8240993,-0.5609803,-0.26311898
2557,-0.8912557,-0.8712981,-0.019957602
2558,-0.9338333,-1.0143644,0.08053106
2559,-0.94641674,-1.0585958,0.11217904
2560,-0.9628735,-1.0620164,0.09914285
2561,-0.972772,-1.0501122,0.077340245
2562,-0.97916514,-1.0329654,0.053800285
2563,-0.9835263,-1.0157695,0.032243192
2564,-0.9851945,-1.0010107,0.015816152
2565,-0.98785156,-0.990618,0.0027664304
2566,-0.9906443,-0.9828583,-0.007785976
2567,-0.9974587,-0.9764503,-0.021008372
2568,-0.99778515,-0.9558954,-0.041889727
2569,-0.9980526,-0.9348992,-0.063153386
2570,-0.9949317,-0.92191184,-0.07301986
2571,-0.9949317,-0.92204833,-0.07288337
2572,-0.9980526,-0.9225725,-0.0754801
2573,-0.9949317,-0.91837,-0.07656169
2574,-0.9980526,-0.9229367,-0.07511592
2575,-0.9980526,-0.9223547,-0.0756979
2576,-0.9979253,-0.9239445,-0.07398081
2577,-0.9980526,-0.926965,-0.0710876
2578,-0.9980526,-0.9301747,-0.06787789
2579,-0.99778515,-0.9343196,-0.063465536
2580,-0.99778515,-0.93841124,-0.059373915
2581,-0.9979253,-0.9435426,-0.05438268
2582,-0.9980526,-0.9487802,-0.049272418
2583,-0.9980526,-0.9544463,-0.04360628
2584,-0.99816847,-0.95967865,-0.03848982
2585,-0.99837136,-0.96368134,-0.034690022
2586,-0.99846035,-0.96779,-0.030670345
2587,-0.9986178,-0.9715605,-0.02705735
2588,-0.9986178,-0.9747945,-0.02382332
2589,-0.9988124,-0.9774394,-0.021372974
2590,-0.99896854,-0.9798393,-0.019129217
2591,-0.99896854,-0.9826143,-0.016354263
2592,-0.99905616,-0.9830991,-0.015957057
2593,-0.9999054,-0.98078096,-0.019124448
2594,-0.999917,-0.9732677,-0.026649296
2595,-0.99909586,-0.9702594,-0.02883643
2596,-0.9999054,-0.9737226,-0.02618283
2597,-0.9999054,-0.9690882,-0.03081721
2598,-0.99989814,-0.9659375,-0.03396064
2599,-0.9988124,-0.9650674,-0.03374499
2600,-0.9986877,-0.9652437,-0.033443987
2601,-0.99854225,-0.9650239,-0.033518374
2602,-0.99837136,-0.9670346,-0.031336784
2603,-0.9982744,-0.96957004,-0.028704345
2604,-0.99837136,-0.97137547,-0.026995897
2605,-0.99837136,-0.97264516,-0.0257262
2606,-0.9982744,-0.9733169,-0.024957478
2607,-0.9982744,-0.97319543,-0.025078952
2608,-0.9982744,-0.97570145,-0.022572935
2609,-0.9982744,-0.9794487,-0.01882571
2610,-0.99837136,-0.98306084,-0.015310526
2611,-0.99846035,-0.9854995,-0.012960851
2612,-0.9986178,-0.9867773,-0.011840522
2613,-0.9986178,-0.98696446,-0.011653364
2614,-0.99875236,-0.98658824,-0.012164116
2615,-0.9989201,-0.985875,-0.013045073
2616,-0.99896854,-0.98464537,-0.014323175
2617,-0.99905616,-0.98386204,-0.015194118
2618,-0.99989814,-0.9825733,-0.017324865
2619,-0.99909586,-0.9745295,-0.024566352
2620,-0.99909586,-0.97673976,-0.022356093
2621,-0.99916804,-0.9790534,-0.02011466
2622,-0.9986299,-0.97685194,-0.021777987
2623,-0.9985623,-0.9708533,-0.027708948
2624,-0.99905616,-0.95719063,-0.041865528
2625,-0.9989201,-0.9381465,-0.06077361
2626,-0.9988124,-0.92151296,-0.077299416
2627,-0.9986178,-0.91194916,-0.08666867
2628,-0.99837136,-0.9143021,-0.08406925
2629,-0.9949317,-0.92369175,-0.07123995
2630,-0.99429005,-0.9334271,-0.06086296
2631,-0.99429005,-0.9371848,-0.057105243
2632,-0.99429005,-0.9364971,-0.05779296
2633,-0.99778515,-0.9355364,-0.062248766
2634,-0.99778515,-0.9321176,-0.06566757
2635,-0.99778515,-0.9333707,-0.06441444
2636,-0.99778515,-0.93859756,-0.05918759
2637,-0.99778515,-0.9434117,-0.054373443
2638,-0.99778515,-0.9483894,-0.04939574
2639,-0.9980526,-0.95204747,-0.04600513
2640,-0.99846035,-0.9541608,-0.044299543
2641,-0.9986178,-0.95501494,-0.043602884
2642,-0.9988124,-0.955469,-0.043343365
2643,-0.99896854,-0.9560158,-0.042952716
2644,-0.99909586,-0.9555863,-0.043509543
2645,-0.99920094,-0.95394254,-0.045258403
2646,-0.99928874,-0.95161986,-0.047668874
2647,-0.9993628,-0.9476749,-0.051687956
2648,-0.99942595,-0.94587564,-0.053550303
2649,-0.9995121,-0.94501245,-0.054499626
2650,-0.99956775,-0.94266117,-0.05690658
2651,-0.99959207,-0.9407277,-0.058864355
2652,-0.9996144,-0.9418025,-0.057811916
2653,-0.999635,-0.94323635,-0.05639863
2654,-0.99967146,-0.94412625,-0.05554521
2655,-0.9996797,-0.9448786,-0.054801106
2656,-0.9996953,-0.94611716,-0.05357814
2657,-0.9997098,-0.94687736,-0.052832425
2658,-0.9990265,-0.9480257,-0.051000774
2659,-0.99968785,-0.9562869,-0.043400943
2660,-0.9997476,-0.954406,-0.04534155
2661,-0.99974185,-0.95453894,-0.04520291
2662,-0.9997532,-0.9564798,-0.04327339
2663,-0.99975854,-0.9590459,-0.040712655
2664,-0.9997638,-0.9617615,-0.038002312
2665,-0.99976885,-0.9643798,-0.035389066
2666,-0.99977374,-0.96680605,-0.032967687
2667,-0.99977845,-0.9692353,-0.030543149
2668,-0.99978304,-0.9714583,-0.028324723
2669,-0.9997875,-0.9734566,-0.026330888
2670,-0.9997918,-0.9756106,-0.024181187
2671,-0.999796,-0.97776985,-0.022026122
2672,-0.9998001,-0.97964513,-0.020154953
2673,-1.0,-0.9815134,-0.018486619
2674,-0.99980783,-0.9728242,-0.026983619
2675,-0.99981517,-0.97506833,-0.024746835
2676,-0.9998186,-0.9798293,-0.019989312
2677,-0.999822,-0.984496,-0.015326023
2678,-0.999999,-0.98807704,-0.011921942
2679,-0.9998286,-0.9837682,-0.016060352
2680,-0.99983174,-0.98450065,-0.0153310895
2681,-0.99983174,-0.98846185,-0.011369884
2682,-0.9998377,-0.9932412,-0.0065965056
2683,-0.9998406,-0.99747956,-0.0023610592
2684,-0.9998434,-0.99183416,-0.008009255
2685,-0.9998488,-0.9849311,-0.014917672
2686,-0.9998514,-0.9854896,-0.014361799
2687,-0.9998514,-0.99292207,-0.006929338
2688,-0.9998539,-1.001356,0.0015020967
2689,-0.9999906,-1.0085968,0.008606195
2690,-0.9999884,-1.0056527,0.005664289
2691,-0.9999866,-1.0023335,0.002346933
2692,-0.9999838,-1.0005928,0.00060904026
2693,-0.9999823,-0.9963089,-0.0036733747
2694,-0.99997973,-0.99602807,-0.0039516687
2695,-0.9999119,-0.99770534,-0.002206564
2696,-0.99990416,-0.9912269,-0.008677244
2697,-0.99997044,-0.98743904,-0.0125314
2698,-0.999968,-0.98887706,-0.011090934
2699,-0.99996084,-0.9855399,-0.014420927
2700,-0.9999484,-0.98364615,-0.016302228
2701,-0.99993694,-0.9812236,-0.018713355
2702,-0.9999321,-0.9780376,-0.021894515
2703,-0.999917,-0.97493434,-0.024982631
2704,-0.99989814,-0.9714556,-0.028442562
2705,-0.99988353,-0.9675747,-0.032308817
2706,-0.9998745,-0.9638375,-0.03603697
2707,-0.99982035,-0.9606483,-0.039172053
2708,-0.9997739,-0.9586406,-0.041133344
2709,-0.99971217,-0.9577955,-0.04191667
2710,-0.9996601,-0.9530722,-0.046587884
2711,-0.9995952,-0.95265603,-0.046939194
2712,-0.99955523,-0.9527528,-0.0468024
2713,-0.9994626,-0.9526558,-0.046806812
2714,-0.99940497,-0.95130956,-0.048095405
2715,-0.9992674,-0.94470286,-0.054564536
2716,-0.9991845,-0.9356661,-0.063518405
2717,-0.9984727,-0.9321201,-0.066352606
2718,-0.71210384,0.7501824,-1.4622862
2719,-0.9509021,0.18896846,-1.1398705
2720,-1.0,-0.37808695,-0.6219131
2721,-0.9909276,-0.8589573,-0.13197029
2722,-0.9946419,-1.0294176,0.034775734
2723,-0.99651027,-1.0529904,0.05648017
2724,-0.99651027,-1.0256709,0.029160619
2725,-0.9971135,-0.98369265,-0.01342088
2726,-0.99651027,-0.9400294,-0.056480885
2727,-0.99651027,-0.8832145,-0.11329579
2728,-0.99571323,-0.81512845,-0.18058479
2729,-0.9909276,-0.7402731,-0.25065446
2730,-0.9819469,-0.643733,-0.33821386
2731,0.8912557,-0.512771,1.4040267
2732,0.98892164,0.34263656,0.64628506
2733,0.99307555,0.89772165,0.0953539
2734,0.9964855,1.0965629,-0.10007739
2735,0.99758154,1.1301247,-0.13254315
2736,0.99821997,1.1119701,-0.1137501
2737,0.99871784,1.0820792,-0.08336133
2738,0.9972678,1.0540946,-0.05682677
2739,0.99778515,1.039086,-0.041300833
2740,0.99816847,1.029893,-0.031724572
2741,0.99980557,1.0230184,-0.02321279
2742,0.99875236,1.010754,-0.012001634
2743,0.9989201,1.0099423,-0.01102221
2744,0.99988353,1.010215,-0.0103315115
2745,0.9999054,1.0037779,-0.0038724542
2746,0.999917,0.99903035,0.0008866191
2747,0.999917,0.99748266,0.0024343133
2748,0.999917,0.9977664,0.0021505952
2749,0.999917,0.99938107,0.00053590536
2750,0.999917,1.0015854,-0.0016683936
2751,0.999917,1.003417,-0.0035000443
2752,0.999917,1.0046616,-0.0047445893
2753,0.999917,1.0058492,-0.0059322715
2754,0.9999054,1.006732,-0.0068265796
2755,0.9999054,1.0071692,-0.0072638392
2756,0.9999054,1.007415,-0.007509649
2757,0.99989814,1.0074162,-0.0075181127
2758,0.99989814,1.0068455,-0.0069473386
2759,0.99989814,1.006212,-0.0063138604
2760,0.99988353,1.0056616,-0.0057780743
2761,0.99988353,1.0044849,-0.0046013594
2762,0.9998745,1.0032666,-0.0033921003
2763,0.9998745,1.0016487,-0.0017741919
2764,0.9998745,1.0000039,-0.00012946129
2765,0.9998559,0.99832463,0.0015312433
2766,0.9998444,0.9966769,0.0031674504
2767,0.9998444,0.99435663,0.00548774
2768,0.9998444,0.9919287,0.007915676
2769,0.9998444,0.9896953,0.010149062
2770,0.9998444,0.98779655,0.012047827
2771,0.9998339,0.9858774,0.013956487
2772,0.9998339,0.98388827,0.015945613
2773,0.9998339,0.9830606,0.016773283
2774,0.9998444,0.9802371,0.019607246
2775,0.9998444,0.9699886,0.029855788
2776,0.9998444,0.95622075,0.043623626
2777,0.9998745,0.9486551,0.051219344
2778,0.99988353,0.9490775,0.050806046
2779,0.99988353,0.95311415,0.04676938
2780,0.9999054,0.95752764,0.04237777
2781,0.9999229,0.96097076,0.038952112
2782,0.9999321,0.9632571,0.036675036
2783,0.9999414,0.9646075,0.03533393
2784,0.99895006,0.96536136,0.033588707
2785,0.999831,0.97001386,0.029817164
2786,0.99996084,0.9703479,0.029612958
2787,0.9999637,0.96943295,0.03053075
2788,0.99997044,0.9689641,0.031006336
2789,0.99997604,0.96934974,0.030626297
2790,0.9999191,0.97018874,0.02973038
2791,0.9999823,0.9707303,0.029251993
2792,0.99993527,0.96998405,0.029951215
2793,0.999941,0.969404,0.03053701
2794,0.9999866,0.9688202,0.031166375
2795,0.99994636,0.96844196,0.031504393
2796,0.9999884,0.9680644,0.03192395
2797,0.99995804,0.9677495,0.032208562
2798,0.9999623,0.9674033,0.032558978
2799,0.99999154,0.9663341,0.03365743
2800,0.9999925,0.9644098,0.03558266
2801,0.9999925,0.9627681,0.037224412
2802,0.9999699,0.9611379,0.03883201
2803,0.9999699,0.95936763,0.040602267
2804,0.9999699,0.95736873,0.04260117
2805,0.9999699,0.95554113,0.044428766
2806,0.9999699,0.95398617,0.04598373
2807,0.9999699,0.95240176,0.047568142
2808,0.99958354,0.9504986,0.04908496
2809,0.99958354,0.9495511,0.050032437
2810,0.99958354,0.947276,0.052307546
2811,0.99958354,0.9440969,0.05548662
2812,0.99958354,0.941599,0.05798453
2813,0.99958354,0.9404826,0.059100926
2814,0.99958354,0.9412464,0.058337152
2815,0.9996877,0.942505,0.05718267
2816,0.9996237,0.9439595,0.05566424
2817,0.9996375,0.94606304,0.053574443
2818,0.9997297,0.94865096,0.051078737
2819,0.99968785,0.95130515,0.0483827
2820,0.99975854,0.95356894,0.046189606
2821,0.99977374,0.9553206,0.044453144
2822,0.9999993,0.9571533,0.042845964
2823,0.9998081,0.9547719,0.045036197
2824,0.9999987,0.95720994,0.042788744
2825,0.9999971,0.95648277,0.04351431
2826,0.9999948,0.9557911,0.0442037
2827,0.9999897,0.9557276,0.04426211
2828,0.999983,0.9565414,0.043441594
2829,0.9999775,0.9577476,0.04222995
2830,0.9999699,0.95897627,0.04099363
2831,0.9999535,0.96004295,0.039910555
2832,0.99994636,0.96118176,0.038764596
2833,0.99993527,0.96175206,0.038183212
2834,0.9999259,0.96189415,0.038031757
2835,0.9999119,0.96171725,0.038194656
2836,0.99990416,0.9615443,0.03835988
2837,0.999896,0.9611788,0.03871721
2838,0.99989104,0.96057165,0.039319396
2839,0.9998722,0.95959365,0.040278554
2840,0.99985504,0.9585043,0.041350722
2841,0.9998434,0.95716953,0.042673886
2842,0.999831,0.9558966,0.043934405
2843,0.999831,0.998713,0.0011180043
2844,0.999831,1.01972,-0.019888937
2845,0.99899524,1.0241648,-0.025169551
2846,0.99899524,1.0201838,-0.021188557
2847,0.99899524,1.018154,-0.01915878
2848,0.99895006,1.0190276,-0.020077527
2849,0.9989024,1.0209558,-0.02205342
2850,0.9989024,1.0227624,-0.023860037
2851,0.9988575,1.024061,-0.025203466
2852,0.99880415,1.0239575,-0.025153339
2853,0.99874765,1.0227273,-0.023979604
2854,0.9986935,1.0208578,-0.022164285
2855,0.99982035,1.0582858,-0.05846548
2856,0.99982035,1.0582858,-0.05846548
2857,0.99982035,1.0582858,-0.05846548
2858,0.99982035,1.0582858,-0.05846548
2859,0.99982035,1.0582858,-0.05846548
2860,0.99982035,1.0582858,-0.05846548
2861,0.99982035,1.0582858,-0.05846548
2862,0.99982035,1.0582858,-0.05846548
2863,0.99982035,1.0582858,-0.05846548
2864,0.99982035,1.0582858,-0.05846548
2865,0.99982035,1.0601659,-0.06034553
2866,0.99982035,1.0595369,-0.059716582
2867,0.99982035,1.0569818,-0.05716145
2868,0.99982035,1.0526726,-0.052852273
2869,0.99982035,1.0466454,-0.04682505
2870,0.99982035,1.0401758,-0.040355444
2871,0.99982035,1.0345746,-0.034754276
2872,0.99982035,1.0303636,-0.030543208
2873,0.99982035,1.0276127,-0.027792335
2874,0.99982035,1.0260123,-0.02619195
2875,0.99982035,1.0251122,-0.0252918
2876,0.99982035,1.0246876,-0.024867296
2877,0.99982035,1.0244606,-0.024640203
2878,0.99982035,1.0245168,-0.02469647
2879,0.99982035,1.0245808,-0.024760485
2880,0.99982035,1.0246669,-0.024846554
2881,0.99982035,1.0246912,-0.024870872
2882,0.99982035,1.0246671,-0.024846792
2883,0.99982035,1.0246952,-0.024874806
2884,0.99982035,1.0246927,-0.024872303
2885,0.99982035,1.0246633,-0.024842978
2886,0.99982035,1.02469,-0.02486968
2887,0.99982035,1.0246854,-0.024865031
2888,0.99982035,1.0246474,-0.024827003
2889,0.99982035,1.0245923,-0.024771929
2890,0.99982035,1.0246063,-0.024785995
2891,0.99982035,1.024519,-0.024698615
2892,0.99982035,1.0245018,-0.024681449
2893,0.99982035,1.0244737,-0.024653316
2894,0.99982035,1.0244231,-0.02460277
2895,0.99982035,1.0244333,-0.024612904
2896,0.99982035,1.0244082,-0.02458787
2897,0.99982035,1.0243427,-0.024522305
2898,0.99982035,1.024255,-0.024434686
2899,0.99982035,1.0242405,-0.024420142
2900,0.99982035,1.0243292,-0.024508834
2901,0.99982035,1.0243804,-0.024560094
2902,0.99982035,1.0243791,-0.024558783
2903,0.99980557,1.0243434,-0.024537802
2904,0.99980557,1.0240612,-0.024255633
2905,0.99980557,1.023712,-0.02390647
2906,0.99980557,1.0234742,-0.023668647
2907,0.99980557,1.0229452,-0.023139596
2908,0.99980557,1.0213001,-0.021494508
2909,0.99980557,1.0183564,-0.018550873
2910,0.99980557,1.0146558,-0.014850259
2911,0.99980557,1.0112013,-0.011395693
2912,0.99980557,1.0084274,-0.008621812
2913,0.99980557,1.0065426,-0.006736994
2914,0.99980557,1.0053934,-0.0055878162
2915,0.99980557,1.0046194,-0.0048137903
2916,0.99980557,1.0041369,-0.0043313503
2917,0.99980557,1.0038352,-0.0040296316
2918,0.99980557,1.003388,-0.0035824776
2919,0.99980557,1.0030107,-0.0032051802
2920,0.99980557,1.0025908,-0.0027852058
2921,0.99980557,1.0021086,-0.0023030043
2922,0.99980557,1.0016936,-0.0018880367
2923,0.99979156,1.001214,-0.0014224648
2924,0.99979156,1.0005224,-0.00073081255
2925,0.99979156,0.9997225,6.908178e-05
2926,0.99979156,0.99902797,0.0007635951
2927,0.99979156,0.99832654,0.0014650226
2928,0.99979156,0.9974624,0.0023291707
2929,0.9997739,0.9965893,0.0031846166
2930,0.9997739,0.9954847,0.00428921
2931,0.9997739,0.99433315,0.0054407716
2932,0.9997739,0.9932232,0.0065507293
2933,0.9997739,0.9923029,0.007471025
2934,0.9997739,0.99143076,0.00834316
2935,0.9997739,0.9905586,0.009215295
2936,0.9997739,0.98967457,0.010099351
2937,0.9997739,0.9886247,0.011149228
2938,0.9997739,0.9875703,0.012203634
2939,0.9997739,0.98654366,0.013230264
2940,0.9997739,0.98575866,0.014015257
2941,0.9997739,0.98495257,0.014821351
2942,0.9997739,0.9775975,0.022176445
2943,0.9997739,0.96551096,0.034262955
2944,0.9997739,0.95877385,0.04100007
2945,0.9997739,0.95844865,0.04132527
2946,0.9997739,0.9609659,0.038808048
2947,0.9997739,0.96371996,0.036053956
2948,0.9997739,0.9655478,0.03422612
2949,0.9997739,0.9662024,0.03357154
2950,0.9997739,0.9660084,0.033765495
2951,0.9997739,0.9653499,0.034424007
2952,0.9997739,0.96451056,0.03526336
2953,0.99979156,0.9635081,0.036283433
2954,0.99980557,0.96295464,0.03685093
2955,0.99980557,0.9627507,0.037054896
2956,0.99982035,0.9627882,0.037032127
2957,0.99982035,0.9630666,0.036753774
2958,0.9998444,0.96318567,0.036658704
2959,0.9998444,0.96352696,0.036317408
2960,0.9998559,0.9635773,0.036278605
2961,0.9989201,0.9635351,0.035385013
2962,0.9998745,0.9666709,0.0332036
2963,0.99989814,0.965822,0.034076154
2964,0.99989814,0.9647901,0.03510803
2965,0.9999054,0.9641228,0.035782635
2966,0.999917,0.9639162,0.03600079
2967,0.999917,0.9641346,0.035782397
2968,0.9999229,0.9642328,0.03569007
2969,0.99992836,0.96432364,0.035604715
2970,0.9999321,0.9646057,0.03532642
2971,0.99993694,0.96475697,0.035179973
2972,0.9999414,0.9649011,0.03504032
2973,0.9999444,0.9650574,0.034887016
2974,0.9999484,0.9650581,0.034890294
2975,0.9999521,0.9650544,0.034897685
2976,0.9999521,0.9652628,0.034689307
2977,0.99995774,0.9652326,0.03472513
2978,0.99995774,0.9652741,0.034683645
2979,0.99996084,0.96507573,0.03488511
2980,0.9999637,0.9648814,0.03508228
2981,0.999968,0.9650742,0.03489381
2982,0.999968,0.9654572,0.03451079
2983,0.99997044,0.9658139,0.03415656
2984,0.99997276,0.9661294,0.03384334
2985,0.99997276,0.9665961,0.033376634
2986,0.99997604,0.9667283,0.03324771
2987,0.9999119,0.9669894,0.032922506
2988,0.9999191,0.9677291,0.032190025
2989,0.99997973,0.9682785,0.031701207
2990,0.9999292,0.9680588,0.031870365
2991,0.9999852,0.96832156,0.031663656
2992,0.9999852,0.96835697,0.03162825
2993,0.9999866,0.9682852,0.031701386
2994,0.9999884,0.96822274,0.03176564
2995,0.9999895,0.96839666,0.031592846
2996,0.9999906,0.96856594,0.03142464
2997,0.9999662,0.9677522,0.032213986
2998,0.9999662,0.96702003,0.03294617
2999,0.99997336,0.9658673,0.034106076
3000,0.9999775,0.96499634,0.03498119
3001,0.9996375,0.9643104,0.035327077
3002,0.9997297,0.9672804,0.032449305
3003,0.9997359,0.9701215,0.029614389
3004,0.9997359,0.97219455,0.02754134
3005,0.9997476,0.97313297,0.026614606
3006,0.99975854,0.9739913,0.025767267
3007,0.9997378,0.9746257,0.025112092
3008,0.9997476,0.97497594,0.02477163
3009,0.999757,0.9755012,0.024255812
3010,0.9997662,0.9760121,0.02375406
3011,0.9997751,0.9766443,0.023130834
3012,0.9997837,0.9773954,0.02238828
3013,0.99979204,0.97818446,0.021607578
3014,0.9998002,0.9788995,0.020900726
3015,0.9998081,0.9796033,0.020204782
3016,0.9998231,0.98029697,0.019526124
3017,0.9998303,0.9810481,0.018782198
3018,0.99983734,0.9817407,0.018096626
3019,0.99984413,0.9823446,0.017499506
3020,0.99985075,0.9828863,0.016964436
3021,0.9998572,0.98337746,0.01647973
3022,0.99986345,0.9838158,0.016047657
3023,0.9998675,0.9842037,0.015663803
3024,0.9998795,0.9845984,0.015281081
3025,0.9998908,0.9852215,0.014669299
3026,0.9999804,0.9856037,0.0143767
3027,0.9999775,0.98195887,0.018018663
3028,0.9999745,0.97860754,0.021366954
3029,0.99997336,0.97663283,0.023340523
3030,0.9999699,0.9754046,0.02456528
3031,0.9999699,0.9748961,0.025073826
3032,0.9999699,0.9744415,0.025528371
3033,0.9999662,0.97399855,0.025967658
3034,0.9999623,0.9735551,0.026407182
3035,0.9999623,0.9732833,0.02667898
3036,0.99995804,0.9727584,0.027199626
3037,0.99995804,0.972376,0.02758205
3038,0.9999535,0.971948,0.02800548
3039,0.9999535,0.97164726,0.028306246
3040,0.9999514,0.97106576,0.028885663
3041,0.99994636,0.9704082,0.029538155
3042,0.999941,0.9698317,0.030109286
3043,0.999941,0.9691292,0.030811787
3044,0.99993527,0.9682938,0.031641483
3045,0.9999292,0.9675021,0.032427073
3046,0.9999191,0.9668102,0.03310889
3047,0.9999191,0.9661523,0.033766806
3048,0.9999119,0.96528745,0.034624457
3049,0.99990416,0.9644058,0.03549838
3050,0.99989104,0.96348715,0.036403894
3051,0.9998819,0.96238256,0.03749937
3052,0.9998722,0.96110654,0.03876567
3053,0.99985504,0.9597502,0.040104866
3054,0.9998434,1.0010071,-0.0011636615
3055,0.999831,1.0207385,-0.020907462
3056,0.999831,1.0251665,-0.02533549
3057,0.9998085,1.0261215,-0.026313007
3058,0.9997778,1.0276992,-0.027921438
3059,0.99976593,1.0301104,-0.030344427
3060,0.999748,1.0324932,-0.032745242
3061,0.9986935,1.0342878,-0.035594285
3062,0.9996918,1.028754,-0.029062212
3063,0.9996683,1.0309567,-0.031288445
3064,0.9984198,1.0336866,-0.035266817
3065,0.99953496,1.028005,-0.02847004
3066,0.99806327,1.0294187,-0.03135544
3067,0.9978469,1.0234544,-0.025607526
3068,0.99772227,1.0170802,-0.01935792
3069,0.9974499,1.012381,-0.014931083
3070,0.9972924,1.0085015,-0.01120913
3071,0.9969435,1.0054866,-0.008543134
3072,0.9982744,1.0023692,-0.0040947795
