time_step,true_pos_y,pred_pos_y,error
2497,0.17,0.17032698,-0.00032697618
2498,0.17,0.17036307,-0.0003630668
2499,0.17,0.170419,-0.00041899085
2500,0.17,0.17048354,-0.00048354268
2501,0.17,0.17054687,-0.0005468726
2502,0.17,0.17060833,-0.000608325
2503,0.17,0.17067023,-0.0006702244
2504,0.17,0.17072989,-0.0007298887
2505,0.17,0.17079158,-0.0007915795
2506,0.17,0.1708515,-0.00085149705
2507,0.17,0.17090064,-0.0009006411
2508,0.17,0.17092443,-0.00092442334
2509,0.17,0.17092781,-0.0009278059
2510,0.17,0.17093202,-0.00093202293
2511,0.17,0.17095527,-0.00095526874
2512,0.17,0.17100276,-0.0010027587
2513,0.17,0.1710691,-0.0010690987
2514,0.17,0.17114875,-0.0011487454
2515,0.17,0.17122748,-0.0012274832
2516,0.17,0.17130293,-0.0013029277
2517,0.17,0.17137502,-0.0013750196
2518,0.18,0.17144376,0.008556247
2519,0.18,0.17476507,0.005234942
2520,0.18,0.1779345,0.0020655096
2521,0.18,0.17988932,0.000110685825
2522,0.18,0.18072554,-0.00072553754
2523,0.18,0.1808348,-0.00083479285
2524,0.18,0.18071473,-0.0007147193
2525,0.18,0.18045901,-0.00045900047
2526,0.18,0.18024571,-0.00024570525
2527,0.18,0.1801042,-0.00010418892
2528,0.18,0.1800349,-3.489852e-05
2529,0.18,0.18008082,-8.0809e-05
2530,0.18,0.18014897,-0.00014896691
2531,0.18,0.18018878,-0.00018876791
2532,0.18,0.18026535,-0.00026534498
2533,0.18,0.18037187,-0.00037185848
2534,0.18,0.18051921,-0.00051920116
2535,0.18,0.18063912,-0.0006391108
2536,0.18,0.18069461,-0.0006946027
2537,0.18,0.18074164,-0.0007416308
2538,0.18,0.18079057,-0.0007905662
2539,0.18,0.1808419,-0.0008418858
2540,0.18,0.18091097,-0.0009109676
2541,0.18,0.18097617,-0.00097616017
2542,0.18,0.18110237,-0.0011023581
2543,0.18,0.18121558,-0.0012155771
2544,0.18,0.18126994,-0.0012699366
2545,0.18,0.18132462,-0.0013246089
2546,0.18,0.18138003,-0.0013800263
2547,0.18,0.18149066,-0.0014906526
2548,0.18,0.18153608,-0.0015360713
2549,0.18,0.18157457,-0.001574561
2550,0.18,0.18164785,-0.0016478449
2551,0.18,0.18170021,-0.0017002076
2552,0.18,0.18164836,-0.0016483516
2553,0.18,0.1815739,-0.0015738904
2554,0.18,0.18150002,-0.0015000105
2555,0.18,0.18208672,-0.002086714
2556,0.18,0.18280914,-0.002809137
2557,0.19,0.18319377,0.0068062246
2558,0.19,0.18603735,0.003962651
2559,0.19,0.18831456,0.0016854405
2560,0.19,0.18960823,0.00039176643
2561,0.19,0.19021963,-0.00021962821
2562,0.19,0.19042078,-0.000420779
2563,0.19,0.19040649,-0.00040648878
2564,0.19,0.19030103,-0.00030103326
2565,0.19,0.19016668,-0.00016668439
2566,0.19,0.19005556,-5.556643e-05
2567,0.19,0.18997958,2.041459e-05
2568,0.19,0.18995789,4.211068e-05
2569,0.19,0.18985873,0.00014126301
2570,0.19,0.18973404,0.00026595592
2571,0.19,0.1895962,0.00040379167
2572,0.19,0.18953505,0.00046494603
2573,0.19,0.18957089,0.00042910874
2574,0.19,0.18955743,0.0004425645
2575,0.19,0.18960153,0.00039847195
2576,0.19,0.18961778,0.00038221478
2577,0.19,0.18961027,0.00038972497
2578,0.19,0.18959878,0.00040121377
2579,0.19,0.18959662,0.00040337443
2580,0.19,0.18960693,0.00039306283
2581,0.19,0.18964186,0.0003581345
2582,0.19,0.18968028,0.00031971931
2583,0.19,0.18971762,0.000282377
2584,0.19,0.18974039,0.00025960803
2585,0.19,0.18975373,0.0002462715
2586,0.19,0.1897706,0.00022940338
2587,0.19,0.18977977,0.00022022426
2588,0.19,0.18978444,0.0002155602
2589,0.19,0.18978104,0.00021895766
2590,0.19,0.18978068,0.00021931529
2591,0.19,0.18977955,0.00022044778
2592,0.19,0.18974955,0.00025044382
2593,0.19,0.18968935,0.0003106445
2594,0.19,0.18965945,0.00034055114
2595,0.19,0.18960516,0.00039483607
2596,0.19,0.18950337,0.0004966259
2597,0.19,0.18943755,0.00056244433
2598,0.19,0.18936016,0.00063984096
2599,0.19,0.18928967,0.00071032345
2600,0.19,0.18922488,0.0007751137
2601,0.19,0.18927783,0.0007221699
2602,0.19,0.18939628,0.00060372055
2603,0.19,0.18949565,0.0005043447
2604,0.19,0.18955746,0.00044253469
2605,0.19,0.1895865,0.00041349232
2606,0.19,0.1895907,0.0004092902
2607,0.19,0.18958844,0.00041155517
2608,0.19,0.18961346,0.00038653612
2609,0.19,0.18964508,0.00035491586
2610,0.19,0.18967013,0.000329867
2611,0.19,0.18968192,0.0003180802
2612,0.19,0.18968123,0.00031876564
2613,0.19,0.18967597,0.00032402575
2614,0.19,0.18966605,0.00033394992
2615,0.19,0.1896575,0.0003425032
2616,0.19,0.18964887,0.00035113096
2617,0.19,0.18963218,0.00036782026
2618,0.19,0.18960536,0.00039464235
2619,0.19,0.18961266,0.00038734078
2620,0.19,0.18956427,0.00043572485
2621,0.19,0.18953298,0.0004670173
2622,0.19,0.18941465,0.0005853474
2623,0.19,0.18931621,0.0006837845
2624,0.19,0.18926187,0.000738129
2625,0.19,0.18924133,0.0007586628
2626,0.19,0.18923825,0.00076174736
2627,0.19,0.1893564,0.00064359605
2628,0.19,0.18944387,0.00055612624
2629,0.19,0.1894055,0.0005944967
2630,0.19,0.18935911,0.00064088404
2631,0.19,0.18939,0.00060999393
2632,0.19,0.1894624,0.0005376041
2633,0.19,0.18958692,0.0004130751
2634,0.19,0.18967155,0.0003284514
2635,0.19,0.18964685,0.00035314262
2636,0.19,0.18958376,0.00041623414
2637,0.19,0.189462,0.0005379915
2638,0.19,0.1894785,0.00052149594
2639,0.19,0.18944111,0.00055888295
2640,0.19,0.18944526,0.0005547404
2641,0.19,0.18948473,0.00051526725
2642,0.19,0.1895227,0.0004772991
2643,0.19,0.18958437,0.0004156232
2644,0.19,0.18958694,0.0004130602
2645,0.19,0.18955457,0.0004454255
2646,0.19,0.18951775,0.00048224628
2647,0.19,0.18945457,0.0005454272
2648,0.19,0.18947601,0.00052398443
2649,0.19,0.18949385,0.00050614774
2650,0.19,0.18946187,0.00053812563
2651,0.19,0.18945786,0.00054213405
2652,0.19,0.18950394,0.00049605966
2653,0.19,0.18951194,0.00048805773
2654,0.19,0.18948697,0.0005130321
2655,0.19,0.1894468,0.0005531907
2656,0.19,0.18941653,0.00058346987
2657,0.19,0.18938334,0.00061665475
2658,0.19,0.18936175,0.00063824654
2659,0.19,0.18932517,0.0006748289
2660,0.19,0.1893011,0.00069889426
2661,0.19,0.18936732,0.0006326735
2662,0.19,0.18940575,0.0005942434
2663,0.19,0.18941247,0.000587523
2664,0.19,0.18940347,0.0005965233
2665,0.19,0.18939121,0.00060878694
2666,0.19,0.18938111,0.0006188899
2667,0.19,0.18937269,0.0006273091
2668,0.19,0.18936689,0.00063310564
2669,0.19,0.18936385,0.0006361455
2670,0.19,0.18936518,0.00063481927
2671,0.19,0.18936811,0.00063188374
2672,0.19,0.18937077,0.00062923133
2673,0.19,0.18937181,0.00062818825
2674,0.19,0.18936366,0.0006363392
2675,0.19,0.18938118,0.0006188154
2676,0.19,0.18938601,0.00061398745
2677,0.19,0.18937677,0.00062322617
2678,0.19,0.1893686,0.000631392
2679,0.19,0.18939453,0.000605464
2680,0.19,0.189338,0.000661999
2681,0.19,0.18936217,0.0006378293
2682,0.19,0.18938339,0.00061661005
2683,0.18,0.18938935,-0.009389341
2684,0.19,0.1860679,0.0039321035
2685,0.19,0.18654747,0.0034525245
2686,0.19,0.187779,0.0022210032
2687,0.19,0.18878657,0.0012134314
2688,0.19,0.1893395,0.00066049397
2689,0.19,0.18956092,0.00043907762
2690,0.19,0.18963644,0.00036355853
2691,0.19,0.18961483,0.0003851652
2692,0.19,0.18955714,0.0004428625
2693,0.19,0.18946952,0.00053048134
2694,0.19,0.1894543,0.0005456954
2695,0.19,0.18944474,0.00055526197
2696,0.19,0.18941268,0.00058731437
2697,0.19,0.18943486,0.00056514144
2698,0.19,0.1894382,0.0005618036
2699,0.19,0.18940896,0.00059103966
2700,0.19,0.18942279,0.0005772114
2701,0.19,0.1894253,0.0005746931
2702,0.19,0.18941018,0.00058981776
2703,0.19,0.1893945,0.0006054938
2704,0.19,0.18938825,0.0006117523
2705,0.19,0.18938704,0.00061295927
2706,0.19,0.18938914,0.0006108582
2707,0.19,0.18939441,0.0006055832
2708,0.19,0.18940234,0.0005976558
2709,0.19,0.1894034,0.0005965978
2710,0.19,0.18938105,0.00061894953
2711,0.19,0.18939921,0.000600785
2712,0.19,0.1894145,0.0005854964
2713,0.19,0.1894209,0.0005791038
2714,0.19,0.18942595,0.00057405233
2715,0.19,0.18940413,0.00059586763
2716,0.19,0.18940264,0.00059735775
2717,0.19,0.18943444,0.0005655587
2718,0.19,0.18915893,0.00084106624
2719,0.19,0.18886222,0.0011377782
2720,0.19,0.18805033,0.0019496679
2721,0.18,0.18729845,-0.0072984397
2722,0.18,0.18393666,-0.0039366484
2723,0.18,0.18138349,-0.0013834834
2724,0.18,0.18004495,-4.4941902e-05
2725,0.18,0.17965792,0.00034208596
2726,0.18,0.17977442,0.00022558868
2727,0.18,0.1800146,-1.4588237e-05
2728,0.18,0.18019843,-0.00019842386
2729,0.18,0.18032454,-0.0003245324
2730,0.18,0.18039152,-0.0003915131
2731,0.18,0.1803851,-0.0003850907
2732,0.18,0.180485,-0.0004849881
2733,0.18,0.18035153,-0.0003515184
2734,0.18,0.18029489,-0.00029487908
2735,0.18,0.18026789,-0.00026787817
2736,0.18,0.1802613,-0.00026129186
2737,0.18,0.18024899,-0.0002489835
2738,0.18,0.18021855,-0.00021854043
2739,0.18,0.18018028,-0.00018027425
2740,0.18,0.18012309,-0.00012308359
2741,0.18,0.18009385,-9.384751e-05
2742,0.18,0.18005435,-5.4344535e-05
2743,0.18,0.18008052,-8.0510974e-05
2744,0.18,0.18012445,-0.0001244396
2745,0.18,0.18016782,-0.00016781688
2746,0.18,0.1802344,-0.00023439527
2747,0.18,0.18028863,-0.0002886206
2748,0.18,0.18033154,-0.00033153594
2749,0.18,0.18033756,-0.000337556
2750,0.18,0.18031885,-0.00031884015
2751,0.18,0.18027864,-0.0002786368
2752,0.18,0.18025145,-0.0002514422
2753,0.18,0.18021959,-0.00021958351
2754,0.18,0.18017612,-0.00017611682
2755,0.18,0.1801309,-0.0001308918
2756,0.18,0.18008587,-8.586049e-05
2757,0.18,0.18004334,-4.3332577e-05
2758,0.18,0.17999637,3.6358833e-06
2759,0.18,0.1799502,4.9814582e-05
2760,0.18,0.17990701,9.299815e-05
2761,0.18,0.17986359,0.00013642013
2762,0.18,0.17982009,0.00017991662
2763,0.18,0.17978506,0.00021494925
2764,0.18,0.1797461,0.0002539009
2765,0.18,0.17969999,0.00030001998
2766,0.18,0.17961207,0.00038793683
2767,0.18,0.17953005,0.00046995282
2768,0.18,0.17946085,0.0005391538
2769,0.18,0.17940088,0.000599131
2770,0.18,0.17934255,0.00065745413
2771,0.18,0.17928773,0.0007122755
2772,0.18,0.17924365,0.00075635314
2773,0.18,0.17922913,0.0007708818
2774,0.17,0.17914279,-0.009142786
2775,0.17,0.17529795,-0.005297944
2776,0.17,0.17231008,-0.0023100823
2777,0.17,0.17070623,-0.00070622563
2778,0.17,0.17003064,-3.0636787e-05
2779,0.17,0.1698731,0.00012689829
2780,0.17,0.16994758,5.2422285e-05
2781,0.17,0.17008033,-8.033216e-05
2782,0.17,0.1701941,-0.00019410253
2783,0.17,0.1702703,-0.00027029216
2784,0.17,0.1703032,-0.00030319393
2785,0.17,0.17035341,-0.00035341084
2786,0.17,0.17032441,-0.00032441318
2787,0.17,0.17026415,-0.00026415288
2788,0.17,0.17020716,-0.00020715594
2789,0.17,0.17015606,-0.00015605986
2790,0.17,0.17010757,-0.00010757148
2791,0.17,0.17007618,-7.6174736e-05
2792,0.17,0.17001839,-1.8388033e-05
2793,0.17,0.16995513,4.4867396e-05
2794,0.17,0.16988954,0.00011046231
2795,0.17,0.16982754,0.00017246604
2796,0.17,0.16978207,0.00021792948
2797,0.17,0.1697395,0.0002605021
2798,0.17,0.16970877,0.0002912283
2799,0.17,0.16967371,0.00032629073
2800,0.17,0.16963923,0.000360772
2801,0.17,0.16959749,0.00040251017
2802,0.17,0.16955508,0.00044491887
2803,0.17,0.16952218,0.00047782063
2804,0.17,0.16949159,0.0005084127
2805,0.17,0.16946675,0.00053325295
2806,0.17,0.1694489,0.00055110455
2807,0.17,0.1694359,0.00056409836
2808,0.17,0.16942713,0.00057287514
2809,0.17,0.16946724,0.0005327612
2810,0.17,0.16949293,0.0005070716
2811,0.17,0.16950054,0.0004994571
2812,0.17,0.16950344,0.0004965663
2813,0.17,0.16951233,0.0004876703
2814,0.17,0.16954106,0.00045894086
2815,0.17,0.1695944,0.0004055947
2816,0.17,0.16965312,0.00034688413
2817,0.17,0.16973463,0.00026537478
2818,0.17,0.16983345,0.00016655028
2819,0.17,0.16993867,6.133318e-05
2820,0.17,0.17005032,-5.032122e-05
2821,0.17,0.1701445,-0.00014449656
2822,0.17,0.17022713,-0.0002271235
2823,0.17,0.17024897,-0.0002489686
2824,0.17,0.1703367,-0.00033669174
2825,0.17,0.17038274,-0.00038273633
2826,0.17,0.17043288,-0.00043287873
2827,0.17,0.17049393,-0.0004939288
2828,0.17,0.17056859,-0.0005685836
2829,0.17,0.17065287,-0.0006528646
2830,0.17,0.17073461,-0.00073461235
2831,0.17,0.17081274,-0.00081273913
2832,0.17,0.17089805,-0.0008980483
2833,0.17,0.17097661,-0.0009766072
2834,0.17,0.17104918,-0.0010491759
2835,0.17,0.17111774,-0.0011177361
2836,0.17,0.17118752,-0.0011875182
2837,0.17,0.171261,-0.0012609959
2838,0.17,0.17133737,-0.0013373643
2839,0.17,0.17141204,-0.001412034
2840,0.17,0.17149498,-0.0014949739
2841,0.17,0.17158239,-0.0015823841
2842,0.18,0.1716628,0.008337215
2843,0.18,0.17495975,0.005040258
2844,0.18,0.17808333,0.0019166768
2845,0.18,0.18000506,-5.0514936e-06
2846,0.18,0.18078035,-0.000780344
2847,0.18,0.18091306,-0.00091305375
2848,0.18,0.18076834,-0.0007683337
2849,0.18,0.18057364,-0.0005736351
2850,0.18,0.1804203,-0.00042028725
2851,0.18,0.18032892,-0.00032891333
2852,0.18,0.18029317,-0.00029316545
2853,0.18,0.18030459,-0.00030457973
2854,0.18,0.18034816,-0.00034815073
2855,0.18,0.18051788,-0.00051787496
2856,0.18,0.18051788,-0.00051787496
2857,0.18,0.18051788,-0.00051787496
2858,0.18,0.18051788,-0.00051787496
2859,0.18,0.18051788,-0.00051787496
2860,0.18,0.18051788,-0.00051787496
2861,0.18,0.18051788,-0.00051787496
2862,0.18,0.18051788,-0.00051787496
2863,0.18,0.18051788,-0.00051787496
2864,0.18,0.18051788,-0.00051787496
2865,0.18,0.18047187,-0.00047186017
2866,0.18,0.18048036,-0.00048035383
2867,0.18,0.18048595,-0.00048594177
2868,0.18,0.18048634,-0.0004863292
2869,0.18,0.18050717,-0.000507161
2870,0.18,0.18051887,-0.00051885843
2871,0.18,0.18051131,-0.00051130354
2872,0.18,0.18048653,-0.0004865229
2873,0.18,0.18045685,-0.0004568398
2874,0.18,0.18043002,-0.0004300177
2875,0.18,0.18040617,-0.00040616095
2876,0.18,0.18038873,-0.0003887266
2877,0.18,0.18037426,-0.00037425756
2878,0.18,0.18036488,-0.00036486983
2879,0.18,0.18035585,-0.00035583973
2880,0.18,0.18034875,-0.00034874678
2881,0.18,0.1803404,-0.00034038723
2882,0.18,0.18033044,-0.00033043325
2883,0.18,0.1803226,-0.00032259524
2884,0.18,0.18031429,-0.0003142804
2885,0.18,0.18030499,-0.00030498207
2886,0.18,0.18029808,-0.00029806793
2887,0.18,0.1802907,-0.00029069185
2888,0.18,0.18028219,-0.0002821833
2889,0.18,0.18027265,-0.00027264655
2890,0.18,0.18026564,-0.0002656281
2891,0.18,0.18025503,-0.00025501847
2892,0.18,0.18024658,-0.0002465695
2893,0.18,0.18023802,-0.00023801625
2894,0.18,0.18022886,-0.00022885203
2895,0.18,0.1802223,-0.00022229552
2896,0.18,0.18021531,-0.00021530688
2897,0.18,0.18020716,-0.00020715594
2898,0.18,0.18019791,-0.00019790232
2899,0.18,0.18019111,-0.00019110739
2900,0.18,0.18018432,-0.00018431246
2901,0.18,0.180176,-0.00017599761
2902,0.18,0.1801658,-0.00016579032
2903,0.18,0.18015423,-0.00015422702
2904,0.18,0.18014362,-0.00014361739
2905,0.18,0.18013194,-0.00013193488
2906,0.18,0.18012358,-0.00012357533
2907,0.18,0.1800862,-8.6188316e-05
2908,0.18,0.18004815,-4.814565e-05
2909,0.18,0.18004863,-4.862249e-05
2910,0.18,0.18005402,-5.401671e-05
2911,0.18,0.18004653,-4.6521425e-05
2912,0.18,0.18002264,-2.2634864e-05
2913,0.18,0.17999205,7.95722e-06
2914,0.18,0.17996174,3.8266182e-05
2915,0.18,0.17993183,6.817281e-05
2916,0.18,0.1799064,9.3609095e-05
2917,0.18,0.17988275,0.00011725724
2918,0.18,0.17985593,0.00014407933
2919,0.18,0.17983176,0.00016824901
2920,0.18,0.17980815,0.00019185245
2921,0.18,0.1797847,0.00021530688
2922,0.18,0.17976472,0.00023528934
2923,0.18,0.17974508,0.00025492907
2924,0.18,0.17972593,0.00027407706
2925,0.18,0.17970525,0.00029475987
2926,0.18,0.17968723,0.00031277537
2927,0.18,0.17966922,0.00033079088
2928,0.18,0.17964704,0.0003529638
2929,0.18,0.17962389,0.0003761202
2930,0.18,0.17960237,0.0003976375
2931,0.18,0.17958035,0.0004196614
2932,0.18,0.17955878,0.00044122338
2933,0.18,0.17953816,0.0004618466
2934,0.18,0.17951764,0.0004823655
2935,0.18,0.17949651,0.00050349534
2936,0.18,0.17947477,0.00052523613
2937,0.18,0.17944951,0.0005504936
2938,0.18,0.17942423,0.00057578087
2939,0.18,0.1794001,0.00059990585
2940,0.18,0.17936578,0.0006342232
2941,0.17,0.17933762,-0.009337619
2942,0.17,0.17558794,-0.0055879354
2943,0.17,0.17261983,-0.0026198328
2944,0.17,0.17100067,-0.0010006726
2945,0.17,0.17032254,-0.00032253563
2946,0.17,0.17015842,-0.00015841424
2947,0.17,0.17023301,-0.00023300946
2948,0.17,0.17038026,-0.00038026273
2949,0.17,0.17052455,-0.0005245507
2950,0.17,0.17063174,-0.0006317347
2951,0.17,0.17069952,-0.0006995201
2952,0.17,0.17073576,-0.00073575974
2953,0.17,0.17074737,-0.00074736774
2954,0.17,0.1707387,-0.00073869526
2955,0.17,0.17071542,-0.00071541965
2956,0.17,0.17069113,-0.00069113076
2957,0.17,0.17067136,-0.0006713569
2958,0.17,0.17065573,-0.0006557256
2959,0.17,0.17064041,-0.0006404072
2960,0.17,0.17062539,-0.00062538683
2961,0.17,0.17060536,-0.0006053597
2962,0.17,0.1706314,-0.000631392
2963,0.17,0.17059477,-0.00059476495
2964,0.17,0.17053762,-0.000537619
2965,0.17,0.17048746,-0.0004874617
2966,0.17,0.17044482,-0.00044481456
2967,0.17,0.17040697,-0.0004069656
2968,0.17,0.17037582,-0.0003758222
2969,0.17,0.1703468,-0.00034679472
2970,0.17,0.17032097,-0.000320971
2971,0.17,0.17029701,-0.00029700994
2972,0.17,0.17027214,-0.0002721399
2973,0.17,0.17024659,-0.00024658442
2974,0.17,0.17022125,-0.00022125244
2975,0.17,0.1701954,-0.00019539893
2976,0.17,0.17017159,-0.00017158687
2977,0.17,0.17014986,-0.00014986098
2978,0.17,0.17012653,-0.00012652576
2979,0.17,0.17010468,-0.00010468066
2980,0.17,0.1700825,-8.249283e-05
2981,0.17,0.17005788,-5.787611e-05
2982,0.17,0.17003196,-3.196299e-05
2983,0.17,0.1700151,-1.5094876e-05
2984,0.17,0.17000282,-2.8163195e-06
2985,0.17,0.16999058,9.417534e-06
2986,0.17,0.16998067,1.9326806e-05
2987,0.17,0.16997012,2.9876828e-05
2988,0.17,0.16996863,3.1366944e-05
2989,0.17,0.1699611,3.8906932e-05
2990,0.17,0.16993973,6.0275197e-05
2991,0.17,0.1699279,7.210672e-05
2992,0.17,0.16990332,9.6678734e-05
2993,0.17,0.16988447,0.0001155287
2994,0.17,0.16986918,0.0001308173
2995,0.17,0.1698576,0.0001423955
2996,0.17,0.16984765,0.00015234947
2997,0.17,0.16982332,0.00017668307
2998,0.17,0.16982928,0.0001707226
2999,0.17,0.1698378,0.00016219914
3000,0.17,0.16983506,0.00016494095
3001,0.17,0.16982263,0.00017736852
3002,0.17,0.16986117,0.00013883412
3003,0.17,0.16988915,0.00011084974
3004,0.17,0.16990896,9.1046095e-05
3005,0.17,0.16992,8.0004334e-05
3006,0.17,0.16992673,7.326901e-05
3007,0.17,0.16993248,6.751716e-05
3008,0.17,0.16994071,5.929172e-05
3009,0.17,0.16994962,5.0380826e-05
3010,0.17,0.16996004,3.9964914e-05
3011,0.17,0.16997148,2.8520823e-05
3012,0.17,0.16998523,1.4767051e-05
3013,0.17,0.1700001,-1.0430813e-07
3014,0.17,0.17001605,-1.604855e-05
3015,0.17,0.17003573,-3.5732985e-05
3016,0.17,0.17005862,-5.8621168e-05
3017,0.17,0.17008682,-8.6814165e-05
3018,0.17,0.17011851,-0.000118508935
3019,0.17,0.17014906,-0.00014905632
3020,0.17,0.17017923,-0.00017923117
3021,0.17,0.17021003,-0.00021003187
3022,0.17,0.17024198,-0.00024197996
3023,0.17,0.17027524,-0.00027523935
3024,0.17,0.17030811,-0.0003081113
3025,0.17,0.1703471,-0.00034709275
3026,0.17,0.17039523,-0.0003952235
3027,0.17,0.17036453,-0.0003645271
3028,0.17,0.17033339,-0.00033338368
3029,0.17,0.1703124,-0.00031240284
3030,0.17,0.17030333,-0.00030332804
3031,0.17,0.17031193,-0.000311926
3032,0.17,0.17033672,-0.00033672154
3033,0.17,0.17037,-0.00036999583
3034,0.17,0.17041577,-0.0004157722
3035,0.17,0.17046742,-0.00046741962
3036,0.17,0.17052071,-0.0005207062
3037,0.17,0.17057319,-0.00057318807
3038,0.17,0.17062761,-0.0006276071
3039,0.17,0.17068157,-0.0006815642
3040,0.17,0.17073461,-0.00073461235
3041,0.17,0.17078559,-0.0007855892
3042,0.17,0.17084813,-0.0008481294
3043,0.17,0.17091912,-0.0009191185
3044,0.17,0.17098592,-0.0009859204
3045,0.17,0.17105146,-0.0010514557
3046,0.17,0.17111762,-0.0011176169
3047,0.17,0.17118634,-0.001186341
3048,0.17,0.17125598,-0.0012559742
3049,0.17,0.17132175,-0.0013217479
3050,0.17,0.17138785,-0.0013878495
3051,0.17,0.17146198,-0.0014619827
3052,0.17,0.17154364,-0.0015436411
3053,0.18,0.17162251,0.008377492
3054,0.18,0.17490333,0.005096674
3055,0.18,0.17801563,0.0019843727
3056,0.18,0.17993861,6.1392784e-05
3057,0.18,0.18077166,-0.00077165663
3058,0.18,0.18094091,-0.000940904
3059,0.18,0.18082067,-0.00082066655
3060,0.18,0.18062894,-0.0006289333
3061,0.18,0.18046229,-0.00046227872
3062,0.18,0.1803033,-0.00030329823
3063,0.18,0.180269,-0.00026899576
3064,0.18,0.18027814,-0.00027813017
3065,0.18,0.18024944,-0.00024943054
3066,0.18,0.18031256,-0.00031255186
3067,0.18,0.18033054,-0.00033053756
3068,0.18,0.18035649,-0.00035648048
3069,0.18,0.1803846,-0.00038459897
3070,0.18,0.18041919,-0.00041918457
3071,0.18,0.18045816,-0.0004581511
3072,0.18,0.18049125,-0.0004912466
3073,0.18,0.18056342,-0.0005634129
3074,0.18,0.18059121,-0.00059120357
3075,0.18,0.18062192,-0.00062191486
3076,0.18,0.18065356,-0.00065355
3077,0.18,0.18068714,-0.00068713725
3078,0.18,0.18071516,-0.00071515143
3079,0.18,0.1807439,-0.00074389577
3080,0.18,0.18076321,-0.0007632077
3081,0.18,0.18078306,-0.000783056
3082,0.18,0.18095438,-0.0009543747
3083,0.18,0.18101895,-0.0010189414
3084,0.18,0.18093629,-0.00093628466
3085,0.18,0.18098466,-0.0009846538
3086,0.18,0.18100324,-0.0010032356
3087,0.18,0.18099251,-0.0009925067
3088,0.18,0.18109469,-0.001094684
3089,0.18,0.18089701,-0.0008970052
3090,0.18,0.18086971,-0.0008697063
3091,0.19,0.18098171,0.009018287
3092,0.19,0.18434246,0.005657539
3093,0.19,0.18702394,0.00297606
3094,0.19,0.18853569,0.0014643073
3095,0.19,0.1895096,0.0004903972
3096,0.19,0.1900595,-5.9500337e-05
3097,0.19,0.19027632,-0.00027632713
3098,0.19,0.19030002,-0.00030001998
3099,0.19,0.19023244,-0.00023244321
3100,0.19,0.19013879,-0.00013878942
3101,0.19,0.19012779,-0.00012779236
3102,0.19,0.19000047,-4.7683716e-07
3103,0.19,0.18997428,2.5719404e-05
3104,0.19,0.18995428,4.5716763e-05
3105,0.19,0.1899196,8.0391765e-05
3106,0.19,0.18982667,0.0001733303
3107,0.19,0.18978094,0.00021906197
3108,0.19,0.18982883,0.00017116964
3109,0.19,0.18981126,0.00018873811
3110,0.19,0.18979931,0.00020068884
3111,0.19,0.18981946,0.00018054247
3112,0.19,0.18977672,0.000223279
3113,0.19,0.18970844,0.00029155612
3114,0.19,0.18964633,0.00035366416
3115,0.19,0.18959063,0.0004093647
3116,0.19,0.18954691,0.0004530847
3117,0.19,0.18951836,0.00048163533
3118,0.19,0.18951291,0.00048708916
3119,0.19,0.18953937,0.0004606247
3120,0.19,0.18956956,0.00043043494
3121,0.19,0.18959293,0.00040706992
3122,0.19,0.1896078,0.00039219856
3123,0.19,0.18961544,0.00038455427
3124,0.19,0.18961842,0.00038157403
3125,0.19,0.18961716,0.00038284063
3126,0.19,0.1896175,0.0003824979
3127,0.19,0.189618,0.00038199127
3128,0.19,0.18961921,0.00038078427
3129,0.19,0.18962136,0.0003786385
3130,0.19,0.1896228,0.0003771931
3131,0.19,0.18962398,0.0003760159
3132,0.19,0.18962213,0.00037786365
3133,0.19,0.18961796,0.00038203597
3134,0.19,0.18961585,0.00038415194
3135,0.19,0.18961309,0.00038690865
3136,0.19,0.18961093,0.00038906932
3137,0.19,0.1896131,0.00038689375
3138,0.19,0.1896149,0.0003850907
3139,0.19,0.1896148,0.00038519502
3140,0.19,0.18961288,0.00038711727
3141,0.19,0.18960972,0.0003902763
3142,0.19,0.1896059,0.000394091
3143,0.19,0.18960178,0.00039821863
3144,0.19,0.18959595,0.000404045
3145,0.19,0.18959054,0.0004094541
3146,0.19,0.18959068,0.00040932
3147,0.19,0.18959114,0.00040885806
3148,0.19,0.18959005,0.00040994585
3149,0.19,0.18958758,0.00041241944
3150,0.19,0.18958381,0.00041618943
3151,0.19,0.18958141,0.00041858852
3152,0.19,0.18958047,0.0004195273
3153,0.19,0.18958716,0.00041283667
3154,0.19,0.1895939,0.00040610135
3155,0.19,0.18959916,0.00040084124
3156,0.19,0.18960026,0.00039973855
3157,0.19,0.18960124,0.00039875507
3158,0.19,0.18960404,0.00039595366
3159,0.19,0.18960229,0.000397712
3160,0.19,0.1895948,0.00040519238
3161,0.19,0.18959172,0.00040827692
3162,0.19,0.18958563,0.0004143715
3163,0.19,0.18957509,0.0004249066
3164,0.19,0.18956523,0.00043477118
3165,0.19,0.18955716,0.0004428327
3166,0.19,0.18954739,0.00045260787
3167,0.19,0.18954127,0.00045873225
3168,0.19,0.18953508,0.00046491623
3169,0.19,0.18952662,0.0004733801
3170,0.19,0.18952227,0.00047773123
3171,0.19,0.18951717,0.00048282743
3172,0.19,0.18951118,0.0004888177
3173,0.19,0.18950196,0.0004980415
3174,0.19,0.18949299,0.000507012
3175,0.19,0.1894889,0.0005110949
3176,0.19,0.18948324,0.00051675737
