"time","pos_x","pos_y","pos_z","rot_0","rot_1","rot_2","rot_3"
"0.0","0.0","0.0","0.0","0.0","0.06246351823210716","0.0","0.9980472326278687"
"0.004000000189989805","0.013333333656191826","0.0016755160177126527","0.0","0.0","0.06246350333094597","0.0","0.9980472922325134"
"0.00800000037997961","0.02666666731238365","0.003351030871272087","0.0","0.0","0.06246344745159149","0.0","0.9980472922325134"
"0.012000000104308128","0.03999999910593033","0.005026543512940407","0.0","0.0","0.06246332451701164","0.0","0.9980472922325134"
"0.01600000075995922","0.0533333346247673","0.006702052429318428","0.0","0.0","0.06246316432952881","0.0","0.9980472922325134"
"0.020000001415610313","0.06666667014360428","0.008377556689083576","0.0","0.0","0.06246299296617508","0.0","0.9980472922325134"
"0.024000000208616257","0.07999999821186066","0.010053055360913277","0.0","0.0","0.062462758272886276","0.0","0.9980472922325134"
"0.02800000086426735","0.09333333373069763","0.01172854658216238","0.0","0.0","0.062462449073791504","0.0","0.9980473518371582"
"0.03200000151991844","0.1066666692495346","0.013404029421508312","0.0","0.0","0.06246213614940643","0.0","0.9980473518371582"
"0.036000002175569534","0.12000000476837158","0.015079503878951073","0.0","0.0","0.06246175989508629","0.0","0.9980473518371582"
"0.04000000283122063","0.13333334028720856","0.016754966229200363","0.0","0.0","0.06246132776141167","0.0","0.998047411441803"
"0.04400000348687172","0.14666667580604553","0.018430417403578758","0.0","0.0","0.062460921704769135","0.0","0.998047411441803"
"0.04800000041723251","0.1599999964237213","0.02010585553944111","0.0","0.0","0.06246044114232063","0.0","0.9980474710464478"
"0.052000001072883606","0.1733333319425583","0.021781280636787415","0.0","0.0","0.06245984882116318","0.0","0.9980474710464478"
"0.0560000017285347","0.18666666746139526","0.023456688970327377","0.0","0.0","0.06245926767587662","0.0","0.9980475306510925"
"0.06000000238418579","0.20000000298023224","0.025132082402706146","0.0","0.0","0.06245865672826767","0.0","0.9980475902557373"
"0.06400000303983688","0.2133333384990692","0.026807457208633423","0.0","0.0","0.062457967549562454","0.0","0.9980475902557373"
"0.06800000369548798","0.2266666740179062","0.028482813388109207","0.0","0.0","0.06245724484324455","0.0","0.9980476498603821"
"0.07200000435113907","0.24000000953674316","0.03015814907848835","0.0","0.0","0.06245649605989456","0.0","0.9980477094650269"
"0.07600000500679016","0.25333333015441895","0.0318334624171257","0.0","0.0","0.0624556727707386","0.0","0.9980477690696716"
"0.08000000566244125","0.2666666805744171","0.03350875526666641","0.0","0.0","0.06245488300919533","0.0","0.9980478286743164"
"0.08400000631809235","0.2800000011920929","0.03518402576446533","0.0","0.0","0.0624539814889431","0.0","0.9980478286743164"
"0.08800000697374344","0.29333335161209106","0.03685927018523216","0.0","0.0","0.062453027814626694","0.0","0.9980478882789612"
"0.09200000762939453","0.30666667222976685","0.038534488528966904","0.0","0.0","0.06245213374495506","0.0","0.998047947883606"
"0.09600000083446503","0.3199999928474426","0.040209680795669556","0.0","0.0","0.062451038509607315","0.0","0.9980480670928955"
"0.10000000149011612","0.3333333432674408","0.04188484326004982","0.0","0.0","0.06244993582367897","0.0","0.9980481266975403"
"0.10400000214576721","0.3466666638851166","0.0435599759221077","0.0","0.0","0.06244884058833122","0.0","0.9980481863021851"
"0.1080000028014183","0.36000001430511475","0.045235078781843185","0.0","0.0","0.062447741627693176","0.0","0.9980482459068298"
"0.1120000034570694","0.3733333349227905","0.04691015183925629","0.0","0.0","0.06244657188653946","0.0","0.9980483055114746"
"0.11600000411272049","0.3866666853427887","0.0485851913690567","0.0","0.0","0.06244534254074097","0.0","0.9980484247207642"
"0.12000000476837158","0.4000000059604645","0.05026019737124443","0.0","0.0","0.06244403496384621","0.0","0.9980484843254089"
"0.12400000542402267","0.41333335638046265","0.051935166120529175","0.0","0.0","0.062442660331726074","0.0","0.9980485439300537"
"0.12800000607967377","0.4266666769981384","0.053610097616910934","0.0","0.0","0.06244128942489624","0.0","0.9980486631393433"
"0.13199999928474426","0.4399999976158142","0.05528498813509941","0.0","0.0","0.06243991479277611","0.0","0.998048722743988"
"0.13600000739097595","0.4533333480358124","0.0569598488509655","0.0","0.0","0.0624384731054306","0.0","0.9980488419532776"
"0.14000000059604645","0.46666666865348816","0.05863466113805771","0.0","0.0","0.0624370314180851","0.0","0.9980489015579224"
"0.14400000870227814","0.48000001907348633","0.06030944362282753","0.0","0.0","0.06243545562028885","0.0","0.9980490207672119"
"0.14800000190734863","0.4933333396911621","0.061984170228242874","0.0","0.0","0.0624338835477829","0.0","0.9980491399765015"
"0.15200001001358032","0.5066666603088379","0.06365886330604553","0.0","0.0","0.06243237107992172","0.0","0.9980491995811462"
"0.15600000321865082","0.5199999809265137","0.06533350795507431","0.0","0.0","0.06243051216006279","0.0","0.9980493187904358"
"0.1600000113248825","0.5333333611488342","0.0670081079006195","0.0","0.0","0.06242872774600983","0.0","0.9980494379997253"
"0.164000004529953","0.54666668176651","0.06868265569210052","0.0","0.0","0.0624270886182785","0.0","0.9980495572090149"
"0.1680000126361847","0.5600000023841858","0.07035715878009796","0.0","0.0","0.062425438314676285","0.0","0.9980496168136597"
"0.1720000058412552","0.5733333230018616","0.07203161716461182","0.0","0.0","0.062423378229141235","0.0","0.998049795627594"
"0.17600001394748688","0.5866667032241821","0.0737060159444809","0.0","0.0","0.06242145970463753","0.0","0.9980499148368835"
"0.18000000715255737","0.6000000238418579","0.0753803700208664","0.0","0.0","0.06241980940103531","0.0","0.9980499744415283"
"0.18400001525878906","0.6133333444595337","0.07705467194318771","0.0","0.0","0.06241774931550026","0.0","0.9980500936508179"
"0.18800000846385956","0.6266666650772095","0.07872891426086426","0.0","0.0","0.06241569295525551","0.0","0.9980502724647522"
"0.19200000166893005","0.6399999856948853","0.08040310442447662","0.0","0.0","0.06241348758339882","0.0","0.9980503916740417"
"0.19600000977516174","0.6533333659172058","0.08207723498344421","0.0","0.0","0.062411434948444366","0.0","0.9980505108833313"
"0.20000000298023224","0.6666666865348816","0.08375131338834763","0.0","0.0","0.06240951642394066","0.0","0.9980506300926208"
"0.20400001108646393","0.6800000071525574","0.08542533218860626","0.0","0.0","0.062407318502664566","0.0","0.9980507493019104"
"0.20800000429153442","0.6933333277702332","0.08709929138422012","0.0","0.0","0.062404848635196686","0.0","0.9980509281158447"
"0.2120000123977661","0.7066667079925537","0.08877318352460861","0.0","0.0","0.06240250915288925","0.0","0.9980510473251343"
"0.2160000056028366","0.7200000286102295","0.09044701606035233","0.0","0.0","0.0624004565179348","0.0","0.9980512261390686"
"0.2200000137090683","0.7333333492279053","0.09212078899145126","0.0","0.0","0.06239812448620796","0.0","0.9980513453483582"
"0.2240000069141388","0.746666669845581","0.09379449486732483","0.0","0.0","0.06239551305770874","0.0","0.9980515241622925"
"0.22800001502037048","0.7600000500679016","0.09546813368797302","0.0","0.0","0.06239303946495056","0.0","0.998051643371582"
"0.23200000822544098","0.7733333706855774","0.09714170545339584","0.0","0.0","0.06239071488380432","0.0","0.9980518221855164"
"0.23600001633167267","0.7866666913032532","0.09881521016359329","0.0","0.0","0.062388237565755844","0.0","0.9980519413948059"
"0.24000000953674316","0.800000011920929","0.10048864781856537","0.0","0.0","0.06238548830151558","0.0","0.9980521202087402"
"0.24400001764297485","0.8133333921432495","0.10216201096773148","0.0","0.0","0.062382880598306656","0.0","0.9980522990226746"
"0.24800001084804535","0.8266667127609253","0.10383530706167221","0.0","0.0","0.06238027662038803","0.0","0.9980524778366089"
"0.25200000405311584","0.8399999737739563","0.10550851374864578","0.0","0.0","0.06237753480672836","0.0","0.9980526566505432"
"0.25600001215934753","0.8533333539962769","0.10718166828155518","0.0","0.0","0.0623747855424881","0.0","0.9980527758598328"
"0.2600000202655792","0.8666667342185974","0.108854740858078","0.0","0.0","0.06237190589308739","0.0","0.9980529546737671"
"0.2639999985694885","0.8799999952316284","0.11052772402763367","0.0","0.0","0.06236929073929787","0.0","0.9980531334877014"
"0.2680000066757202","0.8933333158493042","0.11220064759254456","0.0","0.0","0.062366411089897156","0.0","0.9980533123016357"
"0.2720000147819519","0.9066666960716248","0.11387348920106888","0.0","0.0","0.06236325204372406","0.0","0.9980534911155701"
"0.2760000228881836","0.9200000762939453","0.11554624885320663","0.0","0.0","0.06236037611961365","0.0","0.9980536699295044"
"0.2800000011920929","0.9333333373069763","0.11721891909837723","0.0","0.0","0.062357496470212936","0.0","0.9980539083480835"
"0.2840000092983246","0.9466666579246521","0.11889151483774185","0.0","0.0","0.06235433369874954","0.0","0.9980540871620178"
"0.2880000174045563","0.9600000381469727","0.12056402862071991","0.0","0.0","0.06235117092728615","0.0","0.9980542659759521"
"0.29200002551078796","0.9733334183692932","0.1222364604473114","0.0","0.0","0.06234801933169365","0.0","0.9980544447898865"
"0.29600000381469727","0.9866666793823242","0.12390878796577454","0.0","0.0","0.06234486401081085","0.0","0.9980546832084656"
"0.30000001192092896","1.0","0.1255810409784317","0.0","0.0","0.06234171241521835","0.0","0.9980549216270447"
"0.30400002002716064","1.0133333206176758","0.1272532045841217","0.0","0.0","0.062338687479496","0.0","0.998055100440979"
"0.30800002813339233","1.0266667604446411","0.12892530858516693","0.0","0.0","0.06233539059758186","0.0","0.9980552792549133"
"0.31200000643730164","1.0399999618530273","0.1305972784757614","0.0","0.0","0.06233154982328415","0.0","0.9980555176734924"
"0.3160000145435333","1.0533334016799927","0.13226917386054993","0.0","0.0","0.062327977269887924","0.0","0.9980557560920715"
"0.320000022649765","1.0666667222976685","0.13394096493721008","0.0","0.0","0.062325239181518555","0.0","0.9980559349060059"
"0.3240000009536743","1.0799999237060547","0.13561268150806427","0.0","0.0","0.06232166290283203","0.0","0.9980561137199402"
"0.328000009059906","1.09333336353302","0.1372842937707901","0.0","0.0","0.06231755018234253","0.0","0.9980564117431641"
"0.3320000171661377","1.1066666841506958","0.13895580172538757","0.0","0.0","0.06231424957513809","0.0","0.9980565905570984"
"0.3360000252723694","1.1200000047683716","0.14062722027301788","0.0","0.0","0.06231096014380455","0.0","0.9980568289756775"
"0.3400000035762787","1.1333333253860474","0.14229854941368103","0.0","0.0","0.06230711564421654","0.0","0.9980570673942566"
"0.3440000116825104","1.1466666460037231","0.14396975934505463","0.0","0.0","0.06230298802256584","0.0","0.9980573058128357"
"0.34800001978874207","1.1600000858306885","0.14564087986946106","0.0","0.0","0.06229943037033081","0.0","0.9980575442314148"
"0.35200002789497375","1.1733334064483643","0.14731189608573914","0.0","0.0","0.06229612976312637","0.0","0.9980577230453491"
"0.35600000619888306","1.1866666078567505","0.14898280799388885","0.0","0.0","0.06229201704263687","0.0","0.9980579614639282"
"0.36000001430511475","1.2000000476837158","0.15065361559391022","0.0","0.0","0.06228790059685707","0.0","0.9980582594871521"
"0.36400002241134644","1.2133333683013916","0.15232431888580322","0.0","0.0","0.062284331768751144","0.0","0.9980584979057312"
"0.3680000305175781","1.2266666889190674","0.15399491786956787","0.0","0.0","0.06228048726916313","0.0","0.9980587363243103"
"0.3720000088214874","1.2400000095367432","0.15566541254520416","0.0","0.0","0.06227637082338333","0.0","0.9980589747428894"
"0.3760000169277191","1.253333330154419","0.1573357880115509","0.0","0.0","0.06227196753025055","0.0","0.9980592131614685"
"0.3800000250339508","1.2666667699813843","0.1590060591697693","0.0","0.0","0.062268126755952835","0.0","0.9980594515800476"
"0.3840000033378601","1.2799999713897705","0.16067621111869812","0.0","0.0","0.06226428598165512","0.0","0.9980596899986267"
"0.3880000114440918","1.2933332920074463","0.1623462587594986","0.0","0.0","0.06225961446762085","0.0","0.9980599880218506"
"0.3920000195503235","1.3066667318344116","0.16401618719100952","0.0","0.0","0.062255218625068665","0.0","0.9980602860450745"
