time,pos_x,pos_y,pos_z,rot_0,rot_1,rot_2,rot_3,throttle,steering
12.968000411987305,43.22666549682617,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
12.972001075744629,43.2400016784668,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
12.976000785827637,43.253334045410156,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
12.980000495910645,43.266666412353516,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
12.984000205993652,43.279998779296875,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
12.988000869750977,43.2933349609375,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
12.992000579833984,43.30666732788086,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
12.996000289916992,43.31999969482422,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.000000953674316,43.333335876464844,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.004000663757324,43.3466682434082,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.008000373840332,43.36000061035156,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.012001037597656,43.37333679199219,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.016000747680664,43.38666915893555,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.020000457763672,43.400001525878906,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.02400016784668,43.413333892822266,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.028000831604004,43.42667007446289,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.032000541687012,43.44000244140625,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.03600025177002,43.45333480834961,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.040000915527344,43.46666717529297,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.044000625610352,43.47999954223633,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.04800033569336,43.49333190917969,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.052000999450684,43.50666809082031,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.056000709533691,43.52000045776367,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.0600004196167,43.53333282470703,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.064001083374023,43.546669006347656,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.068000793457031,43.560001373291016,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.072000503540039,43.573333740234375,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.076000213623047,43.586666107177734,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.080000877380371,43.60000228881836,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.084000587463379,43.61333465576172,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.088000297546387,43.62666702270508,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.092000961303711,43.6400032043457,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.096000671386719,43.65333557128906,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.100000381469727,43.66666793823242,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.10400104522705,43.68000411987305,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.108000755310059,43.693336486816406,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.112000465393066,43.706668853759766,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.116000175476074,43.720001220703125,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.120000839233398,43.733333587646484,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.124000549316406,43.746665954589844,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.128000259399414,43.7599983215332,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.132000923156738,43.77333450317383,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.136000633239746,43.78666687011719,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.140000343322754,43.79999923706055,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.144001007080078,43.81333541870117,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.148000717163086,43.82666778564453,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.152000427246094,43.84000015258789,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.156001091003418,43.853336334228516,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.160000801086426,43.866668701171875,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.164000511169434,43.880001068115234,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.168000221252441,43.893333435058594,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.172000885009766,43.90666961669922,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.176000595092773,43.92000198364258,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.180000305175781,43.93333435058594,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.184000968933105,43.94667053222656,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
13.188000679016113,43.96000289916992,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.192000389099121,43.97333526611328,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.196001052856445,43.98666763305664,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.200000762939453,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.204000473022461,44.01333236694336,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.208000183105469,44.02666473388672,0.0,0.0,0.0,0.0,0.0,1.0,0.0533294677734375,0.0
13.212000846862793,44.040000915527344,0.0,0.0,0.0,0.0,0.0,1.0,0.0533447265625,0.0
