episode,steps,episode_reward,avg_pos_error,action_saturation_rate,actor_loss,critic_loss,alpha
1.0,309.0,-51.28915406129375,0.9814398299336048,0.8770226537216829,0.6791124846096392,0.17196876816106615,0.09860669821500778
2.0,43.0,-13.883610429267357,1.2008653269257656,0.3953488372093023,0.6079673779379461,0.10207823729238559,0.09736976027488708
3.0,22.0,-4.398075178693677,0.21822899326004766,0.4090909090909091,0.5931952355288658,0.08655928977679055,0.09676539152860641
4.0,45.0,-11.35249949717047,1.1459870722558763,0.37777777777777777,0.5723591875739213,0.06664025106058433,0.09551730751991272
5.0,37.0,-8.065558988929144,0.9739018404805982,0.32432432432432434,0.5587564189732075,0.03998030886985362,0.0944846123456955
6.0,30.0,-4.024655996166731,0.5088983784119289,0.43333333333333335,0.5234792813658714,0.014384686422999948,0.09364793449640274
7.0,58.0,-22.95478853774417,1.2366726419021343,0.1896551724137931,0.5285847049951553,0.013048628519754857,0.09204435348510742
8.0,46.0,-7.184947217879694,0.7321108463017837,0.3695652173913043,0.5343658563494682,0.011296140160411597,0.09077504277229309
9.0,22.0,-7.338156027872894,0.8391993154178966,0.18181818181818182,0.5407040268182755,0.011008320017717779,0.09016875177621841
10.0,17.0,-4.9211951620376775,0.6867355283568887,0.5294117647058824,0.5457308824360371,0.010923324869945645,0.08970486372709274
11.0,32.0,-8.015557938146577,1.3659004028886557,0.4375,0.5542114911973477,0.010766505843494088,0.08883166313171387
12.0,44.0,-12.095270510918231,1.22824265062809,0.29545454545454547,0.5652436392009258,0.01044218807015568,0.08764296025037766
13.0,38.0,-7.116806126530605,0.48987279204945816,0.23684210526315788,0.5741817367076874,0.010195222990587354,0.08662616461515427
14.0,20.0,-4.677395209513836,0.18516824282705785,0.3,0.5784762635827064,0.010348386610858143,0.08609843254089355
15.0,60.0,-17.49774368183335,1.1008612006902694,0.2833333333333333,0.5935531842708588,0.010885121705941856,0.08452131599187851
16.0,49.0,-19.64948686972913,1.4768502395980212,0.3469387755102041,0.6055038598179817,0.010742517160251737,0.08324389159679413
17.0,33.0,-9.640078963294396,1.3907857970757918,0.3939393939393939,0.6160574290156364,0.010838037205394358,0.08239699900150299
18.0,53.0,-9.817024731513502,0.702607198143905,0.24528301886792453,0.6294656157493591,0.010498833572492004,0.08105845749378204
19.0,63.0,-26.25275059322405,1.375057341560485,0.38095238095238093,0.6483700767159462,0.009808279203716665,0.0794954001903534
20.0,89.0,-19.980118711148823,0.5536001276936424,0.29213483146067415,0.6765903452038765,0.009397058805916458,0.07733862847089767
21.0,105.0,-32.785676573093426,1.282069520723252,0.34285714285714286,0.7081178280711174,0.009294918447267264,0.07486408203840256
22.0,50.0,-14.550793157456338,1.1666288948059083,0.24,0.7206786260008812,0.009028392401523888,0.07371166348457336
23.0,101.0,-25.25530660200276,0.9145446525941981,0.2871287128712871,0.7428594666719437,0.008563194174785167,0.07143716514110565
24.0,57.0,-18.893284028310195,1.4094144524189465,0.22807017543859648,0.7553056347370147,0.008775408247020096,0.07018377631902695
25.0,149.0,-41.13164479444706,1.0845785050984198,0.26174496644295303,0.7938593631982803,0.009960140576586127,0.06702423095703125
26.0,57.0,-9.394559693275257,0.9237289669220907,0.22807017543859648,0.8081843519210815,0.010418977576773614,0.06585554778575897
27.0,50.0,-12.061934270667416,1.1116312444210052,0.3,0.8156324774026871,0.0104905599122867,0.06484723091125488
28.0,53.0,-16.521653487985745,1.079618514708753,0.24528301886792453,0.823738095164299,0.010624986765906215,0.06379758566617966
29.0,71.0,-17.07914117661119,1.2823413627248414,0.2112676056338028,0.833210868537426,0.010939798869658261,0.06241796165704727
30.0,74.0,-20.927459152331654,1.21035943361553,0.21621621621621623,0.8474284401535987,0.012064657786395401,0.061015039682388306
31.0,93.0,-19.2619686814496,1.1714544725674454,0.1935483870967742,0.865720242857933,0.01297106287907809,0.059300072491168976
32.0,92.0,-28.97364659885191,1.4168666892725488,0.2826086956521739,0.8788355383276939,0.012942747208289801,0.057659395039081573
33.0,49.0,-9.974472390990544,1.1448251063726387,0.32653061224489793,0.885653430223465,0.012876077762339264,0.05680302157998085
34.0,90.0,-20.738690388912296,1.177020067969958,0.2111111111111111,0.9007922548055649,0.013057289295829833,0.05527200549840927
35.0,56.0,-17.220570144548592,0.9661697700087514,0.08928571428571429,0.9105924147367478,0.013162123491056263,0.054343849420547485
36.0,88.0,-27.37351700960661,1.3509961773048749,0.23863636363636365,0.9284145539999008,0.013699268896598369,0.05291873961687088
37.0,129.0,-27.30520564587401,0.9332364624034065,0.20155038759689922,0.9590570408105851,0.014937161114066838,0.050907984375953674
38.0,123.0,-20.366479302640254,0.9945659022021099,0.17073170731707318,0.9784451588988304,0.01533869804115966,0.0490715391933918
39.0,96.0,-19.351346735131585,1.0843356056138873,0.1875,0.990176476240158,0.01537150175543502,0.04768408462405205
40.0,46.0,-9.38273920809847,1.2233621413293092,0.17391304347826086,0.9956006905436516,0.01601391736185178,0.04703525826334953
41.0,40.0,-9.848145340631458,1.219152043759823,0.25,1.0026729696989058,0.0163661199179478,0.046481672674417496
42.0,93.0,-23.672538024998087,1.1778932213783264,0.20430107526881722,1.016950270831585,0.015908099061343817,0.045218635350465775
43.0,143.0,-25.113272592582085,1.0305304950350649,0.25874125874125875,1.0348286497592927,0.015051814522594213,0.043349601328372955
44.0,124.0,-20.266788915778957,0.9957019042584204,0.22580645161290322,1.0463687187433244,0.0163299839803949,0.04179651662707329
45.0,61.0,-10.07099046825499,1.116063329040027,0.22950819672131148,1.0547537097334863,0.01724416434764862,0.0410575307905674
46.0,98.0,-26.409739640932006,1.3671824384708793,0.25510204081632654,1.0645922809839248,0.017862427453510462,0.03989681974053383
47.0,42.0,-7.316152707427061,1.1748212114686059,0.14285714285714285,1.0738571420311929,0.018166835734155028,0.0394105389714241
48.0,99.0,-26.00398290148756,1.2858080436484982,0.29292929292929293,1.0887653225660323,0.018641682935412972,0.03829020634293556
49.0,80.0,-14.948636807322014,1.1365252330899238,0.25,1.1060776299238204,0.018016214885283263,0.03740990534424782
50.0,45.0,-7.746096209853553,1.1466867605845132,0.17777777777777778,1.114466238617897,0.018527357606217265,0.03692711144685745
51.0,81.0,-22.007186840097578,1.3752264947067072,0.2716049382716049,1.1301182812452317,0.01986145824659616,0.036072470247745514
52.0,45.0,-10.080524573612266,1.3322903090053135,0.17777777777777778,1.1359734123945235,0.020320166144520046,0.03560936450958252
53.0,181.0,-48.44104766772497,1.2552911527146127,0.34806629834254144,1.169352075457573,0.020099562203977257,0.03380792960524559
54.0,101.0,-26.639044245950476,1.2846837899472454,0.27722772277227725,1.195825737118721,0.020930768228136002,0.03284446522593498
55.0,147.0,-26.72775003666092,1.0113167924945856,0.272108843537415,1.231943524479866,0.022699714927002786,0.03149641677737236
56.0,123.0,-26.196136483729347,1.2388961489607648,0.22764227642276422,1.2491099148988725,0.022992008375003935,0.030422834679484367
57.0,92.0,-24.020722575297633,1.33745975792408,0.1956521739130435,1.2658913612365723,0.02448596290778369,0.02964453585445881
58.0,141.0,-35.401335514083115,1.324562567953311,0.24113475177304963,1.3007235151529313,0.024906012644059956,0.028483843430876732
59.0,68.0,-17.99132287011177,1.395632151295157,0.22058823529411764,1.3179637610912323,0.025019294517114758,0.02794409915804863
60.0,135.0,-29.030852802308974,1.2345824599266053,0.23703703703703705,1.3343208938837052,0.02438819852657616,0.026902316138148308
61.0,90.0,-17.56611050029071,1.2065482676029204,0.14444444444444443,1.3459097802639008,0.02504849173594266,0.026234570890665054
62.0,163.0,-19.26287980796157,0.8552592147164549,0.10429447852760736,1.3739831113815308,0.024309975542128087,0.025068482384085655
63.0,30.0,-8.004991910137516,1.4111887574195863,0.2,1.3798533809185027,0.023619681503623723,0.024860231205821037
64.0,40.0,-14.05693512912256,1.2889384418725967,0.175,1.3852121919393539,0.023352844198234378,0.024584364145994186
65.0,79.0,-15.73103517076062,1.1630614890327937,0.10126582278481013,1.4015121096372605,0.02686116339638829,0.02405201643705368
66.0,43.0,-8.619178268882944,1.1600077699783236,0.11627906976744186,1.4100474119186401,0.02798411945812404,0.023767981678247452
67.0,47.0,-9.15353159857632,0.9220396280288696,0.2765957446808511,1.414600247144699,0.03011827770154923,0.023463157936930656
68.0,122.0,-18.451760108791497,0.9508549873946143,0.10655737704918032,1.429158611893654,0.028385425875894724,0.022685417905449867
69.0,143.0,-16.800195809984373,0.8017646995457736,0.17482517482517482,1.4459234744310379,0.026349020865745844,0.021811652928590775
70.0,74.0,-15.892270109183706,1.2479995924073297,0.12162162162162163,1.4549765592813493,0.027236068872734904,0.02137160860002041
71.0,91.0,-19.39345891058276,1.2231790711591533,0.2087912087912088,1.4708211016654968,0.02803248601499945,0.020846668630838394
72.0,88.0,-15.876081488456187,1.1871381496841258,0.11363636363636363,1.4834320867061614,0.02995497265830636,0.02035428024828434
73.0,67.0,-17.13572119720073,1.3727677713579207,0.11940298507462686,1.4914430588483811,0.029700263934209943,0.019991369917988777
74.0,88.0,-15.755514044248734,1.123044292357835,0.125,1.5039732211828232,0.031005569766275585,0.019520776346325874
75.0,78.0,-15.769698121241165,1.2873588739297328,0.1282051282051282,1.5135288959741593,0.03006137573160231,0.0191145408898592
76.0,68.0,-13.96912427259759,1.2345550095333773,0.16176470588235295,1.5282203602790831,0.030882029086351393,0.01876792497932911
77.0,51.0,-13.82931175731041,1.2477145475499771,0.11764705882352941,1.535500618815422,0.03037059956230223,0.018515555188059807
78.0,38.0,-6.58010438449167,1.1826648963125128,0.23684210526315788,1.5452520805597305,0.030876315268687903,0.018330002203583717
79.0,131.0,-16.381102610636624,0.897771269765519,0.1297709923664122,1.5628948044776916,0.03199257522821426,0.01769600808620453
80.0,85.0,-15.363042478734371,1.121829012299285,0.17647058823529413,1.5747846508026122,0.03338538972195238,0.017296750098466873
81.0,60.0,-9.115210028007526,1.0377089833219846,0.15,1.5869179105758666,0.03451239623595029,0.017023099586367607
82.0,241.0,-42.003151291799455,1.0733865608318218,0.4107883817427386,1.622294904589653,0.032219046540558335,0.015957452356815338
83.0,42.0,-10.564170318887216,1.2350419809420903,0.19047619047619047,1.6322678130865098,0.031140814172104,0.015779614448547363
84.0,105.0,-15.653128569497747,1.0052434180464063,0.17142857142857143,1.655925304889679,0.032573680081404745,0.015342810191214085
85.0,273.0,-38.49258504010499,0.7785819167127976,0.6153846153846154,1.7001425981521607,0.033842541719786824,0.014272412285208702
86.0,44.0,-7.365567209157297,1.155053746971217,0.25,1.7111283802986146,0.035459009045735,0.014111064374446869
87.0,186.0,-23.202711688214926,0.8749400410120205,0.41935483870967744,1.7459223741292953,0.03377492545638233,0.013452344574034214
88.0,47.0,-8.634470195428545,1.1660402391819245,0.40425531914893614,1.7514611983299255,0.03448415256571025,0.013291005976498127
89.0,103.0,-11.373171650739675,0.8255031241773112,0.08737864077669903,1.7677736169099807,0.034759319815784694,0.012943725101649761
