episode,mean_reward,mean_pos_error
50.0,-0.48805981819823324,1.386558175086975
100.0,-0.34726181766400965,1.6298986673355103
150.0,-0.26085174081439705,0.8927637338638306
160.0,-0.19775829434511355,0.585620641708374
