time,throttle,steering,linear_speed,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,pos_x,pos_y,pos_z,rot_0,rot_1,rot_2,rot_3,voltage
209.236709,0.06,-0.0,0.52,0.034088,0.017044,0.681769,1.120486,-2.145205,6.751649,1.22,0.18,0.35,-0.01,-0.86,-0.0,-0.5,11.45886
209.278615,0.06,-0.0,0.5,0.0,-0.136354,0.306796,0.105345,-2.355894,12.449849,1.22,0.18,0.37,-0.01,-0.87,-0.0,-0.49,11.45004
209.323985,0.06,-0.0,0.49,0.051133,-0.102265,0.085221,-0.507571,-0.967257,8.542512,1.23,0.18,0.39,-0.01,-0.87,-0.0,-0.49,11.47671
209.363827,0.06,-0.0,0.49,0.017044,0.102265,0.11931,0.699107,-0.383072,10.132261,1.23,0.18,0.41,-0.01,-0.87,-0.0,-0.49,11.49435
209.404047,0.06,-0.0,0.49,0.085221,-0.051133,0.034088,0.220267,0.871489,10.630255,1.23,0.18,0.43,-0.01,-0.87,-0.0,-0.49,11.49435
209.447253,0.06,-0.0,0.5,0.017044,-0.102265,0.085221,0.277727,-0.335188,9.002198,1.23,0.18,0.45,-0.01,-0.87,-0.0,-0.49,11.45886
209.503917,0.07,-0.0,0.49,-0.068177,-0.085221,0.051133,-0.038307,-0.603339,9.299079,1.23,0.18,0.48,-0.01,-0.87,-0.0,-0.49,11.45886
209.555625,0.06,-0.0,0.51,0.11931,-0.0,0.0,0.507571,0.497994,11.137826,1.23,0.18,0.5,-0.01,-0.87,-0.0,-0.49,11.48553
209.598529,0.07,-0.0,0.51,0.136354,0.034088,0.017044,0.469264,-0.0,12.852075,1.23,0.18,0.53,-0.01,-0.87,-0.0,-0.49,11.48553
209.645651,0.06,-0.0,0.51,-0.034088,-0.102265,0.085221,0.814029,0.047884,9.950302,1.24,0.18,0.55,-0.01,-0.87,-0.0,-0.49,11.49435
209.687826,0.06,-0.0,0.51,-0.034088,0.068177,0.034088,0.220267,-0.536301,12.430695,1.24,0.18,0.57,-0.01,-0.87,-0.0,-0.49,11.46789
209.733558,0.06,-0.0,0.51,0.136354,-0.085221,-0.034088,0.517148,-0.794875,8.714894,1.24,0.18,0.59,-0.01,-0.87,-0.0,-0.49,11.48553
209.770188,0.06,-0.0,0.52,0.017044,-0.0,0.11931,0.526724,-0.526724,8.753201,1.24,0.18,0.61,-0.01,-0.87,-0.0,-0.49,11.48553
209.81235,0.06,-0.0,0.51,0.017044,-0.017044,-0.051133,0.488417,-0.871489,9.691728,1.24,0.18,0.63,-0.01,-0.87,-0.0,-0.48,11.47671
209.855793,0.06,-0.0,0.52,-0.051133,-0.068177,0.0,-0.153229,-0.248997,9.136274,1.25,0.18,0.66,-0.01,-0.87,-0.0,-0.48,11.48553
209.924578,0.06,-0.0,0.52,0.0,-0.034088,-0.034088,-0.076614,-0.325611,8.111555,1.25,0.18,0.7,-0.01,-0.88,-0.0,-0.48,11.47671
209.997542,0.06,-0.0,0.52,0.034088,0.153398,0.085221,-0.335188,0.536301,9.911995,1.25,0.18,0.72,-0.01,-0.88,-0.0,-0.48,11.49435
210.04177,0.06,-0.0,0.51,-0.017044,-0.068177,0.017044,-0.679953,0.699107,9.021352,1.25,0.18,0.74,-0.01,-0.88,-0.01,-0.48,11.5122
210.082655,0.06,-0.01,0.52,0.034088,0.051133,0.034088,0.21069,-0.268151,10.409989,1.25,0.18,0.76,-0.01,-0.88,-0.01,-0.48,11.49435
210.118274,0.06,-0.01,0.52,0.085221,0.102265,-0.034088,0.746991,-0.296881,11.262325,1.26,0.18,0.78,-0.01,-0.88,-0.0,-0.48,11.48553
210.164341,0.06,-0.02,0.52,-0.017044,-0.017044,-0.034088,0.153229,0.21069,9.011775,1.26,0.18,0.8,-0.01,-0.88,-0.0,-0.48,11.45886
210.205351,0.06,-0.02,0.52,-0.102265,0.068177,0.085221,1.034295,-0.746991,11.089942,1.26,0.18,0.83,-0.01,-0.88,-0.0,-0.48,11.49435
210.262158,0.07,-0.03,0.52,0.085221,0.051133,-0.051133,0.536301,-0.651223,11.224017,1.26,0.18,0.87,-0.01,-0.88,-0.01,-0.48,11.44122
210.336452,0.06,-0.07,0.54,-0.085221,-0.102265,-0.017044,0.02873,0.181959,7.49864,1.27,0.18,0.89,-0.01,-0.88,-0.01,-0.48,11.47671
210.37913,0.06,-0.12,0.54,-0.068177,-0.0,0.051133,-0.651223,-0.68953,9.662998,1.27,0.18,0.91,-0.01,-0.88,-0.01,-0.48,11.47671
210.422871,0.06,-0.14,0.54,0.051133,0.068177,-0.136354,0.114922,-0.6608,7.096414,1.27,0.18,0.95,-0.01,-0.88,-0.01,-0.48,11.45004
210.491173,0.06,-0.19,0.53,-0.102265,0.170442,-0.255663,0.095768,-0.47884,6.502652,1.27,0.18,0.97,-0.01,-0.88,-0.01,-0.48,11.45886
