episode,steps,episode_reward,avg_pos_error,action_saturation_rate,actor_loss,critic_loss,alpha
1.0,87.0,-19.914680618593025,1.0796321568817928,0.7126436781609196,0.0,0.0,0.09999999403953552
2.0,68.0,-21.993697797025824,1.287391993929358,0.8529411764705882,0.0,0.0,0.09999999403953552
3.0,73.0,-20.89511262453552,1.1187272933247971,0.7534246575342466,0.0,0.0,0.09999999403953552
4.0,87.0,-27.76874214740586,0.9655664854779326,0.7586206896551724,0.0,0.0,0.09999999403953552
5.0,78.0,-16.242165502754734,1.1145886675669596,0.8076923076923077,0.0,0.0,0.09999999403953552
6.0,97.0,-29.433739302975717,1.072737523575419,0.711340206185567,0.0,0.0,0.09999999403953552
7.0,60.0,-18.32526742606236,1.3425567954778672,0.8166666666666667,0.0,0.0,0.09999999403953552
8.0,105.0,-38.63420497910319,1.2737620751063028,0.8095238095238095,0.0,0.0,0.09999999403953552
9.0,75.0,-12.753703531848824,1.046397926012675,0.7866666666666666,0.0,0.0,0.09999999403953552
10.0,71.0,-22.873278281630743,1.0686600905069163,0.8169014084507042,0.0,0.0,0.09999999403953552
11.0,86.0,-17.738498274831567,1.1682762101639148,0.7093023255813954,0.0,0.0,0.09999999403953552
12.0,79.0,-20.78139136513574,1.2895933864991875,0.7468354430379747,0.0,0.0,0.09999999403953552
13.0,59.0,-12.767834473389703,0.5364793171569452,0.559322033898305,0.6817650955456954,0.26524022264549363,0.09924791008234024
14.0,76.0,-11.13770487880883,0.6152822745865897,0.40789473684210525,0.5742115486486286,0.0893689089582539,0.09708461165428162
15.0,55.0,-15.274214051538031,1.1249131126837297,0.34545454545454546,0.5589948252887483,0.06450894869460612,0.0955154225230217
16.0,17.0,-3.817346123934649,0.22634095216498656,0.47058823529411764,0.5567769211256641,0.0598962704929384,0.09503136575222015
17.0,55.0,-10.03906937318911,0.7477946536107497,0.45454545454545453,0.5360761891305447,0.02111840952653438,0.0934707522392273
18.0,67.0,-14.83067113222795,0.9093271485015527,0.3283582089552239,0.5415302121639252,0.01579594158567488,0.09159885346889496
19.0,41.0,-8.32628173839367,0.6702156844662457,0.5365853658536586,0.5482431229948997,0.014294106406159699,0.09046310186386108
20.0,57.0,-40.310775835089665,0.7528768349112126,0.43859649122807015,0.56120575517416,0.012687870266381652,0.08890213072299957
21.0,54.0,-8.759427894416486,0.6021503254219338,0.5370370370370371,0.5755610665678978,0.011856559740845114,0.087443046271801
22.0,45.0,-6.624202203791198,0.5833482146263123,0.4,0.5885873115062714,0.011152259728405625,0.0862431675195694
23.0,28.0,-9.502946274027861,0.6755969503096172,0.35714285714285715,0.5965076225996018,0.011026361274998635,0.08550412952899933
24.0,22.0,-5.100548348067811,0.30314503474669025,0.22727272727272727,0.6019800308346749,0.01064658078365028,0.0849275141954422
25.0,63.0,-20.6949115306951,1.1466691616981748,0.30158730158730157,0.6150733977556229,0.010445725196041167,0.08328915387392044
26.0,92.0,-20.367929670697574,1.075308826306592,0.3804347826086957,0.6343331554532051,0.010834469464607538,0.08095426112413406
27.0,38.0,-13.405845768269097,1.218024133067382,0.34210526315789475,0.6412822067737579,0.010990205691196025,0.08000689744949341
28.0,39.0,-9.220249946752407,0.7389393280713986,0.38461538461538464,0.6492032769322396,0.011260054630693048,0.07904297113418579
29.0,63.0,-14.555843317852608,1.0403071320246136,0.31746031746031744,0.6615052407979966,0.011705575436353683,0.07751543819904327
30.0,77.0,-15.242350047079954,0.9235086150757679,0.36363636363636365,0.675516157746315,0.012142002834007144,0.07568711042404175
31.0,37.0,-7.974552543234715,0.8083084805591686,0.2972972972972973,0.6815345314145088,0.012616716783959418,0.07482359558343887
32.0,84.0,-19.123002795436634,0.9038448837541398,0.21428571428571427,0.6948996087908745,0.013168853900860995,0.07290086895227432
33.0,27.0,-22.10833664497164,0.8561077846421136,0.3333333333333333,0.6997444397211074,0.013533407640643418,0.07229524105787277
34.0,81.0,-10.764052354944658,0.6765007356434692,0.2962962962962963,0.7195422178506852,0.014244954457972199,0.07050327956676483
35.0,89.0,-16.206915405761194,0.8350630275319132,0.19101123595505617,0.7344775259494781,0.015160252603236586,0.06858351826667786
36.0,67.0,-16.56052958216587,0.712389043907621,0.2835820895522388,0.7423488920927048,0.015471088578924536,0.06717628985643387
37.0,125.0,-27.816547582413502,1.1356535005569457,0.296,0.7558446580171585,0.016165205349680037,0.06463293731212616
38.0,62.0,-8.283467248910732,0.6385304043369908,0.3387096774193548,0.7631106093525887,0.016234974928665907,0.06340818852186203
39.0,36.0,-11.682606831287822,1.274050967560874,0.2777777777777778,0.7661332058906555,0.01598182537127286,0.06271017342805862
40.0,108.0,-19.370572138689017,1.003182323442565,0.3333333333333333,0.7798940187692642,0.01626563021214679,0.06066344678401947
41.0,92.0,-18.938994428935267,1.113897053119929,0.29347826086956524,0.796376336812973,0.016398115439806134,0.05897558480501175
42.0,106.0,-23.337096665241624,1.158845362798223,0.29245283018867924,0.8145155841112137,0.016292045824229717,0.057095445692539215
43.0,60.0,-10.13191912551175,0.6159084325035413,0.23333333333333334,0.8241182118654251,0.01631960815284401,0.056061580777168274
44.0,88.0,-23.510973301400117,1.1920741186900572,0.22727272727272727,0.8366928341984748,0.01680480383336544,0.054578740149736404
45.0,94.0,-23.737590381041574,1.0676839059971748,0.24468085106382978,0.8578069171309471,0.016675547887571154,0.05304507166147232
46.0,82.0,-19.550660124598412,1.2532022042972286,0.2682926829268293,0.8810044640302658,0.016207416849210857,0.05174443498253822
47.0,133.0,-29.464284598658654,1.1159901773571073,0.15789473684210525,0.9159154954552651,0.016837904979474842,0.0497044138610363
48.0,82.0,-15.782468007899936,1.2159906444026203,0.2073170731707317,0.9323519331216812,0.01728729808703065,0.048489779233932495
49.0,100.0,-17.793916907417955,1.057352640926838,0.21,0.9488385349512101,0.01669347106711939,0.04705332592129707
50.0,93.0,-47.76594291748145,1.098293390966231,0.2903225806451613,0.9671836054325104,0.016344367899000643,0.04575733095407486
51.0,87.0,-19.351665095090468,1.075653720176083,0.22988505747126436,0.9938200685381889,0.016081859127152712,0.04457760229706764
