time_step,true_yaw_sin,pred_yaw_sin,error
1762,-0.07252398,-0.07183188,-0.00069209933
1763,-0.07252398,-0.0711662,-0.0013577789
1764,-0.07252398,-0.070599385,-0.0019245967
1765,-0.07252398,-0.070270136,-0.0022538453
1766,-0.07252398,-0.07019451,-0.0023294687
1767,-0.043437224,-0.07132213,0.027884904
1768,-0.042514715,-0.06428163,0.021766912
1769,-0.042514715,-0.05694811,0.014433395
1770,-0.042514715,-0.051620573,0.009105857
1771,-0.07120167,-0.048376717,-0.02282495
1772,-0.07120167,-0.0530337,-0.018167969
1773,-0.042514715,-0.0588308,0.016316086
1774,-0.068612866,-0.055847242,-0.012765624
1775,-0.068612866,-0.059551846,-0.00906102
1776,-0.04078237,-0.06217006,0.021387689
1777,-0.06745251,-0.055601783,-0.01185073
1778,-0.065157846,-0.05559194,-0.009565905
1779,-0.045812074,-0.05547272,0.009660646
1780,-0.04303862,-0.05118678,0.00814816
1781,-0.042133577,-0.047035992,0.004902415
1782,-0.042133577,-0.044095624,0.001962047
1783,-0.042133577,-0.042617552,0.0004839748
1784,-0.042133577,-0.042238943,0.00010536611
1785,-0.04125517,-0.04250483,0.0012496598
1786,-0.039698817,-0.04273351,0.0030346923
1787,-0.039698817,-0.04388259,0.004183773
1788,-0.031234752,-0.044671655,0.013436902
1789,-0.031234752,-0.04274712,0.011512369
1790,-0.031234752,-0.040797643,0.009562891
1791,-0.031234752,-0.03824979,0.0070150383
1792,-0.031234752,-0.035662416,0.004427664
1793,-0.030754676,-0.03258407,0.0018293951
1794,-0.029837456,-0.030509628,0.00067217276
1795,-0.027017161,-0.029073404,0.002056243
1796,-0.0038788633,-0.027054118,0.023175254
1797,-0.0029148324,-0.018627798,0.015712965
1798,-0.0049683684,-0.010659357,0.005690988
1799,-0.0032192993,-0.005582282,0.0023629826
1800,-0.0012042138,-0.002074169,0.00086995517
1801,-0.00079999975,0.00043380726,-0.0012338071
1802,1.2246469e-16,0.0011993265,-0.0011993265
1803,0.00079999975,0.00020387396,0.0005961258
1804,0.0012005995,0.00049535744,0.00070524204
1805,0.0016019202,-0.0012069354,0.0028088556
1806,0.0016019202,-0.002721414,0.0043233344
1807,0.0016019202,-0.003998115,0.005600035
1808,0.0016019202,-0.005108901,0.006710821
1809,0.0016019202,-0.004508442,0.006110362
1810,0.0016019202,-0.006176798,0.007778718
1811,0.0020042048,-0.007870453,0.009874659
1812,0.0020042048,-0.008966837,0.010971041
1813,0.0020042048,-0.009695042,0.011699246
1814,0.0020042048,-0.010289256,0.012293462
1815,0.0020042048,-0.0108315805,0.012835786
1816,0.0020042048,-0.010411473,0.012415677
1817,0.0010024053,-0.008913068,0.009915473
1818,0.0024076977,-0.0078104297,0.010218128
1819,0.0032192993,-0.006497529,0.009716828
1820,0.0020614262,-0.0033957805,0.0054572066
1821,0.006262925,-0.0015504882,0.007813413
1822,0.0036496108,-0.00054107606,0.004190687
1823,0.008218604,-0.0018432057,0.01006181
1824,0.009162919,-0.0019403566,0.011103275
1825,0.00492936,0.00018252339,0.0047468366
1826,0.004823976,-0.0003809603,0.0052049365
1827,0.004823976,-0.0021591661,0.0069831423
1828,0.005179527,-0.0043024053,0.009481933
1829,0.005179527,0.0015408956,0.0036386317
1830,0.005179527,0.003042739,0.0021367883
1831,0.005179527,0.0015640007,0.0036155265
1832,0.005179527,0.0005157115,0.0046638157
1833,0.005179527,0.00050013233,0.004679395
1834,0.005433472,0.00076196063,0.0046715112
1835,0.0056914273,0.0012766961,0.004414731
1836,0.0066404324,0.0019693635,0.004671069
1837,0.0073835053,0.0032972945,0.004086211
1838,0.008518018,0.004950283,0.0035677347
1839,0.009195617,0.006946003,0.0022496143
1840,0.010162914,0.008786326,0.0013765879
1841,0.01123201,0.010476671,0.00075533893
1842,0.012886318,0.012100907,0.00078541134
1843,0.013754297,0.013968365,-0.00021406822
1844,0.0152602205,0.015542278,-0.00028205756
1845,0.01764107,0.016258832,0.0013822373
1846,1.2246469e-16,0.015902042,-0.015902042
1847,1.2246469e-16,0.007851817,-0.007851817
1848,0.021262914,0.000360623,0.020902291
1849,0.021262914,0.0031963987,0.018066514
1850,1.2246469e-16,0.0072156508,-0.0072156508
1851,1.2246469e-16,0.004239181,-0.004239181
1852,1.2246469e-16,-0.00035357196,0.00035357196
1853,1.2246469e-16,-0.004661411,0.004661411
1854,1.2246469e-16,-0.007963415,0.007963415
1855,0.022992592,-0.010332157,0.03332475
1856,0.022992592,-0.0032185996,0.026211191
1857,0.023991281,0.0040278155,0.019963466
1858,0.023991281,0.009740865,0.014250416
1859,0.023991281,0.012535015,0.011456266
1860,0.023991281,0.016176462,0.007814819
1861,0.02607179,0.019776711,0.0062950794
1862,0.028449023,0.038843356,-0.010394333
1863,0.032778695,0.05373482,-0.020956125
1864,0.090535745,0.06297554,0.027560204
1865,0.11043153,0.094941854,0.015489675
1866,0.14142136,0.1344719,0.0069494694
1867,0.17888544,0.18227793,-0.0033924878
1868,0.27472112,0.23927474,0.035446376
1869,0.5547002,0.32675204,0.22794816
1870,0.8944272,0.47923237,0.4151948
1871,0.31622776,0.5625105,-0.24628273
1872,0.27472112,0.46553385,-0.19081274
1873,0.21693046,0.34122324,-0.124292776
1874,0.17888544,0.24302849,-0.06414305
1875,0.12403473,0.18111382,-0.05707909
1876,0.11684125,0.13698602,-0.020144768
1877,0.11043153,0.110777676,-0.00034614652
1878,0.11043153,0.09729071,0.01314082
1879,0.11043153,0.09317714,0.01725439
1880,0.11043153,0.09446189,0.015969642
1881,0.11043153,0.09796637,0.012465157
1882,0.11043153,0.101666346,0.008765183
1883,0.11043153,0.10457656,0.0058549717
1884,0.104684785,0.10294984,0.0017349422
1885,0.09950372,0.0984025,0.0011012182
1886,0.09950372,0.093033075,0.006470643
1887,0.08304548,0.088734046,-0.005688563
1888,0.07124705,0.08081819,-0.0095711425
1889,0.06880209,0.071581066,-0.0027789772
1890,0.09229088,0.064367145,0.027923733
1891,0.06651901,0.06788999,-0.0013709813
1892,0.06651901,0.065568835,0.00095017254
1893,0.06651901,0.06297593,0.003543079
1894,0.062378287,0.061274294,0.0011039935
1895,0.062378287,0.058960762,0.0034175254
1896,0.062378287,0.057218034,0.0051602535
1897,0.062378287,0.0561247,0.006253589
1898,0.06049506,0.05549531,0.0049997494
1899,0.06049506,0.054462846,0.0060322136
1900,0.06049506,0.05360206,0.0068930015
1901,0.06049506,0.05297928,0.0075157806
1902,0.06049506,0.052525025,0.007970035
1903,0.058722023,0.05216902,0.0065530017
1904,0.057049792,0.051001735,0.006048057
1905,0.057049792,0.050047245,0.0070025474
1906,0.057049792,0.04903203,0.0080177635
1907,0.05547002,0.047886696,0.007583324
1908,0.053975258,0.046235204,0.0077400543
1909,0.052558832,0.044325862,0.00823297
1910,0.067455776,0.042754736,0.02470104
1911,0.049937617,0.046223275,0.0037143417
1912,0.048722554,0.044528004,0.00419455
1913,0.048722554,0.04176429,0.006958265
1914,0.06220711,0.03861951,0.0235876
1915,0.0464614,0.040800065,0.005661335
1916,0.0464614,0.039053176,0.007408224
1917,0.04540766,0.038044624,0.0073630363
1918,0.043437224,0.036907412,0.006529812
1919,0.043437224,0.03522189,0.008215334
1920,0.043437224,0.033871163,0.009566061
1921,0.013754297,0.032084484,-0.018330187
1922,0.05619504,0.022876687,0.033318352
1923,0.053603802,0.026694808,0.026908994
1924,0.053603802,0.031914283,0.02168952
1925,0.05232863,0.03716254,0.015166093
1926,0.03996804,0.040233247,-0.00026520714
1927,0.039185565,0.037933096,0.0012524687
1928,0.038433123,0.034671776,0.0037613474
1929,0.038433123,0.031903602,0.006529521
1930,0.03770901,0.030154526,0.0075544827
1931,0.03770901,0.028988305,0.008720703
1932,0.03770901,0.028433055,0.009275954
1933,0.03701166,0.027996443,0.009015217
1934,0.03701166,0.027608294,0.009403367
1935,0.03633962,0.027421001,0.008918617
1936,0.03569153,0.02717746,0.008514069
1937,0.03569153,0.026816852,0.008874677
1938,0.03506614,0.026633173,0.008432966
1939,0.033878844,0.025642764,0.00823608
1940,0.033878844,0.024643358,0.009235486
1941,0.032769278,0.024052728,0.00871655
1942,0.031234752,0.023407064,0.007827688
1943,0.030289127,0.022479195,0.0078099314
1944,0.029399052,0.021637283,0.007761769
1945,0.028157845,0.020152844,0.008005001
1946,0.026306681,0.019034017,0.0072726645
1947,0.02499219,0.017935997,0.0070561934
1948,0.023802778,0.016950438,0.00685234
1949,0.023249527,0.016202757,0.0070467703
1950,0.021733996,0.018004641,0.0037293546
1951,0.0012042138,0.018866163,-0.01766195
1952,0.0024076977,0.013732782,-0.011325084
1953,0.0024076977,0.009423738,-0.0070160404
1954,0.0024076977,0.007034825,-0.004627127
1955,0.0020042048,0.0062236954,-0.0042194906
1956,0.0020042048,0.0061317943,-0.0041275895
1957,0.02204315,0.006474104,0.015569046
1958,0.0020042048,0.012890957,-0.010886753
1959,0.02162306,0.013180019,0.008443041
1960,0.02162306,0.017694991,0.003928069
1961,0.02162306,0.015214605,0.006408455
1962,0.02162306,0.014250599,0.0073724613
1963,0.0016019202,0.014963586,-0.013361665
1964,0.0012005995,0.010429986,-0.009229386
1965,0.02079758,0.00611273,0.01468485
1966,0.0,0.00863008,-0.00863008
1967,-0.0002,0.0061242785,-0.0063242787
1968,-0.0006004803,0.003151833,-0.0037523133
1969,-0.0010024053,0.00068842806,-0.0016908334
1970,-0.001406751,-0.0010414459,-0.0003653051
1971,-0.0018145131,-0.0022368114,0.00042229833
1972,-0.0022724867,-0.0031197984,0.0008473117
1973,-0.0026990455,-0.003923938,0.0012248927
1974,-0.0031324895,-0.004458422,0.0013259323
1975,-0.0036496108,-0.0051617054,0.0015120946
1976,-0.00411074,-0.006067787,0.0019570468
1977,-0.00411074,-0.0011669742,-0.0029437658
1978,-0.025632601,0.0012487555,-0.026881356
1979,-0.004823976,-0.0041262326,-0.0006977436
1980,-0.004583103,-0.004171535,-0.0004115682
1981,-0.004583103,-0.002831636,-0.0017514671
1982,-0.025965268,-0.0015191883,-0.02444608
1983,-0.004823976,-0.006852137,0.0020281607
1984,-0.004823976,-0.00637701,0.001553034
1985,-0.00492936,-0.006291651,0.0013622912
1986,-0.005179527,-0.006402521,0.0012229937
1987,-0.0056914273,-0.006961826,0.0012703985
1988,-0.029399052,-0.0081602335,-0.021238819
1989,-0.0073835053,-0.016726151,0.009342646
1990,-0.031234752,-0.019174166,-0.012060586
1991,-0.032769278,-0.026653055,-0.0061162226
1992,-0.033878844,-0.0341728,0.0002939552
1993,-0.03569153,-0.04040262,0.0047110915
1994,-0.03633962,-0.04562829,0.009288672
1995,-0.038433123,-0.049647607,0.0112144835
1996,-0.04078237,-0.053141788,0.012359418
1997,-0.043437224,-0.05697674,0.013539515
1998,-0.0464614,-0.06122116,0.01475976
1999,-0.048722554,-0.065913856,0.017191302
2000,-0.07137042,-0.07054048,-0.0008299425
2001,-0.057049792,-0.08153327,0.024483476
2002,-0.086123705,-0.08722243,0.0010987222
2003,-0.09229088,-0.0999767,0.007685825
2004,-0.07387169,-0.11355281,0.03968112
2005,-0.111999325,-0.118133396,0.0061340705
2006,-0.086629614,-0.13230745,0.04567784
2007,-0.09950372,-0.13702261,0.037518896
2008,-0.1891569,-0.14307795,-0.04607895
2009,-0.21794344,-0.17939831,-0.03854513
2010,-0.25626865,-0.22449206,-0.031776592
2011,-0.34452105,-0.2738251,-0.07069594
2012,-0.4472136,-0.3405731,-0.10664049
2013,-1.0,-0.41959244,-0.58040756
2014,-0.70710677,-0.5537872,-0.1533196
2015,-0.5547002,-0.52807516,-0.026625037
2016,-0.37139067,-0.44596845,0.07457778
2017,-0.27472112,-0.34633705,0.071615934
2018,-0.21693046,-0.26637897,0.049448505
2019,-0.17888544,-0.21136469,0.03247924
2020,-0.15205719,-0.17427284,0.02221565
2021,-0.15205719,-0.14926615,-0.0027910322
2022,-0.16439898,-0.13651149,-0.027887493
2023,-0.15205719,-0.13393566,-0.018121526
2024,-0.15205719,-0.13266587,-0.019391313
2025,-0.15205719,-0.13344093,-0.01861626
2026,-0.15205719,-0.13519482,-0.016862363
2027,-0.15205719,-0.1369835,-0.015073687
2028,-0.15205719,-0.13815793,-0.013899252
2029,-0.13216372,-0.13813041,0.005966693
2030,-0.11684125,-0.13249482,0.015653573
2031,-0.11043153,-0.12350772,0.013076194
2032,-0.09950372,-0.114858046,0.015354328
2033,-0.090535745,-0.10625547,0.015719727
2034,-0.08304548,-0.09854308,0.015497595
2035,-0.07387169,-0.09178227,0.017910585
2036,-0.07387169,-0.08529496,0.011423275
2037,-0.06880209,-0.080934286,0.012132198
2038,-0.062378287,-0.077260226,0.014881939
2039,-0.06049506,-0.073268235,0.012773175
2040,-0.058722023,-0.07047221,0.011750188
2041,-0.092671275,-0.06856929,-0.024101987
2042,-0.09510965,-0.075432554,-0.019677095
2043,-0.09510965,-0.08331743,-0.01179222
2044,-0.057049792,-0.089418545,0.032368753
2045,-0.057049792,-0.08405557,0.02700578
2046,-0.057049792,-0.07767901,0.020629216
2047,-0.092671275,-0.072943844,-0.019727431
2048,-0.057049792,-0.07868959,0.021639798
2049,-0.05547002,-0.07717754,0.02170752
2050,-0.05547002,-0.07300459,0.017534569
2051,-0.05547002,-0.069744155,0.014274135
2052,-0.053975258,-0.06779357,0.013818312
2053,-0.053975258,-0.06640743,0.012432169
2054,-0.053975258,-0.06564903,0.011673775
2055,-0.088088915,-0.06529894,-0.022789977
2056,-0.052558832,-0.073817536,0.021258704
2057,-0.08603029,-0.072867855,-0.013162434
2058,-0.08603029,-0.07865143,-0.0073788613
2059,-0.08603029,-0.084321275,-0.0017090142
2060,-0.08603029,-0.0883894,0.0023591071
2061,-0.08603029,-0.09095137,0.0049210787
2062,-0.08603029,-0.09248221,0.0064519197
2063,-0.082120076,-0.093379915,0.011259839
2064,-0.082120076,-0.092673734,0.010553658
2065,-0.082120076,-0.089327425,0.007207349
2066,-0.082120076,-0.08563666,0.0035165846
2067,-0.082120076,-0.0825052,0.0003851205
2068,-0.08036109,-0.080292195,-6.889552e-05
2069,-0.08036109,-0.07842958,-0.0019315109
2070,-0.08036109,-0.07729784,-0.003063254
2071,-0.08036109,-0.07679783,-0.0035632625
2072,-0.04756515,-0.07673778,0.029172625
2073,-0.0769856,-0.06832704,-0.008658558
2074,-0.0769856,-0.06810595,-0.008879647
2075,-0.0769856,-0.0699378,-0.0070477948
2076,-0.04540766,-0.07190704,0.026499383
2077,-0.04540766,-0.06509186,0.019684203
2078,-0.075467184,-0.058305025,-0.01716216
2079,-0.07390799,-0.061486144,-0.012421843
2080,-0.07252398,-0.06585981,-0.006664172
2081,-0.07252398,-0.0689908,-0.0035331845
2082,-0.07252398,-0.0709862,-0.0015377849
2083,-0.043437224,-0.07192625,0.028489027
2084,-0.07252398,-0.064433336,-0.008090645
2085,-0.07120167,-0.06496818,-0.0062334836
2086,-0.07120167,-0.066808484,-0.0043931827
2087,-0.068612866,-0.06851862,-9.4242394e-05
2088,-0.068612866,-0.06896104,0.00034817308
2089,-0.068612866,-0.069055706,0.00044284016
2090,-0.06745251,-0.06912862,0.001676105
2091,-0.066340506,-0.068100475,0.0017599687
2092,-0.06413283,-0.06609141,0.0019585788
2093,-0.06314862,-0.06360564,0.0004570186
2094,-0.03506614,-0.061351605,0.026285466
2095,-0.03331483,-0.0520874,0.018772569
2096,-0.031234752,-0.043188933,0.011954181
2097,-0.029837456,-0.03621637,0.006378915
2098,-0.027767068,-0.031309538,0.0035424698
2099,-0.027017161,-0.027635254,0.0006180927
2100,-0.004583103,-0.025150724,0.02056762
2101,-0.0033521706,-0.017568514,0.014216343
2102,-0.0024849789,-0.010495496,0.008010517
2103,-0.0045435303,-0.005125236,0.00058170594
2104,-0.0036279112,-0.0023649298,-0.0012629814
2105,-0.0024076977,-0.002268563,-0.0001391347
2106,-0.00080120156,-0.0028388351,0.0020376337
2107,-0.0016019202,-0.003211435,0.0016095147
2108,-0.0020042048,-0.003949597,0.0019453922
2109,-0.0020042048,-0.005146877,0.0031426721
2110,-0.0016019202,-0.006477566,0.004875646
2111,-0.0016019202,-0.0075414637,0.0059395432
2112,-0.0016019202,-0.0084674405,0.00686552
2113,-0.0016019202,-0.00931152,0.007709599
2114,-0.0012005995,-0.010053427,0.008852827
2115,-0.0012005995,-0.0101767145,0.008976115
2116,-0.00079999975,-0.00973288,0.00893288
2117,1.2246469e-16,-0.008935275,0.008935275
2118,0.00079999975,-0.007857225,0.0086572245
2119,0.0012005995,-0.006625712,0.0078263115
2120,0.0012042138,-0.0055624144,0.0067666285
2121,0.0018145131,-0.0047702906,0.0065848036
2122,0.0041215518,-0.0039737523,0.008095304
2123,0.0049683684,-0.0028520338,0.007820402
2124,0.0029148324,-0.0018614419,0.0047762743
2125,0.006702122,-0.002017064,0.008719185
2126,0.0035740337,-0.0012362413,0.004810275
2127,0.00411074,-0.0017073723,0.0058181123
2128,0.004583103,-0.002250446,0.006833549
2129,0.004823976,-0.0026795035,0.0075034797
2130,0.005179527,-0.0030818405,0.008261368
2131,0.005433472,-0.003419944,0.008853416
2132,0.0059536383,-0.0036992556,0.009652894
2133,0.006361794,0.0039364565,0.0024253377
2134,0.0066404324,0.008895535,-0.0022551026
2135,0.0073835053,0.0096423905,-0.0022588852
2136,0.007997745,0.008457474,-0.0004597297
2137,0.008518018,0.007117495,0.0014005229
2138,0.008852667,0.006253822,0.0025988454
2139,0.009790121,0.0058713257,0.003918795
2140,0.01054618,0.006191829,0.004354351
2141,0.01123201,0.00699622,0.00423579
2142,0.012421402,0.007913912,0.0045074904
2143,0.012886318,0.009119732,0.003766586
2144,0.014272674,0.010088488,0.0041841855
2145,0.015843688,0.0112944525,0.004549235
2146,1.2246469e-16,0.012938272,-0.012938272
2147,0.021262914,0.0080846865,0.0131782275
2148,1.2246469e-16,0.011544427,-0.011544427
2149,0.023991281,0.007207038,0.016784243
2150,1.2246469e-16,0.011787359,-0.011787359
2151,0.029821573,0.0073950496,0.022426523
2152,0.032778695,0.014136061,0.018642634
2153,0.034493,0.022610154,0.011882845
2154,0.040378004,0.02978637,0.010591634
2155,0.04280258,0.037087817,0.005714763
2156,0.11043153,0.04322528,0.06720625
2157,0.13216372,0.07491867,0.057245046
2158,0.15205719,0.113570884,0.038486302
2159,0.17888544,0.15268105,0.026204392
2160,0.21693046,0.21362296,0.0033075064
2161,0.27472112,0.273239,0.0014821291
2162,0.37139067,0.33529267,0.036098003
2163,0.4472136,0.4124636,0.034749985
2164,0.70710677,0.48670202,0.22040474
2165,1.0,0.5643891,0.4356109
2166,0.4472136,0.58763546,-0.14042187
2167,0.27472112,0.51672435,-0.24200323
2168,0.21693046,0.39328927,-0.1763588
2169,0.17888544,0.27884552,-0.099960074
2170,0.15205719,0.19785653,-0.045799345
2171,0.13216372,0.14642988,-0.014266163
2172,0.11684125,0.11522256,0.0016186908
2173,0.104684785,0.096737176,0.007947609
2174,0.090535745,0.08797096,0.0025647879
2175,0.086629614,0.08212641,0.0045032054
2176,0.086629614,0.079141945,0.0074876696
2177,0.086629614,0.0788894,0.0077402145
2178,0.086629614,0.0801636,0.006466016
2179,0.08304548,0.081880346,0.0011651367
2180,0.08304548,0.0821899,0.00085558
2181,0.08304548,0.08207503,0.000970453
2182,0.079745226,0.08182919,-0.0020839646
2183,0.079745226,0.080392,-0.00064677745
2184,0.111999325,0.07901555,0.032983772
2185,0.079745226,0.088681385,-0.008936159
2186,0.12628496,0.08731383,0.038971126
2187,0.079745226,0.09899007,-0.019244842
2188,0.079745226,0.094689384,-0.0149441585
2189,0.07387169,0.08781031,-0.013938621
2190,0.07387169,0.08013518,-0.0062634945
2191,0.07387169,0.07448113,-0.0006094426
2192,0.07387169,0.0709402,0.0029314905
2193,0.07387169,0.06810181,0.0057698786
2194,0.07124705,0.06561792,0.0056291297
2195,0.06651901,0.062846944,0.0036720634
2196,0.06049506,0.059005048,0.0014900118
2197,0.057049792,0.053924356,0.0031254366
2198,0.053975258,0.048943102,0.0050321557
2199,0.049937617,0.044555176,0.005382441
2200,0.048722554,0.040427204,0.00829535
2201,0.0464614,0.037390474,0.009070925
2202,0.044400614,0.03497584,0.009424772
2203,0.042514715,0.034019355,0.008495361
2204,0.053603802,0.03300174,0.020602062
2205,0.04078237,0.036039226,0.004743144
2206,0.04078237,0.035464007,0.0053183623
2207,0.04078237,0.034433056,0.006349314
2208,0.04078237,0.03373893,0.00704344
2209,0.03996804,0.033438392,0.006529648
2210,0.05232863,0.033044085,0.019284546
2211,0.03996804,0.03675142,0.0032166205
2212,0.03996804,0.036437515,0.0035305247
2213,0.039185565,0.035259277,0.0039262883
2214,0.038433123,0.033896673,0.00453645
2215,0.038433123,0.032649364,0.005783759
2216,0.038433123,0.031834465,0.006598659
2217,0.038433123,0.03140294,0.0070301816
2218,0.023290128,0.031234927,-0.0079448
2219,0.03770901,0.026509307,0.011199702
2220,0.0488905,0.026589628,0.022300873
2221,0.0488905,0.03137298,0.017517522
2222,0.0488905,0.03596392,0.012926582
2223,0.0488905,0.0392175,0.009673003
2224,0.047788143,0.041200534,0.0065876096
2225,0.047788143,0.041883957,0.0059041865
2226,0.047788143,0.042088058,0.0057000853
2227,0.03633962,0.042152345,-0.005812727
2228,0.03633962,0.038601868,-0.0022622496
2229,0.03633962,0.03526798,0.0010716394
2230,0.03633962,0.033023927,0.003315691
2231,0.03569153,0.031783637,0.003907893
2232,0.03633962,0.030976027,0.005363591
2233,0.03569153,0.030172888,0.0055186413
2234,0.03569153,0.029242516,0.006449014
2235,0.033878844,0.028580856,0.0052979887
2236,0.032769278,0.027531903,0.0052373745
2237,0.031234752,0.026364539,0.0048702136
2238,0.030289127,0.024944674,0.0053444523
2239,0.029399052,0.023814943,0.0055841096
2240,0.028157845,0.022982229,0.0051756166
2241,0.03280262,0.022281136,0.010521483
2242,0.026306681,0.023355532,0.002951149
2243,0.008218604,0.022898313,-0.0146797085
2244,0.007755045,0.017703693,-0.0099486485
2245,0.006702122,0.013017131,-0.006315009
2246,0.026924154,0.009823538,0.017100615
2247,0.0235229,0.014257798,0.009265102
2248,0.022982433,0.018437156,0.004545277
2249,0.022982433,0.021285992,0.0016964413
2250,0.022721406,0.017037256,0.0056841504
2251,0.022216737,0.01502616,0.0071905777
2252,0.023778802,0.014916217,0.008862585
2253,0.023336032,0.016307052,0.00702898
2254,0.0024076977,0.01769179,-0.015284091
2255,0.0020042048,0.012815315,-0.010811111
2256,0.00040012,0.007825833,-0.007425713
2257,0.0,0.0036744792,-0.0036744792
2258,-0.0006004803,0.0008778833,-0.0014783635
2259,-0.0010024053,-0.0010005664,-1.8388964e-06
2260,-0.001406751,-0.0022799112,0.0008731602
2261,-0.0018145131,-0.0031462424,0.0013317292
2262,-0.0022724867,-0.0038046716,0.0015321849
2263,-0.0029148324,-0.0044187256,0.0015038932
2264,-0.0033521706,-0.00039181486,-0.0029603557
2265,-0.0038788633,0.0009865891,-0.0048654526
2266,-0.00411074,0.00054789335,-0.0046586334
2267,-0.004583103,-0.00051152986,-0.0040715733
2268,-0.005179527,-0.0017910367,-0.0033884905
2269,-0.005433472,-0.0031689755,-0.0022644964
2270,-0.0059536383,-0.0044210167,-0.0015326217
2271,-0.006361794,-0.005678875,-0.0006829193
2272,-0.006361794,-0.006802439,0.00044064503
2273,-0.006361794,-0.0075209327,0.0011591385
2274,-0.006361794,-0.007881044,0.0015192502
2275,-0.006361794,-0.008001322,0.0016395277
2276,-0.006361794,-0.007988232,0.001626438
2277,-0.006361794,-0.007915829,0.0015540351
2278,-0.006361794,-0.007827388,0.0014655939
2279,-0.006361794,-0.0060895653,-0.00027222885
2280,-0.048722554,-0.00499725,-0.043725304
2281,-0.048722554,-0.020968953,-0.0277536
2282,-0.048722554,-0.037318885,-0.011403669
2283,-0.048722554,-0.049538314,0.00081576034
2284,-0.048722554,-0.057563096,0.008840542
2285,-0.048722554,-0.062609054,0.0138865
2286,-0.049937617,-0.06572265,0.015785035
2287,-0.049937617,-0.06812062,0.018183004
2288,-0.049937617,-0.07050397,0.020566355
2289,-0.049937617,-0.072461054,0.022523437
2290,-0.07137042,-0.07475196,0.0033815354
2291,-0.062378287,-0.08454399,0.0221657
2292,-0.05121475,-0.059624918,0.008410167
2293,-0.05121475,-0.06183857,0.01062382
2294,-0.057049792,-0.06458402,0.0075342245
2295,-0.106711335,-0.06916299,-0.03754835
2296,-0.11757872,-0.08607182,-0.031506903
2297,-0.086629614,-0.10347116,0.016841546
2298,-0.15540032,-0.107445225,-0.047955096
2299,-0.09950372,-0.12515044,0.025646724
2300,-0.09950372,-0.123445466,0.023941748
2301,-0.15540032,-0.11546616,-0.03993416
2302,-0.14218694,-0.12055582,-0.021631122
2303,-0.12628496,-0.121795,-0.0044899583
2304,-0.11005236,-0.11759223,0.0075398684
2305,-0.06049506,-0.11054763,0.050052572
2306,-0.053975258,-0.093958974,0.039983716
2307,-0.049937617,-0.07899919,0.029061574
2308,-0.082120076,-0.06778415,-0.014335923
2309,-0.0464614,-0.06936698,0.022905577
2310,-0.0464614,-0.0651166,0.0186552
2311,-0.09262337,-0.061712377,-0.030910991
2312,-0.090535745,-0.07106219,-0.019473553
2313,-0.075467184,-0.08048244,0.005015254
2314,-0.075467184,-0.08334829,0.007881105
2315,-0.075467184,-0.08385061,0.008383423
2316,-0.07252398,-0.08367731,0.011153325
2317,-0.07252398,-0.08078045,0.008256465
2318,-0.07252398,-0.07728103,0.0047570467
2319,-0.07252398,-0.074158624,0.0016346425
2320,-0.07252398,-0.071818024,-0.0007059574
2321,-0.07252398,-0.07035892,-0.0021650642
2322,-0.043437224,-0.06965336,0.026216138
2323,-0.07120167,-0.061662633,-0.009539034
2324,-0.042514715,-0.061779052,0.019264337
2325,-0.042514715,-0.056123298,0.013608582
2326,-0.042514715,-0.050951596,0.008436881
2327,-0.042514715,-0.04747255,0.004957836
2328,-0.04078237,-0.045553345,0.0047709756
2329,-0.068612866,-0.04411887,-0.024493996
2330,-0.068612866,-0.050848663,-0.017764203
2331,-0.04078237,-0.057772998,0.016990628
2332,-0.06745251,-0.055239912,-0.012212601
2333,-0.06745251,-0.05851723,-0.008935284
2334,-0.06745251,-0.062252637,-0.0051998757
2335,-0.06745251,-0.065141246,-0.002311267
2336,-0.06745251,-0.06616175,-0.0012907609
2337,-0.066340506,-0.06593506,-0.0004054457
2338,-0.06413283,-0.0643767,0.00024386495
2339,-0.060298245,-0.061804153,0.0015059076
2340,-0.057738606,-0.058339685,0.0006010793
2341,-0.063364476,-0.054751854,-0.008612622
2342,-0.038112056,-0.05360043,0.015488375
2343,-0.058722023,-0.046376962,-0.012345061
2344,-0.050337024,-0.045687836,-0.0046491884
2345,-0.03280262,-0.04433728,0.011534661
2346,-0.031115038,-0.038954243,0.007839205
2347,-0.025632601,-0.03498206,0.009349458
2348,-0.029405406,-0.03132049,0.0019150842
2349,-0.02499219,-0.030142266,0.005150076
2350,-0.02499219,-0.028975423,0.003983233
2351,-0.0038788633,-0.028459273,0.02458041
2352,-0.0038788633,-0.022478938,0.018600075
2353,-0.0038788633,-0.017199144,0.01332028
2354,-0.007296726,-0.013856932,0.0065602055
2355,-0.0036496108,-0.013093367,0.009443756
2356,-0.007296726,-0.0124017075,0.0051049814
2357,-0.007296726,-0.013181052,0.005884326
2358,-0.007145677,-0.014282875,0.0071371975
2359,-0.007145677,-0.015261609,0.008115932
2360,-0.007145677,-0.015149385,0.008003708
2361,-0.027429977,-0.014254665,-0.013175312
2362,-0.0058277706,-0.019418646,0.013590875
2363,-0.024518596,-0.017943641,-0.006574955
2364,-0.0032192993,-0.020712562,0.017493263
2365,-0.02246849,-0.016900927,-0.0055675637
2366,-0.0012005995,-0.01854032,0.017339721
2367,-0.00039988,-0.014217146,0.013817266
