time_step,true_pitch_deg,pred_pitch_deg,error
2205,-49.519333,-55.77026,6.250927
2206,-49.519333,-54.713284,5.1939507
2207,-49.519333,-53.824738,4.3054047
2208,-49.519333,-53.161358,3.642025
2209,-48.477486,-52.69111,4.213623
2210,-48.44068,-52.19949,3.7588081
2211,-48.477486,-52.116676,3.6391907
2212,-48.477486,-51.7579,3.2804146
2213,-47.42701,-51.359013,3.932003
2214,-46.968243,-50.839558,3.871315
2215,-46.968243,-50.261375,3.2931328
2216,-46.968243,-49.73946,2.7712173
2217,-46.968243,-49.296177,2.3279343
2218,-46.97273,-48.927597,1.9548683
2219,-45.91709,-48.267933,2.3508415
2220,-45.882847,-47.84196,1.9591141
2221,-45.882847,-47.809174,1.9263268
2222,-45.882847,-47.809486,1.9266396
2223,-45.882847,-47.73664,1.8537941
2224,-44.824123,-47.58837,2.764248
2225,-44.824123,-47.21506,2.3909378
2226,-44.824123,-46.77259,1.9484673
2227,-44.42303,-46.335445,1.9124146
2228,-44.42303,-45.572678,1.1496468
2229,-44.42303,-44.82461,0.4015808
2230,-44.42303,-44.19359,-0.2294426
2231,-43.363678,-43.681984,0.31830597
2232,-44.42303,-43.09424,-1.3287926
2233,-43.363678,-42.588745,-0.77493286
2234,-43.363678,-41.896202,-1.4674759
2235,-40.819775,-41.108196,0.28842163
2236,-38.66463,-39.917313,1.2526817
2237,-36.12206,-38.359303,2.2372437
2238,-34.68643,-36.438423,1.7519913
2239,-32.49952,-34.424286,1.9247665
2240,-29.990162,-32.33835,2.3481865
2241,-27.753311,-30.12971,2.376398
2242,-25.287182,-27.974672,2.6874905
2243,-21.935219,-25.65444,3.719221
2244,-20.80665,-22.828566,2.0219154
2245,-18.353523,-20.126595,1.7730713
2246,-17.19852,-17.549915,0.35139465
2247,-16.082888,-15.678237,-0.4046507
2248,-13.807756,-14.057293,0.24953651
2249,-13.807756,-12.386951,-1.420805
2250,-12.66595,-11.35629,-1.30966
2251,-11.407322,-11.09666,-0.31066227
2252,-10.257282,-10.731309,0.47402668
2253,-9.120208,-9.9642,0.84399223
2254,-6.8645115,-8.754659,1.8901472
2255,-5.7225194,-6.6369333,0.9144139
2256,-2.2912965,-4.3195744,2.0282779
2257,0.0,-1.7282443,1.7282443
2258,3.4363723,0.91137284,2.5249994
2259,5.7242374,3.6435416,2.0806959
2260,8.007544,6.368063,1.6394806
2261,10.284498,9.006844,1.2776546
2262,12.679085,11.545132,1.1339531
2263,16.09647,13.987435,2.1090345
2264,18.359194,17.302708,1.0564861
2265,20.813229,20.674564,0.13866425
2266,21.942163,23.798813,-1.8566494
2267,24.186953,26.47911,-2.2921581
2268,26.675602,28.821114,-2.1455116
2269,27.791328,30.937336,-3.1460075
2270,30.00656,32.735447,-2.7288876
2271,31.413757,34.402657,-2.9888992
2272,31.413757,35.90905,-4.4952927
2273,31.413757,37.076687,-5.6629295
2274,31.413757,37.905815,-6.492058
2275,31.413757,38.458878,-7.0451202
2276,31.413757,38.809406,-7.395649
2277,31.413757,39.021797,-7.60804
2278,31.413757,39.14522,-7.7314644
2279,31.413757,38.893967,-7.4802094
2280,56.174656,38.536854,17.637802
2281,56.174656,42.737083,13.4375725
2282,56.174656,47.61514,8.559517
2283,56.174656,51.672466,4.5021896
2284,56.174656,54.58412,1.5905342
2285,56.174656,56.475048,-0.30039215
2286,57.18217,57.60645,-0.42427826
2287,57.18217,58.378746,-1.1965752
2288,57.18217,59.13355,-1.9513779
2289,57.18217,59.726936,-2.5447655
2290,58.68644,60.450813,-1.7643738
2291,63.84031,62.20672,1.6335907
2292,57.733017,63.342144,-5.609127
2293,57.733017,61.83456,-4.1015434
2294,61.293026,60.354183,0.9388428
2295,65.35247,59.715164,5.637306
2296,67.883575,62.203552,5.680023
2297,71.13943,65.74632,5.3931046
2298,73.56077,68.585724,4.9750443
2299,73.65979,71.76891,1.8908768
2300,73.65979,73.2752,0.38459015
2301,73.56077,73.49552,0.06524658
2302,71.97667,73.2172,-1.2405319
2303,69.46535,72.24543,-2.7800827
2304,66.30886,71.35052,-5.0416565
2305,62.865784,70.34735,-7.4815674
2306,59.73095,68.95103,-9.2200775
2307,57.18217,67.29437,-10.112202
2308,57.13466,65.52796,-8.393303
2309,54.6289,64.23738,-9.608482
2310,54.6289,62.59272,-7.9638214
2311,54.52171,60.98649,-6.464779
2312,53.503956,60.215996,-6.71204
2313,53.56607,59.615955,-6.049885
2314,53.56607,58.88278,-5.3167076
2315,53.56607,58.17393,-4.6078606
2316,52.03323,57.5279,-5.494671
2317,52.03323,59.13628,-7.10305
2318,52.03323,59.460224,-7.4269943
2319,52.03323,58.793118,-6.7598877
2320,52.03323,57.87591,-5.842682
2321,52.03323,57.0396,-5.0063705
2322,52.07375,56.370556,-4.2968063
2323,51.002644,55.606483,-4.60384
2324,51.042294,55.041782,-3.9994888
2325,51.042294,54.346855,-3.3045616
2326,51.042294,53.69267,-2.6503754
2327,51.042294,53.13435,-2.0920563
2328,49.519333,52.668835,-3.1495018
2329,49.481747,52.064156,-2.582409
2330,49.481747,51.699387,-2.21764
2331,49.519333,51.39184,-1.872509
2332,48.44068,50.858116,-2.4174347
2333,48.44068,50.38126,-1.9405785
2334,48.44068,49.925243,-1.4845619
2335,48.44068,49.4971,-1.0564194
2336,48.44068,48.80784,-0.36715698
2337,47.39096,48.08922,-0.69825745
2338,45.882847,46.963585,-1.0807381
2339,42.265175,45.58797,-3.3227959
2340,39.716675,43.792538,-4.075863
2341,37.139565,41.725197,-4.5856323
2342,35.00272,39.53419,-4.5314713
2343,32.43693,37.21429,-4.777359
2344,29.96722,34.929737,-4.962517
2345,27.753311,32.59786,-4.8445473
2346,25.266582,30.853094,-5.5865116
2347,23.051918,29.022665,-5.970747
2348,21.908125,27.050058,-5.1419334
2349,20.79869,25.179827,-4.381136
2350,20.79869,23.44001,-2.6413193
2351,20.813229,21.997458,-1.1842289
2352,20.813229,20.750784,0.062444687
2353,20.813229,19.754963,1.0582657
2354,19.67398,18.987556,0.68642426
2355,19.680193,18.272314,1.4078789
2356,19.67398,17.620352,2.053629
2357,19.67398,17.069181,2.6047993
2358,19.479248,16.599571,2.8796768
2359,19.479248,16.166983,3.3122654
2360,19.479248,15.1723,4.3069477
2361,18.327639,14.131758,4.195881
2362,16.09151,13.095572,2.9959383
2363,11.506264,11.777811,-0.27154732
2364,9.1441765,9.831796,-0.6876192
2365,6.8408356,7.5353947,-0.6945591
2366,3.4353414,5.0704403,-1.6350989
2367,1.1454192,2.421758,-1.2763387
2368,-2.2906094,0.1163826,-2.406992
2369,-4.579387,-2.2058902,-2.373497
2370,-6.8665733,-4.314684,-2.5518894
2371,-8.005138,-6.3227544,-1.682384
2372,-9.1441765,-8.150098,-0.99407864
2373,-11.42004,-9.723469,-1.6965714
2374,-12.679085,-11.253983,-1.4251022
2375,-13.821037,-12.703471,-1.1175661
2376,-14.960237,-14.15661,-0.803627
2377,-16.09647,-15.660755,-0.43571472
2378,-18.359194,-17.13016,-1.2290344
2379,-19.485273,-18.699812,-0.7854614
2380,-21.942163,-20.218988,-1.723175
2381,-23.066803,-21.816206,-1.250597
2382,-25.302427,-25.984293,0.6818657
2383,-27.791328,-29.063398,1.2720699
2384,-30.00656,-30.989525,0.98296547
2385,-32.516758,-32.432137,-0.08462143
2386,-36.140453,-33.913128,-2.2273254
2387,-38.684036,-35.78801,-2.8960266
2388,-39.76556,-37.952488,-1.8130722
2389,-42.317272,-40.0898,-2.2274704
2390,-45.939514,-41.979202,-3.960312
2391,-46.991028,-44.008636,-2.9823914
2392,-48.50134,-45.91752,-2.5838203
2393,-49.54359,-47.658417,-1.8851738
2394,-52.099655,-49.216652,-2.8830032
2395,-53.63614,-50.466385,-3.169754
2396,-53.63614,-51.58456,-2.0515785
2397,-54.65667,-52.455067,-2.201603
2398,-54.65667,-53.23613,-1.4205399
2399,-54.65667,-53.844822,-0.8118477
2400,-56.21254,-54.430737,-1.7818031
2401,-56.21254,-55.090313,-1.1222267
2402,-56.21254,-55.66563,-0.54690933
2403,-57.22092,-56.264465,-0.95645523
2404,-58.778023,-56.969276,-1.8087463
2405,-58.778023,-57.834404,-0.9436188
2406,-60.34704,-58.62443,-1.7226067
2407,-61.32737,-59.489044,-1.8383255
2408,-62.902367,-60.47814,-2.4242249
2409,-63.877857,-61.621544,-2.2563133
2410,-65.45786,-62.79199,-2.6658745
2411,-66.41748,-64.01429,-2.4031906
2412,-68.00083,-65.52847,-2.4723587
2413,-69.592575,-67.19828,-2.3942947
2414,-71.13943,-70.08516,-1.0542679
2415,-72.74097,-71.41538,-1.3255844
2416,-75.258,-72.17279,-3.0852127
2417,-76.156456,-73.62053,-2.5359268
2418,-79.34136,-75.86483,-3.476532
2419,-80.93264,-78.892685,-2.0399551
2420,-84.08866,-82.25142,-1.8372421
2421,-85.62557,-85.66878,0.04320526
2422,-87.71781,-88.31396,0.59614563
2423,-88.182884,-88.154076,-0.028808594
2424,-86.39226,-88.79188,2.39962
2425,-84.08866,-89.00931,4.9206467
2426,-82.51787,-84.73048,2.2126083
2427,-78.46364,-79.48286,1.0192184
2428,-76.156456,-75.0447,-1.1117554
2429,-74.56726,-71.98003,-2.5872345
2430,-72.06636,-70.13166,-1.9347
2431,-71.13943,-68.975945,-2.1634827
2432,-67.95622,-68.374245,0.41802216
2433,-66.37609,-67.73071,1.3546219
2434,-65.417656,-67.04063,1.6229706
2435,-62.865784,-66.36128,3.4954987
2436,-61.293026,-65.43374,4.1407127
2437,-59.73095,-64.35605,4.625099
2438,-57.18217,-63.192104,6.0099335
2439,-56.128254,-61.870655,5.742401
2440,-53.608894,-61.13916,7.530266
2441,-53.608894,-59.870605,6.261711
2442,-54.6289,-58.65777,4.0288696
2443,-53.56607,-57.892952,4.3268814
2444,-54.5851,-57.812378,3.2272797
2445,-54.5851,-58.050087,3.4649887
2446,-56.128254,-58.573753,2.4454994
2447,-57.13466,-59.4309,2.2962418
2448,-57.18217,-60.552406,3.3702354
2449,-58.73692,-60.851955,2.115036
2450,-58.73692,-61.071182,2.3342628
2451,-57.18217,-61.21177,4.029598
2452,-57.18217,-61.01559,3.8334198
2453,-57.18217,-60.74298,3.56081
2454,-57.18217,-60.499588,3.3174171
2455,-57.18217,-60.312325,3.1301537
2456,-57.18217,-60.180965,2.9987946
2457,-56.174656,-60.08682,3.9121628
2458,-56.174656,-59.8507,3.6760445
2459,-56.174656,-59.604694,3.4300385
2460,-56.174656,-59.389214,3.2145576
2461,-56.174656,-59.21341,3.0387535
2462,-56.174656,-59.07811,2.9034538
2463,-56.174656,-58.969315,2.7946587
2464,-56.174656,-58.872925,2.698269
2465,-54.6289,-58.78259,4.1536903
2466,-54.6289,-58.425266,3.7963676
2467,-54.6289,-58.01736,3.388462
2468,-54.6289,-57.642853,3.0139542
2469,-54.5851,-57.32994,2.7448425
2470,-54.6289,-57.526627,2.897728
2471,-54.6289,-57.31349,2.6845932
2472,-53.608894,-57.84575,4.2368546
2473,-53.608894,-57.5078,3.8989067
2474,-53.608894,-56.69671,3.0878143
2475,-53.608894,-55.796535,2.1876411
2476,-53.608894,-55.089725,1.4808311
2477,-53.09617,-54.62782,1.5316505
2478,-52.07375,-54.258865,2.1851158
2479,-52.07375,-53.81844,1.74469
2480,-52.07375,-53.41119,1.3374405
2481,-52.03323,-53.056564,1.0233345
2482,-52.07375,-53.137524,1.0637741
2483,-52.03323,-52.869167,0.8359375
2484,-51.002644,-52.883556,1.8809128
2485,-51.002644,-52.73631,1.7336655
2486,-51.002644,-52.477863,1.4752197
2487,-51.042294,-52.172413,1.1301193
2488,-51.042294,-51.41227,0.36997604
2489,-49.519333,-50.58866,1.0693283
2490,-48.477486,-49.567135,1.0896492
2491,-48.477486,-48.445263,-0.032222748
2492,-46.968243,-47.372482,0.40423965
2493,-45.91709,-46.185314,0.2682228
2494,-44.857677,-44.945538,0.08786011
2495,-43.363678,-43.692207,0.32852936
2496,-42.29645,-42.36782,0.07136917
2497,-40.819775,-41.049908,0.23013306
2498,-38.66463,-39.698418,1.0337868
2499,-37.208405,-38.206287,0.99788284
2500,-36.12206,-36.650444,0.52838516
2501,-35.028942,-35.15282,0.12387848
2502,-33.59613,-33.722275,0.12614441
2503,-32.49952,-32.310432,-0.18908691
2504,-31.396742,-30.943989,-0.45275307
2505,-28.885511,-29.615587,0.73007584
2506,-27.775335,-28.07128,0.2959442
2507,-25.287182,-26.526007,1.2388248
2508,-23.051918,-24.879961,1.828043
2509,-21.935219,-23.036871,1.1016521
2510,-21.935219,-20.904543,-1.0306759
2511,-18.327639,-19.103437,0.7757988
2512,-16.082888,-17.51934,1.4364529
2513,-14.946808,-15.778935,0.8321276
2514,-13.791652,-13.983748,0.19209671
2515,-11.506264,-12.710198,1.2039347
2516,-8.005138,-11.422032,3.416894
2517,-6.8645115,-9.820209,2.955697
2518,-5.698983,-8.194987,2.496004
2519,-4.5559864,-6.866566,2.3105798
2520,-2.2906094,-5.5359917,3.2453823
2521,-1.1454192,-3.478046,2.3326268
2522,1.1457628,-1.2751987,2.4209614
2523,3.4363723,0.9428242,2.4935482
2524,4.580762,3.165626,1.4151359
2525,5.7242374,5.1893306,0.53490686
2526,6.8665733,6.9964395,-0.12986612
2527,8.007544,8.613475,-0.6059313
2528,11.42004,10.085337,1.3347034
2529,14.960237,11.804899,3.1553373
2530,63.84031,59.765457,4.074852
2531,63.84031,59.40809,4.4322205
2532,63.84031,59.158134,4.6821747
2533,63.84031,58.982376,4.857933
2534,63.84031,58.857998,4.9823112
2535,63.84031,58.622444,5.217865
2536,63.84031,58.622444,5.217865
2537,63.84031,58.622444,5.217865
2538,63.84031,58.622444,5.217865
2539,63.84031,58.622444,5.217865
2540,63.84031,58.622444,5.217865
2541,63.84031,58.622444,5.217865
2542,63.84031,58.622444,5.217865
2543,63.84031,58.622444,5.217865
2544,63.84031,58.622444,5.217865
2545,63.84031,58.622444,5.217865
2546,63.84031,58.622444,5.217865
2547,63.84031,58.622444,5.217865
2548,63.84031,58.622444,5.217865
2549,63.84031,58.622444,5.217865
2550,63.84031,58.622444,5.217865
2551,63.84031,58.622444,5.217865
2552,63.84031,58.622444,5.217865
2553,63.84031,58.622444,5.217865
2554,63.84031,58.622444,5.217865
2555,63.84031,58.622444,5.217865
2556,63.84031,58.622444,5.217865
2557,63.84031,58.622444,5.217865
2558,63.84031,58.622444,5.217865
2559,63.84031,58.622444,5.217865
2560,63.84031,58.622444,5.217865
2561,63.84031,58.622444,5.217865
2562,63.84031,58.622444,5.217865
2563,63.84031,58.622444,5.217865
2564,63.84031,58.622444,5.217865
2565,63.84031,58.622444,5.217865
2566,63.84031,58.622444,5.217865
2567,63.84031,58.622444,5.217865
2568,63.84031,58.622444,5.217865
2569,63.84031,58.622444,5.217865
2570,63.84031,58.622444,5.217865
2571,63.84031,58.622444,5.217865
2572,63.84031,58.622444,5.217865
2573,63.84031,58.622444,5.217865
2574,63.84031,58.622444,5.217865
2575,63.84031,58.622444,5.217865
2576,63.84031,58.622444,5.217865
2577,63.84031,58.622444,5.217865
2578,63.84031,58.622444,5.217865
2579,63.84031,58.622444,5.217865
2580,63.84031,58.622444,5.217865
2581,63.84031,58.622444,5.217865
2582,63.84031,58.622444,5.217865
2583,63.84031,58.622444,5.217865
2584,63.84031,58.622444,5.217865
2585,63.84031,58.622444,5.217865
2586,63.84031,58.622444,5.217865
2587,63.84031,58.622444,5.217865
2588,63.84031,58.622444,5.217865
2589,63.84031,58.622444,5.217865
2590,63.84031,58.622444,5.217865
2591,63.84031,58.622444,5.217865
2592,63.84031,58.622444,5.217865
2593,63.84031,58.622444,5.217865
2594,63.84031,58.622444,5.217865
2595,63.84031,58.622444,5.217865
2596,63.84031,58.622444,5.217865
2597,63.84031,58.622444,5.217865
2598,63.84031,58.622444,5.217865
2599,63.84031,58.622444,5.217865
2600,63.84031,58.563595,5.2767143
2601,63.84031,58.574123,5.2661858
2602,63.84031,58.60959,5.2307205
2603,63.84031,58.64732,5.1929893
2604,63.84031,58.678486,5.1618233
2605,63.84031,58.70157,5.1387405
2606,63.84031,58.81864,5.0216675
2607,63.84031,58.95715,4.8831596
2608,63.84031,59.06248,4.777828
2609,63.84031,59.052094,4.7882156
2610,63.84031,59.13812,4.7021904
2611,63.84031,59.301292,4.5390167
2612,63.84031,59.46857,4.3717384
2613,63.84031,59.64051,4.1997986
2614,63.84031,59.841457,3.9988518
2615,63.84031,60.02888,3.811428
2616,63.84031,60.18715,3.65316
2617,63.84031,60.365376,3.4749336
2618,63.84031,60.573715,3.266594
2619,63.84031,60.781124,3.059185
2620,63.84031,60.95796,2.882351
2621,63.84031,61.096424,2.743885
2622,62.865784,61.19954,1.6662445
2623,62.865784,61.20315,1.662632
2624,62.865784,61.139687,1.7260971
2625,62.865784,61.034206,1.8315773
2626,62.865784,60.928303,1.9374809
2627,62.865784,60.83534,2.030445
2628,62.272602,60.758427,1.5141754
2629,62.272602,60.672157,1.6004448
2630,62.272602,60.565556,1.7070465
2631,61.293026,60.435394,0.8576317
2632,61.293026,60.235477,1.0575485
2633,61.293026,60.07512,1.217907
2634,61.293026,59.896233,1.3967934
2635,61.293026,59.698395,1.5946312
2636,61.293026,59.51411,1.7789154
2637,61.293026,59.35657,1.9364548
2638,60.303333,59.226875,1.076458
2639,60.303333,59.040577,1.2627563
2640,60.303333,58.89671,1.4066238
2641,59.73095,58.752747,0.9782028
2642,59.73095,58.51257,1.21838
2643,59.73095,58.25881,1.4721413
2644,59.73095,58.024467,1.7064819
2645,58.73692,57.82012,0.91679764
2646,58.73692,57.506897,1.2300224
2647,58.73692,57.28198,1.4549408
2648,58.73692,57.17823,1.5586891
2649,57.68376,57.12575,0.5580101
2650,57.18217,57.225067,-0.04289627
2651,57.18217,56.866035,0.3161354
2652,57.18217,56.485657,0.6965141
2653,56.174656,56.16374,0.010917664
2654,56.174656,55.774506,0.4001503
2655,56.174656,55.325077,0.84957886
2656,54.6289,54.900974,-0.27207565
2657,54.5851,54.33568,0.24942017
2658,54.5851,54.15175,0.4333496
2659,54.5851,54.093433,0.4916649
2660,54.5851,54.058697,0.5264015
2661,54.5851,54.01018,0.57491684
2662,54.5851,53.9623,0.6227989
2663,54.5851,53.90022,0.6848793
2664,54.5851,53.819336,0.7657623
2665,53.56607,53.74516,-0.17908859
2666,53.56607,53.514133,0.051937103
2667,53.56607,53.238686,0.32738495
2668,53.56607,55.569405,-2.003334
2669,53.56607,56.781242,-3.2151718
2670,53.56607,56.93634,-3.3702698
2671,53.56607,56.69461,-3.12854
2672,53.56607,56.379402,-2.8133316
2673,53.054756,56.109745,-3.0549889
2674,52.03323,55.81884,-3.7856102
2675,52.03323,55.41896,-3.3857307
2676,52.03323,55.09192,-3.058689
2677,52.03323,54.83685,-2.8036194
2678,52.03323,54.62026,-2.5870285
2679,51.042294,54.428795,-3.3865013
2680,51.042294,53.865913,-2.8236198
2681,51.002644,53.234886,-2.2322426
2682,51.042294,52.892998,-1.8507042
2683,51.042294,52.433594,-1.3913002
2684,51.042294,51.98569,-0.9433975
2685,49.519333,51.58884,-2.0695076
2686,49.519333,51.04253,-1.5231972
2687,49.519333,50.494926,-0.97559357
2688,49.481747,49.995335,-0.51358795
2689,49.519333,49.78773,-0.26839828
2690,49.481747,49.43348,0.048267365
2691,48.477486,49.263588,-0.7861023
2692,48.44068,48.77333,-0.33264923
2693,48.44068,48.405285,0.035396576
2694,48.386612,47.98265,0.40396118
2695,47.39096,47.756004,-0.36504364
2696,46.881733,47.133224,-0.25149155
2697,46.93329,46.5505,0.3827896
2698,45.882847,45.90243,-0.019584656
2699,44.824123,45.085533,-0.26140976
2700,43.33176,44.100986,-0.7692261
2701,42.265175,42.97336,-0.7081833
2702,40.789986,41.776443,-0.9864578
2703,39.716675,40.493862,-0.77718735
2704,38.26001,39.191406,-0.9313965
2705,36.09531,37.844696,-1.7493858
2706,35.00272,36.37722,-1.3745003
2707,33.571114,34.89841,-1.3272972
2708,32.475,33.419113,-0.9441147
2709,31.37271,31.997164,-0.6244545
2710,29.96722,30.640993,-0.6737728
2711,28.863031,29.306154,-0.44312286
2712,27.775335,28.0082,-0.23286438
2713,26.659805,26.717667,-0.057861328
2714,25.287182,25.509172,-0.22199059
2715,23.051918,24.2917,-1.2397823
2716,21.942163,22.941248,-0.9990845
2717,20.813229,21.471577,-0.6583481
2718,19.680193,20.005978,-0.32578468
2719,18.359194,18.591972,-0.23277855
2720,17.229525,17.219,0.01052475
2721,16.09151,15.905733,0.18577766
2722,14.955632,14.661568,0.29406452
2723,13.821037,13.454852,0.3661852
2724,12.675188,12.259607,0.41558075
2725,11.531055,11.084103,0.44695282
2726,10.281405,9.924895,0.35651016
2727,9.1441765,8.765376,0.3788004
2728,8.005138,7.6120987,0.3930397
2729,6.8645115,6.468755,0.39575672
2730,5.7225194,5.3329196,0.3895998
2731,4.579387,4.0786285,0.50075865
2732,3.4353414,2.882221,0.5531204
2733,2.2906094,1.7266259,0.56398344
2734,0.0,0.71950287,-0.71950287
2735,-1.1454192,-0.4520954,-0.69332385
2736,-2.2906094,-1.826684,-0.46392536
2737,-3.4353414,-3.1721823,-0.26315904
2738,-4.579387,-4.4643292,-0.115057945
2739,-5.7225194,-5.699582,-0.022937298
2740,-6.8645115,-6.8872666,0.022755146
2741,-8.005138,-8.032926,0.027787209
2742,-9.1441765,-9.150561,0.0063848495
2743,-11.42004,-10.105809,-1.3142309
2744,-12.675188,-11.351164,-1.3240242
2745,-13.816787,-12.653121,-1.1636658
2746,-14.955632,-13.934033,-1.0215988
2747,-17.229525,-15.170105,-2.0594196
2748,-18.359194,-16.479216,-1.8799782
2749,-19.680193,-17.778357,-1.9018364
2750,-20.80665,-19.054287,-1.7523632
2751,-23.066803,-20.30168,-2.7651234
2752,-24.186953,-21.620367,-2.5665855
2753,-26.675602,-22.926304,-3.749298
2754,-27.791328,-24.345373,-3.4459553
2755,-28.901705,-28.57805,-0.32365417
2756,-30.00656,-31.550652,1.5440922
2757,-31.413757,-33.05872,1.6449623
2758,-32.516758,-33.894905,1.3781471
2759,-33.613598,-34.56851,0.9549103
2760,-35.04709,-35.321293,0.27420425
2761,-36.140453,-36.251305,0.11085129
2762,-37.22705,-37.31599,0.08893967
2763,-38.684036,-38.458725,-0.22531128
2764,-39.76556,-39.670708,-0.09485245
2765,-40.839745,-40.891228,0.051483154
2766,-42.317272,-42.08662,-0.23065186
2767,-43.38481,-43.30166,-0.08315277
2768,-44.87975,-44.49034,-0.3894081
2769,-45.939514,-45.697945,-0.24156952
2770,-46.991028,-46.877045,-0.113983154
2771,-48.50134,-48.01041,-0.49092865
2772,-49.54359,-49.1806,-0.36299133
2773,-51.067738,-50.32785,-0.73988724
2774,-52.099655,-51.51679,-0.58286667
2775,-53.63614,-52.67454,-0.96159744
2776,-54.66472,-53.855724,-0.8089943
2777,-56.21254,-54.679802,-1.5327377
2778,-57.212067,-55.467674,-1.7443924
2779,-58.778023,-56.619007,-2.1590157
2780,-59.773052,-57.85526,-1.9177933
2781,-61.337852,-59.04012,-2.2977333
2782,-61.337852,-60.237568,-1.1002846
2783,-62.902367,-61.23736,-1.6650085
2784,-63.877857,-62.33984,-1.5380173
2785,-65.45786,-63.493435,-1.964428
2786,-67.04729,-64.7299,-2.3173904
2787,-68.00083,-66.039764,-1.9610672
2788,-69.54424,-67.32081,-2.2234344
2789,-71.13943,-68.98221,-2.157219
2790,-72.06636,-72.189644,0.123283386
2791,-74.56726,-73.62041,-0.94685364
2792,-76.156456,-74.270164,-1.8862915
2793,-77.74842,-75.46163,-2.286789
2794,-79.34136,-77.3028,-2.038559
2795,-80.93264,-79.59842,-1.3342209
2796,-82.51787,-82.12031,-0.39756012
2797,-84.08866,-84.65193,0.56327057
2798,-85.62557,-86.93283,1.3072586
2799,-87.07038,-88.49122,1.4208374
2800,-88.182884,-88.574455,0.39157104
2801,-88.182884,-87.38981,-0.79307556
2802,-87.07038,-87.352234,0.28185272
2803,-86.39226,-87.07173,0.6794739
2804,-84.08866,-84.46153,0.3728714
2805,-82.51787,-80.74109,-1.7767792
2806,-80.93264,-77.380775,-3.5518646
2807,-79.34136,-74.995926,-4.345436
2808,-77.74842,-73.495384,-4.2530365
2809,-76.156456,-72.60995,-3.5465088
2810,-75.258,-72.07552,-3.1824799
2811,-73.65979,-71.82928,-1.830513
2812,-72.06636,-71.86186,-0.20449829
2813,-70.4787,-71.91133,1.4326324
2814,-69.54424,-71.77577,2.2315292
2815,-69.54424,-71.51026,1.9660187
2816,-69.54424,-71.28291,1.7386703
2817,-69.54424,-71.13456,1.5903168
2818,-69.54424,-71.057846,1.5136032
2819,-69.54424,-71.026955,1.4827118
2820,-69.54424,-71.01232,1.4680786
2821,-69.54424,-71.01196,1.46772
2822,-67.95622,-71.03979,3.0835648
2823,-67.95622,-70.73935,2.7831268
2824,-67.883575,-70.40076,2.5171814
2825,-67.883575,-70.96198,3.0784073
2826,-67.95622,-71.5966,3.6403809
2827,-67.95622,-71.2588,3.3025742
2828,-67.95622,-70.74471,2.7884903
2829,-67.00405,-70.32383,3.3197784
2830,-66.37609,-69.867546,3.491455
2831,-53.63614,-43.049576,-10.586563
2832,-53.63614,-43.08843,-10.54771
2833,-54.65667,-43.235477,-11.421192
2834,-54.65667,-43.51759,-11.13908
2835,-54.65667,-43.886772,-10.769897
2836,-53.63614,-44.24034,-9.395798
2837,-54.65667,-44.40919,-10.2474785
2838,-54.65667,-44.704937,-9.951733
2839,-54.65667,-45.018063,-9.638607
2840,-53.63614,-45.293835,-8.342304
2841,-53.63614,-45.383545,-8.252594
2842,-54.65667,-45.37829,-9.278381
2843,-53.63614,-45.53847,-8.097668
2844,-53.63614,-45.607056,-8.029083
2845,-54.65667,-45.631985,-9.024685
2846,-53.63614,-45.773125,-7.863014
2847,-54.632538,-45.82851,-8.804028
2848,-53.63614,-46.306206,-7.329933
2849,-53.63614,-46.293446,-7.3426933
2850,-53.63614,-46.14814,-7.487999
2851,-53.63614,-45.992844,-7.6432953
2852,-53.63614,-45.870434,-7.765705
2853,-53.63614,-45.78524,-7.8508987
2854,-53.63614,-45.729507,-7.9066315
2855,-53.63614,-45.694424,-7.9417152
2856,-53.63614,-45.662025,-7.9741135
2857,-53.63614,-45.63415,-8.001987
2858,-53.63614,-45.611103,-8.025036
2859,-53.63614,-45.592472,-8.043667
2860,-53.63614,-45.57807,-8.058067
2861,-45.921734,-45.567337,-0.35439682
2862,-45.882847,-44.62789,-1.2549553
2863,-44.824123,-43.924725,-0.8993988
2864,-44.39047,-43.074966,-1.3155022
2865,-43.33176,-42.167397,-1.1643639
2866,-42.265175,-41.20658,-1.0585938
2867,-42.265175,-40.22414,-2.0410347
2868,-41.190804,-39.38563,-1.805172
2869,-40.789986,-38.57845,-2.2115364
2870,-39.75125,-37.853596,-1.8976555
2871,-38.670177,-36.70643,-1.9637489
2872,-38.670177,-35.544453,-3.1257248
2873,-37.21406,-34.625046,-2.589016
2874,-37.181118,-33.760563,-3.420555
2875,-36.09531,-33.486027,-2.6092834
2876,-35.034946,-33.21028,-1.8246651
2877,-35.034946,-32.362194,-2.6727524
2878,-33.60224,-31.49611,-2.1061306
2879,-33.571114,-30.599285,-2.9718285
2880,-32.475,-30.257795,-2.2172031
2881,-31.37271,-29.924147,-1.4485626
2882,-31.37271,-29.437935,-1.9347744
2883,-29.996721,-28.942213,-1.0545082
2884,-28.892252,-27.935919,-0.95633316
2885,-28.892252,-26.827559,-2.0646935
2886,-27.782259,-25.89706,-1.8851986
2887,-26.666916,-25.045036,-1.6218796
2888,-25.546392,-24.211157,-1.3352356
2889,-25.294376,-23.36364,-1.9307365
2890,-25.294376,-22.605755,-2.6886215
2891,-25.294376,-22.01828,-3.2760963
