time_step,true_roll_deg,pred_roll_deg,error
2077,2.6025622,6.5012894,-3.8987272
2078,3.4729211,6.5355988,-3.0626776
2079,3.3896694,6.5941467,-3.2044773
2080,3.3038244,6.6503906,-3.3465662
2081,3.3038244,6.6918793,-3.3880548
2082,3.3038244,6.718506,-3.4146814
2083,2.489553,6.577858,-4.088305
2084,3.3038244,6.405205,-3.1013803
2085,3.2214355,6.2533493,-3.0319138
2086,3.2214355,6.1336136,-2.912178
2087,3.0727444,6.0471954,-2.974451
2088,3.0727444,5.95932,-2.8865757
2089,3.0727444,5.8963394,-2.823595
2090,2.9995797,5.86042,-2.8608406
2091,2.9290967,5.3556824,-2.4265857
2092,2.8023365,4.693405,-1.8910687
2093,2.7391021,4.0730286,-1.3339264
2094,2.009554,3.5941925,-1.5846386
2095,1.9091524,3.2061615,-1.2970091
2096,1.7899106,2.9288025,-1.1388919
2097,1.7098141,2.7034378,-0.99362373
2098,1.5911403,2.5267868,-0.93564653
2099,1.5481577,2.347412,-0.7992544
2100,1.225525,2.1916885,-0.9661635
2101,1.1884888,2.157135,-0.96864617
2102,1.1747074,2.128189,-0.9534817
2103,2.3435793,2.068245,0.27533436
2104,2.310226,2.2276764,0.08254957
2105,2.2997994,2.5200195,-0.22022009
2106,1.1477134,2.77211,-1.6243966
2107,2.2951956,2.8907394,-0.59554386
2108,2.297265,2.9923935,-0.69512844
2109,2.297265,3.0806427,-0.78337765
2110,2.2951956,3.1324387,-0.8372431
2111,2.2951956,3.1347733,-0.8395777
2112,2.2951956,3.118248,-0.8230524
2113,2.2951956,3.099144,-0.8039484
2114,2.2935886,3.076744,-0.78315544
2115,2.2935886,2.927658,-0.63406944
2116,2.292442,2.7655487,-0.47310662
2117,2.2915256,2.6673584,-0.3758328
2118,2.292442,2.6204453,-0.32800317
2119,2.2935886,2.6318512,-0.33826256
2120,1.1500168,2.711853,-1.5618362
2121,1.1552333,2.7689896,-1.6137563
2122,2.3385098,2.8308182,-0.49230838
2123,2.349157,2.982132,-0.63297486
2124,1.1810659,3.1600876,-1.9790217
2125,2.376702,3.3022919,-0.9255898
2126,1.1926113,3.4856186,-2.2930074
2127,1.2149199,3.6453705,-2.4304504
2128,1.225525,3.7871475,-2.5616226
2129,1.2313021,3.931511,-2.7002087
2130,1.2516739,4.096657,-2.8449829
2131,1.2583326,4.281555,-3.0232224
2132,1.2727386,4.4725723,-3.1998339
2133,1.2961246,1.8874207,-0.5912961
2134,1.304577,0.017219543,1.2873574
2135,1.3397604,-0.83296967,2.17273
2136,1.360519,-1.1588364,2.5193553
2137,1.3903295,-1.2267151,2.6170444
2138,1.4024554,-1.1528549,2.5553102
2139,1.4492304,-0.98587036,2.4351008
2140,1.4789906,-0.77355194,2.2525425
2141,1.518288,-0.5333023,2.0515904
2142,1.5798135,-0.26284027,1.8426538
2143,1.5999266,0.026298523,1.5736281
2144,1.6729368,0.3354187,1.3375181
2145,1.7566253,0.6459198,1.1107055
2146,0.0,0.98568726,-0.98568726
2147,2.054787,1.4155197,0.6392672
2148,0.0,1.7472305,-1.7472305
2149,2.20509,2.192688,0.012402058
2150,0.0,2.4941711,-2.4941711
2151,2.5332892,2.913704,-0.38041472
2152,2.702803,3.1691818,-0.46637893
2153,2.7951927,3.5597916,-0.76459885
2154,3.1385038,4.037552,-0.8990481
2155,3.271654,4.591728,-1.3200743
2156,6.340192,5.155922,1.1842699
2157,7.5946436,5.9243393,1.6703043
2158,8.746162,7.7094116,1.0367508
2159,10.304847,10.576302,-0.2714548
2160,12.528808,14.642097,-2.1132898
2161,15.945395,20.268044,-4.322648
2162,21.801409,27.83736,-6.0359516
2163,26.565052,39.773182,-13.20813
2164,45.0,56.195217,-11.195217
2165,90.0,82.08182,7.9181824
2166,153.43495,112.43151,41.00344
2167,164.05461,142.45123,21.603378
2168,167.47119,165.27814,2.1930542
2169,169.69516,176.4736,-6.7784424
2170,171.25385,179.87389,-8.620041
2171,172.40535,179.7398,-7.3344574
2172,173.29016,178.32532,-5.0351562
2173,173.991,176.70357,-2.7125702
2174,174.80557,175.31436,-0.50878906
2175,175.03026,174.28288,0.7473755
2176,175.03026,173.63751,1.392746
2177,175.03026,173.33194,1.6983185
2178,175.03026,173.30524,1.7250214
2179,175.23636,173.48393,1.7524261
2180,175.23636,173.88287,1.3534851
2181,175.23636,174.31906,0.91729736
2182,175.42607,174.71686,0.70921326
2183,175.42607,175.15067,0.27540588
2184,172.74504,175.51364,-2.7686005
2185,175.42607,174.92047,0.5056
2186,173.56941,175.27507,-1.705658
2187,175.42607,174.54642,0.87965393
2188,175.42607,175.14545,0.2806244
2189,175.76361,175.80786,-0.04425049
2190,175.76361,176.46063,-0.6970215
2191,175.76361,176.89609,-1.1324768
2192,175.76361,177.13025,-1.3666382
2193,175.76361,177.31982,-1.5562134
2194,175.91438,177.61359,-1.6992035
2195,176.18593,178.07443,-1.888504
2196,176.53177,178.63586,-2.1040955
2197,176.7295,179.24142,-2.511917
2198,176.90594,179.76929,-2.8633423
2199,177.13759,180.19711,-3.0595245
2200,177.20729,180.6055,-3.3982086
2201,177.337,180.92142,-3.5844116
2202,177.4552,181.212,-3.7568054
2203,177.56335,181.56227,-3.9989166
2204,176.06567,181.78885,-5.723175
2205,177.66269,181.50433,-3.8416443
2206,177.66269,181.633,-3.9703064
2207,177.66269,181.80603,-4.143341
2208,177.66269,181.94087,-4.278183
2209,177.7094,182.02625,-4.3168488
2210,176.13232,182.1047,-5.9723816
2211,177.7094,181.6492,-3.939804
2212,177.7094,181.72986,-4.020462
2213,177.75426,181.88498,-4.130722
2214,177.79741,182.0391,-4.241684
2215,177.79741,182.16476,-4.3673553
2216,177.79741,182.20612,-4.4087067
2217,177.79741,182.18834,-4.39093
2218,176.92935,182.13403,-5.2046814
2219,177.83891,182.54639,-4.7074738
2220,176.32294,182.41263,-6.089691
2221,176.32294,181.67465,-5.351715
2222,176.32294,180.99847,-4.675537
2223,176.32294,180.50087,-4.1779327
2224,176.37944,180.16043,-3.7809906
2225,176.37944,179.9882,-3.6087646
2226,176.37944,179.85608,-3.4766388
2227,177.91743,179.7225,-1.805069
2228,177.91743,180.13441,-2.21698
2229,177.91743,180.46407,-2.5466309
2230,177.91743,180.60574,-2.6883087
2231,177.95459,180.59024,-2.6356506
2232,177.91743,180.5071,-2.5896606
2233,177.95459,180.44511,-2.4905243
2234,177.95459,180.48318,-2.528595
2235,178.05852,180.5109,-2.4523773
2236,178.12212,180.5691,-2.446991
2237,178.21008,180.60367,-2.3935852
2238,178.2643,180.62463,-2.3603363
2239,178.31532,180.59943,-2.2841034
2240,178.38646,180.55283,-2.1663666
2241,177.1732,180.50974,-3.3365326
2242,178.49257,180.1998,-1.7072296
2243,177.57047,180.19437,-2.6239014
2244,177.58014,180.7598,-3.179657
2245,177.62329,181.13922,-3.5159302
2246,177.45201,181.31775,-3.865738
2247,178.65211,180.50183,-1.8497162
2248,178.68309,179.91702,-1.2339325
2249,178.68309,179.5686,-0.8855133
2250,178.69804,180.60556,-1.9075165
2251,178.72697,180.83212,-2.1051483
2252,177.58618,180.73251,-3.1463318
2253,177.60182,180.48611,-2.8842926
2254,177.7002,180.26237,-2.5621796
2255,177.70273,180.7196,-3.0168762
2256,178.85367,180.93655,-2.0828857
2257,178.85413,180.9726,-2.1184692
2258,178.85309,180.82953,-1.9764404
2259,178.85126,180.61932,-1.7680664
2260,178.84848,180.39175,-1.5432739
2261,178.84477,180.16885,-1.3240814
2262,178.82808,179.96408,-1.1360016
2263,178.81894,179.79898,-0.9800415
2264,178.81151,180.21976,-1.4082489
2265,178.78992,179.60611,-0.8161926
2266,178.78508,178.78625,-0.0011749268
2267,178.77448,178.19806,0.576416
2268,178.74832,177.88672,0.8616028
2269,178.74167,177.76175,0.97991943
2270,178.72726,177.74966,0.9776001
2271,178.70387,177.77533,0.9285431
2272,178.70387,177.78871,0.91516113
2273,178.70387,177.78348,0.9203949
2274,178.70387,177.77716,0.92671204
2275,178.70387,177.7778,0.92607117
2276,178.70387,177.78525,0.9186249
2277,178.70387,177.79608,0.90779114
2278,178.70387,177.80695,0.8969269
2279,178.70387,177.75626,0.9476166
2280,177.20729,177.89903,-0.69174194
2281,177.20729,179.6583,-2.451004
2282,177.20729,180.82925,-3.6219635
2283,177.20729,181.30878,-4.101486
2284,177.20729,181.41245,-4.2051544
2285,177.20729,181.37866,-4.1713715
2286,177.13759,181.3211,-4.1835175
2287,177.13759,181.2696,-4.132019
2288,177.13759,181.17172,-4.034134
2289,177.13759,180.95117,-3.8135834
2290,175.06473,180.58029,-5.515564
2291,176.42366,180.0878,-3.6641388
2292,2.9356735,7.049263,-4.1135893
2293,2.9356735,7.6923523,-4.7566786
2294,3.270488,8.391418,-5.1209307
2295,5.2954135,9.08316,-3.787747
2296,5.927999,9.279175,-3.3511758
2297,4.969741,8.869179,-3.899438
2298,8.121517,8.074844,0.04667282
2299,5.710593,7.6132812,-1.902688
2300,5.710593,6.211731,-0.50113773
2301,8.121517,4.83329,3.288227
2302,7.3559175,3.7451477,3.6107697
2303,6.4305806,2.9582672,3.4723134
2304,5.4939485,2.7769623,2.7169862
2305,3.4682293,2.9712906,0.4969387
2306,3.094058,3.3208237,-0.22676563
2307,2.8624053,3.826805,-0.9643998
2308,3.8678684,4.504883,-0.6370144
2309,2.6630008,5.1476746,-2.4846737
2310,2.6630008,5.5888443,-2.9258435
2311,5.3145456,5.834175,-0.5196295
2312,5.194429,5.9066544,-0.71222544
2313,3.4729211,5.821686,-2.3487647
2314,3.4729211,5.6221313,-2.1492102
2315,3.4729211,5.42025,-1.9473288
2316,3.3038244,5.276909,-1.9730844
2317,3.3038244,5.364868,-2.0610437
2318,3.3038244,6.0233994,-2.719575
2319,3.3038244,6.696007,-3.3921824
2320,3.3038244,6.9968643,-3.69304
2321,3.3038244,6.93808,-3.6342554
2322,2.489553,6.6574707,-4.1679177
2323,3.2214355,6.313034,-3.0915985
2324,2.4366481,6.013489,-3.5768406
2325,2.4366481,5.795891,-3.3592427
2326,2.4366481,5.692337,-3.255689
2327,2.4366481,5.6668777,-3.2302296
2328,2.3373058,5.682274,-3.344968
2329,3.0727444,5.7075806,-2.6348362
2330,3.0727444,5.7041016,-2.6313572
2331,2.3373058,5.6929703,-3.3556645
2332,2.9995797,5.674324,-2.6747444
2333,2.9995797,5.6373825,-2.6378028
2334,2.9995797,5.616493,-2.6169136
2335,2.9995797,5.5949097,-2.59533
2336,2.9995797,5.2176056,-2.218026
2337,2.9290967,4.6996155,-1.7705188
2338,2.8023365,4.0039825,-1.2016461
2339,2.568643,3.3168259,-0.7481828
2340,2.414791,2.739769,-0.32497787
2341,3.6329508,2.3048096,1.3281412
2342,3.1009018,2.0036926,1.0972092
2343,3.3664606,1.8450623,1.5213983
2344,1.9537002,1.7249222,0.228778
2345,2.8268049,1.5688019,1.258003
2346,2.7379556,1.6789322,1.0590234
2347,1.4688007,2.0012054,-0.5324048
2348,2.6644397,2.3201294,0.34431028
2349,1.4320962,2.6188126,-1.1867163
2350,1.4320962,2.8016357,-1.3695395
2351,1.2100768,2.8898315,-1.6797547
2352,1.2100768,2.9462585,-1.7361817
2353,1.2100768,3.005844,-1.7957673
2354,2.4107711,3.0500793,-0.6393082
2355,1.205531,3.1063309,-1.9007999
2356,2.4107711,3.113968,-0.70319676
2357,2.4107711,3.1501007,-0.7393296
2358,2.3849413,3.195572,-0.81063056
2359,2.3849413,3.2346344,-0.84969306
2360,2.3849413,3.1410904,-0.75614905
2361,2.5682423,3.0392532,-0.47101092
2362,2.361866,2.9056015,-0.5437355
2363,2.456222,2.8366241,-0.3804021
2364,2.3062758,2.7425766,-0.43630075
2365,2.3684785,2.7334137,-0.36493516
2366,2.2935886,2.7804031,-0.4868145
2367,2.2917547,2.9008408,-0.60908604
2368,2.292442,3.0154877,-0.7230456
2369,2.2951956,3.1464462,-0.85125065
2370,1.1500168,3.247963,-2.0979462
2371,2.3028018,3.2990265,-0.99622464
2372,2.3062758,3.387535,-1.0812593
2373,1.15745,3.4891968,-2.3317468
2374,1.1719167,3.549141,-2.3772242
2375,1.1747074,3.6205826,-2.4458752
2376,1.1777558,3.752098,-2.5743423
2377,1.1810659,3.9624863,-2.7814202
2378,1.1884888,4.2420197,-3.0535307
2379,1.1926113,4.5603943,-3.367783
2380,1.2149199,4.8970184,-3.6820984
2381,1.2200669,5.2300034,-4.0099363
2382,1.2313021,2.9103622,-1.6790601
2383,1.2583326,1.2724991,-0.014166474
2384,1.2727386,0.60004425,0.6726943
2385,1.304577,0.42049408,0.8840829
2386,1.3498926,0.45011902,0.8997736
2387,1.3903295,0.60258484,0.78774464
2388,1.4024554,0.83490753,0.5675479
2389,1.4492304,1.1160812,0.3331492
2390,1.518288,1.2116623,0.30662572
2391,1.5357567,1.2231522,0.31260455
2392,1.5798135,1.227562,0.35225153
2393,1.5999266,1.2527161,0.34721053
2394,1.6729368,1.3329239,0.3400129
2395,1.7295252,1.2344208,0.49510443
2396,1.7295252,1.1045914,0.62493384
2397,1.7566253,1.0084,0.74822533
2398,1.7566253,0.9779434,0.7786819
2399,1.7566253,1.0312881,0.72533715
2400,0.0,1.1997223,-1.1997223
2401,0.0,1.5122681,-1.5122681
2402,0.0,1.8048706,-1.8048706
2403,0.0,2.143898,-2.143898
2404,0.0,2.5214844,-2.5214844
2405,0.0,2.9222183,-2.9222183
2406,0.0,3.3093414,-3.3093414
2407,2.054787,3.664383,-1.609596
2408,2.1539145,3.9184265,-1.7645121
2409,2.20509,4.276245,-2.071155
2410,2.324332,4.7364273,-2.4120953
2411,2.3871267,5.2258606,-2.838734
2412,2.5332892,5.915947,-3.3826578
2413,2.702803,6.752838,-4.0500355
2414,4.969741,7.5391235,-2.5693827
2415,5.440332,8.678627,-3.238295
2416,6.340192,10.335915,-3.9957228
2417,6.709837,12.329124,-5.6192875
2418,8.746162,14.704338,-5.9581757
2419,10.304847,18.017868,-7.7130213
2420,15.945395,22.7753,-6.8299036
2421,21.801409,32.023785,-10.222376
2422,45.0,48.87952,-3.8795204
2423,116.56505,83.482414,33.082634
2424,153.43495,124.53099,28.903961
2425,164.05461,155.05292,9.001694
2426,167.47119,173.01761,-5.546417
2427,171.8699,179.86078,-7.9908752
2428,173.29016,181.31766,-8.027496
2429,173.991,180.19492,-6.2039185
2430,174.80557,178.1643,-3.3587341
2431,175.03026,176.18002,-1.149765
2432,175.76361,174.61977,1.1438446
2433,176.05481,173.79842,2.2563934
2434,176.18593,173.58707,2.5988617
2435,176.53177,173.79028,2.7414856
2436,176.7295,174.31204,2.4174652
2437,176.90594,174.96277,1.9431763
2438,177.13759,175.63046,1.5071259
2439,175.39069,176.46643,-1.0757446
2440,177.39743,176.6591,0.738327
2441,177.39743,177.12764,0.26979065
2442,177.337,177.60124,-0.26423645
2443,175.67194,177.87552,-2.2035828
2444,175.58469,177.58487,-2.000183
2445,175.58469,177.19809,-1.6134033
2446,175.39069,176.7069,-1.3162079
2447,175.28957,176.31526,-1.0256958
2448,177.13759,176.155,0.9825897
2449,176.98721,176.97592,0.011291504
2450,176.98721,177.75061,-0.7633972
2451,177.13759,178.32085,-1.183258
2452,177.13759,178.79044,-1.6528473
2453,177.13759,179.10852,-1.970932
2454,177.13759,179.31549,-2.1779022
2455,177.13759,179.43814,-2.3005524
2456,177.13759,179.51538,-2.3777924
2457,177.20729,179.56639,-2.3591003
2458,177.20729,179.67134,-2.4640503
2459,177.20729,179.77217,-2.5648804
2460,177.20729,179.85056,-2.6432648
2461,177.20729,179.91928,-2.7119904
2462,177.20729,179.97287,-2.7655792
2463,177.20729,180.01021,-2.8029175
2464,177.20729,180.0438,-2.836502
2465,177.337,180.06143,-2.7244263
2466,177.337,180.18036,-2.8433533
2467,177.337,180.27872,-2.9417114
2468,177.337,180.34647,-3.0094604
2469,175.58469,180.37546,-4.7907715
2470,177.337,179.78426,-2.4472504
2471,177.337,179.85242,-2.5154114
2472,177.39743,180.6864,-3.288971
2473,177.39743,180.84177,-3.444336
2474,177.39743,180.74942,-3.3519897
2475,177.39743,180.54823,-3.1508026
2476,177.39743,180.34628,-2.9488525
2477,177.4552,180.19153,-2.7363281
2478,177.51045,180.10849,-2.5980377
2479,177.51045,180.10101,-2.590561
2480,177.51045,180.08249,-2.5720367
2481,175.84103,180.04562,-4.20459
2482,177.51045,179.37976,-1.8693085
2483,175.84103,179.37244,-3.5314026
2484,175.91699,178.8452,-2.9282074
2485,175.91699,178.41008,-2.4930878
2486,175.91699,178.0899,-2.1729126
2487,177.56335,177.8456,-0.28224182
2488,177.56335,178.39667,-0.833313
2489,177.66269,178.92267,-1.2599792
2490,177.7094,179.31354,-1.6041412
2491,177.7094,179.53561,-1.8262177
2492,177.79741,179.60522,-1.8078156
2493,177.83891,179.65805,-1.8191376
2494,177.8789,179.68268,-1.803772
2495,177.95459,179.67949,-1.7248993
2496,177.99045,179.69073,-1.7002869
2497,178.05852,179.6756,-1.6170807
2498,178.12212,179.66122,-1.5391083
2499,178.1817,179.67036,-1.4886627
2500,178.21008,179.68549,-1.4754028
2501,178.23761,179.67767,-1.4400635
2502,178.29019,179.65005,-1.3598633
2503,178.31532,179.61688,-1.3015594
2504,178.33972,179.58029,-1.2405701
2505,178.40886,179.53,-1.1211395
2506,178.43065,179.50143,-1.0707855
2507,178.49257,179.65459,-1.1620178
2508,178.5312,179.88873,-1.3575287
2509,177.57047,179.84059,-2.2701263
2510,177.57047,180.21407,-2.6436005
2511,177.43176,180.41368,-2.9819183
2512,178.65211,179.77313,-1.1210175
2513,178.66779,179.3941,-0.72631836
2514,178.54123,179.13803,-0.59680176
2515,177.54378,178.43068,-0.88690186
2516,177.6972,179.42612,-1.7289124
2517,177.7002,180.30412,-2.6039276
2518,177.6456,180.52809,-2.882492
2519,177.65918,180.01755,-2.358368
2520,177.70757,179.7424,-2.0348358
2521,177.70825,180.13391,-2.4256592
2522,178.854,180.38576,-1.5317535
2523,178.85309,180.53973,-1.6866455
2524,178.85228,180.58493,-1.7326508
2525,178.85126,180.5487,-1.6974487
2526,178.84999,180.48178,-1.6317902
2527,178.84848,180.43074,-1.5822601
2528,178.84254,180.38708,-1.5445404
2529,178.82225,180.36661,-1.5443573
2530,3.5763345,13.114479,-9.538145
2531,3.5763345,13.141037,-9.564703
2532,3.5763345,13.126076,-9.549742
2533,3.5763345,13.090569,-9.514235
2534,3.5763345,13.048927,-9.472593
2535,3.5763345,12.919914,-9.34358
2536,3.5763345,12.919914,-9.34358
2537,3.5763345,12.919914,-9.34358
2538,3.5763345,12.919914,-9.34358
2539,3.5763345,12.919914,-9.34358
2540,3.5763345,12.919914,-9.34358
2541,3.5763345,12.919914,-9.34358
2542,3.5763345,12.919914,-9.34358
2543,3.5763345,12.919914,-9.34358
2544,3.5763345,12.919914,-9.34358
2545,3.5763345,12.919914,-9.34358
2546,3.5763345,12.919914,-9.34358
2547,3.5763345,12.919914,-9.34358
2548,3.5763345,12.919914,-9.34358
2549,3.5763345,12.919914,-9.34358
2550,3.5763345,12.919914,-9.34358
2551,3.5763345,12.919914,-9.34358
2552,3.5763345,12.919914,-9.34358
2553,3.5763345,12.919914,-9.34358
2554,3.5763345,12.919914,-9.34358
2555,3.5763345,12.919914,-9.34358
2556,3.5763345,12.919914,-9.34358
2557,3.5763345,12.919914,-9.34358
2558,3.5763345,12.919914,-9.34358
2559,3.5763345,12.919914,-9.34358
2560,3.5763345,12.919914,-9.34358
2561,3.5763345,12.919914,-9.34358
2562,3.5763345,12.919914,-9.34358
2563,3.5763345,12.919914,-9.34358
2564,3.5763345,12.919914,-9.34358
2565,3.5763345,12.919914,-9.34358
2566,3.5763345,12.919914,-9.34358
2567,3.5763345,12.919914,-9.34358
2568,3.5763345,12.919914,-9.34358
2569,3.5763345,12.919914,-9.34358
2570,3.5763345,12.919914,-9.34358
2571,3.5763345,12.919914,-9.34358
2572,3.5763345,12.919914,-9.34358
2573,3.5763345,12.919914,-9.34358
2574,3.5763345,12.919914,-9.34358
2575,3.5763345,12.919914,-9.34358
2576,3.5763345,12.919914,-9.34358
2577,3.5763345,12.919914,-9.34358
2578,3.5763345,12.919914,-9.34358
2579,3.5763345,12.919914,-9.34358
2580,3.5763345,12.919914,-9.34358
2581,3.5763345,12.919914,-9.34358
2582,3.5763345,12.919914,-9.34358
2583,3.5763345,12.919914,-9.34358
2584,3.5763345,12.919914,-9.34358
2585,3.5763345,12.919914,-9.34358
2586,3.5763345,12.919914,-9.34358
2587,3.5763345,12.919914,-9.34358
2588,3.5763345,12.919914,-9.34358
2589,3.5763345,12.919914,-9.34358
2590,3.5763345,12.919914,-9.34358
2591,3.5763345,12.919914,-9.34358
2592,3.5763345,12.919914,-9.34358
2593,3.5763345,12.919914,-9.34358
2594,3.5763345,12.919914,-9.34358
2595,3.5763345,12.919914,-9.34358
2596,3.5763345,12.919914,-9.34358
2597,3.5763345,12.919914,-9.34358
2598,3.5763345,12.919914,-9.34358
2599,3.5763345,12.919914,-9.34358
2600,3.5763345,12.646614,-9.07028
2601,3.5763345,12.371979,-8.795645
2602,3.5763345,12.156525,-8.580191
2603,3.5763345,12.009262,-8.432928
2604,3.5763345,11.9208145,-8.3444805
2605,3.5763345,11.876228,-8.299894
2606,3.5763345,11.852608,-8.276274
2607,3.5763345,11.807472,-8.231138
2608,3.5763345,11.747154,-8.17082
2609,3.5763345,11.185638,-7.609304
2610,3.5763345,10.440453,-6.864118
2611,3.5763345,9.865547,-6.2892127
2612,3.5763345,9.486694,-5.91036
2613,3.5763345,9.084877,-5.5085425
2614,3.5763345,8.832985,-5.2566504
2615,3.5763345,8.700546,-5.124212
2616,3.5763345,8.648293,-5.071958
2617,3.5763345,8.50457,-4.9282355
2618,3.5763345,8.4110565,-4.834722
2619,3.5763345,8.35276,-4.776426
2620,3.5763345,8.309975,-4.73364
2621,3.5763345,8.2788925,-4.702558
2622,3.4682293,8.258049,-4.7898197
2623,3.4682293,8.153671,-4.685442
2624,3.4682293,8.173973,-4.705744
2625,3.4682293,8.183495,-4.7152653
2626,3.4682293,8.18647,-4.7182407
2627,3.4682293,8.1912155,-4.722986
2628,3.3664606,8.197441,-4.8309803
2629,3.3664606,8.106804,-4.740343
2630,3.3664606,8.132668,-4.7662067
2631,3.270488,8.143929,-4.8734407
2632,3.270488,8.056763,-4.786275
2633,3.270488,8.004272,-4.7337847
2634,3.270488,8.044693,-4.774205
2635,3.270488,8.067154,-4.796666
2636,3.270488,8.084412,-4.813924
2637,3.270488,8.098854,-4.8283663
2638,3.17983,8.108925,-4.929095
2639,3.17983,8.01683,-4.8370004
2640,3.17983,7.954834,-4.775004
2641,3.094058,7.970459,-4.876401
2642,3.094058,7.960083,-4.866025
2643,3.094058,7.943039,-4.848981
2644,3.094058,7.931961,-4.837903
2645,3.0127876,7.927231,-4.914443
2646,3.0127876,7.925331,-4.9125433
2647,3.0127876,7.7957153,-4.7829275
2648,3.0127876,7.6565094,-4.6437216
2649,3.9743,7.528015,-3.5537152
2650,2.8624053,7.3662415,-4.503836
2651,2.8624053,7.1738586,-4.3114533
2652,2.8624053,7.0897293,-4.227324
2653,2.7927024,7.077713,-4.2850103
2654,2.7927024,7.0934906,-4.300788
2655,2.7927024,7.193611,-4.4009085
2656,2.6630008,7.3673096,-4.7043085
2657,3.5665076,7.548538,-3.9820306
2658,3.5665076,7.6294174,-4.06291
2659,3.5665076,7.610756,-4.0442486
2660,3.5665076,7.5472794,-3.9807718
2661,3.5665076,7.474327,-3.9078195
2662,3.5665076,7.3842316,-3.817724
2663,3.5665076,7.3047867,-3.738279
2664,3.5665076,7.2506256,-3.684118
2665,3.4729211,7.198265,-3.725344
2666,3.4729211,7.1553802,-3.682459
2667,3.4729211,7.134781,-3.6618598
2668,3.4729211,7.322441,-3.84952
2669,3.4729211,7.978813,-4.505892
2670,3.4729211,8.604095,-5.131174
2671,3.4729211,8.86158,-5.3886585
2672,3.4729211,8.777573,-5.3046513
2673,3.3896694,8.488602,-5.0989323
2674,3.3038244,8.146927,-4.8431025
2675,3.3038244,7.8291397,-4.5253153
2676,3.3038244,7.5718307,-4.2680063
2677,3.3038244,7.36969,-4.0658655
2678,3.3038244,7.2298737,-3.9260492
2679,2.4366481,7.1284485,-4.6918
2680,2.4366481,7.0874405,-4.650792
2681,3.2214355,7.1165314,-3.8950958
2682,2.4366481,7.147888,-4.71124
2683,2.4366481,7.2018585,-4.76521
2684,2.4366481,7.2792892,-4.842641
2685,2.3373058,7.356636,-5.01933
2686,2.3373058,7.416931,-5.079625
2687,2.3373058,7.4615555,-5.1242495
2688,3.0727444,7.508293,-4.435549
2689,2.3373058,7.4562454,-5.1189394
2690,3.0727444,7.3527985,-4.280054
2691,2.29061,7.170044,-4.8794336
2692,2.9995797,7.0280075,-4.028428
2693,3.867681,6.882866,-3.0151849
2694,4.573921,6.832657,-2.2587357
2695,3.8038244,6.795067,-2.9912424
2696,4.3987055,6.579857,-2.1811514
2697,2.867815,6.2244263,-3.3566113
2698,3.6770642,5.8454666,-2.1684024
2699,3.6205583,5.6082,-1.9876418
2700,3.5072136,5.4452057,-1.9379921
2701,3.4569318,5.3140106,-1.8570788
2702,3.3549824,5.2003098,-1.8453274
2703,3.3100195,5.091675,-1.7816553
2704,3.21783,5.004364,-1.7865341
2705,3.138494,4.9354095,-1.7969155
2706,3.1009018,4.8546143,-1.7537124
2707,3.0221267,4.7867966,-1.7646699
2708,2.9881697,4.729988,-1.7418184
2709,2.955362,4.6694107,-1.7140486
2710,2.8853183,4.6115646,-1.7262464
2711,2.855571,4.555023,-1.6994522
2712,1.5693548,4.4919434,-2.9225886
2713,1.5481577,4.4109955,-2.8628378
2714,1.5074358,4.353035,-2.8455992
2715,1.4688007,4.3143616,-2.845561
2716,1.2149199,4.2489853,-3.0340652
2717,1.2100768,4.266411,-3.056334
2718,1.205531,4.342392,-3.1368608
2719,1.1884888,4.4297714,-3.2412825
2720,1.1846421,4.4818497,-3.2972076
2721,2.361866,4.496628,-2.1347618
2722,2.3552501,4.512718,-2.157468
2723,1.1747074,4.5007095,-3.3260021
2724,2.3435793,4.4322815,-2.0887022
2725,2.3385098,4.3904495,-2.0519397
2726,2.310226,4.35437,-2.0441442
2727,2.3062758,4.314514,-2.0082383
2728,2.3028018,4.2781754,-1.9753735
2729,2.2997994,4.245323,-1.9455237
2730,2.297265,4.2075424,-1.9102774
2731,2.2951956,4.060066,-1.7648706
2732,2.2935886,3.895256,-1.6016674
2733,2.292442,3.7342834,-1.4418414
2734,2.2915256,3.6777496,-1.386224
2735,2.2917547,3.681244,-1.3894892
2736,2.292442,3.6279068,-1.3354647
2737,2.2935886,3.562645,-1.2690563
2738,2.2951956,3.507927,-1.2127314
2739,2.297265,3.4661102,-1.1688452
2740,2.2997994,3.4401398,-1.1403403
2741,2.3028018,3.4352875,-1.1324856
2742,2.3062758,3.4522629,-1.145987
2743,1.15745,3.5765915,-2.4191415
2744,2.3435793,3.6096497,-1.2660704
2745,2.349157,3.6711502,-1.3219931
2746,2.3552501,3.7550507,-1.3998005
2747,1.1846421,3.850418,-2.665776
2748,1.1884888,3.9015121,-2.7130232
2749,1.205531,3.9575653,-2.7520342
2750,2.4198565,4.0337906,-1.613934
2751,1.2200669,4.1861343,-2.9660673
2752,1.225525,4.332947,-3.1074219
2753,1.2516739,4.487755,-3.236081
2754,1.2583326,4.6553345,-3.3970017
2755,1.2653506,2.0325851,-0.76723456
2756,1.2727386,0.14442444,1.1283141
2757,1.2961246,-0.68120575,1.9773303
2758,1.304577,-0.9640274,2.2686043
2759,1.3134539,-0.99858093,2.3120348
2760,1.3397604,-0.9162674,2.2560277
2761,1.3498926,-0.7663727,2.1162653
2762,1.360519,-0.5856705,1.9461895
