episode,mean_reward,mean_pos_error
40.0,-0.2928817870025629,1.1994876861572266
80.0,-0.3748215095255704,1.2624177932739258
120.0,-0.28758593079177325,1.1034759283065796
160.0,-0.301235076919283,0.9082363843917847
200.0,-0.2604929425696816,0.9967293739318848
220.0,-0.3195169937009523,1.1625274419784546
