episode,steps,episode_reward,avg_pos_error,action_saturation_rate,actor_loss,critic_loss,alpha
1.0,35.0,-8.493241488416775,1.3788956693240575,0.45714285714285713,0.0,0.0,0.09999999403953552
2.0,47.0,-6.695782080186311,0.9819437075168529,0.3404255319148936,0.0,0.0,0.09999999403953552
3.0,40.0,-11.179669960420457,1.2978968501091004,0.475,0.0,0.0,0.09999999403953552
4.0,43.0,-8.835268961987211,1.057893811270248,0.5581395348837209,0.0,0.0,0.09999999403953552
5.0,33.0,-10.053821658519139,1.3483392957485083,0.48484848484848486,0.0,0.0,0.09999999403953552
6.0,34.0,-8.245756217206305,1.3499426105443169,0.38235294117647056,0.0,0.0,0.09999999403953552
7.0,55.0,-12.138098538062758,1.2075635714964432,0.36363636363636365,0.5919019524008036,0.21693401818629354,0.09908085316419601
8.0,28.0,-5.280514757270458,0.5106288556541715,0.5357142857142857,0.5294573316971461,0.12993728838240107,0.09827642887830734
9.0,45.0,-10.639008393414183,1.1477268000443777,0.4,0.48537274712607975,0.08227474672631138,0.09698846191167831
10.0,37.0,-6.895387833123188,0.6819015934660628,0.4864864864864865,0.4737744455186414,0.06486975137983829,0.09593846648931503
11.0,31.0,-8.415545895309574,0.7338094211393787,0.5161290322580645,0.4698202966610131,0.055858516322739554,0.0950600728392601
12.0,61.0,-13.34474371150304,1.0688132282163276,0.3770491803278688,0.4458361345529556,0.01680435559246689,0.09333489090204239
13.0,37.0,-10.359568551937945,1.0780695378780365,0.24324324324324326,0.4531042216718197,0.014392591565847396,0.09230054914951324
14.0,42.0,-13.778995523386268,0.996426237480981,0.23809523809523808,0.4678267331421375,0.012870852062478661,0.09113234281539917
15.0,32.0,-10.781888106362988,1.4797372091561556,0.15625,0.4791705550253391,0.012137092417106032,0.0902494415640831
16.0,35.0,-9.2125754409156,0.9256163626909256,0.4857142857142857,0.49019116029143334,0.011300730125512928,0.08928773552179337
17.0,36.0,-7.203226541527662,0.6446499038073752,0.3611111111111111,0.5048091512918472,0.010845895188394935,0.0883062407374382
18.0,38.0,-13.456396867389852,1.2832994523801302,0.21052631578947367,0.5204234126210213,0.010327514274977148,0.08728079497814178
19.0,41.0,-7.25769432338694,1.065375839064761,0.24390243902439024,0.533520402610302,0.009878255515359343,0.0861869752407074
20.0,62.0,-9.592633152557546,0.9437614660109243,0.27419354838709675,0.5465197657048703,0.009626961459871382,0.08455134928226471
21.0,57.0,-9.456669274196676,0.9938661503164392,0.22807017543859648,0.5511978855729103,0.009289032998494803,0.08307540416717529
22.0,39.0,-8.439122614715037,0.5726388669930972,0.358974358974359,0.5530463570356369,0.009054712294600904,0.08207816630601883
23.0,36.0,-15.531511390536636,1.2774079938729603,0.25,0.5561828538775444,0.009105068754870445,0.08116563409566879
24.0,44.0,-9.700734002929806,1.197521517222578,0.3181818181818182,0.5642107927799225,0.009131813857238739,0.08006113022565842
25.0,66.0,-15.758961069409747,0.9719670175602941,0.3787878787878788,0.5802803227305412,0.009656975867692381,0.07842768728733063
26.0,51.0,-15.388774442861079,0.8960553901452645,0.29411764705882354,0.5972548520565033,0.01023685238091275,0.07718652486801147
27.0,39.0,-16.183325720101838,1.220250366589962,0.3076923076923077,0.6105031716823578,0.01062651013955474,0.07625310868024826
28.0,42.0,-9.09884505228324,1.2281455099582672,0.3333333333333333,0.6240720722079277,0.011050862239208072,0.07526364177465439
29.0,53.0,-8.19030106540859,0.9126620191448139,0.3584905660377358,0.63906693816185,0.011256147171370684,0.07403349876403809
30.0,45.0,-7.981351552134537,1.134291731648975,0.4222222222222222,0.6481658679246902,0.011475036111660302,0.07300594449043274
31.0,19.0,-4.290409081589901,0.43038256074252884,0.21052631578947367,0.6513032886385918,0.01152884448878467,0.07257911562919617
32.0,21.0,-5.512404357171143,0.5970727403958639,0.2857142857142857,0.6548330801725387,0.011554240179248155,0.07211083918809891
33.0,24.0,-6.673456161808545,0.5427899286150932,0.3333333333333333,0.6579646503925324,0.011709137321449816,0.07157804071903229
34.0,32.0,-8.68792593360948,1.4519268292933702,0.09375,0.6613121342658996,0.011939162379130721,0.07087446004152298
35.0,28.0,-8.281710907216777,1.3146213931696755,0.25,0.6665146440267563,0.01189312742324546,0.07026393711566925
36.0,48.0,-15.130499271769306,1.0962650741760929,0.2916666666666667,0.6761034566164017,0.012641086759977042,0.06923273950815201
37.0,53.0,-12.963175264528324,1.1589708182046998,0.16981132075471697,0.689255568087101,0.013291489647235722,0.0681079849600792
38.0,30.0,-5.889415206697715,1.2143440475066503,0.26666666666666666,0.6939531624317169,0.013398342260625213,0.06747762113809586
39.0,53.0,-11.578847538484395,1.028687429315639,0.2641509433962264,0.7031959238648414,0.013575657398905604,0.06638500094413757
40.0,40.0,-14.040647872502939,1.1956249505281449,0.25,0.7114776471257209,0.01374700225191191,0.06557570397853851
41.0,33.0,-9.189224738190262,1.3704704624233823,0.24242424242424243,0.7164263623952866,0.013988275087904185,0.06491635739803314
42.0,42.0,-7.773976797858793,1.153275994317872,0.21428571428571427,0.7235426265001297,0.013789039999246598,0.06408609449863434
43.0,48.0,-8.481041598969558,1.146116495753328,0.22916666666666666,0.7319984379410743,0.013698251345194876,0.06315349787473679
44.0,54.0,-10.355701931695924,1.1332656156133722,0.2962962962962963,0.7379747691750527,0.013609412563964725,0.06211838871240616
45.0,63.0,-9.375684633560134,0.9384089509646097,0.2698412698412698,0.7404459229111672,0.012636592728085816,0.06094380095601082
46.0,29.0,-7.840283567213321,1.343235248121722,0.27586206896551724,0.7438158363103866,0.012782829764764756,0.060408808290958405
47.0,52.0,-13.52302082107098,1.149657823718511,0.11538461538461539,0.7476325064897538,0.012627659754361958,0.059460971504449844
48.0,53.0,-7.792336426650075,0.9328941983996697,0.2641509433962264,0.753943627178669,0.012551861335523426,0.05851209908723831
49.0,55.0,-9.194607694802077,1.052955436706543,0.38181818181818183,0.7618376463651657,0.012934854230843484,0.057547930628061295
50.0,35.0,-9.481928778847005,1.3196876202310834,0.2857142857142857,0.7664398783445359,0.01282454927219078,0.056942932307720184
51.0,23.0,-9.201416244430888,1.4706129172573918,0.17391304347826086,0.7701465636491776,0.012723630608525128,0.05654848739504814
52.0,64.0,-15.297609113594067,1.0888570891693234,0.359375,0.7785408371686935,0.012749879797920584,0.05547124519944191
53.0,39.0,-8.19480056484931,1.2924802593695812,0.1794871794871795,0.7843181118369102,0.013018456990830601,0.05482727289199829
54.0,38.0,-8.409568265691147,1.3107980693641461,0.3157894736842105,0.7918811628222465,0.013009899796452373,0.05420498922467232
55.0,54.0,-10.570654759626873,1.1015690311237618,0.24074074074074073,0.8014936271309853,0.01310305046616122,0.053335897624492645
56.0,67.0,-13.470387536120306,1.1305516033030267,0.208955223880597,0.8126100060343743,0.013169831561390311,0.05228130891919136
57.0,47.0,-9.469244499814838,1.1226239394634328,0.2553191489361702,0.8173961499333382,0.012570104331243783,0.051552459597587585
58.0,45.0,-10.213938056034278,1.2466128826141358,0.26666666666666666,0.8240691909193992,0.012741226358339191,0.05086484178900719
59.0,46.0,-8.489228870837831,1.069313956991486,0.21739130434782608,0.8305312830209732,0.0127773490245454,0.05017270892858505
60.0,49.0,-7.108095761289173,0.947999146519875,0.20408163265306123,0.8393052357435227,0.012584186599124223,0.04944323003292084
61.0,40.0,-7.699202020825644,1.2459705837070942,0.15,0.8449702885746956,0.012433621373493225,0.048858124762773514
62.0,18.0,-4.928292559214893,0.7647586166858673,0.4444444444444444,0.84831543892622,0.01242312277900055,0.04859700798988342
63.0,27.0,-12.568769128316083,1.433352448322155,0.25925925925925924,0.8529202991724014,0.012487212612759322,0.04820824787020683
64.0,31.0,-9.954578313075661,1.368013326198824,0.0,0.8593595620989799,0.01266717997379601,0.04776710271835327
65.0,38.0,-14.366057018181706,1.251478555955385,0.23684210526315788,0.8673200032114983,0.012535974034108222,0.047230515629053116
66.0,45.0,-13.857025232500405,1.0358787404166327,0.2,0.8802546972036361,0.012755093893501908,0.046600423753261566
67.0,34.0,-9.256098622032017,1.3954901555005241,0.14705882352941177,0.8914315605163574,0.012576736167538911,0.04613116383552551
68.0,44.0,-13.276526027644257,1.130601973018863,0.13636363636363635,0.9053476977348328,0.012564904596656561,0.045533277094364166
69.0,25.0,-6.320219955831487,0.647383029460907,0.28,0.9121221899986267,0.012251410053577274,0.04519779980182648
70.0,50.0,-12.652125748565313,0.8467342311143875,0.26,0.9281152790784836,0.012580271493643522,0.04453175514936447
71.0,33.0,-7.3108043948096695,1.120163145390424,0.030303030303030304,0.9388091921806335,0.013133755021262914,0.04409657418727875
72.0,51.0,-6.867234105807326,0.9822710173971513,0.0784313725490196,0.9517730638384819,0.013304563835263253,0.04343568533658981
73.0,60.0,-8.57093144223074,0.8920038513839245,0.13333333333333333,0.9633301746845245,0.013101872424595058,0.042674507945775986
74.0,33.0,-6.490413641837366,1.2225028655745767,0.15151515151515152,0.9703796097636223,0.012746994909830391,0.04225971922278404
75.0,65.0,-11.19002852520934,0.9234524034536802,0.2,0.9781001800298691,0.011735533878672868,0.04145754128694534
76.0,59.0,-7.404216043003051,0.9151654362173404,0.2033898305084746,0.9866697949171066,0.0120617789006792,0.040743276476860046
77.0,47.0,-13.033007462108873,1.2982925899485325,0.19148936170212766,0.9956800600886345,0.012153581299353391,0.04018495976924896
78.0,58.0,-7.686870119527132,0.9033217540588873,0.10344827586206896,1.0024993628263474,0.01230111361015588,0.03950774297118187
79.0,48.0,-15.807370864236537,1.3698963274558384,0.041666666666666664,1.0119229808449746,0.012448206534609199,0.038955673575401306
