time,throttle,steering,linear_speed,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,pos_x,pos_y,pos_z,rot_0,rot_1,rot_2,rot_3,voltage
0.0,0.05,0.0,0.0,0.0340884619530142,-0.0681769239060284,-0.0170442309765071,-0.086191259765625,-0.05746083984375,9.8449572265625,0.2390699088573455,0.17890465259552,-0.347059816122055,0.0160085912793874,-0.9867068529129028,0.0062702493742108,-0.1615982353687286,11.928662109375
0.0501222610473632,0.0508333333333333,0.0,0.0975370942543944,-0.0340884619530142,-0.0511326929295213,-0.1533980787885641,2.269703173828125,-0.3926490722656249,10.55364091796875,0.2390878200531005,0.1789036095142364,-0.3470316231250763,0.0161161292344331,-0.986700475215912,0.0061956257559359,-0.1616293340921402,11.919799804687498
0.1006031036376953,0.0516666666666666,0.0,0.0444066455022366,-0.0681769239060284,0.1704423097650712,0.0,-0.009576806640625,-0.028730419921875,10.160991845703125,0.2383671104907989,0.178885206580162,-0.345327228307724,0.0160928443074226,-0.9867926239967346,0.0068581313826143,-0.1610413044691085,11.9552490234375
0.1507973670959472,0.0525,0.0,0.0819510592544318,0.0,-0.0681769239060284,0.0681769239060284,0.28730419921875,0.21068974609375,9.318232861328124,0.2370510697364807,0.1789658665657043,-0.3418829441070556,0.0162391159683465,-0.9868468642234802,0.0068411300890147,-0.1606946140527725,11.9552490234375
0.200977087020874,0.0533333333333333,0.0,0.1123216155598071,-0.0170442309765071,0.0852211548825356,0.0511326929295213,-0.028730419921875,0.277727392578125,9.117119921875,0.2354140281677246,0.1789450943470001,-0.3373298346996307,0.0165548417717218,-0.9869723320007324,0.0073758577927947,-0.1598660945892334,11.928662109375
0.2511298656463623,0.0541666666666666,0.0,0.134239114540048,0.0,-0.0170442309765071,0.0681769239060284,0.3830722656249999,0.1244984863281249,9.0788126953125,0.233307659626007,0.1789088398218155,-0.3316397964954376,0.0166359599679708,-0.987084984779358,0.0070584136992692,-0.1591750234365463,11.94638671875
0.3012368679046631,0.055,0.0,0.1454298454109354,-0.0340884619530142,-0.0681769239060284,-0.0511326929295213,0.354341845703125,0.0383072265625,11.03248125,0.2307823151350021,0.17906554043293,-0.3252330720424652,0.0168433282524347,-0.9872031211853028,0.0076736323535442,-0.1583901345729828,11.928662109375
0.3513708114624023,0.0558333333333333,0.0,0.1585608669140563,0.0170442309765071,-0.0340884619530142,0.0,0.028730419921875,-0.316034619140625,10.24718310546875,0.2282951176166534,0.1792225688695907,-0.3177911341190338,0.0173367261886596,-0.9872738122940063,0.0078433807939291,-0.1578872203826904,11.94638671875
0.4015345573425293,0.0566666666666666,0.0,0.2452899204311576,0.0340884619530142,0.0170442309765071,0.0511326929295213,-0.2681505859374999,0.181959326171875,8.762778076171875,0.2244794517755508,0.1793797612190246,-0.3081913888454437,0.0173376072198152,-0.9875551462173462,0.0081274192780256,-0.1561031192541122,11.94638671875
0.4516980648040771,0.0575,0.0,0.1557674560526966,0.0852211548825356,-0.1193096168355498,-0.0170442309765071,-0.3351882324218749,0.258573779296875,9.528922607421874,0.2219467312097549,0.1795321106910705,-0.3007943034172058,0.0181536749005317,-0.987699568271637,0.0078982152044773,-0.1551050543785095,11.9552490234375
0.501854658126831,0.0583333333333333,0.0,0.2115494504418736,0.0170442309765071,0.0340884619530142,-0.0511326929295213,0.4405331054687499,-0.181959326171875,9.662997900390623,0.2183771282434463,0.1796545088291168,-0.2914848327636719,0.0187938660383224,-0.9878107905387878,0.0085161253809928,-0.1542859524488449,11.919799804687498
0.5519495010375977,0.0591666666666666,0.0,0.211663155464527,-0.0852211548825356,0.0170442309765071,0.1193096168355498,0.239420166015625,0.239420166015625,9.595960253906249,0.2148318439722061,0.179825946688652,-0.2810957133769989,0.0184176824986934,-0.9879832863807678,0.0089896004647016,-0.1531958729028701,11.94638671875
0.6020903587341309,0.06,0.0,0.2398562588622718,-0.0681769239060284,-0.0,0.0340884619530142,0.603338818359375,-0.1340752929687499,9.634267480468749,0.2114593684673309,0.1800425350666046,-0.2700212597846985,0.0175752602517604,-0.988183319568634,0.0078669385984539,-0.1520623713731765,11.9375244140625
