episode,mean_reward,mean_pos_error
10.0,-15.09580028641517,2.1923515796661377
20.0,-9.321544290530301,1.996416449546814
30.0,-8.258765200710023,2.391420364379883
40.0,-10.987986217718895,2.012540340423584
