step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
0,5.000556945800781,0.0003657958295661956,-0.018207285553216934,-0.0014188005588948727,0.7072663307189941,-0.0014181549195200205,0.7069444060325623,4.999998092651367,0.004188789986073971,0.0,0.0,0.7074085474014282,0.0,0.7068048715591431,0.5093070864677429,0.04030478745698929
1,5.0017523765563965,0.0007841998594813049,-0.04470236599445343,-0.007125598844140768,0.7072319984436035,-0.00712235551327467,0.7069097757339478,4.999992847442627,0.008377577178180218,0.0,0.0,0.7076900601387024,0.0,0.7065230011940002,0.5188788771629333,0.041977010667324066
2,5.0033440589904785,0.0012263557873666286,-0.0753854289650917,-0.016406046226620674,0.7070777416229248,-0.01639857329428196,0.7067553400993347,4.999984264373779,0.012566358782351017,0.0,0.0,0.7079916596412659,0.0,0.706220805644989,0.5185955762863159,0.04252759367227554
3,5.00556755065918,0.0017245044000446796,-0.10822436213493347,-0.026922373101115227,0.706755518913269,-0.026910098269581795,0.7064330577850342,4.999971866607666,0.016755130141973495,0.0,0.0,0.708293080329895,0.0,0.7059184908866882,0.5182270407676697,0.04327206313610077
4,5.008749961853027,0.0022012456320226192,-0.14243829250335693,-0.03723469004034996,0.7062873244285583,-0.03721770644187927,0.7059650421142578,4.999956130981445,0.020943891257047653,0.0,0.0,0.7085742354393005,0.0,0.7056362628936768,0.5178217887878418,0.04409661889076233
5,5.013065338134766,0.002665190491825342,-0.177422896027565,-0.047353845089673996,0.7056810855865479,-0.047332242131233215,0.705359160900116,4.999937057495117,0.025132637470960617,0.0,0.0,0.7088754177093506,0.0,0.7053337097167969,0.5174387693405151,0.04488992691040039
6,5.018282890319824,0.003089247038587928,-0.21222621202468872,-0.05752046778798103,0.7049254179000854,-0.057494230568408966,0.7046034932136536,4.999914169311523,0.029321366921067238,0.0,0.0,0.7091965675354004,0.0,0.7050108909606934,0.5170711278915405,0.045654166489839554
7,5.024389266967773,0.003478060010820627,-0.24689844250679016,-0.0674833357334137,0.704041600227356,-0.06745254993438721,0.7037198543548584,4.999887466430664,0.03351007401943207,0.0,0.0,0.709477424621582,0.0,0.7047282457351685,0.5167003870010376,0.046421587467193604
8,5.031527519226074,0.0038865050300955772,-0.2815444767475128,-0.07733815163373947,0.7030273675918579,-0.07730284333229065,0.7027059197425842,4.9998579025268555,0.037698760628700256,0.0,0.0,0.7097581028938293,0.0,0.704445481300354,0.51633620262146,0.04716426134109497
9,5.039636611938477,0.004313820041716099,-0.3159034550189972,-0.08727537840604782,0.7018629908561707,-0.08723552525043488,0.7015421390533447,4.999824523925781,0.04188741743564606,0.0,0.0,0.7100587487220764,0.0,0.7041424512863159,0.5159390568733215,0.0478237122297287
10,5.048710346221924,0.004738403018563986,-0.35001757740974426,-0.09719933569431305,0.7005576491355896,-0.09715496748685837,0.7002372741699219,4.9997878074646,0.04607604444026947,0.0,0.0,0.7103592753410339,0.0,0.7038392424583435,0.5155588388442993,0.048122651875019073
11,5.05874490737915,0.005162240006029606,-0.38385918736457825,-0.10711122304201126,0.6991108059883118,-0.10706233233213425,0.6987910270690918,4.999747276306152,0.0502646379172802,0.0,0.0,0.7106596827507019,0.0,0.7035359144210815,0.5152586698532104,0.048489730805158615
12,5.069734573364258,0.005586117971688509,-0.4174017310142517,-0.11700819432735443,0.6975226402282715,-0.11695478856563568,0.6972035765647888,4.999703407287598,0.054453201591968536,0.0,0.0,0.7109399437904358,0.0,0.7032527327537537,0.5149877667427063,0.04890074208378792
13,5.081671237945557,0.006010226905345917,-0.4506179392337799,-0.1268886923789978,0.695793092250824,-0.1268307864665985,0.6954748034477234,4.9996562004089355,0.05864172428846359,0.0,0.0,0.7112401723861694,0.0,0.7029491066932678,0.5147944092750549,0.04929494857788086
14,5.094545841217041,0.006434503942728043,-0.48348063230514526,-0.13675104081630707,0.6939221024513245,-0.13668863475322723,0.6936047077178955,4.999605178833008,0.06283020973205566,0.0,0.0,0.711540162563324,0.0,0.7026454210281372,0.514705240726471,0.04966519773006439
15,5.108348846435547,0.006858949549496174,-0.5159634351730347,-0.14659304916858673,0.6919098496437073,-0.14652614295482635,0.69159334897995,4.999550819396973,0.06701864302158356,0.0,0.0,0.711820125579834,0.0,0.7023618221282959,0.5146410465240479,0.05007338896393776
16,5.123069763183594,0.007283579092472792,-0.5480400323867798,-0.15641248226165771,0.6897563934326172,-0.156341090798378,0.6894408464431763,4.99949312210083,0.07120703160762787,0.0,0.0,0.7121198773384094,0.0,0.7020578980445862,0.514602541923523,0.050521641969680786
17,5.138697624206543,0.007708401884883642,-0.5796846151351929,-0.16620691120624542,0.6874620318412781,-0.16613104939460754,0.6871474981307983,4.999431610107422,0.0753953754901886,0.0,0.0,0.7124195694923401,0.0,0.7017537355422974,0.5145773887634277,0.050953738391399384
