episode,mean_reward,mean_pos_error
40.0,-0.3474471173193084,1.12041175365448
80.0,-0.28775781439667497,1.3320001363754272
120.0,-0.5061922786669032,1.4179267883300781
160.0,-0.36307007527769547,1.2636206150054932
180.0,-0.27948730565076263,1.1807619333267212
