episode,mean_reward,mean_pos_error
10.0,-8.00313032417619,2.3561582565307617
20.0,-8.34590806233672,2.4484775066375732
30.0,-8.799036695056515,2.5727221965789795
40.0,-7.481098852872777,2.264045000076294
