episode,mean_reward,mean_pos_error
40.0,-0.3226258791936407,1.2742125988006592
80.0,-0.2348245999318987,1.3055695295333862
120.0,-0.22349242832640884,0.8941240310668945
160.0,-0.31564194948933133,1.1701585054397583
