step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
15,-0.0018453191732987761,-0.004145052284002304,-0.13347889482975006,0.0,0.0,0.03229953721165657,0.9994782209396362,0.2133333384990692,0.0,0.0,0.0,0.0,0.0,1.0,-0.8488596677780151,0.854314386844635
16,-0.0019783363677561283,-0.004706474021077156,-0.14020192623138428,0.0,0.0,0.035396307706832886,0.9993733763694763,0.2266666740179062,0.0,0.0,0.0,0.0,0.0,1.0,-0.8447163105010986,0.8623566627502441
17,-0.002138352021574974,-0.005275098606944084,-0.14689773321151733,0.0,0.0,0.03858496993780136,0.999255359172821,0.24000000953674316,0.0,0.0,0.0,0.0,0.0,1.0,-0.8404269218444824,0.8699159622192383
18,-0.0023296133149415255,-0.00584722775965929,-0.15358421206474304,0.0,0.0,0.041870951652526855,0.9991230368614197,0.25333333015441895,0.0,0.0,0.0,0.0,0.0,1.0,-0.8359306454658508,0.8771190643310547
19,-0.002555649494752288,-0.006421983707696199,-0.16027255356311798,0.0,0.0,0.04524853453040123,0.9989757537841797,0.2666666805744171,0.0,0.0,0.0,0.0,0.0,1.0,-0.831863522529602,0.8844273686408997
20,-0.0028207162395119667,-0.006997318007051945,-0.16697585582733154,0.0,0.0,0.04871309548616409,0.9988127946853638,0.2800000011920929,0.0,0.0,0.0,0.0,0.0,1.0,-0.8279926180839539,0.8915733695030212
21,-0.0031284457072615623,-0.007571000140160322,-0.17369532585144043,0.0,0.0,0.052245162427425385,0.9986343383789062,0.29333335161209106,0.0,0.0,0.0,0.0,0.0,1.0,-0.8239541053771973,0.8984678983688354
22,-0.0034812577068805695,-0.008142479695379734,-0.18042737245559692,0.0,0.0,0.05583115294575691,0.9984402060508728,0.30666667222976685,0.0,0.0,0.0,0.0,0.0,1.0,-0.8196293711662292,0.9051737189292908
23,-0.0038806842640042305,-0.00871247611939907,-0.1871689260005951,0.0,0.0,0.05946649983525276,0.9982302784919739,0.3199999928474426,0.0,0.0,0.0,0.0,0.0,1.0,-0.8152757883071899,0.9114491939544678
24,-0.004327069036662579,-0.009281913749873638,-0.1939164698123932,0.0,0.0,0.06315150856971741,0.9980039596557617,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,1.0,-0.8130648732185364,0.9170523881912231
25,-0.004820558242499828,-0.00985176581889391,-0.2006678432226181,0.0,0.0,0.06688854843378067,0.9977604746818542,0.3466666638851166,0.0,0.0,0.0,0.0,0.0,1.0,-0.8107977509498596,0.9223571419715881
26,-0.0053618974052369595,-0.01042243279516697,-0.20742279291152954,0.0,0.0,0.0706775039434433,0.9974992275238037,0.36000001430511475,0.0,0.0,0.0,0.0,0.0,1.0,-0.8095947504043579,0.9271689653396606
27,-0.005951925180852413,-0.010994231328368187,-0.2141818404197693,0.0,0.0,0.07451838254928589,0.9972196221351624,0.3733333349227905,0.0,0.0,0.0,0.0,0.0,1.0,-0.808698296546936,0.9312533736228943
28,-0.006591727025806904,-0.01156708225607872,-0.22094674408435822,0.0,0.0,0.0784110277891159,0.9969211220741272,0.3866666853427887,0.0,0.0,0.0,0.0,0.0,1.0,-0.8078235983848572,0.9345874786376953
29,-0.007282925769686699,-0.012140422128140926,-0.22772036492824554,0.0,0.0,0.08235269039869308,0.99660325050354,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,1.0,-0.8066943287849426,0.9374825358390808
30,-0.008027304895222187,-0.012713512405753136,-0.23450495302677155,0.0,0.0,0.08633817732334137,0.9962658882141113,0.41333335638046265,0.0,0.0,0.0,0.0,0.0,1.0,-0.8056971430778503,0.9402978420257568
31,-0.008826468139886856,-0.013285687193274498,-0.241301029920578,0.0,0.0,0.09036093950271606,0.9959090948104858,0.4266666769981384,0.0,0.0,0.0,0.0,0.0,1.0,-0.8047761917114258,0.9429190158843994
32,-0.009681695140898228,-0.013856476172804832,-0.24810755252838135,0.0,0.0,0.0944141373038292,0.9955329895019531,0.4399999976158142,0.0,0.0,0.0,0.0,0.0,1.0,-0.8038524389266968,0.9454857707023621
33,-0.01059381477534771,-0.014425698667764664,-0.2549222409725189,0.0,0.0,0.09849206358194351,0.9951378107070923,0.4533333480358124,0.0,0.0,0.0,0.0,0.0,1.0,-0.8025119304656982,0.9477648138999939
34,-0.011563270352780819,-0.014993439428508282,-0.2617424726486206,0.0,0.0,0.10259081423282623,0.9947236776351929,0.46666666865348816,0.0,0.0,0.0,0.0,0.0,1.0,-0.8009127974510193,0.9496569633483887
35,-0.012590361759066582,-0.015559847466647625,-0.2685657739639282,0.0,0.0,0.10670682042837143,0.9942905306816101,0.48000001907348633,0.0,0.0,0.0,0.0,0.0,1.0,-0.8000957369804382,0.9517475366592407
36,-0.013675016351044178,-0.01612526923418045,-0.2753891944885254,0.0,0.0,0.11083792895078659,0.9938384890556335,0.4933333396911621,0.0,0.0,0.0,0.0,0.0,1.0,-0.7998684644699097,0.9534851312637329
37,-0.01481698825955391,-0.016690189018845558,-0.28221023082733154,0.0,0.0,0.11498362571001053,0.9933674335479736,0.5066666603088379,0.0,0.0,0.0,0.0,0.0,1.0,-0.7997844219207764,0.9551731944084167
38,-0.01601608842611313,-0.017255032435059547,-0.28902730345726013,0.0,0.0,0.11914432048797607,0.9928769469261169,0.5199999809265137,0.0,0.0,0.0,0.0,0.0,1.0,-0.7985751628875732,0.9567915201187134
39,-0.01727236807346344,-0.017820000648498535,-0.2958395779132843,0.0,0.0,0.12332037091255188,0.9923669099807739,0.5333333611488342,0.0,0.0,0.0,0.0,0.0,1.0,-0.7969310283660889,0.9582696557044983
40,-0.018586162477731705,-0.01838505081832409,-0.30264678597450256,0.0,0.0,0.12751127779483795,0.9918371438980103,0.54666668176651,0.0,0.0,0.0,0.0,0.0,1.0,-0.7952887415885925,0.9596615433692932
41,-0.01995791122317314,-0.01895003765821457,-0.30944886803627014,0.0,0.0,0.13171608746051788,0.9912874698638916,0.5600000023841858,0.0,0.0,0.0,0.0,0.0,1.0,-0.79359370470047,0.9609510898590088
42,-0.021388063207268715,-0.019514799118041992,-0.3162456750869751,0.0,0.0,0.13593387603759766,0.9907179474830627,0.5733333230018616,0.0,0.0,0.0,0.0,0.0,1.0,-0.7914601564407349,0.9617503881454468
43,-0.022877097129821777,-0.020079215988516808,-0.323037326335907,0.0,0.0,0.1401636153459549,0.9901283383369446,0.5866667032241821,0.0,0.0,0.0,0.0,0.0,1.0,-0.7888876795768738,0.9625091552734375
44,-0.024425359442830086,-0.020643237978219986,-0.3298235833644867,0.0,0.0,0.14440420269966125,0.9895188212394714,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,1.0,-0.7860395908355713,0.9632822275161743
45,-0.02603306621313095,-0.021206796169281006,-0.3366035223007202,0.0,0.0,0.1486535221338272,0.9888893365859985,0.6133333444595337,0.0,0.0,0.0,0.0,0.0,1.0,-0.7830226421356201,0.9640600085258484
46,-0.027700182050466537,-0.021769965067505836,-0.3433757722377777,0.0,0.0,0.1529102772474289,0.988240122795105,0.6266666650772095,0.0,0.0,0.0,0.0,0.0,1.0,-0.7799235582351685,0.9646884799003601
47,-0.02942678891122341,-0.0223329346626997,-0.35013943910598755,0.0,0.0,0.15717263519763947,0.987571120262146,0.6399999856948853,0.0,0.0,0.0,0.0,0.0,1.0,-0.7765024304389954,0.9650968909263611
48,-0.031213372945785522,-0.022895757108926773,-0.35689473152160645,0.0,0.0,0.1614403873682022,0.9868825078010559,0.6533333659172058,0.0,0.0,0.0,0.0,0.0,1.0,-0.7731340527534485,0.9655657410621643
49,-0.03305996581912041,-0.02345835417509079,-0.3636406362056732,0.0,0.0,0.16571205854415894,0.9861741662025452,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,1.0,-0.7703804969787598,0.966204047203064
50,-0.03496634215116501,-0.024020744487643242,-0.37037554383277893,0.0,0.0,0.16998635232448578,0.9854463934898376,0.6800000071525574,0.0,0.0,0.0,0.0,0.0,1.0,-0.7675984501838684,0.966800332069397
51,-0.03693222999572754,-0.024583008140325546,-0.377098023891449,0.0,0.0,0.17426282167434692,0.9846991896629333,0.6933333277702332,0.0,0.0,0.0,0.0,0.0,1.0,-0.764661967754364,0.9672635197639465
52,-0.038957491517066956,-0.02514529787003994,-0.38380739092826843,0.0,0.0,0.1785421371459961,0.9839323163032532,0.7066667079925537,0.0,0.0,0.0,0.0,0.0,1.0,-0.760831892490387,0.9676013588905334
53,-0.041042253375053406,-0.02570762112736702,-0.390503466129303,0.0,0.0,0.18282437324523926,0.9831455945968628,0.7200000286102295,0.0,0.0,0.0,0.0,0.0,1.0,-0.7568307518959045,0.9679422378540039
54,-0.04318659007549286,-0.026269963011145592,-0.39718592166900635,0.0,0.0,0.1871093064546585,0.982339084148407,0.7333333492279053,0.0,0.0,0.0,0.0,0.0,1.0,-0.7519615888595581,0.968178927898407
55,-0.0453905388712883,-0.02683231793344021,-0.40385425090789795,0.0,0.0,0.19139662384986877,0.9815127849578857,0.746666669845581,0.0,0.0,0.0,0.0,0.0,1.0,-0.7468701601028442,0.9683768153190613
56,-0.047654103487730026,-0.02739470824599266,-0.4105079770088196,0.0,0.0,0.19568608701229095,0.9806665778160095,0.7600000500679016,0.0,0.0,0.0,0.0,0.0,1.0,-0.7415491938591003,0.9685527086257935
57,-0.04997728392481804,-0.027957161888480186,-0.41714662313461304,0.0,0.0,0.19997762143611908,0.9798005223274231,0.7733333706855774,0.0,0.0,0.0,0.0,0.0,1.0,-0.7360937595367432,0.9686787128448486
58,-0.05236011743545532,-0.02851961925625801,-0.42376962304115295,0.0,0.0,0.20427051186561584,0.9789144992828369,0.7866666913032532,0.0,0.0,0.0,0.0,0.0,1.0,-0.7305270433425903,0.9687861800193787
59,-0.054802585393190384,-0.029081955552101135,-0.43037620186805725,0.0,0.0,0.20856355130672455,0.9780088067054749,0.800000011920929,0.0,0.0,0.0,0.0,0.0,1.0,-0.7278085350990295,0.9689820408821106
60,-0.05730444937944412,-0.029644129797816277,-0.4369651973247528,0.0,0.0,0.2128557562828064,0.9770836234092712,0.8133333921432495,0.0,0.0,0.0,0.0,0.0,1.0,-0.7276519536972046,0.9691283702850342
61,-0.05986541137099266,-0.03020620159804821,-0.44353559613227844,0.0,0.0,0.21714700758457184,0.9761389493942261,0.8266667127609253,0.0,0.0,0.0,0.0,0.0,1.0,-0.7277740836143494,0.9689610004425049
62,-0.06248541548848152,-0.030768223106861115,-0.4500869810581207,0.0,0.0,0.22143734991550446,0.975174605846405,0.8399999737739563,0.0,0.0,0.0,0.0,0.0,1.0,-0.7296565771102905,0.9688131809234619
63,-0.06516440212726593,-0.03133021295070648,-0.45661887526512146,0.0,0.0,0.22572648525238037,0.9741907119750977,0.8533333539962769,0.0,0.0,0.0,0.0,0.0,1.0,-0.7318742275238037,0.9686532020568848
64,-0.06790216267108917,-0.03189222142100334,-0.4631305932998657,0.0,0.0,0.23001405596733093,0.9731873273849487,0.8666667342185974,0.0,0.0,0.0,0.0,0.0,1.0,-0.7341427206993103,0.9685192704200745
65,-0.07069842517375946,-0.03245430812239647,-0.46962130069732666,0.0,0.0,0.23429977893829346,0.9721644520759583,0.8799999952316284,0.0,0.0,0.0,0.0,0.0,1.0,-0.7362191677093506,0.9683190584182739
66,-0.07355302572250366,-0.033016469329595566,-0.47609037160873413,0.0,0.0,0.23858331143856049,0.9711220264434814,0.8933333158493042,0.0,0.0,0.0,0.0,0.0,1.0,-0.7380637526512146,0.9680360555648804
