iteration,dataset_size,train_loss,rollout_mean_pos_error,rollout_final_pos_error,termination_rate
1.0,80.0,0.0007214602053863927,0.6849513686262072,1.334396481513977,0.0
2.0,160.0,0.00016957515581452753,0.6913780036615208,1.303627371788025,0.0
