episode,steps,episode_reward,avg_pos_error,actor_loss,critic_loss,alpha
1.0,195.0,-623.2754484742676,2.0543658241247518,0.0,0.0,0.09999999403953552
2.0,182.0,-611.807592140754,1.9938278918737893,0.0,0.0,0.09999999403953552
3.0,171.0,-493.9017769122528,1.8124070129199334,2.015725242848299,14.638967202634227,0.09951107949018478
4.0,105.0,-370.26262292124693,2.0679615216595786,2.602299642253232,8.726836504874292,0.09846954792737961
5.0,98.0,-474.9872299561696,2.0482710739787744,3.120368717908859,5.057172932624817,0.09751249104738235
6.0,118.0,-622.5626578076835,2.0945482132798534,3.715816534757614,5.112073655128479,0.09638310223817825
7.0,101.0,-485.7509134383953,2.1512855545128926,4.19842227935791,5.828810181021691,0.09542924165725708
8.0,89.0,-455.5019945200562,2.0870800088630634,4.626334270238877,5.307991288602352,0.0945914089679718
9.0,84.0,-516.5572844901291,2.2935875874190104,5.0820640873909,4.19872423440218,0.09381448477506638
10.0,92.0,-418.5880788323334,1.9795823945947315,5.571352255344391,3.801070281267166,0.09297708421945572
11.0,110.0,-362.6387326518285,2.1980421272191135,6.018687543869018,2.8636400406062603,0.09200961887836456
12.0,105.0,-937.2286283021687,2.1736060261726378,6.413440680503845,2.6763690926134585,0.09110572934150696
13.0,106.0,-780.3054752409325,1.9951173187989109,6.886417694091797,4.175478383451701,0.09023503214120865
14.0,110.0,-622.1693122619074,2.1605428703806617,7.5123678088188175,4.693719349652529,0.08934107422828674
15.0,200.0,-2092.9174683998617,2.2832084158062935,8.819241485595704,4.238579620569944,0.08779087662696838
16.0,200.0,-995.7962533157867,1.9973250418901443,10.08821641921997,2.8847557547688485,0.08635621517896652
17.0,200.0,-732.7447693345438,1.32054963812232,11.098602290153503,2.24582809060812,0.08497264236211777
18.0,151.0,-2078.120725526698,2.292886492432348,11.667094225883483,2.7326234693825247,0.08388055860996246
19.0,200.0,-935.1099382199657,1.808216471374035,12.994537601470947,6.142790666520596,0.0824921503663063
20.0,125.0,-626.7279013204346,2.319519633769989,13.645015239715576,5.60298291772604,0.08165507018566132
21.0,200.0,-661.0873902074391,1.2271093407273292,14.221285691261292,5.3800259116292,0.08029520511627197
22.0,106.0,-334.5752129923071,2.037675195145157,14.462604923248291,5.636798453629017,0.07955876737833023
23.0,200.0,-1242.311321321403,1.708695347905159,15.569699277877808,6.3565510652959345,0.07822387665510178
24.0,100.0,-372.42224127959776,2.0726978224515915,16.023827505111694,5.92349107965827,0.07757071405649185
25.0,103.0,-511.003846824177,2.0968131735486892,16.4095956325531,6.404732632339001,0.07689812779426575
26.0,107.0,-833.9550364096868,2.1712337400868673,16.900329699516295,6.793775583505631,0.07621573656797409
27.0,160.0,-776.7528089107822,2.332154881209135,17.550278120040893,8.54151965200901,0.07521510124206543
28.0,200.0,-1614.8662368916494,2.390664553195238,18.164732842445375,8.237320380806922,0.07404922693967819
29.0,113.0,-685.5026059292829,2.132235984359167,18.645981087684632,9.014380888342858,0.07339731603860855
30.0,101.0,-433.8999683461384,2.103378402124537,18.994907217025755,9.663216797113419,0.07282314449548721
31.0,200.0,-890.2018877673918,1.2247636461257934,20.050429649353028,11.554501913785934,0.07174578309059143
32.0,200.0,-1603.7930118000947,2.444052948653698,20.762867546081544,11.520392716526985,0.07076238095760345
33.0,172.0,-1628.9880321053597,2.67480200910291,21.864210195541382,13.708061847090722,0.069961778819561
34.0,200.0,-793.1351780167261,1.2228338852524758,22.65462546348572,13.567929735481739,0.06910079717636108
35.0,200.0,-1597.392632901382,2.738702808022499,23.092140560150145,15.010255718827247,0.06822192668914795
36.0,119.0,-391.96826161461075,2.01901701117764,23.6273139667511,13.825688497424126,0.06771660596132278
37.0,200.0,-1130.9904725645094,2.112448764145374,24.30843424797058,17.262801657915116,0.06693290174007416
38.0,95.0,-887.0128636704375,2.032197427749634,24.48941864013672,17.879862802028654,0.06659882515668869
39.0,187.0,-2320.1647797197047,2.3611333975817432,24.843646383285524,16.679412306547164,0.06586442142724991
40.0,132.0,-1896.806542154548,2.2509101326718475,25.697133417129518,20.94644020318985,0.06543834507465363
41.0,200.0,-1318.5378008850278,2.0874589800834658,26.665702686309814,23.053542202711107,0.06486131250858307
42.0,112.0,-1180.5668087070328,2.301733923809869,26.997589740753174,24.54352298796177,0.06456287950277328
43.0,118.0,-672.8744884536978,2.179029439465474,27.425002012252808,23.449681448340417,0.06428807228803635
44.0,200.0,-1181.9624415737815,1.3793684248626232,28.255970773696898,21.849907808303833,0.06379334628582001
45.0,200.0,-1182.1243373215423,1.7826995861530304,28.56674271583557,26.06294638156891,0.06336527317762375
46.0,200.0,-4901.729915603429,2.937218964099884,29.53283350944519,26.917135581970214,0.06302561610937119
47.0,197.0,-1885.217285655097,2.2830264038845973,30.829980907440184,27.36476907014847,0.06281428039073944
48.0,200.0,-1654.5470248695501,2.4752943459153176,31.461599044799804,28.50914211630821,0.06280592083930969
49.0,130.0,-604.6609132522314,2.3488326989687405,31.87580986022949,29.884933558702468,0.06284942477941513
50.0,200.0,-1294.8119121496868,1.6689479076862335,32.59330468177795,29.677652024030685,0.06296595931053162
51.0,105.0,-810.1165911705701,2.249194006125132,33.21284943580628,33.9358623290062,0.06315927952528
52.0,200.0,-1241.9985272395452,1.7702625219523906,33.961520986557005,36.07619903206825,0.06345788389444351
53.0,200.0,-1532.875423183895,2.618361182808876,34.65181182861328,40.55311780452728,0.06384367495775223
54.0,200.0,-1089.2691043269137,1.2433742526173592,35.08869071960449,39.79419025063515,0.06438934057950974
55.0,200.0,-1899.4625512248012,1.714662715047598,35.82429165840149,38.579875084161756,0.06502991914749146
56.0,174.0,-1797.8713283654208,2.4285105686078126,36.55349187850952,37.941218917369845,0.06572314351797104
57.0,199.0,-2531.0313847438747,2.7136147175002936,37.52072448730469,48.51142172932625,0.0663561075925827
58.0,200.0,-1119.606102540909,1.872982293665409,38.49157035827637,46.81958130121231,0.06740371882915497
59.0,108.0,-387.7916299161624,2.0791500679872654,38.9775280380249,52.61317704677582,0.06800755113363266
60.0,200.0,-726.4992225800529,1.4115005719661713,39.09767749786377,55.997166316509244,0.06934568285942078
61.0,92.0,-756.6232465948318,2.023782483909441,39.504076652526855,55.123253035545346,0.06986061483621597
62.0,132.0,-534.2088191268226,2.1176147438359982,39.62121114730835,57.47573538064957,0.07066593319177628
63.0,103.0,-317.7036769207923,2.0031914612621935,40.191544666290284,61.13046000003815,0.07125581800937653
64.0,200.0,-1538.5565036015748,2.029778517782688,40.35062109947204,58.99048376917839,0.07249746471643448
65.0,115.0,-553.2818480963087,2.2883228333100027,40.90321509361267,66.69357143521309,0.07327118515968323
66.0,120.0,-456.9583258018894,2.2406837979952496,41.452644195556644,67.65931569099426,0.07416946440935135
67.0,91.0,-510.54065203682853,2.1863443825271105,41.763330783844,76.06723987817765,0.07477663457393646
68.0,200.0,-712.3883070277619,1.1640912175178528,41.972463359832766,67.95673417568207,0.07609515637159348
69.0,115.0,-466.63376029288213,2.125979030650595,41.9127294921875,72.32695615768432,0.07689069956541061
70.0,195.0,-1690.0883202045777,2.362534654369721,42.737546100616456,67.17452857255935,0.07841361314058304
71.0,131.0,-461.71657249757897,1.8466749769130737,42.62819982528686,69.25463416814804,0.079305000603199
72.0,200.0,-826.755092639533,1.8350987276434898,43.39211429595947,79.58060359716416,0.0807173028588295
73.0,200.0,-766.9330725931122,1.2185156302154063,44.06058376312256,75.64563450098038,0.08209897577762604
74.0,184.0,-1602.9349245875962,2.1303568741549617,43.96559946060181,75.79983207464218,0.08356112986803055
75.0,200.0,-1303.8439078787067,1.4647135472297668,44.710592384338376,77.46714374542236,0.08504264056682587
76.0,200.0,-1699.5156245145076,2.4711458176374435,44.83138479232788,77.96015271902084,0.08650889247655869
77.0,200.0,-906.8122174101155,1.7071066692471504,45.30824518203735,101.50501583099366,0.08800660818815231
78.0,117.0,-437.98073168609767,2.1519425343244505,45.12995985031128,86.2657793521881,0.08877731114625931
79.0,200.0,-753.8548658076301,0.9666477340459824,45.265734615325925,98.74537736415863,0.08998903632164001
80.0,107.0,-631.8827654892348,2.2437796915803,45.34257486343384,92.48945346832275,0.0905117318034172
81.0,111.0,-586.5939677653241,2.207390658758782,45.14378719329834,86.40964329481125,0.09111437946557999
82.0,108.0,-468.93428278794045,2.1262740862590297,45.40873043060303,82.39698670864105,0.0917096883058548
83.0,118.0,-571.9442739992797,2.0318253093351752,45.82817770004272,92.83588623046874,0.09240365773439407
84.0,200.0,-1115.287698483425,2.3277127942442895,45.49317770004272,81.69941357135772,0.09350677579641342
85.0,117.0,-1103.9088115309855,2.1916057194909477,45.75754079818726,77.25443002462387,0.09424885362386703
86.0,200.0,-1121.23311954878,1.9645292174816131,46.54653383255005,79.99969804763793,0.09538999944925308
87.0,119.0,-426.0751159262551,2.02026714246814,46.69186798095703,92.10667852163314,0.09617210924625397
88.0,115.0,-422.2115707740237,2.1604123442069345,46.89187507629394,106.37576033592224,0.09689968079328537
89.0,100.0,-345.6109975970115,2.0088501024246215,46.91769865036011,105.12134083271026,0.09751524031162262
90.0,200.0,-2202.9312571038386,2.6296518649160863,47.0173408126831,107.86883531570435,0.09853650629520416
91.0,114.0,-517.6352667024315,2.187252034743627,47.04874515533447,100.52848216056823,0.09923473000526428
92.0,200.0,-671.0190316999076,0.7290686397254467,47.56950807571411,95.77226583480835,0.10031422227621078
93.0,200.0,-1116.1226558648034,2.436754485964775,47.41514068603516,93.66952496767044,0.10130493342876434
94.0,150.0,-817.3013765053793,2.601297910610835,47.54724142074585,104.11473840713501,0.10226187109947205
95.0,117.0,-965.1705465720082,2.3895797276089334,47.65089311599731,100.72084928274154,0.10310521721839905
96.0,130.0,-608.9966919720301,2.146133498962109,47.914661197662355,104.88586106061935,0.10406526178121567
97.0,98.0,-484.96142870523227,2.2277625537648493,48.20913864135742,111.79384645938873,0.10464711487293243
98.0,161.0,-701.3040849372819,1.9669943466690016,48.416356544494626,86.24734491348266,0.10533049702644348
99.0,200.0,-1319.0726025488414,1.9784877601265907,48.72452432632446,110.67740624427796,0.10660333186388016
100.0,128.0,-503.6274332163349,2.2064380096271634,48.73013343811035,111.14356652736664,0.10730510950088501
101.0,126.0,-527.8492732997545,2.270795699149843,48.741142177581786,109.45016407251359,0.10784805566072464
102.0,149.0,-1036.2400128179004,2.2762297639910805,48.926446743011475,108.35318653583526,0.10861127823591232
