episode,mean_reward,mean_pos_error
20.0,-8.824588533549733,2.940295696258545
40.0,-9.593411348858966,2.3388009071350098
60.0,-14.389440151706948,2.3549177646636963
80.0,-11.406619536105085,2.162428855895996
100.0,-16.786717036925452,2.6114044189453125
120.0,-11.989813966097204,2.356623411178589
