step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
46,5.035490989685059,0.01205405406653881,-0.5854184031486511,-0.053849004209041595,0.7052170634269714,-0.053824275732040405,0.704891562461853,4.996124267578125,0.19682228565216064,0.0,0.0,0.7208978533744812,0.0,0.6930413246154785,0.04355078935623169,-0.2719225585460663
47,5.037403106689453,0.012243827804923058,-0.5980309247970581,-0.05500888079404831,0.7051275372505188,-0.05498361960053444,0.7048020958900452,4.995957851409912,0.20100775361061096,0.0,0.0,0.7211741209030151,0.0,0.6927538514137268,0.04445996880531311,-0.2535810172557831
48,5.039352893829346,0.012422922998666763,-0.6106166839599609,-0.05609690397977829,0.7050418257713318,-0.056071147322654724,0.7047164440155029,4.995787620544434,0.20519308745861053,0.0,0.0,0.7214699983596802,0.0,0.692445695400238,0.04527422785758972,-0.23571418225765228
49,5.041340351104736,0.012591510079801083,-0.6231837868690491,-0.057112932205200195,0.7049603462219238,-0.05708670616149902,0.7046347856521606,4.995614051818848,0.20937828719615936,0.0,0.0,0.7217460870742798,0.0,0.6921579241752625,0.046238213777542114,-0.21932584047317505
50,5.043365478515625,0.012750033289194107,-0.6357437372207642,-0.05806349217891693,0.7048829197883606,-0.05803682282567024,0.7045570015907288,4.995437145233154,0.21356332302093506,0.0,0.0,0.7220417857170105,0.0,0.6918495297431946,0.04722177982330322,-0.20423823595046997
51,5.0454277992248535,0.01289881207048893,-0.648306131362915,-0.05895358696579933,0.7048091292381287,-0.05892651155591011,0.7044829726219177,4.995256423950195,0.21774822473526,0.0,0.0,0.7223373055458069,0.0,0.6915408968925476,0.04831692576408386,-0.1887446492910385
52,5.047525882720947,0.013037994503974915,-0.6608765125274658,-0.059785038232803345,0.7047390937805176,-0.05975759029388428,0.7044129371643066,4.995072364807129,0.22193296253681183,0.0,0.0,0.7226327657699585,0.0,0.6912322044372559,0.04945462942123413,-0.17336972057819366
53,5.0496602058410645,0.01316843181848526,-0.6734698414802551,-0.060558121651411057,0.7046731114387512,-0.060530319809913635,0.7043469548225403,4.994884490966797,0.22611753642559052,0.0,0.0,0.722927987575531,0.0,0.6909233927726746,0.05068486928939819,-0.1619272232055664
54,5.051834583282471,0.013291433453559875,-0.6861116886138916,-0.061278730630874634,0.7046108841896057,-0.061250586062669754,0.70428466796875,4.994693279266357,0.23030197620391846,0.0,0.0,0.7232231497764587,0.0,0.6906144022941589,0.05203089118003845,-0.15293380618095398
55,5.054052829742432,0.013408473692834377,-0.6988293528556824,-0.06196007877588272,0.7045513391494751,-0.06193162873387337,0.7042250037193298,4.994498252868652,0.23448623716831207,0.0,0.0,0.7234986424446106,0.0,0.6903258562088013,0.05333903431892395,-0.14872662723064423
56,5.0563201904296875,0.013521288521587849,-0.7116518020629883,-0.06261952966451645,0.7044930458068848,-0.06259077787399292,0.7041667103767395,4.994300365447998,0.23867033421993256,0.0,0.0,0.7237740159034729,0.0,0.690037190914154,0.054649174213409424,-0.14621450006961823
57,5.0586395263671875,0.0136310625821352,-0.7246007919311523,-0.0632767528295517,0.704434335231781,-0.0632476955652237,0.7041079998016357,4.994098663330078,0.2428542673587799,0.0,0.0,0.724068820476532,0.0,0.689727783203125,0.056087762117385864,-0.1434241384267807
58,5.0610127449035645,0.013738521374762058,-0.7376930713653564,-0.06394348293542862,0.7043741345405579,-0.06391412019729614,0.7040477991104126,4.993893623352051,0.24703802168369293,0.0,0.0,0.7243634462356567,0.0,0.6894183158874512,0.0576455295085907,-0.14007630944252014
59,5.063443183898926,0.013844332657754421,-0.7509482502937317,-0.06462087482213974,0.7043123245239258,-0.0645911917090416,0.7039859890937805,4.993684768676758,0.251221626996994,0.0,0.0,0.7246580719947815,0.0,0.6891086101531982,0.05929651856422424,-0.13595356047153473
60,5.0659356117248535,0.013949193060398102,-0.7643930912017822,-0.06530390679836273,0.704249382019043,-0.06527391076087952,0.7039230465888977,4.993472576141357,0.2554050385951996,0.0,0.0,0.7249329686164856,0.0,0.688819408416748,0.06100282073020935,-0.13180097937583923
61,5.068498134613037,0.014054002240300179,-0.7780634164810181,-0.06598667800426483,0.704185962677002,-0.06595637649297714,0.7038592100143433,4.99325704574585,0.2595882713794708,0.0,0.0,0.7252273559570312,0.0,0.688509464263916,0.06275057792663574,-0.12796221673488617
62,5.071141242980957,0.014159804210066795,-0.7920047640800476,-0.06666641682386398,0.7041221261024475,-0.06663579493761063,0.7037950158119202,4.993037700653076,0.26377129554748535,0.0,0.0,0.7255216240882874,0.0,0.6881994009017944,0.06467980146408081,-0.12346651405096054
63,5.073876857757568,0.014267914928495884,-0.8062738180160522,-0.06734426319599152,0.7040577530860901,-0.06731334328651428,0.7037304043769836,4.992815017700195,0.26795417070388794,0.0,0.0,0.7257960438728333,0.0,0.6879099607467651,0.06670534610748291,-0.11890679597854614
64,5.07672119140625,0.014379998669028282,-0.8209479451179504,-0.0680198222398758,0.7039929628372192,-0.06798858940601349,0.7036653161048889,4.992588996887207,0.2721368670463562,0.0,0.0,0.7260901927947998,0.0,0.6875994801521301,0.0691518783569336,-0.11169005930423737
65,5.079695701599121,0.014499492011964321,-0.8361307382583618,-0.0686899721622467,0.7039279341697693,-0.06865841895341873,0.7036001682281494,4.992359161376953,0.27631932497024536,0.0,0.0,0.7264036536216736,0.0,0.6872683167457581,0.07193365693092346,-0.10471273958683014
66,5.082838535308838,0.014630238525569439,-0.8520029187202454,-0.06934638321399689,0.7038635611534119,-0.06931453198194504,0.7035358548164368,4.992125511169434,0.2805016040802002,0.0,0.0,0.7266777753829956,0.0,0.6869784593582153,0.07520604133605957,-0.10024437308311462
67,5.086208343505859,0.014777600765228271,-0.8688235282897949,-0.07000003755092621,0.7037988305091858,-0.06996788084506989,0.7034711837768555,4.991888999938965,0.2846837341785431,0.0,0.0,0.7269518971443176,0.0,0.6866884827613831,0.07827255129814148,-0.10356427729129791
68,5.0898847579956055,0.014947502873837948,-0.8869218230247498,-0.07071253657341003,0.7037276029586792,-0.07068005204200745,0.7033999562263489,4.9916486740112305,0.2888656258583069,0.0,0.0,0.7272455096244812,0.0,0.6863774657249451,0.08098447322845459,-0.11792279779911041
69,5.093982696533203,0.015131078660488129,-0.9067190289497375,-0.07170172780752182,0.7036275267601013,-0.07166878879070282,0.7032999396324158,4.991405010223389,0.29304730892181396,0.0,0.0,0.7275389432907104,0.0,0.6860663890838623,0.0834452211856842,-0.14370176196098328
70,5.098605155944824,0.015316760167479515,-0.9285041689872742,-0.07327450066804886,0.7034656405448914,-0.07324083149433136,0.7031378746032715,4.991157531738281,0.29722878336906433,0.0,0.0,0.727812647819519,0.0,0.6857759952545166,0.08479321002960205,-0.18151281774044037
71,5.103847503662109,0.015505025163292885,-0.9524236917495728,-0.0757506862282753,0.7032033801078796,-0.07571586221456528,0.7028754949569702,4.990907192230225,0.30141007900238037,0.0,0.0,0.7280863523483276,0.0,0.6854854226112366,0.08629834651947021,-0.22363610565662384
72,5.1097636222839355,0.015689538791775703,-0.9783774614334106,-0.07944882661104202,0.7027952671051025,-0.07941227406263351,0.7024674415588379,4.990653038024902,0.3055911660194397,0.0,0.0,0.7283990979194641,0.0,0.6851531267166138,0.08847036957740784,-0.2651863694190979
73,5.1163458824157715,0.015867484733462334,-1.0058218240737915,-0.0843605324625969,0.7022226452827454,-0.08432169258594513,0.7018949389457703,4.9903950691223145,0.30977195501327515,0.0,0.0,0.7286920547485352,0.0,0.684841513633728,0.09311568737030029,-0.29643797874450684
74,5.1236467361450195,0.016031822189688683,-1.0344743728637695,-0.090264692902565,0.7014881372451782,-0.09022310376167297,0.7011607885360718,4.990133762359619,0.31395259499549866,0.0,0.0,0.7289653420448303,0.0,0.6845505833625793,0.0998930037021637,-0.3128074109554291
75,5.13172721862793,0.016172857955098152,-1.0641231536865234,-0.0968979075551033,0.7006027102470398,-0.09685323387384415,0.700275719165802,4.989869117736816,0.31813299655914307,0.0,0.0,0.7292578220367432,0.0,0.6842390894889832,0.10799363255500793,-0.3270989954471588
76,5.140686988830566,0.016280416399240494,-1.0946557521820068,-0.10400474071502686,0.699583113193512,-0.10395672917366028,0.699256420135498,4.989600658416748,0.3223132789134979,0.0,0.0,0.7295504808425903,0.0,0.6839269399642944,0.1181693971157074,-0.33812224864959717
77,5.150637626647949,0.016341665759682655,-1.1260260343551636,-0.11152388155460358,0.6984239816665649,-0.11147235333919525,0.6980977058410645,4.989328861236572,0.32649320363998413,0.0,0.0,0.7298238277435303,0.0,0.6836352348327637,0.13103675842285156,-0.3463782072067261
78,5.161661624908447,0.016353871673345566,-1.1581755876541138,-0.11949624121189117,0.6971043348312378,-0.11944098025560379,0.696778416633606,4.989053726196289,0.3306729197502136,0.0,0.0,0.7301161885261536,0.0,0.6833230257034302,0.14693066477775574,-0.35524746775627136
79,5.173793792724609,0.016342462971806526,-1.1909133195877075,-0.12791630625724792,0.6956085562705994,-0.12785708904266357,0.6952831745147705,4.98877477645874,0.334852397441864,0.0,0.0,0.7304083108901978,0.0,0.6830107569694519,0.16116082668304443,-0.37167906761169434
80,5.1870527267456055,0.016344880685210228,-1.2240363359451294,-0.13671298325061798,0.6939333081245422,-0.13664968311786652,0.6936087012290955,4.988492488861084,0.3390316963195801,0.0,0.0,0.7306809425354004,0.0,0.6827190518379211,0.17734947800636292,-0.3911016583442688
81,5.20139217376709,0.016388779506087303,-1.2572489976882935,-0.14582757651805878,0.692075252532959,-0.14575999975204468,0.6917515397071838,4.98820686340332,0.34321072697639465,0.0,0.0,0.7309730648994446,0.0,0.6824063062667847,0.19115400314331055,-0.4379575848579407
