iteration,dataset_size,train_loss,rollout_mean_pos_error,rollout_final_pos_error,termination_rate
1.0,796.0,0.00699602198023058,1.1314566039573577,2.009424328804016,1.0
2.0,1122.0,0.00295747065928299,0.6515774413332002,0.8555748562018076,1.0
3.0,1528.0,0.0032523805684177205,0.6211466558907773,1.020960584282875,1.0
4.0,2056.0,0.002706909689528402,0.9051314004727353,1.3219992717107136,1.0
5.0,2471.0,0.001294077304948587,0.7287312479521392,1.1521894534428914,1.0
6.0,2878.0,0.0008418748690455686,0.9082993582742457,1.2372514009475708,1.0
7.0,3519.0,0.0006750039485777961,0.9689272354440847,1.4588655630747478,1.0
8.0,3902.0,0.0009728299347334542,0.8058402372826851,1.0419921725988388,1.0
