step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
12,0.0689944326877594,0.005447796545922756,-0.4170566201210022,0.0,0.0,-0.16423077881336212,0.9864219427108765,0.1733333319425583,0.0,0.0,0.0,0.0,0.0,1.0,0.5135647654533386,0.07621366530656815
13,0.08081773668527603,0.0058582923375070095,-0.45029953122138977,0.0,0.0,-0.17808476090431213,0.984015166759491,0.18666666746139526,0.0,0.0,0.0,0.0,0.0,1.0,0.5135630369186401,0.07646950334310532
14,0.09357260167598724,0.006269525736570358,-0.48319417238235474,0.0,0.0,-0.19192026555538177,0.9814105033874512,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,1.0,0.5137017965316772,0.07677966356277466
15,0.10724976658821106,0.0066813454031944275,-0.5157144069671631,0.0,0.0,-0.20573356747627258,0.9786080718040466,0.2133333384990692,0.0,0.0,0.0,0.0,0.0,1.0,0.5139893293380737,0.0769912451505661
16,0.12183976918458939,0.007093771360814571,-0.5478347539901733,0.0,0.0,-0.21952073276042938,0.9756078720092773,0.2266666740179062,0.0,0.0,0.0,0.0,0.0,1.0,0.5143000483512878,0.07715953141450882
17,0.13733220100402832,0.007506827358156443,-0.5795292854309082,0.0,0.0,-0.23327933251857758,0.9724097847938538,0.24000000953674316,0.0,0.0,0.0,0.0,0.0,1.0,0.5143026113510132,0.07746513932943344
18,0.15371528267860413,0.007920469157397747,-0.6107719540596008,0.0,0.0,-0.24700550734996796,0.9690141081809998,0.25333333015441895,0.0,0.0,0.0,0.0,0.0,1.0,0.5143059492111206,0.07782121002674103
19,0.17097704112529755,0.008334697224199772,-0.6415378451347351,0.0,0.0,-0.2606947124004364,0.9654213190078735,0.2666666805744171,0.0,0.0,0.0,0.0,0.0,1.0,0.5143188238143921,0.07814387232065201
20,0.18910455703735352,0.008749534375965595,-0.6718019843101501,0.0,0.0,-0.27434369921684265,0.961631715297699,0.2800000011920929,0.0,0.0,0.0,0.0,0.0,1.0,0.514237105846405,0.07849151641130447
21,0.20808376371860504,0.009164921939373016,-0.7015393972396851,0.0,0.0,-0.28794899582862854,0.9576457738876343,0.29333335161209106,0.0,0.0,0.0,0.0,0.0,1.0,0.5141263008117676,0.07890509814023972
22,0.22790031135082245,0.009580837562680244,-0.7307263016700745,0.0,0.0,-0.30150625109672546,0.9534642100334167,0.30666667222976685,0.0,0.0,0.0,0.0,0.0,1.0,0.5139923095703125,0.07898686826229095
23,0.24853935837745667,0.009997354820370674,-0.7593392729759216,0.0,0.0,-0.3150113821029663,0.949087917804718,0.3199999928474426,0.0,0.0,0.0,0.0,0.0,1.0,0.5139632225036621,0.07858928292989731
24,0.2699851393699646,0.010414565913379192,-0.7873547673225403,0.0,0.0,-0.32846197485923767,0.944517195224762,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,1.0,0.5138881802558899,0.07817976921796799
25,0.2922205924987793,0.0108324671164155,-0.8147493600845337,0.0,0.0,-0.34185537695884705,0.9397525787353516,0.3466666638851166,0.0,0.0,0.0,0.0,0.0,1.0,0.5137380957603455,0.07770466059446335
26,0.31522828340530396,0.011251036077737808,-0.8415002822875977,0.0,0.0,-0.3551889955997467,0.9347944855690002,0.36000001430511475,0.0,0.0,0.0,0.0,0.0,1.0,0.5131991505622864,0.07747375965118408
27,0.3389897346496582,0.011670202948153019,-0.8675851821899414,0.0,0.0,-0.3684598207473755,0.9296436905860901,0.3733333349227905,0.0,0.0,0.0,0.0,0.0,1.0,0.5124642252922058,0.07740235328674316
28,0.36348626017570496,0.012089870870113373,-0.8929827213287354,0.0,0.0,-0.3816637396812439,0.924301266670227,0.3866666853427887,0.0,0.0,0.0,0.0,0.0,1.0,0.5117046236991882,0.07724850624799728
29,0.3886986970901489,0.01251001376658678,-0.9176722764968872,0.0,0.0,-0.3947966992855072,0.9187685251235962,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,1.0,0.5112218260765076,0.07707473635673523
30,0.4146071672439575,0.012930616736412048,-0.9416334629058838,0.0,0.0,-0.4078553020954132,0.9130465984344482,0.41333335638046265,0.0,0.0,0.0,0.0,0.0,1.0,0.5109185576438904,0.07676011323928833
31,0.4411908984184265,0.013351643458008766,-0.9648464322090149,0.0,0.0,-0.42083653807640076,0.9071364998817444,0.4266666769981384,0.0,0.0,0.0,0.0,0.0,1.0,0.5106257796287537,0.07645125687122345
32,0.46842873096466064,0.013772902078926563,-0.9872922897338867,0.0,0.0,-0.4337366819381714,0.9010396599769592,0.4399999976158142,0.0,0.0,0.0,0.0,0.0,1.0,0.5103622674942017,0.07619722932577133
33,0.49629876017570496,0.014194374904036522,-1.0089524984359741,0.0,0.0,-0.4465523660182953,0.8947575092315674,0.4533333480358124,0.0,0.0,0.0,0.0,0.0,1.0,0.5101494789123535,0.07589323073625565
34,0.5247784852981567,0.014616059139370918,-1.0298089981079102,0.0,0.0,-0.4592806100845337,0.8882912993431091,0.46666666865348816,0.0,0.0,0.0,0.0,0.0,1.0,0.5100154876708984,0.07563935220241547
35,0.5538446307182312,0.01503793429583311,-1.0498442649841309,0.0,0.0,-0.471918523311615,0.8816421627998352,0.48000001907348633,0.0,0.0,0.0,0.0,0.0,1.0,0.5098925828933716,0.07535655796527863
36,0.5834734439849854,0.015459991060197353,-1.0690416097640991,0.0,0.0,-0.48446327447891235,0.874811589717865,0.4933333396911621,0.0,0.0,0.0,0.0,0.0,1.0,0.5097371935844421,0.07515089958906174
37,0.6136407256126404,0.015882223844528198,-1.0873850584030151,0.0,0.0,-0.4969121217727661,0.8678008913993835,0.5066666603088379,0.0,0.0,0.0,0.0,0.0,1.0,0.5095006823539734,0.07495822757482529
38,0.644321858882904,0.0163046233355999,-1.1048591136932373,0.0,0.0,-0.5092620849609375,0.8606114983558655,0.5199999809265137,0.0,0.0,0.0,0.0,0.0,1.0,0.50923091173172,0.07469011843204498
39,0.6754919290542603,0.01672719419002533,-1.1214494705200195,0.0,0.0,-0.521510124206543,0.8532450795173645,0.5333333611488342,0.0,0.0,0.0,0.0,0.0,1.0,0.5091102123260498,0.07443616539239883
40,0.7071256041526794,0.017149951308965683,-1.137142300605774,0.0,0.0,-0.5336534976959229,0.8457032442092896,0.54666668176651,0.0,0.0,0.0,0.0,0.0,1.0,0.509143054485321,0.07419688254594803
41,0.7391970157623291,0.01757289655506611,-1.1519243717193604,0.0,0.0,-0.545689582824707,0.8379874229431152,0.5600000023841858,0.0,0.0,0.0,0.0,0.0,1.0,0.5091841816902161,0.07393676787614822
42,0.7716797590255737,0.01799602434039116,-1.165783405303955,0.0,0.0,-0.5576157569885254,0.8300992250442505,0.5733333230018616,0.0,0.0,0.0,0.0,0.0,1.0,0.5092335939407349,0.073640838265419
43,0.8045474290847778,0.01841934584081173,-1.1787079572677612,0.0,0.0,-0.569429337978363,0.8220402598381042,0.5866667032241821,0.0,0.0,0.0,0.0,0.0,1.0,0.5092761516571045,0.07336052507162094
44,0.8377729654312134,0.01884286291897297,-1.1906870603561401,0.0,0.0,-0.5811280608177185,0.8138121366500854,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,1.0,0.509314239025116,0.07327871769666672
45,0.8713288903236389,0.01926654390990734,-1.2017107009887695,0.0,0.0,-0.5927093029022217,0.805416464805603,0.6133333444595337,0.0,0.0,0.0,0.0,0.0,1.0,0.5093724727630615,0.07321052253246307
46,0.9051879048347473,0.019690385088324547,-1.211769700050354,0.0,0.0,-0.6041703224182129,0.7968552112579346,0.6266666650772095,0.0,0.0,0.0,0.0,0.0,1.0,0.5094109177589417,0.07311907410621643
47,0.9393222332000732,0.02011439949274063,-1.220855712890625,0.0,0.0,-0.6155086755752563,0.7881301045417786,0.6399999856948853,0.0,0.0,0.0,0.0,0.0,1.0,0.5094135403633118,0.07300275564193726
48,0.9737038016319275,0.020538583397865295,-1.2289612293243408,0.0,0.0,-0.6267219185829163,0.779242992401123,0.6533333659172058,0.0,0.0,0.0,0.0,0.0,1.0,0.5094072222709656,0.07282406091690063
49,1.008304476737976,0.020962946116924286,-1.2360793352127075,0.0,0.0,-0.6378076076507568,0.770195722579956,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,1.0,0.5093836188316345,0.07261074334383011
50,1.0430960655212402,0.021387500688433647,-1.242204189300537,0.0,0.0,-0.6487631797790527,0.7609903812408447,0.6800000071525574,0.0,0.0,0.0,0.0,0.0,1.0,0.5094426274299622,0.07220766693353653
51,1.078050136566162,0.021812276914715767,-1.2473305463790894,0.0,0.0,-0.6595864295959473,0.7516287565231323,0.6933333277702332,0.0,0.0,0.0,0.0,0.0,1.0,0.5095017552375793,0.07176729291677475
52,1.1131378412246704,0.02223728597164154,-1.2514539957046509,0.0,0.0,-0.6702753305435181,0.7421125769615173,0.7066667079925537,0.0,0.0,0.0,0.0,0.0,1.0,0.5095500349998474,0.07128511369228363
53,1.1483303308486938,0.022662529721856117,-1.2545711994171143,0.0,0.0,-0.6808273792266846,0.7324439883232117,0.7200000286102295,0.0,0.0,0.0,0.0,0.0,1.0,0.5096017122268677,0.0707617998123169
54,1.1835987567901611,0.02308802492916584,-1.2566792964935303,0.0,0.0,-0.6912407279014587,0.722624659538269,0.7333333492279053,0.0,0.0,0.0,0.0,0.0,1.0,0.509601891040802,0.07021878659725189
55,1.2189141511917114,0.02351377159357071,-1.2577764987945557,0.0,0.0,-0.7015130519866943,0.7126566171646118,0.746666669845581,0.0,0.0,0.0,0.0,0.0,1.0,0.5095643997192383,0.06971846520900726
56,1.2542474269866943,0.02393975667655468,-1.257861852645874,0.0,0.0,-0.7116421461105347,0.7025421261787415,0.7600000500679016,0.0,0.0,0.0,0.0,0.0,1.0,0.5095241665840149,0.06913517415523529
57,1.2895697355270386,0.024366000667214394,-1.2569352388381958,0.0,0.0,-0.7216258645057678,0.6922833323478699,0.7733333706855774,0.0,0.0,0.0,0.0,0.0,1.0,0.5095387101173401,0.0685657262802124
58,1.3248522281646729,0.024792516604065895,-1.2549972534179688,0.0,0.0,-0.7314620018005371,0.6818822026252747,0.7866666913032532,0.0,0.0,0.0,0.0,0.0,1.0,0.5096601843833923,0.06814918667078018
59,1.3600656986236572,0.025219295173883438,-1.2520493268966675,0.0,0.0,-0.7411485910415649,0.671341061592102,0.800000011920929,0.0,0.0,0.0,0.0,0.0,1.0,0.5097663402557373,0.06773413717746735
60,1.3951812982559204,0.025646325200796127,-1.2480939626693726,0.0,0.0,-0.7506836652755737,0.6606618165969849,0.8133333921432495,0.0,0.0,0.0,0.0,0.0,1.0,0.5097944736480713,0.06749385595321655
61,1.430169939994812,0.026073584333062172,-1.2431342601776123,0.0,0.0,-0.7600651383399963,0.6498469114303589,0.8266667127609253,0.0,0.0,0.0,0.0,0.0,1.0,0.5098652839660645,0.06734847277402878
62,1.465003252029419,0.026501072570681572,-1.237174391746521,0.0,0.0,-0.7692907452583313,0.6388988494873047,0.8399999737739563,0.0,0.0,0.0,0.0,0.0,1.0,0.5099433064460754,0.06720095872879028
63,1.4996525049209595,0.026928799226880074,-1.2302191257476807,0.0,0.0,-0.778358519077301,0.6278200149536133,0.8533333539962769,0.0,0.0,0.0,0.0,0.0,1.0,0.5100593566894531,0.0669839009642601
64,1.5340893268585205,0.027356775477528572,-1.2222740650177002,0.0,0.0,-0.7872664928436279,0.6166129112243652,0.8666667342185974,0.0,0.0,0.0,0.0,0.0,1.0,0.5102118253707886,0.06669881939888
65,1.5682857036590576,0.027785027399659157,-1.2133457660675049,0.0,0.0,-0.7960128784179688,0.6052796840667725,0.8799999952316284,0.0,0.0,0.0,0.0,0.0,1.0,0.5103789567947388,0.06638284027576447
66,1.6022133827209473,0.02821357548236847,-1.2034413814544678,0.0,0.0,-0.8045957088470459,0.5938229560852051,0.8933333158493042,0.0,0.0,0.0,0.0,0.0,1.0,0.5104805827140808,0.06591466069221497
67,1.6358444690704346,0.028642436489462852,-1.1925690174102783,0.0,0.0,-0.8130135536193848,0.5822448134422302,0.9066666960716248,0.0,0.0,0.0,0.0,0.0,1.0,0.5105304718017578,0.06542234867811203
68,1.6691513061523438,0.029071616008877754,-1.1807376146316528,0.0,0.0,-0.8212646245956421,0.5705474615097046,0.9200000762939453,0.0,0.0,0.0,0.0,0.0,1.0,0.5105083584785461,0.0649598240852356
69,1.7021064758300781,0.029501110315322876,-1.1679569482803345,0.0,0.0,-0.8293473124504089,0.5587334632873535,0.9333333373069763,0.0,0.0,0.0,0.0,0.0,1.0,0.5104090571403503,0.0644090548157692
70,1.7346830368041992,0.029930924996733665,-1.1542373895645142,0.0,0.0,-0.8372598886489868,0.5468051433563232,0.9466666579246521,0.0,0.0,0.0,0.0,0.0,1.0,0.5103220343589783,0.06385067105293274
71,1.7668542861938477,0.030361073091626167,-1.1395901441574097,0.0,0.0,-0.8450008034706116,0.5347651243209839,0.9600000381469727,0.0,0.0,0.0,0.0,0.0,1.0,0.5102335810661316,0.06327633559703827
72,1.7985937595367432,0.03079155646264553,-1.1240272521972656,0.0,0.0,-0.8525683283805847,0.5226157903671265,0.9733334183692932,0.0,0.0,0.0,0.0,0.0,1.0,0.5101455450057983,0.06266383826732635
73,1.8298755884170532,0.031222380697727203,-1.1075613498687744,0.0,0.0,-0.8599609136581421,0.5103600025177002,0.9866666793823242,0.0,0.0,0.0,0.0,0.0,1.0,0.5101307034492493,0.0619816929101944
74,1.8606741428375244,0.031653568148612976,-1.0902057886123657,0.0,0.0,0.8671769499778748,-0.4980001151561737,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5101204514503479,0.061295103281736374
75,1.8744581937789917,0.03181847184896469,-1.0926448106765747,0.0,0.0,-0.864540696144104,0.502562940120697,1.0133333206176758,0.0,0.0,0.0,0.0,0.0,1.0,0.5348201394081116,0.006228180136531591
76,1.9044641256332397,0.03218846395611763,-1.0789260864257812,0.0,0.0,0.8672467470169067,-0.49787867069244385,1.0266667604446411,0.0,0.0,0.0,0.0,0.0,1.0,0.5109987854957581,0.05858168005943298
77,1.922694444656372,0.03221896290779114,-1.0787104368209839,0.0,0.0,-0.8634162545204163,0.5044922232627869,1.0399999618530273,0.0,0.0,0.0,0.0,0.0,1.0,0.5347453355789185,0.006593083497136831
78,1.954360008239746,0.03280730918049812,-1.065066933631897,0.0,0.0,-0.8628545999526978,0.5054522156715393,1.0533334016799927,0.0,0.0,0.0,0.0,0.0,1.0,0.5109816789627075,0.05760498717427254
79,1.9878672361373901,0.03314163535833359,-1.0454181432724,0.0,0.0,-0.864514172077179,0.5026085376739502,1.0666667222976685,0.0,0.0,0.0,0.0,0.0,1.0,0.5101525187492371,0.05853080376982689
80,2.019702911376953,0.033477939665317535,-1.025957703590393,0.0,0.0,0.8705168962478638,-0.49213847517967224,1.0799999237060547,0.0,0.0,0.0,0.0,0.0,1.0,0.510136604309082,0.057641059160232544
81,2.0386393070220947,0.03376270830631256,-1.0250998735427856,0.0,0.0,0.8670140504837036,-0.4982837438583374,1.09333336353302,0.0,0.0,0.0,0.0,0.0,1.0,0.5345810055732727,0.007152018137276173
82,2.069031000137329,0.03413189947605133,-1.0063267946243286,0.0,0.0,0.8666912317276001,-0.49884504079818726,1.1066666841506958,0.0,0.0,0.0,0.0,0.0,1.0,0.5347626209259033,0.006939527112990618
83,2.102083921432495,0.03424617648124695,-0.9858430624008179,0.0,0.0,0.8706042766571045,-0.49198392033576965,1.1200000047683716,0.0,0.0,0.0,0.0,0.0,1.0,0.5348024964332581,0.007181908469647169
84,2.1326727867126465,0.03470936417579651,-0.9658793807029724,0.0,0.0,0.8770335912704468,-0.48042914271354675,1.1333333253860474,0.0,0.0,0.0,0.0,0.0,1.0,0.5348419547080994,0.007401677779853344
85,2.1620302200317383,0.035203561186790466,-0.9459993243217468,0.0,0.0,0.8841896057128906,-0.4671282172203064,1.1466666460037231,0.0,0.0,0.0,0.0,0.0,1.0,0.5348960161209106,0.007667093072086573
86,2.190653085708618,0.035660021007061005,-0.9257655739784241,0.0,0.0,0.8909639716148376,-0.45407402515411377,1.1600000858306885,0.0,0.0,0.0,0.0,0.0,1.0,0.5349326729774475,0.007897090166807175
87,2.218804121017456,0.03611878305673599,-0.9046236276626587,0.0,0.0,0.8974400162696838,-0.44113650918006897,1.1733334064483643,0.0,0.0,0.0,0.0,0.0,1.0,0.5349868535995483,0.00802143570035696
88,2.2463836669921875,0.03658517077565193,-0.8826230764389038,0.0,0.0,0.9037277698516846,-0.4281076192855835,1.1866666078567505,0.0,0.0,0.0,0.0,0.0,1.0,0.5350501537322998,0.008174870163202286
89,2.27343487739563,0.03705396503210068,-0.8597574234008789,0.0,0.0,0.9097930788993835,-0.4150620996952057,1.2000000476837158,0.0,0.0,0.0,0.0,0.0,1.0,0.535123884677887,0.008379348553717136
90,2.299849510192871,0.037522297352552414,-0.8360936641693115,0.0,0.0,0.9156689047813416,-0.4019334316253662,1.2133333683013916,0.0,0.0,0.0,0.0,0.0,1.0,0.5352765917778015,0.008681794628500938
91,2.325570821762085,0.03798164799809456,-0.8117145895957947,0.0,0.0,0.9213427901268005,-0.38875120878219604,1.2266666889190674,0.0,0.0,0.0,0.0,0.0,1.0,0.5355148911476135,0.009113767184317112
92,2.35058331489563,0.03843804448843002,-0.7866166830062866,0.0,0.0,0.9268217086791992,-0.37550172209739685,1.2400000095367432,0.0,0.0,0.0,0.0,0.0,1.0,0.5358767509460449,0.009421220980584621
93,2.3748674392700195,0.038894109427928925,-0.760811984539032,0.0,0.0,0.9321081638336182,-0.36218005418777466,1.253333330154419,0.0,0.0,0.0,0.0,0.0,1.0,0.5361571311950684,0.009596787393093109
94,2.3984029293060303,0.03935087472200394,-0.7343193292617798,0.0,0.0,0.9372024536132812,-0.348785936832428,1.2666667699813843,0.0,0.0,0.0,0.0,0.0,1.0,0.5364335775375366,0.009722323156893253
95,2.421170473098755,0.03980850428342819,-0.7071600556373596,0.0,0.0,0.9421038031578064,-0.3353213965892792,1.2799999713897705,0.0,0.0,0.0,0.0,0.0,1.0,0.5367316007614136,0.009844095446169376
96,2.4431509971618652,0.04026690870523453,-0.6793566942214966,0.0,0.0,0.946811318397522,-0.32178932428359985,1.2933332920074463,0.0,0.0,0.0,0.0,0.0,1.0,0.5370036959648132,0.01001819595694542
97,2.4643266201019287,0.04072604700922966,-0.6509323716163635,0.0,0.0,0.9513239860534668,-0.3081926703453064,1.3066667318344116,0.0,0.0,0.0,0.0,0.0,1.0,0.5373132824897766,0.010103330947458744
98,2.484679937362671,0.041185930371284485,-0.6219103336334229,0.0,0.0,0.9556409120559692,-0.29453444480895996,1.3200000524520874,0.0,0.0,0.0,0.0,0.0,1.0,0.5376448631286621,0.010137579403817654
99,2.5041940212249756,0.041646577417850494,-0.5923144221305847,0.0,0.0,0.9597612619400024,-0.28081730008125305,1.3333333730697632,0.0,0.0,0.0,0.0,0.0,1.0,0.5379604697227478,0.010154453106224537
100,2.522852897644043,0.04210798814892769,-0.5621689558029175,0.0,0.0,0.9636843800544739,-0.2670440077781677,1.346666693687439,0.0,0.0,0.0,0.0,0.0,1.0,0.5382283329963684,0.010049964301288128
101,2.5406410694122314,0.04257018491625786,-0.5314985513687134,0.0,0.0,0.9674094319343567,-0.2532173693180084,1.3600000143051147,0.0,0.0,0.0,0.0,0.0,1.0,0.5385082960128784,0.009948395192623138
102,2.557543992996216,0.04303319379687309,-0.5003283023834229,0.0,0.0,0.9709357619285583,-0.23934029042720795,1.37333345413208,0.0,0.0,0.0,0.0,0.0,1.0,0.5389108061790466,0.009904516860842705
103,2.573547601699829,0.043497033417224884,-0.46868371963500977,0.0,0.0,0.9742627739906311,-0.22541551291942596,1.3866666555404663,0.0,0.0,0.0,0.0,0.0,1.0,0.539325475692749,0.00987008772790432
104,2.5886387825012207,0.04396171495318413,-0.4365907907485962,0.0,0.0,0.9773897528648376,-0.21144574880599976,1.399999976158142,0.0,0.0,0.0,0.0,0.0,1.0,0.5397485494613647,0.00985005497932434
105,2.6028048992156982,0.04442726820707321,-0.4040757417678833,0.0,0.0,0.980316162109375,-0.19743411242961884,1.4133334159851074,0.0,0.0,0.0,0.0,0.0,1.0,0.5401914119720459,0.009634111076593399
106,2.6160342693328857,0.04489373043179512,-0.371165007352829,0.0,0.0,0.983041524887085,-0.18338312208652496,1.4266667366027832,0.0,0.0,0.0,0.0,0.0,1.0,0.540505051612854,0.00943005084991455
107,2.6283156871795654,0.04536110535264015,-0.33788591623306274,0.0,0.0,0.9855653643608093,-0.16929520666599274,1.440000057220459,0.0,0.0,0.0,0.0,0.0,1.0,0.5408127307891846,0.009315879084169865
108,2.639639139175415,0.04582938924431801,-0.30426573753356934,0.0,0.0,0.9878872632980347,-0.15517331659793854,1.4533333778381348,0.0,0.0,0.0,0.0,0.0,1.0,0.5411424040794373,0.009284483268857002
109,2.6499950885772705,0.04629859700798988,-0.2703319787979126,0.0,0.0,0.9900067448616028,-0.14102031290531158,1.4666666984558105,0.0,0.0,0.0,0.0,0.0,1.0,0.541486382484436,0.00930013507604599
110,2.659374952316284,0.04676872491836548,-0.2361125499010086,0.0,0.0,0.9919233918190002,-0.12683887779712677,1.4800001382827759,0.0,0.0,0.0,0.0,0.0,1.0,0.5418002009391785,0.009277880191802979
111,2.6677708625793457,0.047239772975444794,-0.20163558423519135,0.0,0.0,0.9936367869377136,-0.11263187229633331,1.493333339691162,0.0,0.0,0.0,0.0,0.0,1.0,0.5421205163002014,0.009271769784390926
112,2.675175666809082,0.04771174117922783,-0.16692939400672913,0.0,0.0,0.9951467514038086,-0.09840214997529984,1.506666660308838,0.0,0.0,0.0,0.0,0.0,1.0,0.5424458384513855,0.009281739592552185
113,2.6815834045410156,0.048184625804424286,-0.13202252984046936,0.0,0.0,0.9964528679847717,-0.0841527208685875,1.5200001001358032,0.0,0.0,0.0,0.0,0.0,1.0,0.542881190776825,0.009249561466276646
114,2.686988353729248,0.04865843057632446,-0.09694351255893707,0.0,0.0,0.9975549578666687,-0.06988655775785446,1.5333333015441895,0.0,0.0,0.0,0.0,0.0,1.0,0.54344242811203,0.009303463622927666
115,2.6913862228393555,0.04913315549492836,-0.061721283942461014,0.0,0.0,0.9984527826309204,-0.05560629442334175,1.5466667413711548,0.0,0.0,0.0,0.0,0.0,1.0,0.5439936518669128,0.009367816150188446
116,2.694772958755493,0.04960878938436508,-0.026384994387626648,0.0,0.0,0.9991462230682373,-0.04131459817290306,1.5600000619888306,0.0,0.0,0.0,0.0,0.0,1.0,0.54451584815979,0.009462683461606503
117,2.697145700454712,0.05008532479405403,0.009036224335432053,0.0,0.0,0.9996351003646851,-0.027014145627617836,1.5733333826065063,0.0,0.0,0.0,0.0,0.0,1.0,0.5449647903442383,0.009659999050199986
118,2.698502540588379,0.050562746822834015,0.0445130318403244,0.0,0.0,0.9999192953109741,-0.012707546353340149,1.5866667032241821,0.0,0.0,0.0,0.0,0.0,1.0,0.5453123450279236,0.009818649850785732
119,2.6988420486450195,0.05104103311896324,0.0800161063671112,0.0,0.0,0.9999987483024597,0.0016023777425289154,1.600000023841858,0.0,0.0,0.0,0.0,0.0,1.0,0.5456793904304504,0.01006274949759245
120,2.6981637477874756,0.05152016878128052,0.11551618576049805,0.0,0.0,0.9998733997344971,0.015912849456071854,1.6133333444595337,0.0,0.0,0.0,0.0,0.0,1.0,0.5460341572761536,0.010357925668358803
121,2.6964681148529053,0.05200012028217316,0.15098394453525543,0.0,0.0,0.9995432496070862,0.03022107668220997,1.626666784286499,0.0,0.0,0.0,0.0,0.0,1.0,0.5463577508926392,0.010658717714250088
122,2.693756580352783,0.052480850368738174,0.1863902360200882,0.0,0.0,0.9990083575248718,0.04452396184206009,1.6399999856948853,0.0,0.0,0.0,0.0,0.0,1.0,0.5466976165771484,0.010956230573356152
123,2.6900312900543213,0.05296234041452408,0.22170588374137878,0.0,0.0,0.998268723487854,0.05881832540035248,1.6533334255218506,0.0,0.0,0.0,0.0,0.0,1.0,0.5471012592315674,0.0110572949051857
124,2.6852951049804688,0.053444575518369675,0.2569018006324768,0.0,0.0,0.997324526309967,0.07310143113136292,1.6666666269302368,0.0,0.0,0.0,0.0,0.0,1.0,0.5475069284439087,0.011167041957378387
125,2.679551839828491,0.05392751842737198,0.2919485867023468,0.0,0.0,0.9961758852005005,0.08737076073884964,1.6799999475479126,0.0,0.0,0.0,0.0,0.0,1.0,0.5479147434234619,0.011287308298051357
126,2.6728060245513916,0.05441112443804741,0.3268171548843384,0.0,0.0,0.9948229193687439,0.1016237735748291,1.693333387374878,0.0,0.0,0.0,0.0,0.0,1.0,0.5481716990470886,0.011453347280621529
127,2.6650633811950684,0.05489534139633179,0.36147841811180115,0.0,0.0,0.9932658076286316,0.1158580556511879,1.7066667079925537,0.0,0.0,0.0,0.0,0.0,1.0,0.5482361912727356,0.011676477268338203
