step,pred_pos_x,pred_pos_y,pred_pos_z,pred_rot_0,pred_rot_1,pred_rot_2,pred_rot_3,ref_pos_x,ref_pos_y,ref_pos_z,ref_rot_0,ref_rot_1,ref_rot_2,ref_rot_3,action_throttle,action_steering
56,-0.016853246837854385,0.002858842723071575,-0.6392138600349426,0.0,0.0,0.023724360391497612,0.9997185468673706,0.7600000500679016,0.0,0.0,0.0,0.0,0.0,1.0,0.04503699019551277,0.002771534491330385
57,-0.01741454191505909,0.0028921065386384726,-0.6510303616523743,0.0,0.0,0.02410193532705307,0.9997095465660095,0.7733333706855774,0.0,0.0,0.0,0.0,0.0,1.0,0.0452880896627903,0.002747983206063509
58,-0.017985332757234573,0.0029251002706587315,-0.662865936756134,0.0,0.0,0.024479547515511513,0.9997003078460693,0.7866666913032532,0.0,0.0,0.0,0.0,0.0,1.0,0.04548332467675209,0.002815648913383484
59,-0.01856566220521927,0.0029578509274870157,-0.6747202277183533,0.0,0.0,0.024857530370354652,0.9996910095214844,0.800000011920929,0.0,0.0,0.0,0.0,0.0,1.0,0.045626308768987656,0.0029068246949464083
60,-0.019155526533722878,0.0029903545510023832,-0.686592698097229,0.0,0.0,0.025236057117581367,0.9996815323829651,0.8133333921432495,0.0,0.0,0.0,0.0,0.0,1.0,0.04576488584280014,0.0029925056733191013
61,-0.0197549257427454,0.0030225615482777357,-0.6984829306602478,0.0,0.0,0.02561514638364315,0.9996718764305115,0.8266667127609253,0.0,0.0,0.0,0.0,0.0,1.0,0.04594215378165245,0.003017453709617257
62,-0.02036389335989952,0.003054453292861581,-0.710390031337738,0.0,0.0,0.02599484845995903,0.9996621012687683,0.8399999737739563,0.0,0.0,0.0,0.0,0.0,1.0,0.046114612370729446,0.0030061586294323206
63,-0.020982446148991585,0.003086068434640765,-0.7223135828971863,0.0,0.0,0.02637522667646408,0.9996521472930908,0.8533333539962769,0.0,0.0,0.0,0.0,0.0,1.0,0.04628140106797218,0.002987528685480356
64,-0.021610597148537636,0.003117447951808572,-0.7342531681060791,0.0,0.0,0.02675613760948181,0.999642014503479,0.8666667342185974,0.0,0.0,0.0,0.0,0.0,1.0,0.04644795134663582,0.0029849507845938206
65,-0.02224837802350521,0.0031486055813729763,-0.7462083697319031,0.0,0.0,0.02713744528591633,0.9996317625045776,0.8799999952316284,0.0,0.0,0.0,0.0,0.0,1.0,0.04661935195326805,0.003005324164405465
66,-0.022895831614732742,0.0031795597169548273,-0.7581788301467896,0.0,0.0,0.027519162744283676,0.9996213316917419,0.8933333158493042,0.0,0.0,0.0,0.0,0.0,1.0,0.0467861033976078,0.003025474026799202
67,-0.023552987724542618,0.0032103434205055237,-0.7701642513275146,0.0,0.0,0.027901383116841316,0.9996106624603271,0.9066666960716248,0.0,0.0,0.0,0.0,0.0,1.0,0.046948451548814774,0.0030456501990556717
68,-0.024219876155257225,0.0032409713603556156,-0.7821645736694336,0.0,0.0,0.028284166008234024,0.9995999336242676,0.9200000762939453,0.0,0.0,0.0,0.0,0.0,1.0,0.04710652306675911,0.0030659863259643316
69,-0.024896536022424698,0.0032714391127228737,-0.7941799163818359,0.0,0.0,0.02866753377020359,0.9995890259742737,0.9333333373069763,0.0,0.0,0.0,0.0,0.0,1.0,0.047260332852602005,0.0030862069688737392
70,-0.02558301016688347,0.0033017401583492756,-0.8062103390693665,0.0,0.0,0.029051506891846657,0.9995779395103455,0.9466666579246521,0.0,0.0,0.0,0.0,0.0,1.0,0.04741061106324196,0.0031145636457949877
71,-0.026279332116246223,0.0033318691421300173,-0.818256139755249,0.0,0.0,0.029436102136969566,0.9995666742324829,0.9600000381469727,0.0,0.0,0.0,0.0,0.0,1.0,0.0476011298596859,0.0031223902478814125
