episode,mean_reward,mean_pos_error
50.0,-0.30001019210092505,1.265157699584961
100.0,-0.2717489067377201,1.51556396484375
150.0,-0.3371533117357542,1.3560515642166138
160.0,-0.37480628640496966,1.2966982126235962
